Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-11-04-T-001,Alex Yam,Mr Alex Yam,asked the Deputy Prime Minister and Minister for Home Affairs (a) what has been the progress of public consultations on proposed alcohol restrictions in public areas; (b) what are the Government's considerations in working out the proposals following the consultations; and (c) what will be the timeline for implementation of these proposals.,1,1,2014-11-04-T-001-S-00001
2014-11-04-T-001,S Iswaran,The Second Minister for Home Affairs (Mr S Iswaran) (for the Deputy Prime Minister and Minister for Home Affairs),"<span style=""color  rgb(51, 51, 51);"">  </span>",1,2,2014-11-04-T-001-S-00002
2014-11-04-T-001,S Iswaran,The Second Minister for Home Affairs (Mr S Iswaran) (for the Deputy Prime Minister and Minister for Home Affairs),"As part of the review, MHA has conducted a series of public consultations between October 2013 and August 2014. The respondents generally supported having some restrictions to mitigate law and order issues and disamenities. We will be releasing the findings of the consultations within this week.",2,3,2014-11-04-T-001-S-00003
2014-11-04-T-001,S Iswaran,The Second Minister for Home Affairs (Mr S Iswaran) (for the Deputy Prime Minister and Minister for Home Affairs),"The measures under consideration include restricting public consumption of liquor and the hours for retail sales of liquor. MHA will consider public and industry feedback, and take into account the experience from the alcohol restrictions imposed in Little India following the riot in December last year. We have also been studying the practices in foreign jurisdictions. In states like South Australia and Texas, for example, the consumption of alcohol in public places is not allowed at times when problems associated with alcohol consumption are more significant.",3,4,2014-11-04-T-001-S-00004
2014-11-04-T-001,S Iswaran,The Second Minister for Home Affairs (Mr S Iswaran) (for the Deputy Prime Minister and Minister for Home Affairs),"In deciding on the measures to adopt in Singapore, we will balance the diverse interests of various stakeholders including residents and businesses. We will also need to ensure that the regime is practical and enforceable, easily understood with clear rules, and minimal displacement effect.",4,5,2014-11-04-T-001-S-00005
2014-11-04-T-001,S Iswaran,The Second Minister for Home Affairs (Mr S Iswaran) (for the Deputy Prime Minister and Minister for Home Affairs),MHA is working towards introducing a new law on liquor control in Parliament early next year.,5,6,2014-11-04-T-001-S-00006
2014-11-04-T-002,Speaker,Mdm Speaker,"Order. On behalf of hon Members, I would like to extend a warm welcome to the hon Laszlo Kover, Speaker of the Hungarian National Assembly and his delegation, who are present in our Gallery. [",1,7,2014-11-04-T-002-S-00007
2014-11-04-T-003,Tan Tai Yong,Prof Tan Tai Yong,asked the Prime Minister (a) whether he can elaborate on the Government's plans for the Konfrontasi memorial and the marker on the fight against communism including the significance of the sites and dates chosen; (b) what are the rationale and criteria in deciding on these two events for commemoration; and (c) whether this commemoration is a community effort or an internal decision by the Ministry.,1,8,2014-11-04-T-003-S-00008
2014-11-04-T-003,Lawrence Wong,"The Minister for Culture, Community and Youth (Mr Lawrence Wong) (for the Prime Minister)","Madam, I am taking this question on behalf of the Prime Minister. Let me start by explaining the rationale and criteria for the two commemorative events that the Member had asked about.",1,9,2014-11-04-T-003-S-00009
2014-11-04-T-003,Lawrence Wong,"The Minister for Culture, Community and Youth (Mr Lawrence Wong) (for the Prime Minister)","The marker on the fight against Communism commemorates Singapore's long struggle against the violence and subversion of the Communist Party of Malaya (CPM) from 1948 to 1989. It pays tribute to all those who braved Communist violence and intimidation, and especially those who lost their lives and made sacrifices to secure a non-Communist future for Singapore.",2,10,2014-11-04-T-003-S-00010
