Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2021-07-05-T-001,Leong Mun Wai,Mr Leong Mun Wai,"asked the Minister for Manpower for each year from 2005 to 2020 under Singapore’s Free Trade Agreements with China, India, USA and Australia, how many nationals from the respective countries have entered and worked in Singapore using (i) intra-corporate transferee visas (ii) professional visas and (iii) dependant passes.",1,1,2021-07-05-T-001-S-00001
2021-07-05-T-001,Leong Mun Wai,Mr Leong Mun Wai,"asked the Minister for Manpower how many nationals from China, India, USA and Australia holding Employment Passes or S Passes are currently working in companies with fewer than 10 employees.",1,2,2021-07-05-T-001-S-00002
2021-07-05-T-001,Hazel Poa,Ms Hazel Poa,"asked the Minister for Manpower for each year from 2005 to 2020, how many (i) dependant passes and (ii) Long Term Visit Passes have been issued to relatives of nationals from China, India, USA and Australia who are Employment Pass or S Pass holders respectively.",1,3,2021-07-05-T-001-S-00003
2021-07-05-T-001,Tan See Leng,The Minister for Manpower (Dr Tan See Leng),"Mr Speaker, may I have your permission to address Oral Question Nos 1 to 3, as well as Written Question Nos 19 to 24 in today's Order Paper through the Ministerial Statements to be delivered by Minister Ong Ye Kung and myself tomorrow, 6 July 2021?",1,4,2021-07-05-T-001-S-00004
2021-07-05-T-001,Speaker,Mr Speaker,"Yes, please. Mr Pritam Singh, Question No 4.",1,5,2021-07-05-T-001-S-00005
2021-07-05-T-002,Pritam Singh,Mr Pritam Singh,"asked the Prime Minister whether the Government will commit to setting up a Commission of Inquiry to review its response to COVID-19 and, if so, when will this inquiry take place.",1,6,2021-07-05-T-002-S-00006
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"Mr Speaker, Sir, on behalf of the Prime Minister, dealing with COVID-19 has been a major whole-of-nation exercise, for which we have mobilised all of our resources. It was an unprecedented crisis that extended beyond public health and threatened both lives and livelihoods. Countries, especially those which encountered the virus relatively early such as Singapore, had to quickly adapt our contingency plans in the midst of doing battle, to deal with the particularly severe challenges posed by this virus. Every Singaporean has had a part to play.",1,7,2021-07-05-T-002-S-00007
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"Our response has by no means been perfect. We adapted and improved along the way, sharing experiences with other countries as we collectively gained more knowledge of the virus and how to deal with it.",2,8,2021-07-05-T-002-S-00008
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"We must thoroughly analyse and learn from our experience, the entire crisis, in all its aspects, from start to finish, just as we did from SARS 17 years ago which helped us greatly in our response this time. The aim is to understand what we have done well and what we have not, so that we can do better the next time. Another novel disease that causes a global pandemic is not a matter of if, but when, and the next disease may well be even more contagious and dangerous than COVID-19. So, we will certainly undertake a comprehensive after-action review or AAR.",3,9,2021-07-05-T-002-S-00009
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"However, right now, our agencies remain in the thick of battle. Their resources are totally committed; they are stretched dealing with the pandemic, which is far from over. Even as we fight the current battle, we are constantly evaluating, learning, innovating and building new capabilities and capacities to stay ahead of this fast-moving virus. As a result, we are in a much safer position now than last year. But COVID-19 will not disappear soon and with new variants continuing to emerge, there could yet be new twists and turns, some perhaps for the worse, but others hopefully for the better.",4,10,2021-07-05-T-002-S-00010
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"We have made preparations for a long battle. But with the unprecedented speed at which effective vaccines have been developed and the pace of our vaccination programme, we can see the light at the end of the tunnel. When we have the vast majority of our population fully vaccinated, we should be able to live with the virus endemic in our population and gradually shift into a new normal, along with most of the countries in the rest of the world. There will be lessons to learn from that shift too.",5,11,2021-07-05-T-002-S-00011
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"But we are not in a new normal yet. Meanwhile, we are learning and adapting as we fight the virus, whether it is COVID-19 testing, contact tracing, management of dormitories, isolation procedures for foreign arrivals, or safe management measures. The full AAR will therefore have to wait until the situation has stabilised and we are out of the woods.",6,12,2021-07-05-T-002-S-00012
2021-07-05-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"The purpose of the AAR is for us to learn valuable lessons to improve our response for future pandemics. We want participants in the AAR to be open and forthcoming, to be reflective and thoughtful and be candid on their experiences and decisions, to acknowledge shortcomings and where we could and should have done better, even as they analyse successes. The structure of the AAR must fit this purpose. A Commission of Inquiry, which is a quasi-judicial investigative tribunal, is not the most appropriate way to achieve this objective.",7,13,2021-07-05-T-002-S-00013
2021-07-05-T-002,Speaker,Mr Speaker,Mr Pritam Singh.,1,14,2021-07-05-T-002-S-00014
2021-07-05-T-002,Pritam Singh,Mr Pritam Singh (Aljunied),"Thank you, Mr Speaker. I would like to thank the Senior Minister for his response to my Parliamentary Question (PQ) on behalf of the Prime Minister. Sir, the main impetus behind filing the question was the commitment given by the Government about 12 months ago, almost a year ago, to look back at COVID-19 and I refer to the remarks of the now Minister for Finance  ""I have no doubt that we will find many things where we could have done better and many changes we should make to be better prepared next time."" And I think this is in concert with what the Senior Minister has shared.",1,15,2021-07-05-T-002-S-00015
2021-07-05-T-002,Pritam Singh,Mr Pritam Singh (Aljunied),"I also note that there are other countries, the UK, for example, and the state Legislature of Victoria which has already actually delivered a report on the government's handling of the pandemic. I would like to ask the Senior Minister what sort of form the AAR will take. I understood the Senior Minister when he said that there will be input from the public, but what sort of shape and form is the Government considering if it is not going to be a Commission of Inquiry?",2,16,2021-07-05-T-002-S-00016
2021-07-05-T-002,Pritam Singh,Mr Pritam Singh (Aljunied),"The Senior Minister said that there is a quasi-judicial aspect to Commissions of Inquiry. That is true. But Commissions of Inquiry also involve matters of public policy. Multi-agency issues of grave public concern have also found themselves to be subject of a Commission of Inquiry as opposed to an AAR. So, just to reiterate the question  what sort of review and how can the public play a part in the review that the Government has in mind?",3,17,2021-07-05-T-002-S-00017
2021-07-05-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Mr Speaker, Sir, we have not determined the precise form in which such a review will take. But we certainly want to learn all the lessons that we have, including those which can be submitted by members of the public who have views and informed views particularly.",1,18,2021-07-05-T-002-S-00018
2021-07-05-T-002,Teo Chee Hean,Mr Teo Chee Hean,"In my career in the Public Service, I have been the subject of, the convenor of, and participated in many inquiries of various kinds. It must suit the purpose for which we set up these inquiries or reviews for. In my experience, a Commission of Inquiry (COI) is probably best suited to look into a singular event that has occurred in a specific moment or instant in time, such as a building collapse and a major accident. But I do not think the pandemic fits well into such a situation. It is an ongoing and evolving event. It is not over yet. In fact, many lessons have already been learnt along the way, not necessarily though formal AARs or a COI, but because of actual ground experience in which the agencies have adapted and adjusted their response, both in order to be more effective but also in response to an evolving virus and evolving situations. As you can see, our testing, our ring-fencing, our safe management procedures, our procedures for incoming travellers – all have changed and adapted along the way. You can see this learning process continuing.",2,19,2021-07-05-T-002-S-00019
2021-07-05-T-002,Teo Chee Hean,Mr Teo Chee Hean,"We want to make sure that when we reach a new normal, this process is properly documented so that we are ready for the next round, just as we did not have a COI for SARS but we learnt many valuable lessons from it which allowed us to be better prepared for COVID-19.",3,20,2021-07-05-T-002-S-00020
2021-07-05-T-002,Speaker,Mr Speaker,Mr Pritam Singh.,1,21,2021-07-05-T-002-S-00021
2021-07-05-T-002,Pritam Singh,Mr Pritam Singh,"Thank you, Speaker, and I thank the Senior Minister. Like the original answer to the PQ, I take the Senior Minister's point. Section 3 of the Inquiries Act does say that ""a Commission is suitable if an inquiry is to be conducted into any matter which in the opinion of the President be in the public welfare or public interest"". I am not sure whether the AAR that the Senior Minister has in mind will be as broad-ranging as a Commission of Inquiry could potentially be but we await information from the Government in this regard.",1,22,2021-07-05-T-002-S-00022
2021-07-05-T-002,Speaker,Mr Speaker,"Yes, Senior Minister.",1,23,2021-07-05-T-002-S-00023
2021-07-05-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Mr Speaker, Sir, I think the AAR will probably be more broad-ranging than the COI, which by its normal construct, will usually be defined in a very specific way. The Government intends to do a very broad-ranging AAR on all aspects because there are many aspects to this particular pandemic from which we can learn good lessons for the future.",1,24,2021-07-05-T-002-S-00024
