Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-01-26-T-001,Speaker,Mdm Speaker,"Order. I wish to inform hon Members that, pursuant to paragraphs (2) and (3) of Standing Order 100, I have appointed Ms Jessica Tan to be the Chairman of the Public Accounts Committee and Ms Foo Mee Har to be the Chairman of the Estimates Committee of this Parliament.",1,1,2016-01-26-T-001-S-00001
2016-01-26-T-002,,,"[(proc text) ""to amend the Central Provident Fund Act (Chapter 36 of the 2013 Revised Edition)"", (proc text)]",1,2,2016-01-26-T-002-S-00002
2016-01-26-T-002,,,"[(proc text) presented by Mr Lim Swee Say; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,3,2016-01-26-T-002-S-00003
2016-01-26-T-003,,,"[(proc text) ""to  amend the Pioneer Generation Fund Act 2014 (Act 43 of 2014)"", (proc text)]",1,4,2016-01-26-T-003-S-00004
2016-01-26-T-003,,,"[(proc text) presented by Ms Sim Ann; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,5,2016-01-26-T-003-S-00005
2016-01-26-T-004,,,"[(proc text) ""to amend the Women's Charter (Chapter 353 of the 2009 Revised Edition) and to make a related amendment to the Immigration Act (Chapter 133 of the 2008 Revised Edition)"", (proc text)]",1,6,2016-01-26-T-004-S-00006
2016-01-26-T-004,,,"[(proc text) presented by Mr Tan Chuan-Jin; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,7,2016-01-26-T-004-S-00007
2016-01-26-T-005,,,[(proc text) Order read for the Resumption of Debate on Question [25 January 2016]. (proc text)],1,8,2016-01-26-T-005-S-00008
2016-01-26-T-005,,,,2,9,2016-01-26-T-005-S-00009
2016-01-26-T-005,,,"[(proc text) ""That the following Address in reply to the Speech of the President be agreed to  (proc text)]",3,10,2016-01-26-T-005-S-00010
2016-01-26-T-005,,,,4,11,2016-01-26-T-005-S-00011
2016-01-26-T-005,,,"[(proc text) 'We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which he delivered on behalf of the Government at the Opening of the First Session of this Parliament.'."" – [Mr Christopher de Souza]. (proc text)]",5,12,2016-01-26-T-005-S-00012
2016-01-26-T-005,,,,6,13,2016-01-26-T-005-S-00013
2016-01-26-T-005,,,[(proc text) Question again proposed. (proc text)],7,14,2016-01-26-T-005-S-00014
2016-01-26-T-005,Mohamad Maliki Bin Osman,The Senior Minister of State for Defence and Foreign Affairs (Dr Mohamad Maliki Bin Osman),"Mdm Speaker, I support the motion of thanks to the President for his speech at the Opening of this session of Parliament.",1,15,2016-01-26-T-005-S-00015
