Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2018-02-27-T-001,Darryl David,Mr Darryl David,"asked the Minister for Education (Schools) (a) in the past five years, how many parents have provided false information to secure a place for their child in a school; (b) how are such cases handled by the authorities; and (c) whether the child in question is allowed to remain in the school that he or she has been enrolled in when the parents have been found guilty of providing false information.",1,1,2018-02-27-T-001-S-00001
2018-02-27-T-001,Ng Chee Meng,The Minister for Education (Schools) (Mr Ng Chee Meng),"Mr Speaker, MOE takes a serious view towards parents who intentionally falsify any information for the purpose of Primary 1 (P1) registration. In the last 10 years, there were less than 10 such reported cases.",1,2,2018-02-27-T-001-S-00002
2018-02-27-T-001,Ng Chee Meng,The Minister for Education (Schools) (Mr Ng Chee Meng),,2,3,2018-02-27-T-001-S-00003
2018-02-27-T-001,Ng Chee Meng,The Minister for Education (Schools) (Mr Ng Chee Meng),"Where there is reason to believe that false information may have been used, MOE will refer the case to the Police for their investigation and action. In cases where the verdict is finalised and the parent is convicted of the charge, the child who was previously registered in a school based on false information would be transferred to another school with available vacancies.",3,4,2018-02-27-T-001-S-00004
2018-02-27-T-001,Darryl David,Mr Darryl David (Ang Mo Kio),"I thank the Minister for the answer. I have a couple of supplementary questions. First, in such cases, does the Ministry or the school provide counselling services for the child that is affected by this rather unfortunate turn of circumstances? Does the Ministry then follow up to see whether the child is adjusting well in the new school? My concern, of course, is coming from the perspective of the welfare of the child.",1,5,2018-02-27-T-001-S-00005
2018-02-27-T-001,Ng Chee Meng,Mr Ng Chee Meng,"Mr Speaker, I thank the Member for the clarification. Yes, if needed, we will extend the necessary support both educationally and emotionally to the child affected. After all, he or she is still the centre of the purpose of education.",1,6,2018-02-27-T-001-S-00006
2018-02-27-T-002,Joan Pereira,Ms Joan Pereira,"asked the Minister for Home Affairs (a) in each of the last five years, how many cases of trespass and unauthorised access to private properties and restricted areas, such as rooftops and military areas, have been reported to the Police; (b) how many cases involved (i) death (ii) injuries and (iii) damage to properties; (c) what are the main reasons for such trespass; (d) how many of these cases involved minors; and (e) what are the measures put in place to enhance the security of these sites.",1,7,2018-02-27-T-002-S-00007
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),"Over the past five years, an average of about 580 cases of trespass were reported to the Police annually. This includes cases of unauthorised access to private properties and restricted areas.",1,8,2018-02-27-T-002-S-00008
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),,2,9,2018-02-27-T-002-S-00009
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),"Of these, an average of 30 cases each year involved acts which caused some damage to properties, that is, mischief and vandalism. Police do not track trespass cases by whether they involve death and injuries.",3,10,2018-02-27-T-002-S-00010
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),,4,11,2018-02-27-T-002-S-00011
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),"Each year, over the past five years, there was an average of about 700 persons arrested for trespassing and about 12% were youths under the age of 16 years old. Police's experience suggests that cases of trespass committed by youths were often due to peer influence or a desire to seek thrill in their free time. These youths would trespass into unoccupied schools, rooftops and other places.",5,12,2018-02-27-T-002-S-00012
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),,6,13,2018-02-27-T-002-S-00013
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),"Individuals may also have trespassed into private land and state land for various other reasons, including illicit activities, such as vice, or less malicious reasons, such as to access fishing sites at the beaches or to pick durians.",7,14,2018-02-27-T-002-S-00014
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),,8,15,2018-02-27-T-002-S-00015
2018-02-27-T-002,Amrin Amin,The Parliamentary Secretary to the Minister for Home Affairs (Mr Amrin Amin) (for the Minister for Home Affairs),"Where appropriate, Police work with stakeholders to enhance the security of sites to prevent and deter trespass. For example, there are signs in restricted areas, such as military installations and training grounds, as well as SLA's state lands, to warn the public against trespassing. Police have also put up Crime Alert signages at areas where there have been incidents, and work with Town Councils to ensure that HDB rooftops are secured to prevent unauthorised access.",9,16,2018-02-27-T-002-S-00016
