Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-03-25-T-001,Speaker,Mr Speaker,"Hon Members. Today, Singapore is in the midst of tackling the COVID-19 threat. We are working hard to keep all Singaporeans safe, pressing on with our efforts to mitigate the risk of local spread and to reduce the further importation of cases. We should remain on guard but never let COVID-19 paralyse us as a society.",1,1,2020-03-25-T-001-S-00001
2020-03-25-T-001,Speaker,Mr Speaker,"Parliament is our nation’s law-making body. As parliamentarians, all of us have pledged to discharge our duties and serve Singaporeans to the best of our abilities. We must remain steadfast in carrying out these responsibilities effectively despite the challenging circumstances posed by COVID-19.",2,2,2020-03-25-T-001-S-00002
2020-03-25-T-001,Speaker,Mr Speaker,"Nevertheless, it is equally important to protect everyone’s well-being even as we conduct our proceedings. We must maintain our vigilance and do our utmost to comply with the necessary precautions as advised by the Government’s Multi-Ministry Task Force.",3,3,2020-03-25-T-001-S-00003
2020-03-25-T-001,Speaker,Mr Speaker,"Hence, beginning today, we have implemented safe distancing measures for all hon Members. During Sittings, Members are seated at spaced intervals – as you can see now – both within the Chamber and extending to the galleries at other levels. Members will also be taking their refreshments in separate groups to further reduce mingling. To complement the maintenance of good personal hygiene, the respective groups will further use separate restrooms.",4,4,2020-03-25-T-001-S-00004
2020-03-25-T-001,Speaker,Mr Speaker,"These steps are aligned to the stricter safe distancing measures which the Taskforce had announced last week to prevent further spread of COVID-19 cases. Over the weekend, the Public Service Division further issued specific guidelines to intensify the implementation of safe distancing measures across agencies.",5,5,2020-03-25-T-001-S-00005
2020-03-25-T-001,Speaker,Mr Speaker,"Let me assure Members that no matter where you are now seated, you can still make your speeches and present your impassioned ideas here in this Chamber. The microphones placed near you will duly capture and record your speeches.",6,6,2020-03-25-T-001-S-00006
2020-03-25-T-001,Speaker,Mr Speaker,"This is the first time ever that we have spread out the seats for Members in such a manner, and over two floors. Members of the public and media at the galleries will also be seated at spaced intervals. It will take some getting used to so thank you, hon Members and everyone here, for your cooperation as we all play our part in being socially responsible.",7,7,2020-03-25-T-001-S-00007
2020-03-25-T-001,Speaker,Mr Speaker,"As we cannot be certain how long COVID-19 will be with us, we will continue to monitor all advisories to see if further precautionary measures should be implemented for forthcoming Sittings.",8,8,2020-03-25-T-001-S-00008
2020-03-25-T-001,Speaker,Mr Speaker,"Beyond Sittings, our measures in Parliament also extend to the staff here at the Secretariat and to all visitors to the House. Since early February, we have steadily stepped up the necessary precautions in line with all advisories issued. The measures include having the temperature of all staff and visitors screened before entry, requiring them to declare their overseas travel history and maintaining a contact list for all visitors.",9,9,2020-03-25-T-001-S-00009
2020-03-25-T-001,Speaker,Mr Speaker,"As the on-going COVID-19 situation evolves, we have been regularly reviewing and updating business continuity plans. Our Secretariat workforce has been split into separate teams, with distancing measures rolled out for all staff. The measures include telecommuting, staggering working hours, splitting shifts and working from separate locations within the House. We have also reduced and set limits on the number of students for our educational tours of the House. We will do our best in ensuring that these adjustments do not compromise the quality of services and operations that remain available and uninterrupted to hon Members and the public.",10,10,2020-03-25-T-001-S-00010
