Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-01-27-T-001,Speaker,Mdm Speaker,"Before I proceed to call Members, just a reminder, because we have a lot of new Members, that supplementary questions are not speeches. So, please make your supplementary questions short, succinct and to the point. Mr Christopher de Souza.",1,1,2016-01-27-T-001-S-00001
2016-01-27-T-002,Christopher de Souza,Mr Christopher de Souza,"asked	 the Minister for Home Affairs in light of the 14 January 2016 bombing in Jakarta, what is being done to (i) step up Singapore's border security and internal security and (ii) increase the vigilance of Singaporeans, the resident population and the Home Team.",1,2,2016-01-27-T-002-S-00002
2016-01-27-T-002,Joan Pereira,Ms Joan Pereira,"asked	 the Minister for Home Affairs in view of the number of terrorist incidents globally and Singapore's status as a travel hub, what new measures are put in place to ensure our domestic security while maintaining our lead as a travel destination and attraction.",1,3,2016-01-27-T-002-S-00003
2016-01-27-T-002,Desmond Lee,The Senior Minister of State for Home Affairs (Mr Desmond Lee) (for the Minister for Home Affairs),"Mdm Speaker, there is a question set down by Ms Tin Pei Ling tomorrow, but it is on a related topic. So, if Mdm Speaker would permit, I would like to answer Question Nos 1 and 2 together. And if Ms Tin is satisfied with the answer, she could perhaps withdraw the question for tomorrow.",1,4,2016-01-27-T-002-S-00004
2016-01-27-T-002,Speaker,Mdm Speaker,"I will leave the second part to Ms Tin. But I agree to the merger of Question Nos 1 and 2, for them to be taken together.",1,5,2016-01-27-T-002-S-00005
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"Thank you, Madam. First, I will start off with the question by Ms Tin Pei Ling. She asked about the terrorism threat assessment in ASEAN. The terrorism threat in Southeast Asia is serious and persistent. In addition to terrorist groups like Al-Qaeda and its regional affiliates such as the Jemaah Islamiyah, the conflict in Syria and Iraq and the emergence of the Islamic State in Iraq and Syria (ISIS) have significantly raised the threat level.",1,6,2016-01-27-T-002-S-00006
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"ISIS has attracted many foreign fighters to its ranks. Regional authorities estimate that some 1,000 Southeast Asians may have travelled to Syria and Iraq to fight for ISIS. Over 70 of them may have died in the fighting, several as suicide bombers. At the same time, several self-radicalised Southeast Asians who were unable to travel to Syria or Iraq to fight have heeded the call by ISIS to carry out terrorist attacks in their home countries in pursuit of the ISIS cause to expand its self-proclaimed ""caliphate"". The Indonesian and Malaysian authorities have collectively arrested over 100 of their citizens for ISIS-related activities and thwarted several planned attacks in their own countries. Even then, four Indonesian ISIS supporters succeeded in carrying out a terrorist attack in downtown Jakarta on 14 January this year.",2,7,2016-01-27-T-002-S-00007
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,The Southeast Asian fighters pose a serious security threat when they return with battlefield experience from Syria and Iraq. A sizeable number of them have formed a dedicated group in Syria called the Katibah Nusantara lid Daulah Islamiyah or Malay Archipelago Unit for ISIS. They can be expected to use the fighting experience that they have acquired to carry out terrorist attacks in this region.,3,8,2016-01-27-T-002-S-00008
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"ISIS declared in November 2014 its intention to set up ""wilayat"" or provinces in Indonesia and the Philippines. The establishment of an ISIS ""wilayat"" in Southeast Asia would further raise the terrorism threat to Singapore.",4,9,2016-01-27-T-002-S-00009
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"Ms Tin also asked whether there have been further reports of Singaporeans intending to join ISIS. So far, at least two Singapore citizens are known to have made their way to Syria with their families to take part in the conflict there. Last year, four Singaporeans were detained and a fifth was issued a Restriction Order, on the basis that they intended to fight for ISIS in Syria and Iraq. One of those detained had planned to carry out terrorist attacks in Singapore on behalf of ISIS if he was unable to travel overseas. There are others who have expressed interest to go to Syria to fight and have been investigated or are currently under investigation. Most of them were radicalised by online videos and articles, and through social media postings. This problem of self-radicalisation continues to be a concern in Singapore.",5,10,2016-01-27-T-002-S-00010
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"The global and regional terrorism situation is worrying. The recent attacks in Paris and in Jakarta involved multiple gunmen carrying explosives and heavy firearms, targeting soft targets packed with people who have little or no security protection, and with the aim of inflicting maximum casualties. Against this heightened threat environment, the Home Team has adopted a multi-pronged approach, and I would like to highlight three key measures.",6,11,2016-01-27-T-002-S-00011
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"First, Singapore is a major transport hub in the region. More than half a million people pass through our checkpoints every day. Our Woodlands checkpoint is the busiest land checkpoint in the world. These present security risks. Attackers can gather and plan just outside Singapore before coming into Singapore to carry out the attack. This would be similar to the attacks on Paris, where the planning and preparation were probably carried out in Molenbeek where security was less tight. Border control is therefore our first line of defence to prevent an attack from taking place in Singapore.",7,12,2016-01-27-T-002-S-00012
2016-01-27-T-002,Desmond Lee,Mr Desmond Lee,"The Immigration and Checkpoints Authority (ICA) therefore conducts checks on travellers, vehicles, baggage and cargo at all our air, land and sea checkpoints and puts in place visible deterrent measures to detect and deny attempts to smuggle prohibited items or persons. The Police Coast Guard has also increased its patrols along our coastline and will be developing a more comprehensive set of physical barriers that will complement these coastal patrols. We will continue to assess the threat level and adjust the security measures at our borders accordingly.",8,13,2016-01-27-T-002-S-00013
