speech_id,topic_id,speech_order,member_name,text
2020-09-02-T-001-S-00001,2020-09-02-T-001,1,,[(proc text) Order read for the Resumption of Debate on Question [31 August 2020]. (proc text)]
2020-09-02-T-001-S-00002,2020-09-02-T-001,2,,"[(proc text) ""That the following Address in reply to the Speech of the President be agreed to  (proc text)]"
2020-09-02-T-001-S-00003,2020-09-02-T-001,3,,"[(proc text) 'We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which she delivered on behalf of the Government at the Opening of the First Session of this Parliament.'."" – [Mr Patrick Tay Teck Guan] (proc text)]"
2020-09-02-T-001-S-00004,2020-09-02-T-001,4,,[(proc text) Question again proposed. (proc text)]
2020-09-02-T-001-S-00005,2020-09-02-T-001,5,Sharael Taha,"Mr Speaker, Sir, I am privileged in my maiden speech to rise in support of the Motion of Thanks to Mdm President for her Address to this Parliament. Before I begin, I would like to mention that I am not part of NTUC, but in support of the Labour Movement, I would like to thank our Labour Movement for all the efforts that it has done for the Self-employed Person Income Relief Scheme or SIRS. While there were some questions raised on SIRS yesterday, including conducting interviews for families to approve applications, I would like to remind everyone that in the past few months, the Labour Movement, in supporting Singaporeans through this crisis, assisted in processing 180,000 applications. Successful self-employed persons or SEPs received up to $9,000 to tide their families through this challenging time."
2020-09-02-T-001-S-00006,2020-09-02-T-001,6,Sharael Taha,"I had the pleasure to work with some of the NTUC staff as they did their outreach, delivering over 30 to 40 Zoom sessions with different groups in different languages, and I saw their dedication in trying to process as many applications as they could, even till the wee hours of the morning, sacrificing their own family time. They tried their best to help the applicants get the support that they needed, from taxi drivers, wedding photographers, property agents, tuition teachers, asatizahs and many others."
2020-09-02-T-001-S-00007,2020-09-02-T-001,7,Sharael Taha,"These, together with many other fantastic activities that fellow Singaporeans have done – such as SG BukaPuasa to deliver 20,000 meals daily to needy families during the Ramadan month at the height of the circuit breaker and Engineering Good who provided refurbished laptops for kids from disadvantaged families – are just some examples of the Singaporean spirit. The spirit of togetherness that will get us through this difficult time."
2020-09-02-T-001-S-00008,2020-09-02-T-001,8,Sharael Taha,"This Parliament sits during our worst recession since Independence and in a world that is increasingly divided. Conditions that made us thrive – globalisation and stable, collaborative international order – has made way to a fragmented world with countries and economies closing, and tension between the major powers."
2020-09-02-T-001-S-00009,2020-09-02-T-001,9,Sharael Taha,"To quote Mdm President, “We must Stand United. We must speak with one heart. We must move in one direction.” Mr Speaker, Sir, I would like to thank Madam President for setting the tone for us to navigate through this unprecedented storm. Only by staying united and working together can we emerge from this stronger."
2020-09-02-T-001-S-00010,2020-09-02-T-001,10,Sharael Taha,"I will touch on two key areas. Firstly, our ability to work effectively together to transform the economy will determine how we come out from this storm. Secondly, as we sail through these stormy seas, we must not leave anyone behind. Our transformation must be inclusive."
2020-09-02-T-001-S-00011,2020-09-02-T-001,11,Sharael Taha,"Digitalisation, Industry 4.0 and COVID-19 have changed the world we live in. The way we work, interact and do business is now different and there is no turning back."
2020-09-02-T-001-S-00012,2020-09-02-T-001,12,Sharael Taha,"Some sectors such as aviation, aerospace, marine and offshore are gravely threatened. Having worked in these sectors, I am in support of MTI’s efforts to continue to preserve the core capabilities which we have built over these years. For these sectors and others similarly affected by COVID-19 such as hospitality, MICE and retail, the Joint Wage Support Scheme has been integral in keeping businesses afloat and its workforce employed. These support measures have cushioned the impact of COVID-19 but some jobs will still be lost and some roles will cease to exist."
2020-09-02-T-001-S-00013,2020-09-02-T-001,13,Sharael Taha,"However, there will be opportunities for growth in other sectors. New areas in digitalisation, Industry 4.0 and new business models will create new jobs and new ways of thinking. We need to stay positive and see these risks and challenges as opportunities to transform the way we do things."
2020-09-02-T-001-S-00014,2020-09-02-T-001,14,Sharael Taha,"In addition, Singapore must stand out in a changing world order to survive and thrive. To quote Mdm President, “We must do things that others cannot do, and do things that others can do, better.” One example is in the aerospace industry. Singapore has grown to be the Maintenance, Repair and Overhaul or MRO hub for the aerospace. However, this position of dominance has increasingly been challenged by competitors in neighbouring countries. For Singapore to stay ahead, we cannot be solely competing for lowest cost as that means we may have suppressed wages too. Singapore must compete to be of best value."
2020-09-02-T-001-S-00015,2020-09-02-T-001,15,Sharael Taha,"For example, an MRO facility in Singapore cannot merely be doing repair and maintenance like any other facility in the world. We must embrace industry 4.0 and leverage on digital and data analytics in order to provide better value for our customers. We must transform from merely repairing the product, to understanding the product, providing insights that can deliver improvements in performance and move the value upstream."
2020-09-02-T-001-S-00016,2020-09-02-T-001,16,Sharael Taha,"It will take the effort of everyone working together to emerge from this storm stronger. Both within an organisation and beyond the organisation, between Government, businesses, individuals, unions, supporting associations and across industries, we must act collaboratively, for the sake of one another."
2020-09-02-T-001-S-00017,2020-09-02-T-001,17,Sharael Taha,"Equipping the workforce with the right skills and mindset is crucial in driving this transformation. SkillsFuture, especially the additional support for older workers to reskill, upskill and the focus on skills over paper qualifications at the workplace, is a step in the right direction for our society."
2020-09-02-T-001-S-00018,2020-09-02-T-001,18,Sharael Taha,"I am in support of the Government’s push for SkillsFuture and increasing internship opportunities. However, I must caution that the success of SkillsFuture should not be measured solely by attendance and course completion. Instead, success should also be measured by the ability to transform these learnings into actual improvements or output."
2020-09-02-T-001-S-00019,2020-09-02-T-001,19,Sharael Taha,"As we work together to transform our economy, transformation cannot happen at the expense of others. We must care for one another and not leave anyone behind. Businesses must do their part to provide fair opportunities for the workforce."
2020-09-02-T-001-S-00020,2020-09-02-T-001,20,Sharael Taha,"For displaced workers, I support the efforts in upskilling and providing job support through E2i, WSG and SSG. I am also in support of MOM's incentives to encourage hiring local workforce. However, these efforts to support displaced workers must be matched with employers willing to change their approach and employees willing to try and make changes in a challenging job market. We must also, collectively as a society, work together to ensure that companies abide by fair hiring practices."
2020-09-02-T-001-S-00021,2020-09-02-T-001,21,Sharael Taha,"We all agree that we want to keep a strong Singaporean Core, provide equal opportunity to mid-career workers and seniors, provide jobs for people with disabilities and have better work-life balance. During this transformation, we must embody and act on these beliefs that we are all in agreement of."
2020-09-02-T-001-S-00022,2020-09-02-T-001,22,Sharael Taha,"We must think hard to redesign jobs and provide fair opportunities to our local workforce while maintaining our competitiveness. As our demographics transit to a higher proportion of workforce above the age of 50s, we must redesign jobs to make best use of their experience and abilities. We have all heard the same narratives from our senior residents seeking re-employment. Even with incentives for hiring, retrenched seniors workers still struggle to seek re-employment and majority are left presented with either security or cleaning employment. Government, businesses and citizens must work together and expand opportunities for our senior workforce."
2020-09-02-T-001-S-00023,2020-09-02-T-001,23,Sharael Taha,"As we eagerly anticipate things returning to normal, let us pause and reflect on what we have achieved in the past five months. The past five months has been the biggest exercise in redesigning jobs and reassessing the way we do things."
2020-09-02-T-001-S-00024,2020-09-02-T-001,24,Sharael Taha,"When many of us were working from home, we took a while, but managed to reach the new norm on work-life balance. Additionally, some were able to provision more time to exercise. In fact, a study by EngageRocket, in partnership with Singapore Human Resource Institute and Human Resource Professionals, revealed that nine of 10 employees shared that they would like to continue with some form of work from home as a new way of working."
