Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2021-07-06-T-001,Saktiandi Supaat,Mr Saktiandi Supaat,"asked the Minister for Manpower since the signing of the India-Singapore Comprehensive Economic Cooperation Agreement (CECA) in 2005 (a) what are the net economic benefits for Singapore in terms of trade, value-added growth and citizen job growth; and (b) what has been the growth in foreign PMET numbers in our workforce by sector and occupation.",1,1,2021-07-06-T-001-S-00001
2021-07-06-T-001,Liang Eng Hwa,Mr Liang Eng Hwa,"asked the Minister for Manpower in each of the past five years, what is the number of complaints of nationality-based discrimination received by the Tripartite Alliance for Fair and Progressive Employment Practices (TAFEP), broken down by sector and occupation.",1,2,2021-07-06-T-001-S-00002
2021-07-06-T-001,Mariam Jaafar,Ms Mariam Jaafar,asked the Minister for Manpower what has been the effectiveness of the different capability development schemes in building a local talent pipeline.,1,3,2021-07-06-T-001-S-00003
2021-07-06-T-001,Liang Eng Hwa,Mr Liang Eng Hwa,"asked the Minister for Trade and Industry (a) whether the Free Trade Agreements (FTAs) including the Singapore-India Comprehensive Economic Cooperation Agreement (CECA) have achieved their intended outcomes of increasing trade, growth and jobs; and (b) whether the jobs created have benefited Singaporeans.",1,4,2021-07-06-T-001-S-00004
2021-07-06-T-001,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan,asked the Minister for Trade and Industry how do commitments in the Comprehensive Economic Cooperation Agreement such as those pertaining to entry requirements and immigration privileges compare with those in other Free Trade Agreements.,1,5,2021-07-06-T-001-S-00005
2021-07-06-T-001,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan,"asked the Minister for Trade and Industry how have Singapore's Free Trade Agreements, including the Comprehensive Economic Cooperation Agreement, impacted Singapore’s global competitiveness, foreign trade, investment and growth, and employability of Singaporeans.",1,6,2021-07-06-T-001-S-00006
2021-07-06-T-001,Tan See Leng,The Minister for Manpower (Dr Tan See Leng),"Mr Speaker, may I have your permission to address Oral Questions Nos 1 to 6, as well as Written Question Nos 40 to 42 in today's Order Paper through the Ministerial Statements to be delivered by Minister Ong Ye Kung and myself, later today?",1,7,2021-07-06-T-001-S-00007
2021-07-06-T-001,Speaker,Mr Speaker,"Yes, please proceed. Next question, Ms He Ting Ru.",1,8,2021-07-06-T-001-S-00008
2021-07-06-T-002,He Ting Ru,Ms He Ting Ru,"asked the Prime Minister (a) since the introduction of the ""make-up pay"" mechanism for political appointment holders in 1989, whether this mechanism has been used to increase the salary for any political appointment holders to make up the difference between their last drawn salary and the salary of their political office; (b) if yes, who has it been applied to; (c) what has been the increase in the quantum of the make-up pay; and (d) what is the time period and duration it is effected for.",1,9,2021-07-06-T-002-S-00009
2021-07-06-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"Mr Speaker, Sir, on behalf of the Prime Minister, when we consider potential candidates to take up political office, the first quality that we look for is a sense of public service, those who have their heart in the right place and want to contribute to the betterment of Singapore and Singaporeans. This should always be the basic prerequisite for any political candidate.",1,10,2021-07-06-T-002-S-00010
2021-07-06-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"However, beyond a passion for public service, our team of political appointment holders need to have the right mix of background, skills, and organisational and leadership capabilities. In particular, we need some Ministers, Ministers of State and Parliamentary Secretaries with private sector experience.",2,11,2021-07-06-T-002-S-00011
2021-07-06-T-002,Teo Chee Hean,The Senior Minister and Coordinating Minister for National Security (Mr Teo Chee Hean) (for the Prime Minister),"From the private sector, we want to be able to bring in not only people who are already well advanced in their careers and financially secure, but also younger ones whose careers are just taking off and are approaching or in their peak earning years, and who may have made financial commitments. They may take a few years to establish themselves before they can be considered for more senior political appointments. The ""make-up pay"" mechanism makes it easier for such candidates to consider taking up political office and eases the financial disruption as they make the transition.",3,12,2021-07-06-T-002-S-00012
