Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2012-11-14-T-001,Lim Biow Chuan,Mr Lim Biow Chuan,"asked 	 the Minister for National Development (a) for the past three years, how many applicants for HDB flats are unable to secure a loan from HDB because they had taken two HDB loans previously; (b) whether HDB can review this policy; and (c) what is the financial cost to the Government for providing an HDB loan.",1,1,2012-11-14-T-001-S-00001
2012-11-14-T-001,Lim Biow Chuan,Mr Lim Biow Chuan,,2,2,2012-11-14-T-001-S-00002
2012-11-14-T-001,Lim Biow Chuan,Mr Lim Biow Chuan,Page  1192,3,3,2012-11-14-T-001-S-00003
2012-11-14-T-001,Khaw Boon Wan,The Minister for National Development (Mr Khaw Boon Wan),"Sir, from January 2010 to September 2012, there were nearly 178,000 applications for HDB loans. Among these, 3,500 applications, or 2%, were rejected because the applicants had previously taken two or more HDB loans.",1,4,2012-11-14-T-001-S-00004
2012-11-14-T-001,Khaw Boon Wan,The Minister for National Development (Mr Khaw Boon Wan),"Two HDB loans are generally sufficient to meet the life-cycle needs of each flat buyer. The first loan helps buyers purchase their first home, while the second loan helps them right-size as their needs change. Flat buyers also have the option of taking a bank loan. Nonetheless, for buyers in exceptional circumstances, HDB may assist them by providing them with another HDB loan on a case-by-case basis.",2,5,2012-11-14-T-001-S-00005
2012-11-14-T-001,Khaw Boon Wan,The Minister for National Development (Mr Khaw Boon Wan),"Over the past 20 years, HDB's interest rate has been, on average, 1.5%-points lower than the market rates. That is why we need to restrict the number of HDB loans, in order to manage our limited loan subsidies.",3,6,2012-11-14-T-001-S-00006
2012-11-14-T-001,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),"Sir, I thank the Minister for the answer. The feedback is that there are residents who are trying to get a third loan because they have one transfer in-between, that is, between relatives. Therefore, that is not, strictly speaking, a second loan. There are also residents who have to change their flats because of divorce. The feedback is that they have difficulty getting another loan because of the two-loan policy. In view of HDB's principle of providing affordable quality homes, would HDB be prepared to review this policy so that we can try to allow as many residents as possible to own their homes, when they are trying their best not to be stuck with a rental flat, and instead buy their own home?",1,7,2012-11-14-T-001-S-00007
2012-11-14-T-001,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),Page  1193,2,8,2012-11-14-T-001-S-00008
2012-11-14-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Sir, as I said, the rejection rate is rather low – 2%. In any case, we do exercise discretion and respond with sympathy where we can. I have been watching the success rates of appeals. The last I saw, for appeals to HDB for house mortgage matters, the success rate is pretty high – 36%. I think this is quite good.",1,9,2012-11-14-T-001-S-00009
2012-11-14-T-001,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Sir, as Members of Parliament, we often encounter instances where the applicants are unable to get a loan from commercial banks due to their income levels. Yet, they are also unable to get HDB loans for various reasons. For example, their income levels could be too high to qualify. Their incomes could also be too high to qualify for HDB rental flats. They end up paying market rentals, which are way above what they would have paid to service their mortgages. I would like to ask the Minister whether such situations are desirable. Should we not help or facilitate these applicants to own their own flats, so that there is some secured retirement financing and, in a way a hedge against rising property prices?",1,10,2012-11-14-T-001-S-00010
2012-11-14-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Sir, home ownership as a social objective is something highly desirable, and which we strive to achieve. At the same time, it must be underpinned by prudence. Let us not forget the huge problem created in the US by the sub-prime loan crisis. While we will try to make sure that everyone who can afford it can own a home, the outcome that some Members are hoping for – 100% for everyone who puts up his hand will get a loan – is a little unrealistic because if we push beyond prudence, potentially, we can have a sub-prime crisis, as did the US.",1,11,2012-11-14-T-001-S-00011
2012-11-14-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,﻿	Page  1193,2,12,2012-11-14-T-001-S-00012
2012-11-14-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,"<strong style=""color  rgb(51, 51, 51);""> </strong> The following question stood in the name of",1,13,2012-11-14-T-002-S-00013
2012-11-14-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,2 To ask the Minister for National Development in light of HDB resale prices rising to a high in the third quarter of this year (a) whether the HDB resale market has shown any signs of stabilising; (b) whether there is any cause for concern; and (c) whether the Ministry will consider introducing measures to moderate the prices of resale flats.,2,14,2012-11-14-T-002-S-00014
2012-11-14-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,Page  1193,3,15,2012-11-14-T-002-S-00015
2012-11-14-T-002,Lim Biow Chuan,Mr Lim Biow Chuan,"Question No 2, Sir.",1,16,2012-11-14-T-002-S-00016
2012-11-14-T-002,Khaw Boon Wan,Mr Khaw Boon Wan,"Sir, the HDB resale market has shown signs of stabilising. Yearly Resale Price Index (RPI) growth has come down from 14.1% in 2010 to 10.7% last year and to 3.9% in the first nine months of this year. Nonetheless, the uptick in quarterly RPI growth to 2.0% in the third quarter shows that while things are improving, we still have some way to go.",1,17,2012-11-14-T-002-S-00017
2012-11-14-T-002,Khaw Boon Wan,Mr Khaw Boon Wan,Page  1194,2,18,2012-11-14-T-002-S-00018
2012-11-14-T-002,Khaw Boon Wan,Mr Khaw Boon Wan,"We have implemented a number of measures but they will take some time to work their way through the market. For example, the global low interest rate environment will take some time before it returns to its normal level, and the huge local supply of new housing units will only be available over the next two, three years.",3,19,2012-11-14-T-002-S-00019
2012-11-14-T-002,Khaw Boon Wan,Mr Khaw Boon Wan,Page  1194,4,20,2012-11-14-T-002-S-00020
2012-11-14-T-003,Pritam Singh,Mr Pritam Singh,"asked  the Minister for National Development (a) whether the ethnic limit of 25% for the Malay ethnic group at the block level in all HDB rental flats has been reached and, if so, when; (b) whether HDB has plans to increase this limit for the Malay ethnic group at the block level; and (c) whether HDB will consider allocating rental flats on a strict needs basis only to avoid rejection or delay as a result of the applicants' preference of rental zone.",1,21,2012-11-14-T-003-S-00021
2012-11-14-T-003,Pritam Singh,Mr Pritam Singh,Page  1194,2,22,2012-11-14-T-003-S-00022
2012-11-14-T-003,Khaw Boon Wan,Mr Khaw Boon Wan,"Sir, the Ethnic Integration Policy (EIP) limits are reviewed from time to time to reflect Singapore's demographic changes. Currently, about 60% of HDB's public rental blocks have reached the EIP block limit of 25% for Malay households. We are in the midst of reviewing the EIP limits for rental flats, to take into account the demand from the various ethnic groups.",1,23,2012-11-14-T-003-S-00023
2012-11-14-T-003,Khaw Boon Wan,Mr Khaw Boon Wan,"Applications for a rental flat are assessed and approved on a strict needs basis. As for allocation, rental applicants may prefer certain locations, which are nearer their workplace or their children's school. We allow them the flexibility to choose the location zone, so that we are better able to meet their needs. HDB will advise them on the estimated waiting time for their preferred zone as well as the zone with the shortest waiting time, so that they can make an informed decision.",2,24,2012-11-14-T-003-S-00024
2012-11-14-T-003,Khaw Boon Wan,Mr Khaw Boon Wan,Page  1194,3,25,2012-11-14-T-003-S-00025
2012-11-14-T-004,Baey Yam Keng,Mr Baey Yam Keng,asked  the Minister for the Environment and Water Resources with regard to the cleaning fee hike at nine hawker centres (a) what is the justification for the quantum and timing of the increase; (b) how are the hawkers protected from unexpected increases and whether there is a cap on the quantum of such increases; (c) how is the cleaning services procurement process conducted; and (d) how much of the increased fees goes towards the cleaners' pay.,1,26,2012-11-14-T-004-S-00026
2012-11-14-T-004,Baey Yam Keng,Mr Baey Yam Keng,Page  1195,2,27,2012-11-14-T-004-S-00027
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"Sir, NEA currently manages the contracts for table-top cleaning and collection of crockery at the 25 MEWR-owned hawker centres. When the previous cleaning contract expired, an open tender was called on 16 August 2011 and three bids were received. The bids were evaluated on price and quality, and the new cleaning contract was awarded in accordance with best sourcing practices.",1,28,2012-11-14-T-004-S-00028
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"The last contract was secured more than three years ago. Since then, the cost of providing cleaning services has increased due to, among other things, higher manpower costs. NEA's role in this contract is to consolidate the cleaning needs of the centres and to ensure compliance with cleaning standards. NEA does not levy any additional charges for managing the cleaning contract.",2,29,2012-11-14-T-004-S-00029
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),Hawker centres that are not managed by NEA would usually award the cleaning contracts collectively and directly to the cleaning service provider through the Hawkers Association with each stall-holder paying his share of the actual cost of cleaning.,3,30,2012-11-14-T-004-S-00030
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"We are mindful of the impact of the increase of cleaning charges on stall-holders. After consultations with the Hawkers Associations in the affected centres, MEWR has decided to phase in the table-cleaning charges in two steps at four-month intervals for six of the nine centres. The increases faced by the remaining three centres are of a smaller quantum – less than $200 per month – and would, therefore, be implemented in a single step. The hawker representatives have accepted our proposal to mitigate the impact of the increase on their stall-holders. I would like to emphasise that this move should not be misread as a subsidy since all the hawkers will eventually have to pay the full cleaning costs.",4,31,2012-11-14-T-004-S-00031
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"Mr Baey asked about the impact on cleaners' salaries. I would not be able to provide details on the extent to which the increases in fees would benefit the cleaners since this will depend on the operations of each cleaning service provider. However, under the prevalent Government procurement process, NEA prescribes the terms and conditions for best sourcing and ensures that there was transparency and competition in the tender process for effective procurement.",5,32,2012-11-14-T-004-S-00032
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"The tender stipulates that the contract will only be awarded to cleaning companies accredited under the Clean Mark Accreditation Scheme which requires cleaners to be provided basic statutory benefits stated under the Employment Act, including CPF contribution, paid public holidays, and so on. With effect from 1 April 2013, the Government will require all tenderers of new Government cleaning contracts to be accredited under the Clean Mark Accreditation Scheme which has since been enhanced on 1 November 2012 to incorporate the recommendation of the Tripartite Committee on Cleaners on progressive wages, among other enhanced criteria. These changes signal that the Government is taking the lead in improving the employment conditions, training and development provision and career progression of the cleaning industry.",6,33,2012-11-14-T-004-S-00033
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),Page  1196,7,34,2012-11-14-T-004-S-00034
2012-11-14-T-004,Grace Fu Hai Yien,The Second Minister for the Environment and Water Resources (Ms Grace Fu Hai Yien) (for the Minister for the Environment and Water Resources),"The most sustainable solution to the moderation of cleaning charges for the hawkers is for all of us – the patrons and stall-holders – to help keep our hawker centres clean. It is not possible for us to infinitely increase the number of cleaners at our centres to clean up after our mess. Thus, our tagline for our Clean and Green Singapore campaign this year  every action counts. Please help us and our hawkers to keep Singapore clean.",8,35,2012-11-14-T-004-S-00035
2012-11-14-T-004,Seah Kian Peng,Mr Seah Kian Peng (Marine Parade),"Sir, I thank the Second Minister for the answers. I have the following supplementary questions. The first is  I recognise that the contracts were called at different times for different hawker centres. So, my first supplementary question is whether the quantum of any increase in cleaning fees is clearly stated in the contracts. Going forward, I think that it is important to make such provisions clear from the onset. My second supplementary question is  would the cleaning fees at the other hawker centres be expected to rise, going forward? Next, with these increases, can we expect cleaning services to improve, and in what ways? Finally, with the on-going push for the Tray Return scheme – which all of us are fully supportive of – what would the impact be on the efficiency and productivity of these cleaning services at these hawker centres and whether these factors will be taken into account in any new cleaning fee increase?",1,36,2012-11-14-T-004-S-00036
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"Mr Speaker, I thank the Member for the supplementary questions. First of all, on the first question, on whether the increase in fee is stated in the tenancy contracts, the answer is yes. There are provisions in the tenancy contracts on cleaning fees that could change from time to time. Sometimes, the stall-holders may not expect and would not be able to anticipate the movements in the pricing of the cleaning contracts, but I think they are aware that these are some of the business risks that they have to manage, just as they are managing other risks, such as cost of utilities, and so on.",1,37,2012-11-14-T-004-S-00037
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"As far as whether cleaning fees would increase in other centres – let me say that at this point in time, the cleaning industry is going through some changes. First of all, there is accreditation that the Government will be insisting on. Secondly, there is also some impact coming from the tighter foreign workers dependency ratio. Also, the hours of working and operations in the centres may vary from time to time and from centre to centre.",2,38,2012-11-14-T-004-S-00038
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"These are all factors that could have an impact on cleaning charges, and part of the effort in having an enhanced accreditation is to try to move the industry towards one that has better standards, takes better care of its workers through training, development and progressive wages, and where there are greater economies of scale, and therefore, in a better position to invest in productivity measures, such as improvements in the use of equipment, investments in mechanisation, and so on.",3,39,2012-11-14-T-004-S-00039
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,Page  1197,4,40,2012-11-14-T-004-S-00040
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"The industry is actually characterised by a large number of low-skilled workers, lowly educated, sometimes not in a very good position to know their rights. Sometimes, they do not know how to look for information on training, and so on. So, it is time for the society and the Government to take a holistic view and try to improve the working conditions as well as career prospects for this group of workers. It is through the accreditation system that we hope to achieve these objectives.",5,41,2012-11-14-T-004-S-00041
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"Whether there will be improvements, as I said, we hope so. We hope that by putting in criteria for best sourcing that there are better standards required of the cleaners. With better training, we hope that each of the cleaners will be in a better position to do their jobs better. More importantly is also the need to mitigate the lack of workers because we know that this is not an industry where many Singaporeans would jump on the band wagon and will look for a career here. So, we recognise that we have to achieve more with fewer workers, going forward. This is where looking at processes, looking at improvements in the equipment, looking at better mechanisation will be a longer term solution towards mitigating the cost of increase, going forward.",6,42,2012-11-14-T-004-S-00042
2012-11-14-T-004,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"This is the thinking behind the return of trays. At the moment, when we look at the Tray Return effort, we are looking at it from the point of view of promoting social graciousness, a responsibility amongst Singaporeans to pick up after ourselves and not to leave work behind for others. This is also a more sustainable way for all of us to work towards reducing our reliance on workers, particularly foreign workers. We will have to monitor the progress of Tray Return scheme and continue it on a process of reviewing the work processes, discussing with the service provider, and also looking at how we can make the work of the cleaners a more satisfying and progressive one.",7,43,2012-11-14-T-004-S-00043
