speech_id,topic_id,speech_order,member_name,text
2015-01-20-T-001-S-00001,2015-01-20-T-001,1,K Karthikeyan,"asked  the Minister for Health whether hospitals administer different drugs and treatment for the same medical conditions based on private or subsidised wards and, if so, whether the Ministry conducts checks on hospitals for such practices."
2015-01-20-T-001-S-00002,2015-01-20-T-001,2,Amy Khor Lean Suan,"<span style=""color  rgb(0, 0, 0); background-color  transparent;""> </span>"
2015-01-20-T-001-S-00003,2015-01-20-T-001,3,Amy Khor Lean Suan,
2015-01-20-T-001-S-00004,2015-01-20-T-001,4,Amy Khor Lean Suan,"Some of the drugs or treatments thus prescribed could be non-subsidised as there are more cost-effective alternatives available. Nonetheless, where non-subsidised drugs or treatments are assessed to be clinically required and cannot be replaced by subsidised alternatives, patients from lower-income households are provided assistance to help them access these drugs or treatments."
2015-01-20-T-001-S-00005,2015-01-20-T-001,5,Amy Khor Lean Suan,
2015-01-20-T-001-S-00006,2015-01-20-T-001,6,Amy Khor Lean Suan,"Public hospitals have various governance frameworks in place to ensure that patients receive care appropriate to their clinical needs. This includes accreditation committees to ensure appropriate use of new technologies and procedures and that procedures are performed by properly trained doctors. The Pharmacy and Therapeutic (P&T) and Medical Device (MDC) committees ensure clinically appropriate use of drugs and medical devices/implants respectively. There are also pre-operations conferences for peer review of elective surgeries to ensure that they are appropriate, safe and not unnecessary."
2015-01-20-T-001-S-00007,2015-01-20-T-001,7,K Karthikeyan,"I had a recent case with my union member who went to a hospital to do a stomach operation. There is a range of painkillers. The nurse gave him Panadol. He said, ""I just did a stomach operation. Is there any way I can get an injection?"" The doctor and the nurse were talking and he overheard the conversation  ""C Class ward; Panadol is enough."" This gave him a feeling that you would get subsidised treatment when you are in a C Class ward. Is there any way we can talk to the hospitals and see how they communicate and how they make things straight? That is my only concern."
2015-01-20-T-001-S-00008,2015-01-20-T-001,8,Amy Khor Lean Suan,"First, let me thank the Member for raising this Parliamentary Question (PQ), as well as for sharing this example. It is important for us to explain and clarify. Let me reassure the Member that hospitals do not differentiate the treatment routes based on the subsidy status of the patients, as long as the treatment route is required and necessary."
2015-01-20-T-001-S-00009,2015-01-20-T-001,9,Amy Khor Lean Suan,"In this stance, it is, indeed, unfortunate that there is this perception. We need to get more details to better understand the case. Let me briefly elaborate."
2015-01-20-T-001-S-00010,2015-01-20-T-001,10,Amy Khor Lean Suan,"There are clinical guidelines for pain management in different clinical conditions, which provide clinical guidance on the choice of pain relief drugs, and these are in line with international practices."
2015-01-20-T-001-S-00011,2015-01-20-T-001,11,Amy Khor Lean Suan,"Typically, for pain management, as the Member has highlighted, clinical guidelines may give guidance to provide baseline pain management; further pain drugs may be added, if required; as well as to start with the least invasive drugs. This approach is quite typical across the different clinical conditions. The patient may, first, be prescribed oral Panadol. This could progress to stronger, more potent drugs, through injections, for instance. These are not without side effects."
2015-01-20-T-001-S-00012,2015-01-20-T-001,12,Amy Khor Lean Suan,"Basically, throughout the spectrum of drugs required for pain management, you can find subsidised drugs. So, the patient does not really have to pay more for these subsidised drugs. There is no Panadol injection, but as the Member has mentioned, there are morphine, pethidine, nico injections which are in the Standard Drugs List. As I have said, these are stronger painkillers and may not be without their side effects. So, we need to ascertain if the patient's conditions will warrant these and if these are suitable for the patient. We would need further details to better understand the case."
2015-01-20-T-001-S-00013,2015-01-20-T-001,13,Amy Khor Lean Suan,"What I would like to reiterate is that the drug and treatment prescribed are what the doctor and the healthcare team deem as clinically appropriate, based on the patient's conditions and not based on the subsidy status of the patient."
2015-01-20-T-002-S-00014,2015-01-20-T-002,14,Zaqy Mohamad,"asked  the Minister for Health in respect of the latest statistics by the National Registry of Diseases that a disproportionate number of diabetics and patients with kidney failure, heart attacks and strokes come from the Malay population (a) whether the Ministry has plans to address the issue with the Malay community; and (b) whether the Ministry has conducted specific research on the causes and devised strategies to address them accordingly."
2015-01-20-T-002-S-00015,2015-01-20-T-002,15,Dr Muhammad Faishal Ibrahim,"<strong style=""color  rgb(0, 0, 0); background-color  transparent;"">(for the Minister for Health)</strong>"
2015-01-20-T-002-S-00016,2015-01-20-T-002,16,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00017,2015-01-20-T-002,17,Dr Muhammad Faishal Ibrahim,"The Ministry of Health (MOH) and the Health Promotion Board (HPB) have a variety of preventive health programmes and activities targeted at the general population, including children, adolescents, adults and the elderly, to keep Singaporeans healthy and free of illness and disability for as long as possible through the adoption and maintenance of healthy lifestyle habits. To further encourage positive behavioural change, we launched the Healthy Living Masterplan in 2014, which aims to make healthy living accessible, natural and effortless for all Singaporeans."
2015-01-20-T-002-S-00018,2015-01-20-T-002,18,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00019,2015-01-20-T-002,19,Dr Muhammad Faishal Ibrahim,"While rolling out population-based programmes to all Singaporeans, HPB has, over the years, tailored programmes specific to the cultural context of the various ethnic groups. Take, for example, the Holistic Women's Health Workshop Series, which aims to empower women to take charge of their own and families' health over a range of health topics. This series of workshops is not only conducted in English, but also contextualised for the Chinese- and Malay-speaking audiences."
2015-01-20-T-002-S-00020,2015-01-20-T-002,20,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00021,2015-01-20-T-002,21,Dr Muhammad Faishal Ibrahim,"Since 2012, HPB has been partnering Majlis Ugama Islam Singapura (MUIS) and mosques in the Ramadan I Quit smoking cessation programmes. In 2014, of the 1,507 participants, one in five quit smoking and another one in four reduced the number of cigarettes they smoked."
2015-01-20-T-002-S-00022,2015-01-20-T-002,22,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00023,2015-01-20-T-002,23,Dr Muhammad Faishal Ibrahim,"In 2013, HPB partnered the Singapore Muslim Women's Association (Persatuan Pemudi Islam Singapura or PPIS) and mosques to launch the 2014 Health calendar for Malay women. Serving as a healthy living educational tool, the calendar incorporates healthy recipes, health tips and screening messages to help users make healthier choices for themselves and their families. The response was positive and we have increased the distribution of the 2015 calendar tenfold to 30,000 households. In fact, this initiative has proven so popular that we have just launched a Chinese version of this calendar for the Chinese community, too."
2015-01-20-T-002-S-00024,2015-01-20-T-002,24,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00025,2015-01-20-T-002,25,Dr Muhammad Faishal Ibrahim,"Such initiatives and programmes are guided by the data and research that MOH and HPB conduct on the population, such as the National Health Survey, National Health Surveillance Survey and National Nutrition Survey. These surveys gather quantitative data on the health behaviour of the community and are complemented by ongoing qualitative feedback processes for further fine tuning of programmes."
2015-01-20-T-002-S-00026,2015-01-20-T-002,26,Dr Muhammad Faishal Ibrahim,
2015-01-20-T-002-S-00027,2015-01-20-T-002,27,Dr Muhammad Faishal Ibrahim,"My Ministry continuously reviews our research methodology to ensure that we have the latest data on the health status of the population. We will also continue to incorporate best practices and research findings from other countries, where relevant, and update our health prevention programmes and strategies tailored to the local context, including the Malay community."
2015-01-20-T-002-S-00028,2015-01-20-T-002,28,Zaqy Mohamad,"Mdm Speaker, I would like to thank the Parliamentary Secretary for his reply. Two clarifications. First, in profiling the Malay community as being more prone to certain sorts of diseases, have these co-rrelations been identified through studies of profiles of the population or is it more genetics? I am just wondering if more in-depth research has been done."
2015-01-20-T-002-S-00029,2015-01-20-T-002,29,Zaqy Mohamad,"Two, in terms of outreach, it is great to see outreach, such as quit smoking campaigns, being done at the mosques. The number of people being reached out to is about 5,000, and the Parliamentary Secretary mentioned that one fifth had quit smoking, for example. This is good outreach, but I think the numbers are still a bit small. There are also many other diseases that need to be managed as well. Is the Ministry considering more of such outreach or more of such collaborations in the community to address the other health issues?"
2015-01-20-T-002-S-00030,2015-01-20-T-002,30,Dr Muhammad Faishal Ibrahim,"I want to thank the Member for the supplementary questions. As I had mentioned earlier, all the non-communicable diseases have common lifestyle risk factors, which are linked very directly to obesity, the food that we eat, as well as the lack of sufficient physical activity. These affect diseases like high blood pressure and high cholesterol. Essentially, what we have been trying to do is to encourage people to eat moderately, a balanced diet, to have physical activities and go for health screening."
2015-01-20-T-002-S-00031,2015-01-20-T-002,31,Dr Muhammad Faishal Ibrahim,"It is important that we embark on this. At the same time, we have noticed that different ethnic groups have different lifestyles. Even though all of us eat, but Malays have their common way of eating and the dishes that they like. Similarly for the Chinese and the others."
2015-01-20-T-002-S-00032,2015-01-20-T-002,32,Dr Muhammad Faishal Ibrahim,"We have moved into a targeted approach, which I had shared earlier. The calendar is very popular this year. We not only give aspects of the calendar, but we also relate to their lifestyle, in terms of the food that they cook and their common habits, so that we can reach out to the different sectors of the community. We realised that, over time, they become excited about how to live healthily. With that aspect, we want to focus on these lifestyle factors."
2015-01-20-T-002-S-00033,2015-01-20-T-002,33,Dr Muhammad Faishal Ibrahim,"Beyond that, in terms of genetics, we do not have significant evidence to show such a phenomenon. Based on what we have and what research we have done locally, we realise that such lifestyle practices play an important role. And we can reduce the risk to such non-communicable diseases among the community if we focus on the aspects of healthy eating, physical activity as well as going for proper and appropriate health screening."
2015-01-20-T-002-S-00034,2015-01-20-T-002,34,Dr Muhammad Faishal Ibrahim,"With regards to outreach, Members will see that, over time, we have been able to reach out to more and more Singaporeans in terms of the programmes that we have. For example, the calendar, we have increased it tremendously in terms of numbers. When we did it last year, we received many requests from the community, asking for more. We gave out more publicity materials than what we gave out last year. Demand has gone up so much that we had to ask for more materials."
2015-01-20-T-002-S-00035,2015-01-20-T-002,35,Dr Muhammad Faishal Ibrahim,"Secondly, if you look at the anti-smoking campaign, the ""I Quit"" programme, you would realise that the numbers have not only  gone up, the number of families coming on board to be part of this process of their family members has also gone up. I was there in the last few years to share the load and to reach out to the community. I was so touched by the community support not only among the children and spouses, but also among grandparents coming to support to get their children to quit smoking."
2015-01-20-T-002-S-00036,2015-01-20-T-002,36,Dr Muhammad Faishal Ibrahim,"Beyond these figures, anecdotally, I feel that there has also been an increase in terms of awareness about healthy living. For example, locally in my area, over two years, the number of Malays coming on board to be a part of an exercise group, which I join often, has gone up by three times. I met them recently and I am so happy because I usually ask how many would need a calendar. In the past, it was about 10 to 15. This year, close to 40 to 50 asked for it. When I went down and met them, there was a sense of passion, commitment towards healthy living."
2015-01-20-T-002-S-00037,2015-01-20-T-002,37,Dr Muhammad Faishal Ibrahim,"Also, you see more stakeholders coming together to be part of it. For example, we have the Geng Sihat over the last weekend – Mdm Speaker was also part of this process to reach out to the community."
2015-01-20-T-002-S-00038,2015-01-20-T-002,38,Dr Muhammad Faishal Ibrahim,"We are beginning to see more and more small pockets of those in the Malay/Muslim community coming together to reach out, to live healthily and, at the same time, create an atmosphere that healthy living is the right thing to do."
2015-01-20-T-002-S-00039,2015-01-20-T-002,39,Dr Muhammad Faishal Ibrahim,I would like to assure the Member that we would continue this effort. We feel that it is important for the community to be healthy and this will help the community to achieve a better life in Singapore.
2015-01-20-T-003-S-00040,2015-01-20-T-003,40,Zainal Sapari,asked  the Minister for National Development (a) how many HDB flats have been compulsorily acquired in the past three years; (b) what are the main reasons behind the compulsory acquisition of these HDB flats; (c) what are the alternative accommodation provided to families affected by the compulsory acquisition; and (d) what measures are in place to enable these families to own HDB flats again.
2015-01-20-T-003-S-00041,2015-01-20-T-003,41,Desmond Lee,"<strong style=""background-color  transparent; color  rgb(0, 0, 0);"">(for the Minister for National Development)</strong>"
2015-01-20-T-003-S-00042,2015-01-20-T-003,42,Desmond Lee,
2015-01-20-T-003-S-00043,2015-01-20-T-003,43,Desmond Lee,"HDB will assist households affected by CA due to mortgage arrears to find alternative accommodation. For those who can afford smaller flats, HDB will help them buy one and may offer them another loan for the purchase, if necessary. Those who are unable to afford another flat and have no family support or other housing option, are allocated rental flats."
2015-01-20-T-003-S-00044,2015-01-20-T-003,44,Zainal Sapari,"I thank the Minister of State. I have three supplementary questions. First, after how many months of mortgage arrears have to be accumulated for HDB to start the process of CA? Second, how does HDB help home owners manage their arrears? And third, could HDB consider assisting home owners with alternative accommodation even if they decide to sell their flats on their own instead of through CA?"
2015-01-20-T-003-S-00045,2015-01-20-T-003,45,Desmond Lee,"Mdm Speaker, it is not in the interest of HDB flat owners to accumulate mortgage arrears. It is not just a heavy financial burden on them but also tremendous emotional strain. HDB, therefore, intervenes early, proactively and sympathetically to help flat owners resolve their arrears issues."
2015-01-20-T-003-S-00046,2015-01-20-T-003,46,Desmond Lee,"There are many measures that can be taken to help these HDB home owners. Some are short term, to deal with their short-term financial difficulties. Some are longer term for those facing prolonged difficulties. For instance, loan instalments are usually paid on the first of each month, but HDB gives lessees up to the end of the month if they face temporary cash flow difficulties. If they still face problems doing so, HDB will make a call, arrange a meet-up or even do a home visit, to better understand the situation and to offer help. The Member may note that every HDB branch has housing counsellors who offer financial counselling and explore sustainable housing options for home owners in mortgage arrears."
2015-01-20-T-003-S-00047,2015-01-20-T-003,47,Desmond Lee,"What are some of these options? First, HDB can help the flat owner reschedule his mortgage loan, including extending the repayment up to the maximum loan period, if that would help."
2015-01-20-T-003-S-00048,2015-01-20-T-003,48,Desmond Lee,"Second, under the reduced repayment scheme, owners in difficulty can pay lower monthly instalments of between, say, 50% and 75% of their normal instalments for, say, up to two years."
2015-01-20-T-003-S-00049,2015-01-20-T-003,49,Desmond Lee,"Third, they can defer their mortgage payments if they face serious financial difficulties. This will be for an initial six-month period. It can be extended based on review."
