speech_id,topic_id,speech_order,member_name,text
2014-01-20-T-001-S-00001,2014-01-20-T-001,1,Christopher de Souza,"<span style=""color  rgb(51, 51, 51);""> </span> The following question stood in the name of"
2014-01-20-T-001-S-00002,2014-01-20-T-001,2,Christopher de Souza,1 To ask the Deputy Prime Minister and Minister for Home Affairs what did the present investigations reveal as the cause of the 8 December 2013 riot and when will the Commission of Inquiry be likely to issue its findings and conclusions.
2014-01-20-T-001-S-00003,2014-01-20-T-001,3,Irene Ng Phek Hoong,"asked the Deputy Prime Minister and Minister for Home Affairs beyond the specific factors that contributed to the 8 December 2013 riot (a) what are the key and larger lessons learnt from public reaction to the eruption of violence and the likely causes, in particular the responses of Singaporeans, including comments in cyberspace, reaction by non-government organisations, and coverage by both local and international media; and (b) what are the challenges the Ministry faced in putting out accurate, comprehensive and timely information on the riot to the public and the media, and correcting factual errors and distortions."
2014-01-20-T-001-S-00004,2014-01-20-T-001,4,Irene Ng Phek Hoong,"asked the Deputy Prime Minister and Minister for Home Affairs when will the findings and recommendations of the Committee of Inquiry into the Little India riot be completed and made public, and in the interim, what measures will be taken to prevent a recurrence yet without over-reacting to the incident."
2014-01-20-T-001-S-00005,2014-01-20-T-001,5,Sylvia Lim,asked the Deputy Prime Minister and Minister for Home Affairs regarding the Committee of Inquiry set up to inquire into the Little India riot on 8 December 2013 (a) when will it commence its formal hearings; (b) who will lead evidence in the inquiry; and (c) whether the proceedings will be conducted wholly in public or otherwise.
2014-01-20-T-001-S-00006,2014-01-20-T-001,6,Alex Yam,asked the Deputy Prime Minister and Minister for Home Affairs (a) what are the current personal safety and security measures provided for Singapore Civil Defence Force (SCDF) rescuers against violence; (b) whether these measures are adequate; and (c) whether his Ministry will consider improving the security provisions for such SCDF officers in light of the recent riot.
2014-01-20-T-001-S-00007,2014-01-20-T-001,7,Foo Mee Har,"asked the Deputy Prime Minister and Minister for Home Affairs following the riot in Little India (a) whether law enforcement agencies have reviewed and adjusted their procedures and protocols to better deal with similar threats to public order in the future; and (b) if so, what are these adjustments."
2014-01-20-T-001-S-00008,2014-01-20-T-001,8,Seng Han Thong,asked the Deputy Prime Minister and Minister for Home Affairs (a) what are the considerations that prompted the Police to activate troops from the Special Operations Command (SOC) in the Little India riot; (b) what are the standard operating procedures to activate troops from SOC; and (c) whether the current strength of the SOC is adequate to cope with any emergency.
2014-01-20-T-001-S-00009,2014-01-20-T-001,9,Christopher de Souza,asked the Deputy Prime Minister and Minister for Home Affairs what evidence was relied upon to issue workers involved in the 8 December 2013 riot with (i) police advisories and (ii) repatriation orders.
2014-01-20-T-001-S-00010,2014-01-20-T-001,10,Ang Wei Neng,"asked the Deputy Prime Minister and Minister for Home Affairs in the light of the fatal accident along Race Course Road that triggered the riot on 8 December 2013, whether the Ministry is considering additional measures to mitigate the risks posed by jay walkers, especially along roads where jay walking is a common sight."
