speech_id,topic_id,speech_order,member_name,text
2014-03-05-T-001-S-00001,2014-03-05-T-001,1,R Dhinakaran,– The following question stood in the name of
2014-03-05-T-001-S-00002,2014-03-05-T-001,2,R Dhinakaran,"1 To ask the Acting Minister for Manpower (a) whether the Progressive Wage Model will be rolled out to other sectors besides the cleaning and security industries; and (b) if so, which sectors will these be and when it will be rolled out."
2014-03-05-T-001-S-00003,2014-03-05-T-001,3,Foo Mee Har West Coast,Question No 1.
2014-03-05-T-001-S-00004,2014-03-05-T-001,4,Hawazi Daipi,"<span style=""color  rgb(51, 51, 51);"">  </span>"
2014-03-05-T-001-S-00005,2014-03-05-T-001,5,Hawazi Daipi,We will share more details on Government's approach for progressive wage models in sectors beyond cleaning and security at MOM's Committee of Supply debates later this week.
2014-03-05-T-001-S-00006,2014-03-05-T-001,6,Speaker,Order. End of Question Time.
2014-03-05-T-002-S-00007,2014-03-05-T-002,7,,"[(proc text) ""to repeal and re-enact with amendments the Geographical Indications Act (Chapter 117B of the 1999 Revised Edition) to provide for the protection of geographical indications in relation to goods, and for matters connected therewith, and to make related amendments to certain other written laws"", (proc text)]"
2014-03-05-T-002-S-00008,2014-03-05-T-002,8,,"[(proc text) presented by	the Senior Minister of State for Law (Ms Indranee Rajah); read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]"
2014-03-05-T-003-S-00009,2014-03-05-T-003,9,,"[(proc text) Resolved, (proc text)]"
2014-03-05-T-003-S-00010,2014-03-05-T-003,10,,"[(proc text) That notwithstanding the Standing Orders, the proceedings on the Estimates of Expenditure for FY 2014/2015 be taken till 8.00 pm on the days allotted to the Committee of Supply on the Estimates for FY 2014/2015. – [Mr Gan Kim Yong]. (proc text)]"
2014-03-05-T-004-S-00011,2014-03-05-T-004,11,,"[(proc text) Order read for Resumption of Debate on Question [21 February 2014], (proc text)]"
2014-03-05-T-004-S-00012,2014-03-05-T-004,12,,"[(proc text) ""That Parliament approves the financial policy of the Government for the financial year 1 April 2014 to 31 March 2015."" – [Deputy Prime Minister and Minister for Finance]. (proc text)]"
2014-03-05-T-004-S-00013,2014-03-05-T-004,13,,[(proc text) Question again proposed. (proc text)]
2014-03-05-T-004-S-00014,2014-03-05-T-004,14,Faizah Jamal,"Mdm Speaker, it has been said that a mature society desires a lot more than to save itself physically and economically. A mature society, in the words of Thomas Berry, ""experiences the world, not as a useful collection of objects, but as the sacred communion of subjects""."
2014-03-05-T-004-S-00015,2014-03-05-T-004,15,Faizah Jamal,"In the two years that I have been a Member of this House, I have called for policies that think with the heart and not the head. I believe that this year's Budget had sought to do just that."
2014-03-05-T-004-S-00016,2014-03-05-T-004,16,Faizah Jamal,"Mdm Speaker, I join my colleagues in this House in supporting the Budget and applauding Deputy Prime Minister Tharman and the Government for acknowledging, honouring and rewarding our esteemed Pioneer Generation for their contributions in building this country though the special feature in this year's Budget, the Pioneer Generation Package (PGP)."
