Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-01-06-T-001,Saktiandi Supaat,Mr Saktiandi Supaat,asked the Minister for Trade and Industry (a) how will the US-China Phase 1 Trade Deal impact Singapore's economy; and (b) how can local manufacturers that export parts for US goods leverage on the new agreement to boost their businesses.,1,1,2020-01-06-T-001-S-00001
2020-01-06-T-001,Saktiandi Supaat,Mr Saktiandi Supaat,asked the Minister for Trade and Industry in light of local exports declining in the past nine months (a) how many businesses and employees have been affected in the past year; (b) whether outreach has been made to businesses to assess the impact and assistance they may require to stay afloat; and (c) what progress has been made on efforts to expand our export market in the past year.,1,2,2020-01-06-T-001-S-00002
2020-01-06-T-001,Chan Chun Sing,The Minister for Trade and Industry (Mr Chan Chun Sing),"Mr Deputy Speaker, Sir, may I have your permission to take Question Nos 1 and 2 together, please?",1,3,2020-01-06-T-001-S-00003
2020-01-06-T-001,Deputy Speaker,Mr Deputy Speaker,"Yes, please.",1,4,2020-01-06-T-001-S-00004
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"I will group the answers into two parts  first, global developments and their potential impact on Singapore's economy; second, the Government's strategies to grow Singapore's economy and create good jobs for Singaporeans.",1,5,2020-01-06-T-001-S-00005
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Twenty-nineteen was a volatile year for the global economy. The IMF downgraded the 2019 global growth forecast five successive times – in each of its quarterly reports since October 2018 – to 3.0%, down from the 3.6% achieved in 2018. Fortunately, the global economy avoided several worse scenarios including an all-out trade war between the US and China, but downside risks remain. As a small, open economy, Singapore was affected by these macroeconomic conditions. Our non-oil domestic exports declined by 10.1% on a year-on-year basis between January and November 2019. Advance estimates show that Singapore’s economy grew by 0.7% in 2019, slower than the 3.1% recorded in 2018.",2,6,2020-01-06-T-001-S-00006
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Looking ahead, MTI expects Singapore's GDP growth to pick up modestly to between 0.5% and 2.5% on the back of a slight uptick in global economic growth and a gradual recovery in the global electronics cycle. Even though we are cautiously optimistic, there remains several uncertainties in the global economy.",3,7,2020-01-06-T-001-S-00007
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"The biggest uncertainty is the relationship between the US and China. This is the most important bilateral relationship for both countries, and indeed for the entire world. We welcome the announcement of the Phase 1 trade deal, especially the cancellation of further tariff hikes in December 2019. Averting further trade tensions is positive news for all countries. We hope that this is the first step towards putting the relationship back on a stronger footing. We look forward to learning about the details of the Phase 1 deal on 15 January 2020, and working with both countries to grow our economies.",4,8,2020-01-06-T-001-S-00008
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Another uncertainty pertains to Brexit, for the UK and the European Union are collectively our third largest trading partner in goods, and our biggest trading partner in services. Mr Seah Kian Peng had filed a Parliamentary Question (PQ) for the next sitting on the implications of Brexit on Singapore and Singaporean companies. I would like to take this opportunity to address Mr Seah's question as well. Based on the terms of the draft Withdrawal Agreement, the immediate impact of Brexit is likely to be limited. This is because, until 31 December 2020 at the least, the UK will functionally be treated as an EU Member State and remain a party to the EU's international agreements, including the EU-Singapore Free Trade Agreement (EUSFTA) which had just come into force. However, this may change depending on what the UK Parliament decides in these coming weeks. In addition, what happens after 2020 has not yet been determined. Singapore is therefore working with the UK on an economic agreement to maintain continuity in our economic relations after the EUSFTA no longer applies to the UK.",5,9,2020-01-06-T-001-S-00009
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"I wish to remind Members that these uncertainties are not unrelated. What is happening between the US and China, the UK and the EU, and other economies like India, Chile and Hong Kong, are manifestations of a deeper unhappiness over the inequitable distribution of gains from globalisation, and a concern that tomorrow will not be better than today. This is why the multilateral trading system – which has underpinned decades of economic integration and free trade – is itself under significant stress.",6,10,2020-01-06-T-001-S-00010
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Since 11 December 2019, the WTO's Appellate Body has been non-functional because there are not enough appellate judges to meet the quorum. The WTO's appellate function is an existential one for the multilateral trading system, because it ensures the robust enforcement of multilateral trade rules. Without this binding and neutral mechanism to resolve trade disputes, the risk of a fragmented trading system will grow. There will be severe consequences for all WTO members, including Singapore, should trade, talent and data flows become disrupted. The strategic question confronting the world is whether we continue to turn inward and less open, or we find a new balance that enables economies to remain open and connected, while ensuring that our people benefit equitably from such integration.",7,11,2020-01-06-T-001-S-00011
2020-01-06-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Apart from these challenges, there are also unanticipated issues that may affect the global economy, such as the situation between the US and Iran. Any escalation between the two countries may portend further instability in the Middle East which could have negative implications on the global economy, including Singapore.",8,12,2020-01-06-T-001-S-00012
