Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-05-30-T-001,,,[(proc text) Order read for Resumption of Debate on Question [26 May 2014]. (proc text)],1,1,2014-05-30-T-001-S-00001
2014-05-30-T-001,,,"[(proc text) ""That the following Address in reply to the Speech of the President be agreed to  (proc text)]",2,2,2014-05-30-T-001-S-00002
2014-05-30-T-001,,,"[(proc text) ‘We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which he delivered on behalf of the Government at the Opening of the Second Session of this Parliament.'."" – [Mr Zaqy Mohamad]. (proc text)]",3,3,2014-05-30-T-001-S-00003
2014-05-30-T-001,,,[(proc text) Question again proposed. (proc text)],4,4,2014-05-30-T-001-S-00004
2014-05-30-T-001,Speaker,Mdm Speaker,Mr Cedric Foo.,1,5,2014-05-30-T-001-S-00005
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Mdm Speaker, thank you for the chance to join in this debate. President Tony Tan said in his speech that ""the best years for Singapore are ahead of us"". Indeed, Singapore has a strong foundation from which to build on. But whether or not the next generation will inherit a better Singapore depends on the choices that, we, as a Government and as a people make in the next few years. Minister Mentor Lee once said ""the future is what we make of it"".",1,6,2014-05-30-T-001-S-00006
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"If we take stock of the last 50 years. Singapore has done well on the security and economics spheres. Our achievements, as a country on these fronts have been nothing short of stellar. Our key challenges now remain  (a) an ageing population; and (b) a widening income/wealth gap.",2,7,2014-05-30-T-001-S-00007
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Clearly in the next few years, the Government needs to address these issues through social programmes and redistribution policies. In doing so, it could take two different paths.",3,8,2014-05-30-T-001-S-00008
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Path One  it yields to populist demands and takes a short-term view. Singapore will lose its competitive advantage over time. Path Two  even as it introduces new social programmes and enhances existing ones; it keeps an eye on emerging trends and uncertainties, and maintains Singapore's long-term competitiveness, then I believe the future of this nation will remain bright.",4,9,2014-05-30-T-001-S-00009
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"The second path, Mdm Speaker, is obviously harder to execute. It requires careful calibration and making the right trade-offs between the short term and the long term. The Government would need the support of its people to first understand the trade-offs and then to make certain sacrifices now so as to secure a brighter future.",5,10,2014-05-30-T-001-S-00010
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),There are various pitfalls that other countries have faced in bringing about social programmes despite their good intent.,6,11,2014-05-30-T-001-S-00011
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),Singapore will do well to avoid these pitfalls and stick to certain principles and I will highlight four of them.,7,12,2014-05-30-T-001-S-00012
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"First, do not erode our work ethos. Our success as a nation so far has been the work ethos of our people. The world is changing. But I do not see a scenario where good old-fashioned work ethos becomes unnecessary for success.",8,13,2014-05-30-T-001-S-00013
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Workfare, introduced in 2008, reflects the Government's philosophy that Employment is the best form of social assistance. Workfare reinforces the values of hard work and self-reliance. In contrast, many of the advanced economies with social welfare policies have, over the years, seen large numbers of citizens on unemployment benefits with greater reliance on the Government.",9,14,2014-05-30-T-001-S-00014
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Secondly, do not burden future generations. One of the defining features of the Pioneer Generation Package (PGP) is that the Government is setting aside the entire funding required for the Package, including expected cash outflows in future years, in the current year's Budget. We need to maintain prudent fiscal policies and financial discipline to avoid the pitfalls of a populist Government, seeking to win voters today by promising subsidies that future generations have to bear.",10,15,2014-05-30-T-001-S-00015
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Thirdly, do not fuel over-consumption. The principle of co-payment especially for healthcare reduces the propensity for over-consumption. If services are fully subsidised, over-consumption will inevitably set in. In such a scenario, ""tax dollars"" will go to wasteful consumption rather than effectively defraying a patient's medical costs. There would also be knock-on effects, including a strain on infrastructure as consumption increases.",11,16,2014-05-30-T-001-S-00016
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"When I was engaging residents in a dialogue on the PGP, there was a suggestion that we should make healthcare totally free for the members of the PGP. It is more elegant, it is simple, it gives peace of mind. But if we do that, then, are we really helping the members of the Pioneer Generation? Because you would increase the tendency for patients to seek a second opinion, maybe a third or a second MRI and so forth. Wasteful consumption and surge in demand may not achieve the ends that we seek.",12,17,2014-05-30-T-001-S-00017
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Fourth, do not supplant family as a first line of defence. Needy Singaporeans require holistic support; money alone is not sufficient. Family members, VWOs, neighbours and volunteers have very important roles to play. Hence, the Government has various initiatives, tax reliefs for supporting parents, higher HDB Housing Grants for living within 2 km of parents' flat and so forth. The Government can and should augment the efforts of the family but should not supplant it.",13,18,2014-05-30-T-001-S-00018
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Fifth, building social capital. Mdm Speaker, sociologist Francis Fukuyama defines social capital as ""a set of informal values and norms shared among members of a group that permits cooperation among them"". I spoke of this topic back in 2001.",14,19,2014-05-30-T-001-S-00019
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"We need social capital to build cohesion amongst Singaporeans. There was a time when Singapore had very high social capital. It is called the ""Kampong Spirit"", when neighbours look out for one another and when self-abnegation rather than envy ruled the day. Can we rekindle this spirit of a closely-knit society even as we grow our economy and plug into the global economy?",15,20,2014-05-30-T-001-S-00020
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Mdm Speaker, how we make this shift and the choices we make now will determine Singapore's future. Success is transient. History is replete with examples. Empires rise and fall. Companies thrive and fail. Products gain market share and become obsolete. Even species become extinct. There is no reason why Singapore's current success will be guaranteed or everlasting. No one can underwrite our success – except ourselves. We need to work at it all the time.",16,21,2014-05-30-T-001-S-00021
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"So, why does an entity fail over time? It is inward-looking. It ignores the competition. It is overly protected. It fails to anticipate and plan ahead. It is slow to adapt. It becomes a victim of its past success. It is complacent. It loses its ""grit, drive and determination"".",17,22,2014-05-30-T-001-S-00022
2014-05-30-T-001,Cedric Foo Chee Keng,Mr Cedric Foo Chee Keng (Pioneer),"Madam, if these terms sound familiar, it is because when an entity is at the top of its craft, like where Singapore is now, our guards are down. We hear noises, asking for lower growth. But it is the leaders' duty to look beyond today so as to secure Singapore's future.",18,23,2014-05-30-T-001-S-00023
