Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2017-03-08-T-001,Leon Perera,Mr Leon Perera,asked	 the Minister for Transport whether the Ministry will consider setting up a drone port to accommodate the rising transport of goods via drones.,1,1,2017-03-08-T-001-S-00001
2017-03-08-T-001,Khaw Boon Wan,The Minister for Transport (Mr Khaw Boon Wan),"Madam, today is International Women's Day. Let me wish you, the Leader of our House and all the women in this House a great day ahead. [",1,2,2017-03-08-T-001-S-00002
2017-03-08-T-001,Speaker,Mdm Speaker,"I agree wholeheartedly, Minister.",1,3,2017-03-08-T-001-S-00003
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Let me do my part. We recognise the potential for drones to be deployed for a large variety of uses both in the public and private sectors. We have been facilitating this while making sure that associated aviation safety, public safety and security risks are addressed.",1,4,2017-03-08-T-001-S-00004
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"On the use of drones to transport goods within Singapore, the technology is not yet mature for safe, widespread deployment in a densely populated, urban environment. We have been facilitating trials to better understand the technologies and the implementation and safety issues. One example is the Skyways Project between CAAS and Airbus Helicopters on the use of drones for last-mile parcel delivery at the NUS campus. We will be initiating other trials.",2,5,2017-03-08-T-001-S-00005
2017-03-08-T-001,Leon Perera,Mr Leon Perera (Non-Constituency Member),"I thank the Minister for his answer. Just a few supplementary questions. Firstly, is the Ministry monitoring the progress of drone port projects that appear to have started elsewhere, I believe in Rwanda and Nevada, USA, to see if there is something that we can learn from that?",1,6,2017-03-08-T-001-S-00006
2017-03-08-T-001,Leon Perera,Mr Leon Perera (Non-Constituency Member),"Secondly, is the Ministry considering any kind of central infrastructure in the future, when the technology is more mature, that could enable us to harness the economic benefits from the forthcoming drone industry for instance, maintenance, repair and overhaul (MRO), charging and other functions of that nature?",2,7,2017-03-08-T-001-S-00007
2017-03-08-T-001,Leon Perera,Mr Leon Perera (Non-Constituency Member),"Thirdly, could the Minister share an update on the regulatory framework, whether the Ministry is forward planning the regulatory framework for a future where, maybe a few years down the road, drones may be widely used in the logistics industry?",3,8,2017-03-08-T-001-S-00008
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Indeed, we are not alone in trying out these various technologies and their applications. Yes, I am familiar with the Rwanda project. Last year, at the Venice Biennale, the British architect Norman Foster set up a pilot drone port. His idea was to set up one, preferably using recyclable materials. Out of that drone port, you can deliver drugs, medicine and so on to different parts of Africa. That was just an idea. Someone sort of picked up the idea and decided to do it in Rwanda. It is very early days.",1,9,2017-03-08-T-001-S-00009
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Elsewhere in the US, UK and Europe, there are many such experiments being tested out. UPS is trying out mobile drone ports by using the roof of their UPS vans so that you can move around and launch your drones off the roof-top of your van.",2,10,2017-03-08-T-001-S-00010
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Everybody is learning from one another. Singapore, ourselves, should be at the forefront of all these and that explains our proof-of-concept project with Airbus. Very soon, we will be launching a Request for Proposal for similar bright ideas. Do not forget that to run a trial is not cheap. As there are many such ideas, our job is to take a good look, select the better ones, especially those which can bring benefits for Singaporeans or help build capabilities among our companies.",3,11,2017-03-08-T-001-S-00011
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"The second question about whether there is any coordination or centralisation, the answer is yes, there is. My Ministry leads in this drone project. There is a multi-agency committee, led by us, to explore how else we can make use of drones and also to see how we can tap on scale, especially when we want to purchase either equipment, drones or solutions.",4,12,2017-03-08-T-001-S-00012
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"The third part about regulations, the answer is also yes. Out of that inter-agency committee, we worked on the first draft for the regulation of drones. As I have said, it has impact on safety, security and so on. My predecessor brought the Bill to this House. The Member was not in this House then, so he was not aware. We were among the first in the world to have a regulatory framework governing drones. As technology makes progress, we have to keep on tweaking the regulations.",5,13,2017-03-08-T-001-S-00013
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,"Last year, when I was in Montreal for the ICAO meeting, our regulatory framework was a subject of great interest from many countries, because everyone is facing the same problem. Problem in the sense of the downside impact of the technology; but the upside potential is huge. The key is how to tap upside potential, while minimising downside effect.",6,14,2017-03-08-T-001-S-00014
2017-03-08-T-001,Khaw Boon Wan,Mr Khaw Boon Wan,Sorry for this long-winded reply.,7,15,2017-03-08-T-001-S-00015
2017-03-08-T-001,Speaker,Mdm Speaker,"Mr Perera, your second question.",1,16,2017-03-08-T-001-S-00016
2017-03-08-T-002,Leon Perera,Mr Leon Perera,"asked	 the Prime Minister (a) over the past two terms of Parliament, how many times has the Presidential Council for Minority Rights suggested changes to, or withheld assent to, a Bill passed in Parliament; (b) when have these actions taken place; and (c) over what issues have the Council proposed changes or withheld its assent.",1,17,2017-03-08-T-002-S-00017
2017-03-08-T-002,Chan Chun Sing,"The Minister, Prime Minister's Office (Mr Chan Chun Sing) (for the Prime Minister)","Mdm Speaker, on behalf of the Prime Minister, first, two points of clarification.",1,18,2017-03-08-T-002-S-00018
2017-03-08-T-002,Chan Chun Sing,"The Minister, Prime Minister's Office (Mr Chan Chun Sing) (for the Prime Minister)","First, under Article 77 of the Constitution, the function of the Presidential Council for Minority Rights (PCMR) is to draw attention to any legislation that it considers to be disadvantageous to persons of any racial or religious community. The Council's function is not to suggest changes to, or withhold assent to, legislation.",2,19,2017-03-08-T-002-S-00019
2017-03-08-T-002,Chan Chun Sing,"The Minister, Prime Minister's Office (Mr Chan Chun Sing) (for the Prime Minister)","Second, the Member should be aware that the Council's opinion is publicly available. May I draw the Member's attention to Parliament's website, or National Archives Online at www.nas.gov.sg/archivesonline/government_records/highlights.",3,20,2017-03-08-T-002-S-00020
