speech_id,topic_id,speech_order,member_name,text
2018-07-09-T-001-S-00001,2018-07-09-T-001,1,Speaker,Order. I have to inform hon Members that I have on 21 May 2018 communicated to the President the Address of Thanks agreed to by resolution of this Parliament on 18 May 2018.
2018-07-09-T-002-S-00002,2018-07-09-T-002,2,Christopher de Souza,asked the Minister for Foreign Affairs what is the state of our bilateral relationship with Malaysia and how will Singapore continue a collaborative and mutually beneficial relationship between the two countries.
2018-07-09-T-002-S-00003,2018-07-09-T-002,3,Vivian Balakrishnan,"Mr Speaker, Malaysia will always remain our closest neighbour. This is a geographical fact. Our long-term relationship will always be bound by the ties of kinship, culture, history and economic interdependence. Following Malaysia’s 14th General Election on 9 May 2018, the country’s ruling coalition changed. We will, of course, work with the elected government of the day. A stable and prosperous Malaysia is good for Singapore and for our region. We have generally enjoyed a positive and constructive relationship with successive Malaysian governments and leaders, and we believe there is still much for us to achieve together."
2018-07-09-T-002-S-00004,2018-07-09-T-002,4,Vivian Balakrishnan,"There has been a high tempo of bilateral exchanges since GE14 in Malaysia. Prime Minister Lee and I visited Malaysia on 19 May 2018. We had a good meeting with Prime Minister Dr Mahathir Mohamad. Dr Mahathir updated us on his immediate domestic preoccupations. Prime Minister Lee emphasised that Singapore wanted to continue cooperating with Malaysia for mutual benefit and that we hoped to keep up our bilateral exchanges, including the annual Leaders’ Retreat."
2018-07-09-T-002-S-00005,2018-07-09-T-002,5,Vivian Balakrishnan,"We have also invited the new Malaysian leaders to visit Singapore. Several of their Ministers have visited Singapore recently, including Defence Minister Mohamad Sabu who was here for the Shangri-La Dialogue in June 2018, the Communications and Multimedia Minister Gobind Singh Deo for the Smart Nation conference on 7 June 2018 and Housing and Local Government Minister Zuraida Kamaruddin who made a working visit earlier this month. I look forward to welcoming my counterpart Foreign Minister Saifuddin Abdullah at the end of this month for the ASEAN Ministerial Meetings."
2018-07-09-T-002-S-00006,2018-07-09-T-002,6,Vivian Balakrishnan,"But Members may have heard or read various reports on the new Malaysian government’s investigations into the 1MDB-linked financial flows, you may have heard of their intentions to cancel or postpone the Kuala Lumpur-Singapore High Speed Rail (HSR) Project, and some of you would also have heard -- in fact, I think all of us would have heard -- of their expressions to revise the price of water sold to Singapore under the 1962 Water Agreement. I think it is quite appropriate that Members of this House, citizens of Singapore, would be wondering about these issues, and wondering how, as Mr Christopher de Souza has said, how they will affect our bilateral ties."
2018-07-09-T-002-S-00007,2018-07-09-T-002,7,Vivian Balakrishnan,"Before I address these specific issues, I want to highlight three fundamental principles of Singapore’s foreign policy that are especially salient for our relationship with Malaysia. First, upholding international law and respecting the sanctity of international agreements. This is a critical principle for a small state like Singapore. Our very existence as a sovereign independent state is derived from the Separation Agreement of 1965. International agreements, solemnly entered into by countries, are sacrosanct and underpin relationship between sovereign states. They make it possible for countries to co-exist peacefully, build trust and work together for the long-term good of our citizens, regardless of changes of governments or circumstances. The alternative in which countries can unilaterally revise or abandon terms of agreements is manifestly a recipe for disaster."
2018-07-09-T-002-S-00008,2018-07-09-T-002,8,Vivian Balakrishnan,"The second principle is that any disputes -- here, I must add in the nature of all relationships that from time to time, disputes will arise -- but the principle is that these disputes, if and when they arise, should be resolved in accordance with international law. The recent Pedra Branca cases are illustrative of this principle. The previous Malaysian government had requested the ICJ to revise its original 2008 judgment, and separately to interpret the 2008 ICJ judgement. On the Singapore side, we were confident of the correctness of the original 2008 ICJ judgement, and we were confident of our case. We were fully prepared to argue our case at the ICJ. However, the new Malaysian government requested to discontinue their applications to the ICJ. We agreed. The key point is that both sides followed due legal processes, handled this issue in accordance with international law, and put the matter to rest amicably, as it should be."
2018-07-09-T-002-S-00009,2018-07-09-T-002,9,Vivian Balakrishnan,"The third principle is that we must uphold Singapore’s reputation as a credible, trusted and consistent partner, a country that abides fully by our international obligations. This reputation for Singapore, developed over decade, is crucial for our political and economic space, is crucial for Singapore and Singaporeans, and all the more crucial because we are an international financial centre."
2018-07-09-T-002-S-00010,2018-07-09-T-002,10,Vivian Balakrishnan,These are three fundamental principles that undergird the way we conduct diplomacy and the way we deal with foreign policy issues as and when they arise.
