Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2022-01-10-T-001,Speaker,Mr Speaker,"Order. On 1 December 2021, I informed hon Members that I received a letter on 30 November 2021 at 2247 hours from the Member for Sengkang GRC Ms Raeesah Khan resigning her seat in Parliament. In accordance with clause (2)(c) of Article 46 of the Constitution, the seat of the Member became vacant with effect from 2247 hours on 30 November 2021.",1,1,2022-01-10-T-001-S-00001
2022-01-10-T-001,Speaker,Mr Speaker,"I also wish to place on record that hon Members were informed on 10 November 2021 that pursuant to Standing Order No 102, I had nominated Mr Zaqy Mohamad to the Committee of Privileges, to take the place of Mr Masagos Zulkifli, on the matter of a complaint made against former Member for Sengkang GRC, Ms Raeesah Khan. Mr Zaqy Mohamad will serve as a Member of the Committee until the Committee has reported upon the matter referred to it.",2,2,2022-01-10-T-001-S-00002
2022-01-10-T-001,Speaker,Mr Speaker,Order. Questions for Oral Answer. Mr Yip Hon Weng.,3,3,2022-01-10-T-001-S-00003
2022-01-10-T-002,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for Health (a) whether children who are eligible for COVID-19 vaccination but whose parents do not approve of their vaccination, have their medical bills covered by the Government if they contract COVID-19; and (b) whether unvaccinated children have to be subjected to vaccination-differentiated safe management measures in schools and shared spaces in public.",1,4,2022-01-10-T-002-S-00004
2022-01-10-T-002,Foo Mee Har,Ms Foo Mee Har,"asked the Minister for Health whether the Ministry can provide an update on (i) Singapore’s ability to cope with increasing number of infections arising from the COVID-19 Omicron variant, (ii) the breakdown, by country of origin, for imported COVID-19 Omicron cases and (iii) the strategies to mitigate imported cases.",1,5,2022-01-10-T-002-S-00005
2022-01-10-T-002,Cheng Li Hui,Miss Cheng Li Hui,asked the Minister for Health with regard to containing the Omicron variant of COVID-19 (a) whether the Ministry has assessed a need for more vaccination doses after the booster jab; and (b) how does the Ministry plan to utilise the anti-viral pills as part of its strategy.,1,6,2022-01-10-T-002-S-00006
2022-01-10-T-002,Lim Biow Chuan,Mr Lim Biow Chuan,asked the Minister for Health whether the Ministry is continuing with its efforts to engage Singaporeans and Permanent Residents who refuse to be vaccinated and to educate them on the benefits of vaccination.,1,7,2022-01-10-T-002-S-00007
2022-01-10-T-002,Jessica Tan Soon Neo,Ms Jessica Tan Soon Neo,asked the Minister for Health (a) whether he can provide an update on the COVID-19 vaccination rate of those eligible for vaccination aged 18 and below; and (b) whether COVID-19 vaccination will be made a requirement for participation in group activities in schools and educational institutions.,1,8,2022-01-10-T-002-S-00008
2022-01-10-T-002,Pritam Singh,Mr Pritam Singh,"asked the Minister for Health (a) how many Singaporeans and Permanent Residents (PRs) respectively are deemed to be medically ineligible for COVID-19 vaccination; and (b) excluding these persons, how many Singaporeans and PRs respectively remain unvaccinated as of December 2021.",1,9,2022-01-10-T-002-S-00009
2022-01-10-T-002,Chua Kheng Wee Louis,Mr Chua Kheng Wee Louis,"asked the Minister for Health in view of the emergence of the COVID-19 Omicron variant globally and subsequent tightening of border measures, what are the key quantitative or qualitative metrics and thresholds that the Government will consider before making a decision for domestic reopening plans to be rolled back and safe management measures tightened.",1,10,2022-01-10-T-002-S-00010
