speech_id,topic_id,speech_order,member_name,text
2022-05-09-T-001-S-00001,2022-05-09-T-001,1,Poh Li San,asked the Minister for Defence (a) what is the current proportion of servicewomen in the SAF; (b) what is the current proportion of SAF servicewomen in senior leadership; (c) what measures will be taken to increase the proportion of SAF servicewomen and SAF servicewomen in senior leadership and to expand the roles that can be held by SAF servicewomen.
2022-05-09-T-001-S-00002,2022-05-09-T-001,2,Carrie Tan,"asked the Minister for Defence with regard to the enlistment of women for National Service (NS) (a) whether there are any other considerations apart from having adequate NS population to meet our national security and defence needs; and (b) if so, what are these other considerations."
2022-05-09-T-001-S-00003,2022-05-09-T-001,3,Ng Eng Hen,"Mr Speaker, can I have your permission to take Question Nos 1 and 2 together, as they are related?"
2022-05-09-T-001-S-00004,2022-05-09-T-001,4,Speaker,Please do.
2022-05-09-T-001-S-00005,2022-05-09-T-001,5,Ng Eng Hen,"Thank you. In general, the questions raised by Ms Poh Li San and Ms Carrie Tan deal with the role of women in the national defence of Singapore. Similar issues were raised during the debate in this House on the White Paper on Singapore Women's Development and my reply today will address the general theme, as well as specific queries."
2022-05-09-T-001-S-00006,2022-05-09-T-001,6,Ng Eng Hen,"The proposal to enlist women into National Service (NS) is not new. In fact, it was debated as early as 1967, when NS was first introduced into this House. It was during the debate on the National Service (Amendment) Bill. To the then-Member of Parliament for Tiong Bahru, Mr Lee Teck Him, Dr Goh Keng Swee replied that we had not reached the stage where mandating NS for women was necessary."
2022-05-09-T-001-S-00007,2022-05-09-T-001,7,Ng Eng Hen,"The Government's position on the conscription of women into military service remains today. But it is important to state clearly why we hold to this position, so that this House and Singaporeans understand how we have sustained the strong support for NS and built up a credible SAF. The principal considerations which go to the heart of Ms Carrie Tan's questions, that men, but not women, were mandatorily enlisted when NS began, had less to do with gender equality than the pressing need to quickly build up a military to defend Singapore. The British had announced in 1967 that they would pull out all forces from Singapore by April 1971 and that precipitated a live challenge."
2022-05-09-T-001-S-00008,2022-05-09-T-001,8,Ng Eng Hen,"An SAF had to be built from scratch and expeditiously, because there were clear and present dangers that threatened our very existence as a fledgling nation. Dr Goh Keng Swee and his officials and the SAF pioneers' first preference was, actually, not NS conscription, but an army formed by regulars, men and women. They did not want to deal with the potential problems of NS – turning civilians into soldiers, equity, defaulters, deserters, training injuries and even deaths, among them. But, a regular army would not have been sufficient to protect Singapore. So, NS was started and this House subsequently passed the Enlistment Act in 1970."
2022-05-09-T-001-S-00009,2022-05-09-T-001,9,Ng Eng Hen,"The Enlistment Act to effect NS, as it was originally drafted and stands, allows for both males and females to be enlisted, the precise clause – a ""person subject to this Act means a person who is a citizen of Singapore or a permanent resident thereof…"" It does not exclude women."
2022-05-09-T-001-S-00010,2022-05-09-T-001,10,Ng Eng Hen,"In fact, Mr Lee Kuan Yew wrote in his memoirs ""From Third World to First  The Singapore Story"", and I quote, ""I was keen to have our women do National Service as Israeli women did, because that would reinforce the people's will to defend themselves. But Keng Swee did not want his new Ministry to carry this extra burden. As the other Ministers in Defco"" – meaning Defence Council – ""were also not anxious to draft our women, I did not press my point."""
