Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2015-03-12-T-001,,,"""to amend the Housing and Development Act (Chapter 129 of the 2004 Revised Edition)',",1,1,2015-03-12-T-001-S-00001
2015-03-12-T-001,Desmond Lee,Minister of State for National Development (Mr Desmond Lee),"<span style=""color  rgb(51, 51, 51);"">; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed.</span> presented by the",1,2,2015-03-12-T-001-S-00002
2015-03-12-T-002,,,Order read for consideration in Committee of Supply [6th Allotted Day].,1,3,2015-03-12-T-002-S-00003
2015-03-12-T-003,,,"[(proc text) Resumption of Debate on Question [11 March 2015], (proc text)]",1,4,2015-03-12-T-003-S-00004
2015-03-12-T-003,,,"[(proc text) ""That the total sum to be allocated for Head X of the Estimates be reduced by $100."" – [Mr Baey Yam Keng]. (proc text)]",2,5,2015-03-12-T-003-S-00005
2015-03-12-T-003,,,[(proc text) Question again proposed. (proc text)],3,6,2015-03-12-T-003-S-00006
2015-03-12-T-003,,,,4,7,2015-03-12-T-003-S-00007
2015-03-12-T-003,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),"Madam, in Malay, please.",1,8,2015-03-12-T-003-S-00008
2015-03-12-T-003,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),(In Malay)  [Please refer to  Vernacular Speech on Pg xx.] The increase in zakat contributions among our community is a heartening development. It is a reflection of income growth and an increasing awareness about the obligation to pay zakat among the Malay/Muslim community in Singapore.,2,9,2015-03-12-T-003-S-00009
2015-03-12-T-003,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),"Can the Minister share about the efforts on zakat collection for 2014 and MUIS' plans to disburse this zakat money? I would also like to know MUIS' plans to encourage Muslims to perform their obligation to give zakat, so that we can have a higher zakat collection to benefit the community.",3,10,2015-03-12-T-003-S-00010
2015-03-12-T-003,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),,4,11,2015-03-12-T-003-S-00011
2015-03-12-T-003,Zainudin Nordin,Mr Zainudin Nordin (Bishan-Toa Payoh),"Madam, in Malay.",1,12,2015-03-12-T-003-S-00012
2015-03-12-T-003,Zainudin Nordin,Mr Zainudin Nordin (Bishan-Toa Payoh),"(In Malay)  [Please refer to  Vernacular Speech on Pg xx.] Mdm Chair, in all religions, the places of worship have always been useful focal points for communities. These places can be used for community outreach initiatives too. Given the faith and trust people have in them, these places of worship are suitable places to rally for and gather resources and donations. I hope that we can get more mosques involved in providing support for the less well-off Malay/Muslim families.",2,13,2015-03-12-T-003-S-00013
2015-03-12-T-003,Zainudin Nordin,Mr Zainudin Nordin (Bishan-Toa Payoh),"Last year, the Minister announced details for the Nadi Khidmat@Mosques programme which seeks to improve accessibility to social services for Malay/Muslim families through the help of the participating mosques. I thought it was a good move as it not only encourages community involvement and the mosques, it also encourages shared responsibilities to help the Malay community progress further.",3,14,2015-03-12-T-003-S-00014
2015-03-12-T-003,Zainudin Nordin,Mr Zainudin Nordin (Bishan-Toa Payoh),"Mdm Chair, I would like to ask if MENDAKI and MUIS have been able to draw more partners and other organisations to participate in this good initiative. What other measures are being taken and what other resources are being used to expand the Nadi Khidmat@Mosques initiative?",4,15,2015-03-12-T-003-S-00015
2015-03-12-T-003,Hawazi Daipi,The Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower (Mr Hawazi Daipi),"Madam, in Malay.",1,16,2015-03-12-T-003-S-00016
2015-03-12-T-003,Hawazi Daipi,The Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower (Mr Hawazi Daipi),"(In Malay)  [Please refer to  Vernacular Speech on Pg xx.] Last Saturday, I attended the ground-breaking event for the Yusof Ishak Mosque in Woodlands Drive 17. I was very happy to be there together with a few other Members of this House, as well as Puan Noor Aishah, wife of our late President Yusof Ishak. Residents in Woodlands are of course very happy that the construction of this second modern mosque in Woodlands will be completed in two years.",2,17,2015-03-12-T-003-S-00017
2015-03-12-T-003,Hawazi Daipi,The Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower (Mr Hawazi Daipi),"Mosques have a special place in the hearts of the Malay/Muslim community and play a central role in their lives. Mosques are not just places of worship; they are also institutions that fulfil the community's needs. Mosques are also centres of information, learning, personal improvement and also an agent for social cohesion.",3,18,2015-03-12-T-003-S-00018
2015-03-12-T-003,Hawazi Daipi,The Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower (Mr Hawazi Daipi),"Yusof Ishak Mosque is a very special mosque. It bears the name of Singapore's founding President Mr Yusof Ishak, a national icon and a pride of our Malay/Muslim community. I was happy to learn that the Yusof Ishak Mosque will have a heritage corner to honour the contributions of our Pioneers.",4,19,2015-03-12-T-003-S-00019
2015-03-12-T-003,Hawazi Daipi,The Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower (Mr Hawazi Daipi),"President Yusof Ishak was loved by Muslims and non-Muslims alike – a President for all Singaporeans. He was very active in the community and was an all-rounder, a journalist, a respected statesman, a sportsman and also a bright scholar. In our continuing efforts to build a progressive Malay/Muslim community in Singapore, it is fitting that the mosque is named after a luminary like President Yusof Ishak and that we promote the values of excellence, and racial and religious harmony, which he held.",5,20,2015-03-12-T-003-S-00020
