Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-09-13-T-001,Speaker,Mdm Speaker,"Order. On behalf of the House, I would like to place on record the demise of Mr S R Nathan, former President of Singapore, on 22 August 2016.",1,1,2016-09-13-T-001-S-00001
2016-09-13-T-001,Speaker,Mdm Speaker,It was with a heavy heart that I received and then bade farewell to Mr Nathan on 25 and 26 August respectively at Parliament House.,2,2,2016-09-13-T-001-S-00002
2016-09-13-T-001,Speaker,Mdm Speaker,"Mr S R Nathan was no stranger to this august Chamber. As Elected President, he delivered the President's Address at the Second Session of the Ninth Parliament, and the First and Second Sessions of the Tenth and Eleventh Parliament.",3,3,2016-09-13-T-001-S-00003
2016-09-13-T-001,Speaker,Mdm Speaker,"When he began his first term of office as the Elected President, the then Senior Minister Mr Lee Kuan Yew wrote to him to give this advice  ""Never try to be what you are not. If you can keep this position and tone for the next six years, you will do Singapore proud."" He had followed this advice throughout his two terms of office and had indeed made Singapore proud during his presidency. He also had a most distinguished career in both the trade unions and civil service.",4,4,2016-09-13-T-001-S-00004
2016-09-13-T-001,Speaker,Mdm Speaker,"The title of his memoirs, ""An Unexpected Journey  Path to the Presidency"", aptly captures the humility and that rare common touch that he so well epitomised but which has escaped many a leader. His is a story of a runaway boy who was determined to return home once he had established himself in life. Working through his wits in the PWD in Muar, Johore, he had his first opportunity to work with the unions, an experience that was to come handy in later years.",5,5,2016-09-13-T-001-S-00005
2016-09-13-T-001,Speaker,Mdm Speaker,"With a diploma in Social Studies from the University of Malaya, Mr Nathan began his career in the civil service, starting off as a hospital social worker and moving on to become Seamen's Welfare Officer and, later, landing himself in the Amalgamated Union of Public Employees. Mr Nathan and Mr Hsu Tse Kwang were seconded to the Labour Research Unit of NTUC to help build it up. Mr Lee Kuan Yew had recommended his secondment, and a lifelong relationship based on confidence and trust developed between the two men.",6,6,2016-09-13-T-001-S-00006
2016-09-13-T-001,Speaker,Mdm Speaker,"Mr S R Nathan's career then took him to the Ministry of Foreign Affairs, Ministry of Home Affairs and then the Ministry of Defence where he was to be the Director of SID, holding the rank of Permanent Secretary.",7,7,2016-09-13-T-001-S-00007
2016-09-13-T-001,Speaker,Mdm Speaker,"It was during this period that Singaporeans came to know about Mr Nathan when he volunteered himself to be one of the hostages in exchange for the release of the other Singaporeans held by the Japanese and Palestinian terrorists who had hijacked the ferry ""Laju"".",8,8,2016-09-13-T-001-S-00008
2016-09-13-T-001,Speaker,Mdm Speaker,"After his retirement from the civil service, Mr Nathan joined the Straits Times Press Group to see that the local newspapers were properly managed, developing a core of competent local journalists who could understand Singapore's circumstances and the problem of nation-building.",9,9,2016-09-13-T-001-S-00009
2016-09-13-T-001,Speaker,Mdm Speaker,"His services to the nation were again needed when he was called upon to assume responsibility as Singapore's High Commissioner to Malaysia where he defended Singapore's position on many issues, including that of military facilities for the US in Singapore. In his next challenging posting in Washington he robustly defended Singapore's position on the punishment meted out to the American teenager Michael Fay, for acts of vandalism committed in Singapore.",10,10,2016-09-13-T-001-S-00010
2016-09-13-T-001,Speaker,Mdm Speaker,"After his return from Washington, he was requested to head the Institute of Defence and Strategic Studies (IDSS). Touching base with other international think-tanks, Mr Nathan helped build a global reputation for IDSS, which is now a core research unit of the S Rajaratnam School of International Studies.",11,11,2016-09-13-T-001-S-00011
2016-09-13-T-001,Speaker,Mdm Speaker,"Mr Nathan's path to the presidency was paved by the late Mr Lee Kuan Yew. According to Mr Nathan, he received a telephone call from Senior Minister Mr Lee Kuan Yew around 11 pm sometime in 1996. He was subsequently told that he was one of those being considered for the presidency. Mr Nathan was elected unopposed and sworn in as our sixth President on 1 September 1999.",12,12,2016-09-13-T-001-S-00012
2016-09-13-T-001,Speaker,Mdm Speaker,"Mr Nathan had a humble disposition and a deep abiding desire to help the less fortunate in society, which drove him to set up the President's Challenge to involve the community in helping the less fortunate. The President's Challenge is now an established institution and enjoys the strong support and patronage of our current President and all Singaporeans.",13,13,2016-09-13-T-001-S-00013
2016-09-13-T-001,Speaker,Mdm Speaker,"Mr S R Nathan was equally at home with ordinary citizens and those who held high positions, and always had kind words for everyone, extending help whenever he could. He kept himself active even till the last days of his life, letting his conscience be his compass in all the decisions that he had to make.",14,14,2016-09-13-T-001-S-00014
2016-09-13-T-001,Speaker,Mdm Speaker,"By any measure, Mr S R Nathan had led an extraordinary life and was an exemplary citizen. I hope that his life story will not just find a place in our history books but will inspire successive generations of Singaporeans. The values that he had held are timeless. His belief in the importance of multi-racialism and his personal journey recording a life filled with hard work, resilience and a deep and abiding love for Singapore, are great lessons for our young. He rose to the occasion every time the nation needed him.",15,15,2016-09-13-T-001-S-00015
