Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2019-03-07-T-001,Gan Thiam Poh,Mr Gan Thiam Poh,"asked the Minister for Defence (a) so far, how many National Servicemen who were injured during NS have appealed to the Ministry to allow them to continue their insurance in addition to what has been granted under MediShield Life; and (b) what assistance and assurance have been given to them.",1,1,2019-03-07-T-001-S-00001
2019-03-07-T-001,Heng Chee How,The Senior Minister of State for Defence (Mr Heng Chee How) (for the Minister for Defence),"Mr Speaker, over the past five years, MINDEF has received two requests from NSmen for assistance to bridge the gap between their private medical insurance coverage and MINDEF's medical coverage for service-related injuries.",1,2,2019-03-07-T-001-S-00002
2019-03-07-T-001,Heng Chee How,The Senior Minister of State for Defence (Mr Heng Chee How) (for the Minister for Defence),"MINDEF provides full medical coverage for service-related injuries by paying for all necessary medical expenses incurred by the NSman at Government restructured hospitals, clinics and community hospitals, for as long as required. This includes the costs of medical supplies and equipment, as well as specialist care. Should the service-related injury be aggravated, or if there are new medical conditions arising from the injury, MINDEF will expand the scope of medical coverage to cover those conditions. MINDEF will also provide higher compensation amounts if there is an increase in the degree of permanent disability. In addition, financial assistance may be provided to injured NSmen through MINDEF's welfare schemes.",2,3,2019-03-07-T-001-S-00003
2019-03-07-T-002,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,"asked the Minister for Social and Family Development whether the Ministry has plans to provide or to encourage the provision of night-time childcare beyond the three night-care centers run by the Morning Star charity, for low-income parents who have to work night shifts.",1,4,2019-03-07-T-002-S-00004
2019-03-07-T-002,Desmond Lee,The Minister for Social and Family Development (Mr Desmond Lee),"Mr Speaker, to cater to the needs of working parents, childcare centres are required to operate full-day services from 7.00 am to 7.00 pm on weekdays, and from 7.00 am to 2.00 pm on Saturdays. Childcare centres have the discretion to extend their services beyond standard operating hours, taking into consideration demand and resources. Currently, around 50 childcare centres operate beyond 7.00 pm on weekdays.",1,5,2019-03-07-T-002-S-00005
2019-03-07-T-002,Desmond Lee,The Minister for Social and Family Development (Mr Desmond Lee),"The current arrangement meets the needs of most parents. But for those working shifts or on weekends, many of them arrange for other care-givers such as grandparents and relatives to help out. However, some families may face difficulties in making alternate care-giving arrangements. We will assess the need and demand for night-time childcare and the possibility of offering such programmes, particularly in areas where low-income families reside.",2,6,2019-03-07-T-002-S-00006
2019-03-07-T-002,Desmond Lee,The Minister for Social and Family Development (Mr Desmond Lee),"The Member may also have heard us describe in the course of the announcing the roll-out of ComLink in the four areas where rental flats are, as a pilot. That will also look into programming that meets the needs of the residents in rental housing, who are mostly low-income households. These include certain kinds of care-giving that they may require. So, I think we look at requirements based on locality as well.",3,7,2019-03-07-T-002-S-00007
2019-03-07-T-002,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"I thank the Minister for the reply. So, is it a confirmation that we are looking into providing more night-time childcare services in certain areas? Because I see that on the ground, that some of the parents who have to work the night shift, they leave their children at home, in fear of their safety and then, they go and work, especially for a lot of the single parents. So, I am just wondering whether we can help provide the night-time childcare in cases like these.",1,8,2019-03-07-T-002-S-00008
2019-03-07-T-002,Desmond Lee,Mr Desmond Lee,There are Voluntary Welfare Organisations (VWOs) that are running programmes as pilots to provide night care-giving support. We will look at the experience and study this further.,1,9,2019-03-07-T-002-S-00009
2019-03-07-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,asked the Minister for Manpower whether the Ministry will consider (i) expanding the Foreign Construction Worker Directory (FCWD) System to other sectors such as the cleaning sector and (ii) incorporating the FCWD portal on mobile applications targeted at foreign workers.,1,10,2019-03-07-T-003-S-00010
2019-03-07-T-003,Zaqy Mohamad,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"Speaker, the Foreign Construction Worker Directory System (FCWDS) was set up in 2015 by the Singapore Contractors Association Limited (SCAL) to facilitate job matching between employers and foreign workers in the Construction sector. The Construction industry finds it useful to develop the FCWDS to flexibly redeploy workers across companies given that the work is cyclical and mainly project-based.",1,11,2019-03-07-T-003-S-00011
2019-03-07-T-003,Zaqy Mohamad,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),We have not come across another industry which has expressed interest to set up a similar directory.,2,12,2019-03-07-T-003-S-00012
2019-03-07-T-003,Zaqy Mohamad,The Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"The FCWDS has been incorporated into a third-party mobile app owned by the private sector, called the FWapp, to improve its accessibility to foreign construction workers.",3,13,2019-03-07-T-003-S-00013
2019-03-07-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"I thank the Minister of State for the reply. I was just wondering whether we can extend this to the cleaning sector. Because I think the cleaning sector, like the construction sector, is quite cyclical as well. A lot of the contracts are two years. So, a lot of these cleaners who come to Singapore to work and gain their experience, sometimes, go back within the two years. I think it will benefit both the cleaners and the companies to hire the skilled workers in Singapore.",1,14,2019-03-07-T-003-S-00014
2019-03-07-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"The second question I would like to ask is whether we can then incentivise the hiring of the existing workers who are in Singapore. This directory will be more effective if we can incentivise, in a sense, maybe provide a reduced foreign worker levy if they hire workers already in Singapore.",2,15,2019-03-07-T-003-S-00015
2019-03-07-T-003,Zaqy Mohamad,Mr Zaqy Mohamad,"I thank the Member for his clarification. Firstly, when we look at this, it is really to strike a balance and giving employers certainty, especially in the Services sector compared to Construction which is very project-based. Services tend to be for longer periods, for example, as mentioned, it could be two years; it depends on the length of the contract. There is a difference there. The second difference is that when you look at the Construction, for example, SCAL as an industry association, championed it and therefore, the database was set up and agreed upon by employers. We have not received requests from other industry associations. Certainly, for the cleaning sector, if the industry association is prepared to do so, we can take a look.",1,16,2019-03-07-T-003-S-00016
