speech_id,topic_id,speech_order,member_name,text
2012-09-10-T-001-S-00001,2012-09-10-T-001,1,Speaker,"Order. I wish to inform hon Members that under the provisions of Standing Order No 102, I have on 27 August 2012 nominated Dr Janil Puthucheary and Mr Png Eng Huat to be Members of the Estimates Committee in place of Assoc Prof Dr Muhammad Faishal Ibrahim and the former Member Mr Yaw Shin Leong respectively. The nominations took effect from 27 August 2012."
2012-09-10-T-002-S-00002,2012-09-10-T-002,2,Lily Neo,askedthe Prime Minister (a) how is the Singapore Interbank Offered Rate (SIBOR) set by Singapore banks; (b) whether the system is robust and whether it requires better governance; (c) what is the possibility of a SIBOR-rigging incident happening in Singapore; and (d) what is the impact of the London Interbank Offered Rate on financial institutions in Singapore.
2012-09-10-T-002-S-00003,2012-09-10-T-002,3,Lily Neo,Page  583
2012-09-10-T-002-S-00004,2012-09-10-T-002,4,Tan Su Shan,asked	 the Prime Minister what is the Ministry's position on the appropriateness of the Singapore Interbank Offered Rate being used as a benchmark in the setting of loan pricing in Singapore.
2012-09-10-T-002-S-00005,2012-09-10-T-002,5,Lawrence Wong,"Mr Speaker, Sir, I am taking this Question on behalf of the Deputy Prime Minister and Chairman of the Monetary Authority of Singapore (MAS). And with your permission, I will take Question Nos 1 and 2 together."
2012-09-10-T-002-S-00006,2012-09-10-T-002,6,Speaker,"Yes, please."
2012-09-10-T-002-S-00007,2012-09-10-T-002,7,Lawrence Wong,"The London Interbank Offered Rate (LIBOR) is an important interest rate benchmark that is used by market participants globally, including in Singapore, to directly price financial products or, indirectly, as a reference when setting interest rates. As an international financial centre, we host many global banks that trade and offer financial products that are referenced against LIBOR. The process for setting the Singapore Interbank Offered Rate (SIBOR) is similar to that for interbank offered rates in several other jurisdictions. The basic model for most jurisdictions has followed that for LIBOR, which is set by the British Bankers' Association (BBA)."
2012-09-10-T-002-S-00008,2012-09-10-T-002,8,Lawrence Wong,"So, for us, the SIBOR is currently set by 12 participating banks, and published by the Association of Banks in Singapore (ABS). Prior to 11.00 am every business day, each participating bank submits the interest rate at which it could borrow Singapore Dollars in the interbank market, at tenures ranging from one month to 12 months. These rates are then collated and ranked. The middle two quartiles – the middle band – of six submitted interest rates which are in the middle of the range – are then averaged to determine the official SIBOR, which means that the outliers, or the rates that are at the bottom and top end of the range, are not included in the computation of SIBOR. ABS publishes the SIBOR at 11.30 am daily."
2012-09-10-T-002-S-00009,2012-09-10-T-002,9,Lawrence Wong,"As SIBOR is a measure of the cost of borrowing Singapore Dollars in the interbank market, banks have found it to be an appropriate benchmark to price their Singapore Dollar-denominated loans. Such loans include commercial term loans and residential property loans. Besides SIBOR, it is possible to peg contracts to other benchmarks of similar tenures, such as the Swap Offer Rate (SOR), central bank bills or Government bills and bonds. However, each benchmark will have its own unique characteristics so banks can decide. In 2009, ABS reviewed its rate-setting procedures and adopted several improvements. These included the establishment of a Financial Markets Committee to oversee the governance and procedures for daily rate setting; and establishing a minimum number of participating banks – 12 of them – and a minimum number of contributed rates for each daily setting – six rates. ABS also appointed an administrator to review the rates contributed by participating banks, including checking for consistent outliers and comparing with broker rates."
2012-09-10-T-002-S-00010,2012-09-10-T-002,10,Lawrence Wong,Page  584
2012-09-10-T-002-S-00011,2012-09-10-T-002,11,Lawrence Wong,"In line with the investigation into LIBOR, regulators in several jurisdictions are looking into how key market interest rate benchmarks have been set by banks. MAS is doing the same in Singapore, and has directed banks that are on the ABS' rates contributing panels to conduct independent reviews to verify the integrity of their rate-submission processes. Pending the completion of these reviews, it is premature to draw conclusions about the impact on financial institutions in Singapore."
2012-09-10-T-002-S-00012,2012-09-10-T-002,12,Lawrence Wong,"MAS is also working with ABS and the Singapore Foreign Exchange Markets Committee (SFEMC) to review the SIBOR-setting process more fundamentally. The review will take into account what SIBOR is used for, how it can be strengthened, whether proposed changes are resilient to future changes in market structure, as well as the impact on the existing stock of contracts that are already pegged to SIBOR. We are mindful that any change will impact lenders and borrowers. Other jurisdictions are also reviewing their benchmark setting processes, and we will study those closely as well."
2012-09-10-T-002-S-00013,2012-09-10-T-002,13,Lily Neo,"Mr Speaker, Sir, three supplementary questions, please. May I ask the Senior Minister of State whether SIBOR should be left to the Association of Banks Singapore (ABS) to decide, or should it be overseen by MAS instead? Secondly, is the Senior Minister of State concerned that the rates may be skewed in view of the fact that fewer than 12 banks are contributing to submissions to ABS presently, instead of the 17 banks in the past? Lastly, should the rates be the actual price at which banks can borrow, rather than the price at which they think they might be able to borrow on the market?"
2012-09-10-T-002-S-00014,2012-09-10-T-002,14,Lawrence Wong,"Mr Speaker, Sir, I thank the Member for the questions. I think these are very relevant questions which we are studying. The first point to make is we should look at the broader context of how SIBOR came about, or how LIBOR came about. These are price-discovery mechanisms for lending and borrowing between banks, and so the way these rates were fixed or set were done by associations, because these were inter-bank rates. That was what happened in the case of LIBOR and that is also how our SIBOR rates have evolved. These were inter-bank rates relevant between banks and so the Association of Banks got involved in setting these rates."
2012-09-10-T-002-S-00015,2012-09-10-T-002,15,Lawrence Wong,"That was the historical context of how these rates evolved. Over time, these inter-bank rates also came to be used for other purposes – for loans to corporates, to individuals. And so, there is a case for stronger governance or for strong supervision over how these rates are being set. That is why we are now in the process of reviewing the SIBOR-setting process, looking at how the SIBOR can be more fundamentally strengthened. Pending the outcome of the review, I do not want to speculate on the sort of recommendations or the framework that we will end up with. It is something we are studying and MAS is, indeed, looking at it more fundamentally to see how SIBOR can be strengthened. We are also studying what other jurisdictions are doing because this is not just a matter for Singapore alone. Many other jurisdictions are also having similar reviews and studies. It is also a discussion happening at international forums, and so we are keeping track of these. As these reviews in other jurisdictions are taking place, we will also see whether there are implications and whether there are aspects which we can adapt and apply to our context."
2012-09-10-T-002-S-00016,2012-09-10-T-002,16,Lawrence Wong,"Whether the rates may be skewed, whether we should use actual rates rather than nominated rates – these are all part of the considerations which we want to look at to see how fundamentally SIBOR can be strengthened. How can there be better transparency in the rate-setting process? How can there be use of actual data? It is something we have been studying and will continue to study. As I have said, it is something that many other jurisdictions are also looking at. They are all looking at similar issues  transparency, better price discovery so that the rate-setting process can be more robust and more rigorous. We share the same interests and we are studying. Once our review is completed, we will be able to have a more robust SIBOR-setting process."
2012-09-10-T-002-S-00017,2012-09-10-T-002,17,Lawrence Wong,Page  585
2012-09-10-T-002-S-00018,2012-09-10-T-002,18,Lily Neo,"Thank you, Mr Speaker. May I ask the Senior Minister of State whether it is correct to say that the method used to set SIBOR is similar to the one used for LIBOR? The US Federal Reserve Chairman Ben Bernanke has said that the LIBOR system is structurally flawed and is a major problem for financial systems and for confidence in the financial system. May I seek the views of the Senior Minister of State on Mr Bernanke's remarks?"
2012-09-10-T-002-S-00019,2012-09-10-T-002,19,Lawrence Wong,"Sir, the system is similar. We evolved in a similar way, and so our rate-setting system and processes are similar. But we have, over time, strengthened our own processes. As I mentioned, in 2009, ABS did a review and we did strengthen our own governance process. So, I would say that in the case of SIBOR, we have some confidence that we have a good system. It is robust. But can it be improved? Certainly so. Would I want to comment on Mr Bernanke's remarks that LIBOR is structurally flawed? Well, he made the remarks about LIBOR, so that is his view on the LIBOR process, not on SIBOR. SIBOR has shared some similarities with the LIBOR processes, as I mentioned earlier. But we have strengthened our SIBOR-setting processes over time, and we will continue to do so."
2012-09-10-T-002-S-00020,2012-09-10-T-002,20,Lawrence Wong,Page  585
2012-09-10-T-003-S-00021,2012-09-10-T-003,21,Lee Bee Wah,asked	 the Minister for National Development regarding NParks' recent purchase of bicycles (a) whether the tender for the purchase of the bicycles was widely publicised; (b) why the Tender Committee did not reject the offers and call for a re-tender when options from only one vendor were received; and (c) whether the tendered price was within the budget allocated.
2012-09-10-T-003-S-00022,2012-09-10-T-003,22,Pritam Singh,"asked	 the Minister for National Development (a) whether the Government discovered any discrepancies in the recent purchase of Brompton bicycles by NParks; (b) whether the Ministry has investigated the purchase for possible breaches of procedures and possible conflict of interest between the sole tenderer and NParks officers and, if so, what are the results of the investigation; (c) what was the urgency in purchasing the bicycles which accounts for the unusually short tender window; and (d) whether the Ministry is reviewing its procurement procedures to introduce greater oversight of tender evaluations."
2012-09-10-T-003-S-00023,2012-09-10-T-003,23,Pritam Singh,"askedthe Minister for National Development with regard to the purchase of the Brompton bicycles, (a) what prompted the Ministry to initiate audit proceedings on the procurement process; and (b) what role did the online media, particularly the blog post on therealsingapore.com, play in (i) the Ministry's decision to report the matter to CPIB; and (ii) the Ministry's press statement on 24 July 2012."
2012-09-10-T-003-S-00024,2012-09-10-T-003,24,Pritam Singh,Page  586
2012-09-10-T-003-S-00025,2012-09-10-T-003,25,Foo Mee Har,"asked	 the Minister for National Development regarding the recent purchase of the Brompton foldable bicycles by NParks (a) what budget was established for the purchase; (b) whether it was benchmarked to any reference price points; and (c) what was the variance, if any, between the budget and the eventual cost of the Brompton bicycles chosen."
2012-09-10-T-003-S-00026,2012-09-10-T-003,26,Khaw Boon Wan,"Mr Speaker, Sir, may I have your permission to take Question Nos 3 to 6 together, please?"
2012-09-10-T-003-S-00027,2012-09-10-T-003,27,Speaker,"Yes, please."
2012-09-10-T-003-S-00028,2012-09-10-T-003,28,Khaw Boon Wan,I first knew of the NParks' purchase of 26 Brompton foldable bicycles on 22 June after reading an article in the
2012-09-10-T-003-S-00029,2012-09-10-T-003,29,Khaw Boon Wan,"On the first question, NParks explained that the use of bicycles would enable the park officers to cover more ground and complete more work each day than they could otherwise manage on foot. Their work-load has increased significantly over the last two years. For instance, an additional 50 km of newly-completed park connectors have become part of the area for them to inspect. Furthermore, they have increased the frequency of tree inspections by more than 30%, in response to changing weather patterns."
2012-09-10-T-003-S-00030,2012-09-10-T-003,30,Khaw Boon Wan,"They decided on foldable bicycles to give the park officers greater flexibility as they can use public transport to reach their various work locations. The alternative is for an office van to fetch them and the bicycles to and from their deployment sites each day, and that will be more costly. Moreover, some of the inspection tracks require them to cross roads using overhead bridges. A foldable bicycle is easier for the park officers, especially our female officers."
2012-09-10-T-003-S-00031,2012-09-10-T-003,31,Khaw Boon Wan,"NParks conducted a market study of foldable bicycles which would be durable enough to meet the demands of heavy usage of up to 40 km for each field inspection and have multiple gears to manage rough terrains. They also tried out several models, bringing them on public transport to assess their portability, compactness and weight. A proposal to acquire 26 foldable bicycles at a budget capped at $2,200 per unit was then submitted to and subsequently approved by the NParks top management."
2012-09-10-T-003-S-00032,2012-09-10-T-003,32,Khaw Boon Wan,"I was satisfied with NParks' explanation on their decision to introduce foldable bicycles for some of its park officers, to do their work more productively."
2012-09-10-T-003-S-00033,2012-09-10-T-003,33,Khaw Boon Wan,"On the second question pertaining to the procurement process, NParks explained that they had followed the Government procurement procedures. An open invitation-to-quote (ITQ), based on a set of general specifications, was published via the Government Electronic Business (GeBIZ) system. All Government agencies are required to publish quotations and tenders on the open platform of GeBIZ. It is to ensure equal opportunities to all suppliers in the market. This is an open transparent system which is well established and well-known in the industry."
2012-09-10-T-003-S-00034,2012-09-10-T-003,34,Khaw Boon Wan,"NParks set aside a four-working day opening period for the ITQ, in line with the prevailing Government procurement rules then. When the quotation closed, NParks received two offers from one bidder  Brompton at $2,200 each and Bike Friday at $2,500 each. NParks proceeded to award the contract to the sole bidder for the less costly Brompton model."
2012-09-10-T-003-S-00035,2012-09-10-T-003,35,Khaw Boon Wan,Page  587
2012-09-10-T-003-S-00036,2012-09-10-T-003,36,Khaw Boon Wan,"While NParks had adhered to the procurement rules, I had some misgivings on the procurement outcome. Whenever a quotation or a tender attracts a single bidder, my instinct is to ask ""why?"" There must be many bicycle dealers out there. Why did they not take part? Will a longer opening period attract more competitive bids? Although a single bid can be accepted under the public service procurement rules, I thought NParks could have recalled the quotation with a longer opening period to try and get more bids. With greater competition, I feel that NParks might have gotten a better deal."
2012-09-10-T-003-S-00037,2012-09-10-T-003,37,Khaw Boon Wan,"That day, on 30 June, I tasked the MND Internal Audit Team to scrutinise this transaction to see if there were shortcomings and whether there were lessons which we could learn from this episode. The MND Internal Audit Team concluded its investigation on 20 July. It went through NParks' internal investigation report, interviewed the relevant officers and external parties. It discovered several discrepancies and other evidence which collectively pointed to the possibility of bias in the procurement. As the findings were materially significant, we decided to report the matter to the Corrupt Practices Investigation Bureau (CPIB) on 23 July. The next day, we issued a press statement to keep the public informed."
2012-09-10-T-003-S-00038,2012-09-10-T-003,38,Khaw Boon Wan,"Mr Pritam Singh asked about the role of the online media in our investigation. In any investigation, we look at all inputs, regardless of the source or the medium through which they are expressed. We, hence, welcome information, wherever they come from. In this specific case, the online media discussion made two observations. First, some netizens shared information on the various types of foldable bikes and their price range. This was helpful as it added to the body of information that the MND Audit team had collected as part of their investigation. Second, some netizens observed that the NParks officer involved in the purchase and the successful bidder were Facebook ""friends"". This piece of information was not new as the MND Audit Team working with NParks management had earlier examined the officer's Facebook and had noted over 300 Facebook ""friends"", among whom was not only the successful bidder but the other bike suppliers as well."
2012-09-10-T-003-S-00039,2012-09-10-T-003,39,Khaw Boon Wan,What was material to our decision to refer the case to the CPIB investigation were some disclosures by certain parties interviewed by the Audit Team. These critical facts were duly reported to the CPIB.
2012-09-10-T-003-S-00040,2012-09-10-T-003,40,Khaw Boon Wan,The CPIB investigations are still on-going. We should observe the due process of the law to allow all facts of the case to be surfaced in due course before passing any judgement.
