speech_id,topic_id,speech_order,member_name,text
2014-05-27-T-001-S-00001,2014-05-27-T-001,1,,[(proc text) Order read for Resumption of Debate on Question [26 May 2014]. (proc text)]
2014-05-27-T-001-S-00002,2014-05-27-T-001,2,,"[(proc text) ""That the following Address in reply to the Speech of the President be agreed to  (proc text)]"
2014-05-27-T-001-S-00003,2014-05-27-T-001,3,,"[(proc text) ‘We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which he delivered on behalf of the Government at the Opening of the Second Session of this Parliament.'."" – [Mr Zaqy Mohamad]. (proc text)]"
2014-05-27-T-001-S-00004,2014-05-27-T-001,4,,[(proc text) Question again proposed. (proc text)]
2014-05-27-T-001-S-00005,2014-05-27-T-001,5,Speaker,"Before I proceed to call the first Member, I would like to remind Members that if, in the course your speech or in the course of your clarification, you need to make a reference to another Member, you would need to refer to that Member by the name of the Member – Ms, Madam or Mr – or by the constituency which the Member comes from, instead of referring to the hon Member as ""he"" or ""she"". This is just a reminder to Members, to upkeep the decorum in this House. Dr Chia Shi-Lu."
2014-05-27-T-001-S-00006,2014-05-27-T-001,6,Chia Shi-Lu,"Thank you, Mdm Speaker. The President, in his speech to Parliament, spoke from his heart about his vision for how Singaporeans can build a better life for themselves and their children amidst a challenging and changing environment. Just over two years previously, when he spoke during the Opening of this Parliament during its First Session, he likewise called on all Singaporeans to be as one, to build an inclusive and inspired society."
2014-05-27-T-001-S-00007,2014-05-27-T-001,7,Chia Shi-Lu,"I rise today to speak to thank him for his wise words, as I did then during the Opening of the First Session of Parliament. Singapore has not stood still since that day in October, and, likewise, this Government has been hard at work all this time listening to the people, working with the people and working for the people."
2014-05-27-T-001-S-00008,2014-05-27-T-001,8,Chia Shi-Lu,"Back then, one of the measures several of my colleagues and I pushed for was to give our seniors greater peace of mind where healthcare was concerned. I asked for greater subsidies to be given to senior citizens and that this should be calibrated to their age  the older a Singaporean is, then the more healthcare financial support he or she gets. The announcement of the Pioneer Generation Package and also MediShield Life which will provide universal healthcare insurance to all Singaporeans regardless of pre-existing illnesses, have exceeded all my expectations and then some, and have been warmly welcomed by all. These are the sort of bold moves by the Government which make me truly proud to be part of this governing party and to be a Singaporean."
2014-05-27-T-001-S-00009,2014-05-27-T-001,9,Chia Shi-Lu,"There was a time that whenever we spoke of the Singaporean Dream, there was the inevitable mention of the dreaded 5Cs  cash, credit card, condo, car, country club. Even then, I found it difficult not to feel a little bit sheepish when I was talking about this, because it seemed as though this was all that Singaporeans aspired to. Certainly, these are things that many of us would still like to have, but I am happy that the younger generation seems to have started to move beyond these material aims."
2014-05-27-T-001-S-00010,2014-05-27-T-001,10,Chia Shi-Lu,"Is there a new definition of the Singaporean Dream? I suppose there are many viewpoints about this but why not let us try Happiness, Health and Hope, and a respect and appreciation of Home and living with Heart?"
2014-05-27-T-001-S-00011,2014-05-27-T-001,11,Chia Shi-Lu,"A central pillar of this new Dream is Health. The landscape of healthcare in developed societies is transforming from that of disease treatment to that of health maintenance and wellness. All of us are aware that each of us is personally responsible for our own health, but this does not mean that the Government should not act to nudge us towards being better keepers of our own health. Freedom of choice is important but, sometimes, it may not be a bad idea to save us from making less than wise decision where our well-being is concerned."
2014-05-27-T-001-S-00012,2014-05-27-T-001,12,Chia Shi-Lu,Tobacco and smoking legislation is a widely accepted form of governmental oversight which has had far-reaching positive public health effects over the past few decades. Let me here take the opportunity to laud the Health Promotion Board's recent efforts to raise the legal age for buying tobacco products.
2014-05-27-T-001-S-00013,2014-05-27-T-001,13,Chia Shi-Lu,"The other clear and present health risk facing modern societies lies in the food we eat. There have been many calls in recent years for the Government to act more decisively in making the food we eat more healthy. There are many rules and regulations which safeguard food safety in terms of freedom from toxins and harmful biological agents like bacteria, but what about unsafe nutritional choices? In developed countries, diseases related to poor diet, such as excessive sugar, salt and fat, present a far greater public health burden than that posed by food poisoning and related problems."
2014-05-27-T-001-S-00014,2014-05-27-T-001,14,Chia Shi-Lu,"Let us look at a few examples. Britain's Food Standards Agency, between 2001 and 2011, set targets for the reduction of salt in various food categories and got food companies to achieve these targets over time. Over this period, sodium consumption in the UK fell by 15%. But what was more important was that this was accompanied by a significant decrease in the average blood pressure of the British. This was also accompanied by a 40% drop in deaths from heart attacks and a 42% drop in stroke deaths. Reducing the salt content in our food gradually over several years means that it is less likely consumers will taste the difference and also helps to shift our preference away from salty foods."
2014-05-27-T-001-S-00015,2014-05-27-T-001,15,Chia Shi-Lu,"The work by the British Food Standards Agency mirrors the success seen by other countries, like Finland and Japan, which have managed to reduce sodium consumption through various government-led measures and consequently enjoyed substantial reductions in heart attacks and strokes."
2014-05-27-T-001-S-00016,2014-05-27-T-001,16,Chia Shi-Lu,"Admittedly, some similar measures have met with less success. For example, Denmark's fat tax and New York City's scuppered attempt to outlaw oversized sodas, but that should not deter us from continuing to push for healthy eating choices. Continue to highlight healthy hawker cooking, or perhaps have advisory health notices on unhealthy foods, like we now do on cigarette packaging. These are critical moves we have to make as a nation. The crisis is not so much that we have an ageing population but whether we are an ageing and also unhealthy nation."
2014-05-27-T-001-S-00017,2014-05-27-T-001,17,Chia Shi-Lu,"The Government Parliamentary Committee on Health last year delivered a position paper on Healthcare Affordability to MOH based on numerous dialogues with the public and healthcare professionals. Since then, many of the concerns and proposals contained in that paper have been addressed by MOH, for which we are, indeed, grateful. But as we move to an era of even more affordable and accessible healthcare, we will also have to learn as a nation to utilise healthcare appropriately. This is not just about dollars and cents, but using healthcare in an unwarranted and excessive manner may do us more harm than good."
2014-05-27-T-001-S-00018,2014-05-27-T-001,18,Chia Shi-Lu,"Let me share one cautionary tale. In one state in the United States, they conducted an experiment where certain of the citizens were given expanded health insurance coverage through a lottery system. The hope was that if the citizens did not have to worry about healthcare expenditure, then, they would actually try to stay healthier by going to see the doctors more regularly. However, the researchers found the converse. They actually found that these ""lucky"" people – so to speak – who won the lottery, ended up making even more visits to Emergency Rooms at hospitals, and often for simple conditions that could be treated by their general practitioner or GP. In fact, their self-reported health scores were worse than before they won the lottery."
2014-05-27-T-001-S-00019,2014-05-27-T-001,19,Chia Shi-Lu,"More and newer is not always better. Many health supplements and even some forms of health screening have little if any health benefits, and overuse of certain medications have risks. There are countries where, because of the pattern of reimbursement for antibiotics, they saw a high incidence of resistant strains of bacteria because of the change in the pattern of prescription."
2014-05-27-T-001-S-00020,2014-05-27-T-001,20,Chia Shi-Lu,These are some things that we have to be mindful of even as we make our healthcare more affordable and more accessible.
2014-05-27-T-001-S-00021,2014-05-27-T-001,21,Chia Shi-Lu,"But universal, state-backed health insurance, such as that which is to be offered through MediShield Life, is, nonetheless, vitally important to plug certain healthcare financing gaps. There are certain conditions which incur significant costs to the patient and the family which require better coverage than what is offered today, such as cancer treatment and kidney dialysis. I hope that these needs will be met through MediShield Life or other supplementary programmes."
2014-05-27-T-001-S-00022,2014-05-27-T-001,22,Chia Shi-Lu,"Let me now turn my attention to how we prepare for an older Singapore. However much attention we place on our health, we will grow old. Singapore is growing old, and her people are growing old even more quickly. But as I have said on many occasions, growing old is not something to be feared but to be embraced. Going back to the 5Hs I mentioned earlier, we hope to grow old not only Healthily, but also Happily and with Hope in our own Homes. Mdm Speaker, in Mandarin, please."
2014-05-27-T-001-S-00023,2014-05-27-T-001,23,Chia Shi-Lu,"(In Mandarin)  [Please refer to  Vernacular Speech.] Though I do feel that retirement homes and villages are useful and serve specific needs, I hope that Singapore will not develop into a country where there are enclaves for the young and for the old. The elderly should age gracefully and actively within the community, and the community should provide an environment which allows this to happen."
2014-05-27-T-001-S-00024,2014-05-27-T-001,24,Chia Shi-Lu,I am glad that an Inter-Ministerial Committee has been set up to strategise a whole-of-Government approach towards preparing Singapore for an ageing society.
2014-05-27-T-001-S-00025,2014-05-27-T-001,25,Chia Shi-Lu,"The President, in his speech, noted that our seniors did much to build today's Singapore and deserve our full support, and we have a duty to help the elderly remain active and healthy. Progress is inevitable."
2014-05-27-T-001-S-00026,2014-05-27-T-001,26,Chia Shi-Lu,"As we become an increasingly connected and ""smart"" city, we will expect to see fewer traditional bank branches, post offices or, indeed, coin- or card-operated phones in the community."
2014-05-27-T-001-S-00027,2014-05-27-T-001,27,Chia Shi-Lu,"We will have to help our seniors navigate these unsettling paths of change, leveraging on the very same technological advances that have caused these disturbances. Redesign automated cash machines and tellers to be more senior-friendly, and create simplified technological solutions within neighbourhoods so that seniors can access information services."
2014-05-27-T-001-S-00028,2014-05-27-T-001,28,Chia Shi-Lu,"Perhaps, provide staff during certain hours of the day at these otherwise self-service, automated facilities to guide seniors to utilise this new-fangled technology."
2014-05-27-T-001-S-00029,2014-05-27-T-001,29,Chia Shi-Lu,"(In English)  I have just described how we can perhaps adapt the community to make it more senior-friendly. The other problem we will face is that we can expect to see more seniors growing old alone. While we can do many things to keep seniors engaged within the community, the Government should look into using technology also to monitor the well-being of such seniors, in as unobtrusive and respectful a manner as possible."
2014-05-27-T-001-S-00030,2014-05-27-T-001,30,Chia Shi-Lu,"I am thankful to MOH for disbursing the City for All Ages grant to allow communities to promote Ageing-in-Place. In my ward in Queenstown, we have been using this grant to understand the needs of seniors, provide services, such as shuttle buses to the nearby polyclinic and, later, to embark on a small pilot programme to provide personal or home monitoring for seniors who live by themselves. Presently, we have alarm systems in some homes which can be activated in case of emergency, but there may arise situations when the resident is unable to activate this system. There are now simple, cost-effective monitoring systems which require no deliberate actions from the resident. For instance, many of us now use wearable technology, such as these little armbands that help our activities during the day. There are sensors that detect movement and appliance use, or the usage of electricity and water within a given home. These smart systems may be used to alert the community when something of concern might have occurred to a resident who lives in that home but, at the same time, these systems are relatively private and relatively unobtrusive."
2014-05-27-T-001-S-00031,2014-05-27-T-001,31,Chia Shi-Lu,"A final point I wish to make is that, aside from the hardware and the software that are needed to make our society senior-friendly, the Government has to maintain its effort to engage and communicate with seniors. The Pioneer Generation Package is a wonderful programme and it is heartening that the relevant Ministries have really gone all out to reach out to these seniors to explain what it means to them."
2014-05-27-T-001-S-00032,2014-05-27-T-001,32,Chia Shi-Lu,"However, judging from recent feedback from the ground, some seniors are still unsure of other Government policies, such as the periodic raising of the Minimum Sum requirements for CPF. I would submit that, perhaps, it would be worthwhile to turn these stories on their head and to focus on the fact that the key reason why we are doing this is because, as a nation, we are more healthy and the average life expectancy has risen. So, if we focus on this good piece of news, then it will be easier for us to understand that because we are all living longer, we may then need more in our CPF accounts to prepare for this longer period of life."
