Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2019-02-11-T-001,Alex Yam,Mr Alex Yam,–,1,1,2019-02-11-T-001-S-00001
2019-02-11-T-001,Alex Yam,Mr Alex Yam,"1 To ask the Minister for Defence (a) whether a safety time-out was called for all SAF training following the incident involving the late Corporal First Class (National Service) Aloysius Pang; (b) if not, why it was not called for; and (c) how the Ministry intends to reassure Singaporeans that safety in the SAF is paramount and is taken seriously following four training deaths in the last 16 months.",2,2,2019-02-11-T-001-S-00002
2019-02-11-T-001,Joan Pereira,Ms Joan Pereira,asked the Minister for Defence (a) how often are all safety manuals for training revised and updated across the Ministry; (b) how thorough is the safety orientation programme before the start of any field exercise; and (c) whether near-miss incidents due to safety lapses are reportable to superiors to plug any loopholes in the safety manuals.,1,3,2019-02-11-T-001-S-00003
2019-02-11-T-001,Cheryl Chan Wei Ling,Miss Cheryl Chan Wei Ling,asked the Minister for Defence (a) whether reservist NSmen are provided adequate refresher training before being deployed on missions or assigned tasks; (b) whether the SAF's safety manuals and programmes undergo review by external experts or industry panels to assess their adequacy; and (c) what has the Ministry done since the incidents over last two years to ensure the processes put in place have effectively address safety concerns and fulfil safety protocols.,1,4,2019-02-11-T-001-S-00004
2019-02-11-T-001,Fatimah Lateef,Prof Fatimah Lateef,"asked the Minister for Defence in respect of the incident involving Corporal First Class (National Service) Aloysius Pang in New Zealand (a) whether there are stringent checklists for high risk operations and tasks, especially like the one the NSman was involved in; (b) whether there is practice and simulation training done to achieve competency before actual execution of these tasks; (c) whether these have been complied with in the aforementioned incident; and (d) how adequate is the level of supervision during such training and exercise.",1,5,2019-02-11-T-001-S-00005
2019-02-11-T-001,Darryl David,Mr Darryl David,asked the Minister for Defence how much training and preparation National Service reservists are put through to ensure that they are operationally ready before being deployed on assignments and missions.,1,6,2019-02-11-T-001-S-00006
2019-02-11-T-001,Darryl David,Mr Darryl David,asked the Minister for Defence (a) how often are the safety protocols and procedures of the SAF audited and assessed; and (b) whether these protocols and procedures are audited and assessed by any external or independent agencies.,1,7,2019-02-11-T-001-S-00007
2019-02-11-T-001,Christopher de Souza,Mr Christopher de Souza,asked the Minister for Defence regarding the death of a national serviceman during training on 23 January 2019 (a) what is the cause of his death; (b) what is the status of the investigations; (c) how can processes be improved to reduce the probability of something similar happening in the future; and (d) how is safety in training balanced with the need to create realistic operational circumstances.,1,8,2019-02-11-T-001-S-00008
2019-02-11-T-001,Chong Kee Hiong,Mr Chong Kee Hiong,asked the Minister for Defence (a) whether there will be a review to examine the deeper reasons for the increase in the number of SAF training deaths in recent years; (b) whether the number of training incidents resulting in minor and major injuries has also increased in the last three years; and (c) whether the Ministry will consider enrolling other members of a family who have had an immediate family member die or become disabled as a result of National Service in a non-combat vocation.,1,9,2019-02-11-T-001-S-00009
2019-02-11-T-001,Lee Bee Wah,Er Dr Lee Bee Wah,asked the Minister for Defence (a) how many military training deaths have occurred in the past three years; (b) what is the Ministry doing to address any effect on the confidence and morale of our NSmen and their families; and (c) how many officers and men were disciplined in the past three years on safety lapses during training.,1,10,2019-02-11-T-001-S-00010
2019-02-11-T-001,Irene Quay Siew Ching,Ms Irene Quay Siew Ching,"asked the Minister for Defence (a) whether the Ministry will conduct annual anonymised safety culture surveys on SAF soldiers to understand safety concerns experienced by soldiers of all ranks; (b) with the army safety hotline set up since 2011, what are the initiatives to promote reporting and whether the current number of 50 calls a year is benchmarked with countries of similar military and operational standards; (c) whether there is formal training given to SAF soldiers on the technique of speaking up and formal training to given commanders on creating a safe culture for speaking up; and (d) whether a clear distinction between speaking up or refusing to obey an unsafe command and insubordination can be laid out.",1,11,2019-02-11-T-001-S-00011
2019-02-11-T-001,Daniel Goh Pei Siong,Assoc Prof Daniel Goh Pei Siong,asked the Minister for Defence whether NSmen go through adequate training and safety refresher courses immediately before participating in exercises and whether these courses need improvement.,1,12,2019-02-11-T-001-S-00012
2019-02-11-T-001,Daniel Goh Pei Siong,Assoc Prof Daniel Goh Pei Siong,asked the Minister for Defence whether the design of the Singapore Self-Propelled Howitzer will be reviewed to determine possible flaws contributing to the accident and death of Corporal First Class (National Service) Aloysius Pang.,1,13,2019-02-11-T-001-S-00013
2019-02-11-T-001,Desmond Choo,Mr Desmond Choo,asked the Minister for Defence (a) what is the cause of the accident resulting in the death of a national serviceman on 23 January 2019; (b) whether there are systemic similarities with the other NS training incidents over the last 18 months; and (c) what are the measures being put in place to prevent future occurrences.,1,14,2019-02-11-T-001-S-00014
2019-02-11-T-001,Pritam Singh,Mr Pritam Singh,asked the Minister for Defence what is the scope of the safety review announced by the Ministry in the aftermath of the accident involving the late Corporal First Class (National Service) Aloysius Pang and how does it differ from previous safety reviews announced after major incidents involving SAF personnel.,1,15,2019-02-11-T-001-S-00015
2019-02-11-T-001,Leon Perera,Mr Leon Perera,"asked the Minister for Defence (a) whether any common causative factors can be discerned in the deaths of NSFs and NSmen over the past 18 months, by way of root cause analysis; and (b) whether any systemic changes in policy, guidelines or approaches to training will be undertaken to address the root causes of these training deaths.",1,16,2019-02-11-T-001-S-00016
2019-02-11-T-001,Cheng Li Hui,Miss Cheng Li Hui,"asked the Minister for Defence (a) whether the safety protocols and procedures are the same and apply as stringently for both NSFs and NSmen; (b) whether additional safety considerations and measures are in place for NSmen due to their time away from active training; and (c) when was the last time SAF conducted a comprehensive review of its safety culture, and whether a new review is necessary.",1,17,2019-02-11-T-001-S-00017
2019-02-11-T-001,Cheng Li Hui,Miss Cheng Li Hui,asked the Minister for Defence whether the Ministry will consider building a small memorial to recognise all our national servicemen who lost their lives during service since the introduction of National Service more than five decades ago.,1,18,2019-02-11-T-001-S-00018
2019-02-11-T-001,Mohamed Irshad,Mr Mohamed Irshad,asked the Minister for Defence (a) how many cases of ragging have been reported in the SAF in the past five years; (b) whether the Ministry has taken measures to strengthen training on risk management and workplace safety in the SAF; and (c) whether there are any reward schemes to recognise positive behaviours demonstrated by officers who show care for fellow colleagues.,1,19,2019-02-11-T-001-S-00019
2019-02-11-T-001,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong,"asked the Minister for Defence when the Primus Self Propelled Howitzer gun barrel is being lowered either while operated by its crew or when the repair/maintenance crew are on board, whether the existing training, operation and safety manuals, including standard operating procedures, do expressly provide for (i) specific and safe deployment positions for personnel in the cabin and (ii) specific instructions for personnel to stay clear of the gun barrel.",1,20,2019-02-11-T-001-S-00020
2019-02-11-T-001,Anthea Ong,Ms Anthea Ong,asked the Minister for Defence (a) what are the psychosocial support systems in place for NSmen and NSFs to augment SAF's safety culture; and (b) whether the Ministry will consider mental health first-aid training for all military supervisors so they can better support their men in times of distress and crisis.,1,21,2019-02-11-T-001-S-00021
2019-02-11-T-001,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),Question No 1.,1,22,2019-02-11-T-001-S-00022
2019-02-11-T-001,Mohamad Maliki Bin Osman,The Senior Minister of State for Defence (Dr Mohamad Maliki Bin Osman) (for the Minister for Defence),"Mr Speaker, may I seek your permission for Question Nos 1 to 20 to be answered in the Ministerial Statement by the Minister for Defence later.",1,23,2019-02-11-T-001-S-00023
2019-02-11-T-001,Speaker,Mr Speaker,Please proceed.,1,24,2019-02-11-T-001-S-00024
2019-02-11-T-002,Daniel Goh Pei Siong,Assoc Prof Daniel Goh Pei Siong,asked the Minister for Health to what extent should informed consent for minor medical procedures be sought from patients that will be considered reasonably detailed and effective and not lead to the practice of defensive medicine and drive up costs.,1,25,2019-02-11-T-002-S-00025
2019-02-11-T-002,Desmond Choo,Mr Desmond Choo,"asked the Minister for Health in respect of the recent imposition of a $100,000 fine on an orthopaedic doctor (a) whether this will result in more instances of ""defensive medicine""; (b) whether there will be an impact on medical costs as a result of doctors paying more for litigation insurance; and (c) how will the Ministry work with the Singapore Medical Council to reassure doctors that only egregious cases will attract heavy penalties.",1,26,2019-02-11-T-002-S-00026
2019-02-11-T-002,Lim Wee Kiak,Dr Lim Wee Kiak,asked the Minister for Health in respect of the recent action against a doctor for not informing his patient on the side effect of a minor medical procedure and the online petition by doctors for a review of the disciplinary action by the Singapore Medical Council (SMC) (a) what is the Ministry's position on the SMC ruling and its response to the petition; (b) what is the impact on clinical practice in Singapore if it is now mandatory for a doctor to outline and get the consent of a patient for every possible side effect and potential complications of a drug or treatment procedure; and (c) what is the impact of this requirement on medical costs and treatment.,1,27,2019-02-11-T-002-S-00027
2019-02-11-T-002,Irene Quay Siew Ching,Ms Irene Quay Siew Ching,"asked the Minister for Health with regard to the fine meted out by the Singapore Medical Council on a surgeon for not informing his patient of the side effect of a medical procedure (a) whether the penalty is commensurate with similar cases in the past, and if there were extenuating circumstances for these cases; (b) whether the penalty meted out will (i) result in a shift of such procedures back to the hospitals and impact patients' accessibility of care and (ii) impact the future practice of medicine and overall healthcare costs in the long run; and (c) how do we define material information that patients need to be informed of under the modified Montgomery test.",1,28,2019-02-11-T-002-S-00028
2019-02-11-T-002,Lam Pin Min,The Senior Minister of State for Health (Dr Lam Pin Min) (for the Minister for Health),"Mr Speaker, Sir, may I have your permission to take Question Nos 21 to 24 together?",1,29,2019-02-11-T-002-S-00029
2019-02-11-T-002,Speaker,Mr Speaker,Please proceed.,1,30,2019-02-11-T-002-S-00030
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Mr Speaker, Members have raised several queries relating to the recent disciplinary action against an orthopaedic doctor for not informing his patient on the side effect of a minor medical procedure and the potential impact on clinical practice in Singapore. I understand Mr Murali Pillai",1,31,2019-02-11-T-002-S-00031
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"First, let me briefly set out the background.",2,32,2019-02-11-T-002-S-00032
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Dr Lim Lian Arn is an orthopaedic surgeon. His patient complained that Dr Lim had failed to advise her on the possible complications arising from an injection of a steroid and local anesthetic injection, also commonly known as H&L Injection. Dr Lim's treatment of the patient was found to be appropriate. But he did not advise nor document in the patient’s medical records, possible complications or the patient’s consent.",3,33,2019-02-11-T-002-S-00033
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Dr Lim, who was represented by lawyers at the Disciplinary Tribunal or DT, pleaded guilty to a charge of professional misconduct under section 53(1)(d) of the Medical Registration Act for failing to obtain informed consent from the patient before administering the H&L Injection.",4,34,2019-02-11-T-002-S-00034
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Through his lawyers, Dr Lim asked for the maximum fine of $100,000 in lieu of suspension or if the DT decided that suspension was warranted, a three-month suspension. The SMC had sought a suspension of five months.",5,35,2019-02-11-T-002-S-00035
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"After considering sentencing precedents and the facts and circumstances of the case, the DT agreed with Dr Lim’s counsel that the maximum fine of $100,000 would be an appropriate sentence. Both Dr Lim and the SMC did not appeal the sentence.",6,36,2019-02-11-T-002-S-00036
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Members have asked how this case would affect the future practice of medicine, with regard to informed consent and what constitutes material information. Members also asked if the penalty was commensurate with similar cases in the past, and how MOH would assure doctors that only egregious cases will attract heavy penalties. Overall, Members were concerned about whether the decision will lead to defensive practices and increasing healthcare costs.",7,37,2019-02-11-T-002-S-00037
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Let me first set out the overall situation, before discussing the specific matters in this case. From 2013 to 2018, the SMC convened Complaints Committees or CCs to investigate over 900 complaints. And in about 92% of these cases, the CCs were of the view that no formal inquiry by a DT was necessary.",8,38,2019-02-11-T-002-S-00038
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"In those cases referred to the DT, the profession accepted the DTs’ findings and sentences in most of them. Only in a few cases were questions raised.",9,39,2019-02-11-T-002-S-00039
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"Now, let me deal with some questions which have arisen in respect of this case.",10,40,2019-02-11-T-002-S-00040
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,"First, on the issue of informed consent. It is wrong to infer, the decision makes it mandatory for a doctor to lay out and get the consent of a patient for every possible side effect and potential complications of a drug or treatment.",11,41,2019-02-11-T-002-S-00041
2019-02-11-T-002,Lam Pin Min,Dr Lam Pin Min,Dr Lim admitted that he was guilty of failing to inform the patient of any risks and complications; he was not found guilty for failing to inform the patient of all possible complications that could arise from the H&L Injection.,12,42,2019-02-11-T-002-S-00042
