Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2022-02-28-T-001,Joan Pereira,Ms Joan Pereira,asked the Minister for Transport with the recent surge in COVID-19 infections among bus drivers reported on 15 February 2022 (a) what has been the impact on public bus transport; (b) whether this has resulted in longer waiting times for commuters; and (c) what are the mitigating measures to ensure public bus transport availability.,1,1,2022-02-28-T-001-S-00001
2022-02-28-T-001,Chee Hong Tat,The Senior Minister of State for Transport (Mr Chee Hong Tat) (for the Minister for Transport),"Mr Speaker, Sir, as the Omicron variant is more infectious, we have seen an increase in the number of COVID-19 cases in the community. Due to high vaccination and booster rates, as well as tight safe management measures, infected bus captains, or BCs, account for less than 5% of the total BC population.",1,2,2022-02-28-T-001-S-00002
2022-02-28-T-001,Chee Hong Tat,The Senior Minister of State for Transport (Mr Chee Hong Tat) (for the Minister for Transport),"LTA and the bus operators are watching the situation closely. If we face a large increase in the number of infected BCs, the contingency plans will be activated to ensure that essential bus services continue to operate. That is the key. And this includes lengthening of bus service headways, starting with low demand bus services. Some of these plans have already been implemented, with about 90 bus services experiencing increased waiting times of not more than three minutes. Where possible, LTA and the bus operators will also deploy more double-deck buses for services with higher loading.",2,3,2022-02-28-T-001-S-00003
2022-02-28-T-001,Chee Hong Tat,The Senior Minister of State for Transport (Mr Chee Hong Tat) (for the Minister for Transport),"Sir, I would like to thank our commuters for their continued understanding and support for the hard work and sacrifices of our public transport workers, as we ride this wave together.",3,4,2022-02-28-T-001-S-00004
2022-02-28-T-001,Speaker,Mr Speaker,Ms Pereira.,1,5,2022-02-28-T-001-S-00005
2022-02-28-T-001,Joan Pereira,Ms Joan Pereira (Tanjong Pagar),"Thank you, Speaker and I thank the Senior Minister of State. I have a supplementary question. May I know if bus companies have a group of reserved drivers or maybe even recently retired drivers that they can turn to in times of need? If not, this would be something LTA might want to consider, moving forth.",1,6,2022-02-28-T-001-S-00006
2022-02-28-T-001,Chee Hong Tat,Mr Chee Hong Tat,"Sir, I thank Ms Pereira for her feedback, her suggestion. I think that is a good point. We do have a group of recently retired and also former BCs. We have been reaching out. As Ms Pereira is aware, we are trying to increase the number of local BCs by reaching out to more individuals to join us, to take on this important and meaningful role, to be part of the public transport workforce.",1,7,2022-02-28-T-001-S-00007
2022-02-28-T-001,Chee Hong Tat,Mr Chee Hong Tat,"At the same time, we know that it is not easy to train a BC, because it takes time. So, while we try to bring back the former BCs, retired BCs, we also need time to train new ones. This is an ongoing effort. We want to do both  we want to bring in new BCs to join us, to grow our workforce for public transport workers; and at the same time, if we can bring back some of the former BCs as well as those who are recently retired, that will also help.",2,8,2022-02-28-T-001-S-00008
2022-02-28-T-001,Chee Hong Tat,Mr Chee Hong Tat,"If I may also make a call to commuters that during this period, what is very important is to keep everybody safe on our public transport system. So, please cooperate with the safe management measures, including wearing your masks on MRTs, on trains, minimise talking. These are all simple but effective steps to keep everybody safe.",3,9,2022-02-28-T-001-S-00009
2022-02-28-T-002,Joan Pereira,Ms Joan Pereira,"asked the Minister for Health regarding the approximately 21,800 people aged 18 and above whose COVID-19 vaccination status had lapsed on 14 February 2022 (a) what is the general profile of these individuals; (b) whether the Ministry has information on why these people do not take their booster jabs; and (c) whether there are plans to reach out to these individuals to assist them to receive the booster jab.",1,10,2022-02-28-T-002-S-00010
2022-02-28-T-002,Ong Ye Kung,The Minister for Health (Mr Ong Ye Kung),"Mr Speaker, Sir, amongst the 21,800 individuals aged 18 and above, whose vaccination status had lapsed on 14 February 2022, 38% are work pass holders, 14% are Permanent Residents and the remaining are Singaporeans. MOH is unable to ascertain the reasons for them not getting their boosters, but indications are that many of them are overseas.",1,11,2022-02-28-T-002-S-00011
2022-02-28-T-002,Ong Ye Kung,The Minister for Health (Mr Ong Ye Kung),"As for the Singaporeans who are not boosted, the majority are seniors aged 60 years and above. A common reason for not getting booster jabs is that they seldom go out, they feel adequately protected with their primary vaccination and they prefer to delay their booster vaccination.",2,12,2022-02-28-T-002-S-00012
2022-02-28-T-002,Ong Ye Kung,The Minister for Health (Mr Ong Ye Kung),"MOH will continue to encourage individuals to come forward and take their booster shots when they are eligible, using SMS reminders, making vaccination as convenient as possible and, also importantly, deploying Mobile Vaccination Teams to the heartlands to reach out especially to seniors.",3,13,2022-02-28-T-002-S-00013
2022-02-28-T-003,Leon Perera,Mr Leon Perera,asked the Minister for National Development (a) what measures are being taken to reduce the negative impact on sensitive intertidal habitats like Changi Beach in view of increased visitorship; and (b) what is the Government's position on managing public access to sensitive intertidal habitats.,1,14,2022-02-28-T-003-S-00014
2022-02-28-T-003,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for National Development (a) whether visitation numbers to Changi Beach have increased in the past two years and, if so, by how much; (b) what is the impact of such an increase on marine life in the intertidal zone; (c) what are the measures implemented by NParks to curb the increase in human traffic and destructive human activity to marine wildlife; and (d) whether there are plans to extend the Parks and Trees Act to the intertidal areas of beaches in Singapore to deter destruction of marine life.",1,15,2022-02-28-T-003-S-00015
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"Mr Speaker, Sir, Mr Yip Hon Weng and Mr Leon Perera have asked about the management of marine wildlife at intertidal areas, such as Changi Beach. Mr Leon Perera",1,16,2022-02-28-T-003-S-00016
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"Over the last two years, we have observed a general increase in the number of visitors to our beaches, including Changi Beach. There has also been an increase in visitors to the intertidal zone, especially during low tides. Most of the visitors are families that come in small groups to explore the area, during public or school holidays.",2,17,2022-02-28-T-003-S-00017
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"We are committed to protecting the biodiversity of our coastal and marine ecosystems, including our intertidal zones. To assess the health of these ecosystems, NParks conducts long-term habitat monitoring in collaboration with academics and volunteers. Recent data indicates that our marine biodiversity is generally in good condition, with little change in the composition of the marine ecosystem within key habitats since 2016.",3,18,2022-02-28-T-003-S-00018
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"Our native wildlife species, including threatened marine species such as sea turtles and stony corals, are also protected under the Wildlife Act. For example, individuals who are found guilty of trapping or selling protected wildlife species without approval may be subject to a fine of up to $50,000, or to an imprisonment term of up to two years, or both. Over the past five years, there have been no cases prosecuted for the poaching of marine wildlife under the Wildlife Act or its predecessor, the Wild Animals and Birds Act. We will continue to review our measures to safeguard our marine species and will take enforcement action where necessary.",4,19,2022-02-28-T-003-S-00019
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"Since 2021, with the increase in visitorship to these areas, we have also stepped up outreach efforts at various intertidal areas to raise public awareness on protecting marine wildlife. For example, NParks has deployed more officers and galvanised many volunteers to remind visitors to refrain from touching, trampling and collecting marine wildlife. Most visitors are cooperative and return the marine wildlife when advised to do so. In addition, we have put up more signs around the intertidal areas, to educate visitors on how to interact responsibly with marine wildlife. NParks will continue to step up these efforts.",5,20,2022-02-28-T-003-S-00020
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"We are discussing with our partners, such as the marine conservation community, volunteers, businesses and the local community, on ways to manage the number of visitors at intertidal areas, in a way that supports nature conservation while keeping these spaces open for public recreation. For example, last weekend, we held a workshop with various partners to discuss how we can work together to educate visitors on Singapore's rich marine biodiversity and to better manage our intertidal sites. We are also assessing the possibility of strengthening protection for marine organisms under the Wildlife Act.",6,21,2022-02-28-T-003-S-00021
2022-02-28-T-003,Desmond Lee,The Minister for National Development (Mr Desmond Lee),"As we transform into a City in Nature, all of us have a part to play in protecting and caring for our rich biodiversity, so that our future generations can continue to enjoy our natural heritage.",7,22,2022-02-28-T-003-S-00022
2022-02-28-T-003,Speaker,Mr Speaker,Mr Yip Hon Weng.,1,23,2022-02-28-T-003-S-00023
2022-02-28-T-003,Yip Hon Weng,Mr Yip Hon Weng (Yio Chu Kang),"Thank you, Mr Speaker. I thank the Minister for his response. I have a few supplementary questions. Will the Ministry consider publicising where are these areas so that public are aware that these are eco-sensitive areas? And two, will the Ministry consider working with schools to better educate children on such eco-sensitive areas?",1,24,2022-02-28-T-003-S-00024
