Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2019-03-08-T-001,,,[(proc text) Order read for consideration in Committee of Supply [7th Allotted Day]. (proc text)],1,1,2019-03-08-T-001-S-00001
2019-03-08-T-002,,The Chairman,"Head X, Ministry of Culture, Community and Youth. Dr Lim Wee Kiak.",1,2,2019-03-08-T-002-S-00002
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"Mr Chairman, I beg to move, ""That the total sum to be allocated for Head X of the Estimates be reduced by $100."" Before I begin, let me wish all the ladies here ""Happy Women's Day"".",1,3,2019-03-08-T-002-S-00003
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"Our Nation, Singapore is a young country. We are celebrating our 54th National day this August. The task of nation building is an endless one. It is one that needs all Singaporeans regardless of race, language or religion to come together, rally together as one united people and one nation. We come together to celebrate every success Singapore achieved, to celebrate our uniquely Singaporean culture, food, arts and sports.",2,4,2019-03-08-T-002-S-00004
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"It only seems like not so long ago when young Singaporean were thought to be politically and socially apathetic. Yet today, we have an increasingly mature citizenry with a diverse array of views and hopes for their own future, and for the future of Singapore. These can be attributed to a society with growing literacy and affluence, where they are able to take the focus off from bread and butter issues to other matters and issues that affect their lives. The widespread use of social media certainly helps them and rallies them in expressing their views. And, the Government needs to do more to engage and partner Singaporeans in the next exciting phase of nation building.",3,5,2019-03-08-T-002-S-00005
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"Our youths and our older Singaporeans who have found common ground have bandied together and created groups to promote their causes. They participate in forums and focus group discussions. They are vocal on social media, some are more sophisticated with their analyses and feedback, others less so. But it is evident that many Singaporeans would like to have an active role in nation-building and shaping the future. Some expressed their views through arts, music and culture. However, some are unsure of the available avenues, or lack the capability to do so.",4,6,2019-03-08-T-002-S-00006
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"MCCY has been taking the lead in ensuring that citizens are actively involved in our nation building, in policy deliberation and design. Online feedback portals, community outreach events, facilitation of networking events for stakeholders and volunteers to come together are some examples of ways in which Singaporeans can engage in nation-building. Nevertheless, majority of the engagement feels top-down, in the sense that citizens provide feedback, and Government works on it. We need to move away from a top down approach to a less paternalistic approach. The Government need to create more space, room and opportunities for Singaporeans to participate. For those who are ready to do more, particularly Singaporeans with leadership qualities, good ethics and are socially well-connected, they should have more opportunities to participate. They could create social projects and lead teams of volunteers.",5,7,2019-03-08-T-002-S-00007
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"For those who are not ready, perhaps they lack comprehension of policies, or skills to articulate their aspirations and feedback, and we must help them to grow their capability. This can be done through giving them access to the necessary information, and the skills to participate. Many Singaporeans still find certain policies to be too complex to understand and they do not get why certain policies have to be this way. If the Ministry could come up with more creative means to break down these policies for the layman, that would be helpful. It is prudent that all citizens in Singapore have a stake in nation-building, to ensure equality and for everyone’s interests to be cared for.",6,8,2019-03-08-T-002-S-00008
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),"Our population has always been and will always be our best resource, and with a more well-informed population, there will be more and better possibilities. As we face more complex issues, we will be able to tap on the collective wisdom and expertise of our citizenry. There is strength in numbers; as we build Singapore together, we can work towards creating the best Singapore that we can, one that all citizens have a stake in. I would like to ask how will the Ministry continue engaging citizens in nation-building? How can we raise the commitment levels towards building a Singaporean society where everyone can continue to be proud of our country and its achievements?",7,9,2019-03-08-T-002-S-00009
2019-03-08-T-002,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang),[(proc text) Question proposed. (proc text)],8,10,2019-03-08-T-002-S-00010
2019-03-08-T-002,Amrin Amin,The Senior Parliamentary Secretary to the Ministers for Health and Home Affairs (Mr Amrin Amin),"Mr Chairman, in Malay, please.",1,11,2019-03-08-T-002-S-00011
2019-03-08-T-002,Amrin Amin,The Senior Parliamentary Secretary to the Ministers for Health and Home Affairs (Mr Amrin Amin),"(In Malay)  [Please refer to  Vernacular Speech.]   First, I would like to wish a Happy Women's Day and a Blessed Month of Rejab. Madrasah institutions have an illustrious tradition. They are important in equipping generations of azatizahs with a firm foundation in both secular and religious subjects.",2,12,2019-03-08-T-002-S-00012
2019-03-08-T-002,Amrin Amin,The Senior Parliamentary Secretary to the Ministers for Health and Home Affairs (Mr Amrin Amin),These azatizahs are our community assets and we are very proud of them. It is critical that we ensure madrasah students and teachers in Singapore continue to receive ample support and opportunities to fulfil their potential.,3,13,2019-03-08-T-002-S-00013
2019-03-08-T-002,Amrin Amin,The Senior Parliamentary Secretary to the Ministers for Health and Home Affairs (Mr Amrin Amin),What is being done to enhance our madrasahs so that they can continue to produce good quality graduates and continue its illustrious tradition?,4,14,2019-03-08-T-002-S-00014
2019-03-08-T-002,Dr Muhammad Faishal Ibrahim,The Senior Parliamentary Secretary to the Ministers for Education and Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim),"Mr Chairman, in Malay, please.",1,15,2019-03-08-T-002-S-00015
2019-03-08-T-002,Dr Muhammad Faishal Ibrahim,The Senior Parliamentary Secretary to the Ministers for Education and Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim),"(In Malay)  [Please refer to  Vernacular Speech.] Chairman, during last year's COS, it was announced that MUIS would be providing a Comprehensive Assistance Package to Madrasah Wak Tanjong. Could the Minister provide an update on MUIS' support for Madrasah Wak Tanjong so that the madrasah will continue to be an apex institution that produces religious scholars and leaders for the community?",2,16,2019-03-08-T-002-S-00016
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Sir, in Malay.",1,17,2019-03-08-T-002-S-00017
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"(In Malay)  [Please refer to  Vernacular Speech.] 	Sir, during a media interview in July 2018, Minister Masagos spoke about the collaboration between three key agencies ‒ MENDAKI, MUIS and MESRA ‒ known as M3, as an initiative to further strengthen and uplift the Malay/Muslim community in Singapore.",2,18,2019-03-08-T-002-S-00018
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Sir, I would like to ask the Minister a few questions in relation to M3. First, what is the roadmap or strategic plans for M3? Second, what are the mid-term and long-term objectives that have been outlined? Third, what is the difference between M3 and the current collaboration between MUIS, MENDAKI and MESRA before it was named M3, especially in their adopted approach to achieve the objectives that were outlined? Fourth, what are the key values that we wish to inculcate and develop in the Malay/Muslim community in Singapore?",3,19,2019-03-08-T-002-S-00019
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Sir, in relation to the Minister's media interview I mentioned earlier, I was impressed with what the Minister shared as it frequently touched on and placed emphasis on spiritual values in developing a successful community. On several occasions, he quoted current and past renowned religious scholars as role models and sources of reference.",4,20,2019-03-08-T-002-S-00020
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Sir, as a Malay/Muslim Member of Parliament, I support the Minister's efforts to further strengthen and uplift the Malay/Muslim community in Singapore. However, at the same time, it is an obligation or responsibility of every Muslim, especially political and community leaders, to advise or counsel one another for any shortcomings or mistakes in our mission to further strengthen and uplift the Malay/Muslim community in Singapore.",5,21,2019-03-08-T-002-S-00021
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Together, we will strive and pray that the Malay/Muslim community will become a community of excellence, that calls us to perform good deeds and forbids us from doing bad things, as well as a community that provides guidance and leadership, instead of the other way around.",6,22,2019-03-08-T-002-S-00022
2019-03-08-T-002,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied),"Sir, the traits I mentioned are important if we wish to contribute more positively and constructively towards developing a strong, united Singapore. Thank you, Sir.",7,23,2019-03-08-T-002-S-00023
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat (Bishan-Toa Payoh),"Sir, in Malay, please.",1,24,2019-03-08-T-002-S-00024
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat (Bishan-Toa Payoh),"(In Malay)  [Please refer to  Vernacular Speech.] 	In January this year, I was heartened to note that a joint office for M³, consisting of MENDAKI, the Islamic Religious Council of Singapore (MUIS) and the People's Association Malay Activity Executive Committees Council (MESRA), was launched in Wisma Geylang Serai. This would enable collaborations between the three organisations to be better coordinated, thus improving support from Government organisations, while streamlining the process for beneficiaries to seek assistance and resources. Even before they came together under this joint office, the three organisations already began their first collaboration in September last year, where they rolled out an enhanced version of MENDAKI's Tiga M Programme, which helps participants improve their Mathematics skills and creativity as well as strengthen family bonds. It is a promising programme which not only seeks to educate children but also parents who want to help their children improve important skills.",2,25,2019-03-08-T-002-S-00025
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat (Bishan-Toa Payoh),"Will M3 expand its programmes so that even more can benefit beyond the projected 350 families? What new projects and developments can we expect from M3? Additionally, MENDAKI has some satellite centres around Singapore, including in some of the neighbourhood estates and ITE College campuses. These have enabled MENDAKI to conduct outreach in the heartlands and enabling more timely and accessible assistance. I would like to ask for an update on the programmes and plans at these satellite centres. As residential areas continue to evolve, can we also look forward to more satellite centres?",3,26,2019-03-08-T-002-S-00026
2019-03-08-T-002,,The Chairman,Mr Mohamed Irshad.,1,27,2019-03-08-T-002-S-00027
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad (Nominated Member),"Mr Chairman, may I take both cuts together?",1,28,2019-03-08-T-002-S-00028
2019-03-08-T-002,,The Chairman,"Yes, please.",1,29,2019-03-08-T-002-S-00029
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,"Mr Chairman, allow me to extend the warmest wishes Rajab Shahrullah Mubarak to my Muslim colleagues here. And ""Happy Women's Day"" to all the female Members in the House.",1,30,2019-03-08-T-002-S-00030
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,"Mr Chairman, last year, Minister Masagos announced the formation of M3 which includes MUIS, MERSA and MENDAKI. The spirit of M3 is one of working together. In this regard, it is important that our Malay/Muslim and Indian/Muslim community organisations are involved, as well as with other communities. In so doing, we fully tap on the assets in our community.",2,31,2019-03-08-T-002-S-00031
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,"The M3 institutions have extensive ground networks and community-based programmes, which other communities could participate in and also partner.",3,32,2019-03-08-T-002-S-00032
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,Could the Minister share more about how M3 agencies could work with other community groups towards a common social cause?,4,33,2019-03-08-T-002-S-00033
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,"A significant of our returning religious graduates take on jobs in the religious sector in Singapore, and form the core of our Asatizah fraternity. It is important to engage them early, even while they are studying abroad, so that they are confident of their skillsets and future opportunities upon their return. Could the Minister provide an update on MUIS support for our overseas students?",5,34,2019-03-08-T-002-S-00034
2019-03-08-T-002,Mohamed Irshad,Mr Mohamed Irshad,"Mr Chairman, since I have a bit more time, I would like to thank all the Civil Servants and all the officers who have been working behind the scenes to ensure that this COS proceedings had been going smoothly. Thank you.",6,35,2019-03-08-T-002-S-00035
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),"Sir, in Malay, please.",1,36,2019-03-08-T-002-S-00036
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),"(In Malay)  [Please refer to  Vernacular Speech.] 	I would like to wish everyone a blessed month of Rejab. Mr Chairman, every year, a sizeable number of each cohort of our madrasah students further their studies at the university level in Islamic tertiary institutions overseas like the Al-Azhar University in Egypt and the Jordan University.",2,37,2019-03-08-T-002-S-00037
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),"Many return to Singapore after graduation to serve in our community as Islamic Teachers or asatizahs. However, we recognise that there are a limited number of places for the employment of asatizahs in our mosques and madrasahs.",3,38,2019-03-08-T-002-S-00038
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),"How can we ensure that our Islamic studies graduates who return home from overseas can get the jobs they desire, do not miss any employment opportunities, and possess the skills, and are industry-ready even beyond the religious and Islamic education sector?",4,39,2019-03-08-T-002-S-00039
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),"How can we also ensure that they will continue to be strongly rooted in Singapore’s multiracial and multireligious context, so that their knowledge, teachings and influence remain relevant to our society and effective in guiding our community amidst a more religiously and socially diverse landscape?",5,40,2019-03-08-T-002-S-00040
2019-03-08-T-002,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio),I would also like to seek an update on the previously announced plans for a Singapore Islamic College. Where are we now in terms of establishing such an institution?,6,41,2019-03-08-T-002-S-00041
2019-03-08-T-002,,The Chairman,"Prof Fatimah Lateef, you can take both cuts together.",1,42,2019-03-08-T-002-S-00042
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"Mr Chairman, in Malay, please.",1,43,2019-03-08-T-002-S-00043
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"(In Malay)  [Please refer to  Vernacular Speech.] 	Singapore is increasingly being recognised as having a religious sector and religiosity that are organised and practical, with evidence-based fatwas and religious policies. Our asatizahs and eminent experts on religion also help to support this reputation.",2,44,2019-03-08-T-002-S-00044
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),One of the measures implemented recently is the establishment of the Singapore Islamic College and the Singapore Islamic Hub. Many other secular countries with Muslim minorities want to learn about our model. Would the Minister share its progress?,3,45,2019-03-08-T-002-S-00045
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"What about the programmes that will be made available, as well as courses that will be held? How will the students’ curriculum be balanced? Where will we acquire the teaching faculty from? Will we accept overseas students?",4,46,2019-03-08-T-002-S-00046
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"(In Malay)  [Please refer to  Vernacular Speech.] With over 4,000 asatizahs now registered under the Asatizah Recognition Scheme, it is hoped that they will bring a more visible positive impact to the community.",5,47,2019-03-08-T-002-S-00047
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),These asatizahs comprise new graduates as well as those who have spent years in the religious sector and are highly experienced. They can and will have the potential to contribute immensely to the Malay-Muslim community in Singapore and globally.,6,48,2019-03-08-T-002-S-00048
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"How will MUIS provide support to them in terms of life-long learning, increasing their knowledge and other activities under this masterplan for asatizahs?",7,49,2019-03-08-T-002-S-00049
2019-03-08-T-002,Fatimah Lateef,Prof Fatimah Lateef (Marine Parade),"(In English)  We need to enhance our asatizahs' functioning capabilities, breadth and spectrum of knowledge in this ever disruptive world, especially with newer issues and challenges cropping up ever so often, for example, global Islamophobia, terrorism and its unfortunate link to the religion, et cetera. How will MUIS continue to support them as they discharge their roles in Singapore, perhaps the region as well, where they may be consulted and called upon.",8,50,2019-03-08-T-002-S-00050
2019-03-08-T-002,,The Chairman,Mr Saktiandi Supaat.,1,51,2019-03-08-T-002-S-00051
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat,"Sir, in Malay, please.",1,52,2019-03-08-T-002-S-00052
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat,"(In Malay)  [Please refer to  Vernacular Speech.] 	Our asatizahs are integral figures in guiding and shaping the beliefs of the Muslim community and, thus far, they have done well in their work.",2,53,2019-03-08-T-002-S-00053
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat,"Asatizahs can and should use their influence to reach out and contribute towards other communities’ needs. Outside of the traditional religious institutions, there are areas where their experience and knowledge will come in useful, such as counselling, rehabilitation of ex-offenders and other forms of social work.",3,54,2019-03-08-T-002-S-00054
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat,"However, professional skills and qualifications are requirements in social work. Hence, asatizahs who are thinking of exploring other opportunities to serve the community will also need to work towards achieving the relevant professional skillsets for such roles.",4,55,2019-03-08-T-002-S-00055
2019-03-08-T-002,Saktiandi Supaat,Mr Saktiandi Supaat,How will MUIS support asatizahs in these endeavours? What other professional development award schemes that asatizahs can tap on or use to develop their capabilities?,5,56,2019-03-08-T-002-S-00056
2019-03-08-T-002,,The Chairman,"Ms Rahayu Mahzam, you can take both cuts together.",1,57,2019-03-08-T-002-S-00057
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"Chairman, in Malay.",1,58,2019-03-08-T-002-S-00058
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"(In Malay)  [Please refer to  Vernacular Speech.] 	Pre-school education is crucial in preparing our children for Primary school. However, there are still some in our community who are still unaware of its importance. Some may feel that learning to read and write should only begin formally at Primary school, and they do not give due attention to pre-school education and preparing their children to enter Primary 1.",2,59,2019-03-08-T-002-S-00059
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),This caused some children in our community to find it hard to follow the Primary school curriculum and end up academically behind their classmates.,3,60,2019-03-08-T-002-S-00060
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),MENDAKI has endeavoured to address this gap by providing specialised programmes to prepare parents and their children. Efforts under the key School Ready programme for children under six years old have been in place for several years. Has this effort achieved its outcomes and have we seen any improvement in our young children’s performance?,4,61,2019-03-08-T-002-S-00061
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"Recently, issues touching on parents' responsibility in teaching their children were hotly discussed after a Facebook post by an adjunct teacher went viral. I shall not discuss the post, but one important issue that came up was the role of parents in early childhood education and the ongoing efforts to help children in their development. Perhaps some parents need a bit of guidance and help in this.",5,62,2019-03-08-T-002-S-00062
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),I welcome MENDAKI's tireless efforts all these years to get parents to be involved in their children’s education. Efforts to raise awareness and also provide skills to parents so that they can support their children’s education and development should continue.,6,63,2019-03-08-T-002-S-00063
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"Therefore, I would like an update and details of MENDAKI's school ready campaign. What efforts are made to prepare our young for Primary school and what is the progress of the efforts to prepare parents for this?",7,64,2019-03-08-T-002-S-00064
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),I am confident that the continuous efforts by MENDAKI and our community in general will help us to keep improving our children’s performance and capabilities.,8,65,2019-03-08-T-002-S-00065
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"(In Malay)  [Please refer to  Vernacular Speech.] 	Education is one way for us to transform the life of one generation into a better life. With education, one can acquire knowledge and skills, and also have a better chance to get a meaningful career and a good pay.",9,66,2019-03-08-T-002-S-00066
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"We are aware that we have to start education at a young age. If we think about it, families that are more affluent can ensure that the child is well looked after even before being born. The mother consumes nutritious food and this, in turn, ensures the baby is healthy. After birth, the child continues to receive nourishment and begins to be exposed to all kinds of early educational materials. At pre-school level, the child's capability continues to be developed.",10,67,2019-03-08-T-002-S-00067
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"If we compare a child that has been exposed to early education and one that has not, there is clearly a difference. It is heart-breaking if a child is unable to receive certain advantages because of family background.",11,68,2019-03-08-T-002-S-00068
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"Therefore, it is important to ensure that all of our young have access to early education, regardless of family background or income. In the Malay community, pre-school is informally called makan school. There are those who sometimes do not care whether their children attend pre-school or not. This is worrying.",12,69,2019-03-08-T-002-S-00069
2019-03-08-T-002,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong),"It is our community's responsibility to raise awareness about the importance of pre-school education. Community organisations, pre-school education specialists and parents can work together on this. We now also have M3. What can be done with the community and Government to increase awareness about these issues and to provide holistic support to help parents enrol their children into pre-schools?",13,70,2019-03-08-T-002-S-00070
2019-03-08-T-002,,The Chairman,Mr Zainal Sapari.,1,71,2019-03-08-T-002-S-00071
2019-03-08-T-002,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),"Chairman, in Malay, please.",1,72,2019-03-08-T-002-S-00072
2019-03-08-T-002,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),"(In Malay)  [Please refer to  Vernacular Speech.] 	I would like to wish a blessed month of Rejab to all Muslims and a Happy Women’s Day to all the ladies in Singapore. The KelasMateMatika or KMM programme is the first initiative from the M³ collaboration between MENDAKI, MESRA and MUIS. This programme aims at helping low-income families with pre-school going children to have a good foundation in education, especially in Mathematics.",2,73,2019-03-08-T-002-S-00073
2019-03-08-T-002,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),"In September last year, M3 committees in the various towns launched the KelasMatematika programme in Nee Soon, Marsiling and Pasir Ris. Studies on its effectiveness have shown positive outcomes.",3,74,2019-03-08-T-002-S-00074
2019-03-08-T-002,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol),What are the plans to expand KMM to benefit more low-income families with pre-school going children?,4,75,2019-03-08-T-002-S-00075
2019-03-08-T-002,,The Chairman,Mr Amrin Amin.,1,76,2019-03-08-T-002-S-00076
2019-03-08-T-002,Amrin Amin,Mr Amrin Amin,"Mr Chairman, in Malay, please.",1,77,2019-03-08-T-002-S-00077
2019-03-08-T-002,Amrin Amin,Mr Amrin Amin,(In Malay)  [Please refer to  Vernacular Speech.]   Many of our young people have achieved success in their professions and made their mark in their careers and contributions to society. Some have even received international accolades.,2,78,2019-03-08-T-002-S-00078
2019-03-08-T-002,Amrin Amin,Mr Amrin Amin,Their stories of perseverance have been featured in mainstream media and social media. Their peers and others in our community are proud of their achievements and see them as sources of inspiration.,3,79,2019-03-08-T-002-S-00079
2019-03-08-T-002,Amrin Amin,Mr Amrin Amin,I am pleased that there are also a good number of them that care for others and have a strong desire to give back to the community. We should tap on their energy and life experiences as well as empower them with opportunities and platforms to continue their good work and encourage others.,4,80,2019-03-08-T-002-S-00080
2019-03-08-T-002,Amrin Amin,Mr Amrin Amin,How can we mobilise these individuals to contribute towards the development of our nation and community?,5,81,2019-03-08-T-002-S-00081
