speech_id,topic_id,speech_order,member_name,text
2016-04-04-T-001-S-00001,2016-04-04-T-001,1,Sun Xueling,asked	 the Minister for Communications and Information (a) what is the number of applicants applying for the digital TV assistance scheme in the last two years; and (b) whether the Ministry is fully satisfied that residents are aware of the move from analogue to digital TV and the shutdown of analogue TV channels in 2017.
2016-04-04-T-001-S-00002,2016-04-04-T-001,2,Dr Yaacob Ibrahim,"Madam, I thank Ms Sun Xueling for her question on our transition from analogue to digital signals for TV broadcast."
2016-04-04-T-001-S-00003,2016-04-04-T-001,3,Dr Yaacob Ibrahim,"Madam, we launched the Digital TV (DTV) Assistance Scheme on 29 September 2014. The Assistance Scheme is meant to provide about 160,000 low-income households with a free digital set-top box and indoor antenna, which will allow them to use their existing television sets to receive DTV signals. Once an estate is able to receive good indoor DTV reception, that is, they are DTV-ready, MDA sends notification letters to eligible households and makes available application forms for the Assistance Scheme at the community centres and social welfare offices."
2016-04-04-T-001-S-00004,2016-04-04-T-001,4,Dr Yaacob Ibrahim,"MDA produces DTV information booklets in four languages that are sent to individual homes once the estate is DTV-ready. MDA has also advertised the digital switchover initiative on TV, radio, MRT trains, bus stop shelters, as well as print and online media. MDA is partnering retailers and organising roadshows in the heartlands to encourage early DTV adoption. Public response has been positive. In a survey conducted by MDA in December 2015, we were encouraged to note that 62% of households knew how to receive DTV channels."
2016-04-04-T-001-S-00005,2016-04-04-T-001,5,Dr Yaacob Ibrahim,"Since the launch of the DTV Assistance Scheme, over 84,000 households have been notified of their eligibility, and close to 39,000, or 46% of these households, have received the assistance package. Madam, we are on track to notify all eligible households by early 2017 when all estates are DTV-ready."
2016-04-04-T-001-S-00006,2016-04-04-T-001,6,Dr Yaacob Ibrahim,"MDA assesses that the adoption rate of 46% for the Assistance Scheme is a good sign. There are several reasons why a household may choose not to accept the assistance package. Firstly, they may already be a pay TV subscriber, and hence will not need a separate DTV set-top box. Secondly, they may have purchased newer-model TV sets that are DTV-ready. The third possibility may be that despite the letters going out, they may still be unaware of the transition to digital broadcasting."
2016-04-04-T-001-S-00007,2016-04-04-T-001,7,Dr Yaacob Ibrahim,"It is this third possibility that we are most concerned about. We will continue to engage the public and our stakeholders to raise DTV awareness. MDA plans to step up publicity in the lead-up to the cessation of analogue broadcasting at the end of 2017, and to track and encourage early adoption among households. Apart from public communications, MDA has worked with the voluntary welfare organisations and senior activity centres to reach out to the elderly and the disabled, to assist them with the digital switchover. We are confident that more and more households will switch to DTV as we near the shutdown of analogue TV broadcast."
2016-04-04-T-001-S-00008,2016-04-04-T-001,8,Speaker,"Ms Sun, next question, please."
2016-04-04-T-001-S-00009,2016-04-04-T-001,9,Sun Xueling,"Madam, I have a supplementary question to my Parliament Question (PQ) No 1."
2016-04-04-T-001-S-00010,2016-04-04-T-001,10,Speaker,"You did not put up your hand, but okay. Please proceed with the supplementary question."
2016-04-04-T-001-S-00011,2016-04-04-T-001,11,Sun Xueling,"I thank the Minister for his explanation. I think the digital TV roll-out will give an indication of the issues you have to look out for, when we embark on the Smart Nation initiative. I would like to enquire, for the elderly and the less Internet-savvy, is there a hotline that they can call, especially if they face issues with installation?"
2016-04-04-T-001-S-00012,2016-04-04-T-001,12,Dr Yaacob Ibrahim,"Madam, there is information available on the booklets. There are telephone numbers on the booklets in which they can call upon to seek help. There is a website in which they can turn to."
2016-04-04-T-002-S-00013,2016-04-04-T-002,13,Sun Xueling,asked	 the Minister for Communications and Information (a) what are the planning parameters for the setting up of a library in a district; and (b) what steps are being taken to make accessibility to books more convenient for residents to enable them to pick up books on the go.
2016-04-04-T-002-S-00014,2016-04-04-T-002,14,Dr Yaacob Ibrahim,"Madam, the National Library Board aims to make libraries as accessible as possible to Singapore residents, using a network of 26 libraries, including three regional libraries."
2016-04-04-T-002-S-00015,2016-04-04-T-002,15,Dr Yaacob Ibrahim,"Library locations are planned with reference to URA's Land use Masterplan. NLB seeks to locate in a planning area where the population size has a minimum threshold of 150,000 residents. In addition, NLB looks for convenient locations, either within or near town centres, or in shopping malls with easy access to MRT stations and bus interchanges. This allows Singapore residents to visit their favourite libraries ""at their doorstep""."
2016-04-04-T-002-S-00016,2016-04-04-T-002,16,Dr Yaacob Ibrahim,"The three regional libraries house larger collections and offer enhanced services for specific segments like seniors, teenagers or young children. For example, a resident from Sembawang can regularly visit the nearby Sembawang Public Library, and head to the Woodlands Regional Library for a more specialised service such as IT programmes for seniors offered at its Silver InfoComm Junction."
