Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2018-03-20-T-001,Joan Pereira,Ms Joan Pereira,asked	 the Minister for Health (a) what is the process for family members of patients who are under palliative care to access counselling services; (b) at what stage of the patient's end journey will counselling be provided for the family members; and (c) what is being done to create awareness of this service.,1,1,2018-03-20-T-001-S-00001
2018-03-20-T-001,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),"Palliative care providers have multidisciplinary care teams that support patients on palliative care services and their family members. These teams comprise staff with experience in counselling, such as medical social workers, counsellors, or pastoral care staff.",1,2,2018-03-20-T-001-S-00002
2018-03-20-T-001,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),"The care teams will keep in close touch with family members, assess their needs and provide the necessary support for the patient and the family. This includes support to help family members cope with care-giving and grief management, as well as bereavement care after the patient’s passing. Care teams may also link up families with other support organisations and resources.",2,3,2018-03-20-T-001-S-00003
2018-03-20-T-001,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),"MOH has been working with community partners to promote public awareness about palliative care and End-of-Life (EOL) conversations. For example, in conjunction with World Hospice and Palliative Care Day, Singapore Hospice Council held an inaugural community engagement event in October last year, to raise public awareness on the topic. We will continue to work with our community partners on such public outreach and education efforts.",3,4,2018-03-20-T-001-S-00004
2018-03-20-T-001,Joan Pereira,Ms Joan Pereira (Tanjong Pagar),I thank the Senior Minister of State for the reply. May I know what is the uptake rate for this service and will there be more publicity for such services because it really will help assure the family that there is care for them?,1,5,2018-03-20-T-001-S-00005
2018-03-20-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"I thank the Member for her supplementary questions. Indeed, I think this is a very important issue, in particular, due to our ageing population. The uptake of counselling services is not specifically tracked because it is delivered as part of palliative care. Upon admission into palliative care services, the patients and the family members will be made aware of the counselling services available as part of the holistic assessment in recognition of the patients' and the families' needs. This would include their physical, psycho-social as well as their pastoral needs.",1,6,2018-03-20-T-001-S-00006
2018-03-20-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"For instance, at St Joseph's Home, counselling actually begins at the point of referral of a patient and the family members into palliative care. The multi-disciplinary team, which comprises the consultants, the nurses, as well as social care staff, will engage the patient as well as the family members in conversations on advance care planning, end-of-life preferences, coping with grief and so on. Counselling usually happens as a natural conversation and is a work-in-progress in that sense. It is an on-going process, as part of palliative care.",2,7,2018-03-20-T-001-S-00007
2018-03-20-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"In terms of promoting the awareness about end-of-life issues and palliative care services, MOH continues to work with Singapore Hospice Council (SHC) as well as various community partners and providers. For instance, we work with SHC on a community engagement programme. We have a three-year partnership with them from 2017 to 2019 on this community engagement programme to raise awareness among the public about palliative care services as well as end-of-life issues.",3,8,2018-03-20-T-001-S-00008
2018-03-20-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"We will continue to do so and extend this outreach in terms of raising awareness and also, improving the quality of end-of-life care and extend this to psycho-social support. That will include supportive counselling of patients and their family members.",4,9,2018-03-20-T-001-S-00009
2018-03-20-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,asked	 the Minister for Health (a) how many senior citizens currently suffer from incontinence; (b) what is the average cost to treat this illness; and (c) whether the Ministry will consider providing more subsidies for incontinence treatment so as to enable more senior citizens to seek treatment early.,1,10,2018-03-20-T-002-S-00010
2018-03-20-T-002,Chee Hong Tat,The Senior Minister of State for Health (Mr Chee Hong Tat) (for the Minister for Health),"Mr Speaker, Sir, I would like to thank Er Dr Lee Bee Wah for raising this important question on behalf of her residents. We certainly share her view that for seniors suffering from incontinence, we would encourage them to seek treatment early. We do not have data on the total number of seniors suffering from incontinence, as patients could be seeing their doctors for other primary conditions such as urinary infection, prostate problems or post-stroke treatment, which include treatment for incontinence.",1,11,2018-03-20-T-002-S-00011
2018-03-20-T-002,Chee Hong Tat,The Senior Minister of State for Health (Mr Chee Hong Tat) (for the Minister for Health),"Mr Speaker, over the past three years, around 2,900 seniors aged 65 years and above received subsidised treatment specifically for incontinence at polyclinics and Community Health Assist Scheme (CHAS) General Practitioners (GPs). This would be a subset of the total number of seniors seeking treatment for incontinence.",2,12,2018-03-20-T-002-S-00012
2018-03-20-T-002,Chee Hong Tat,The Senior Minister of State for Health (Mr Chee Hong Tat) (for the Minister for Health),"Among this group of 2,900 seniors, those who received treatment at the polyclinics paid a median annual cost after subsidies of less than $10 in 2016. The cost and treatment required for each patient will depend on the nature and severity of his condition.",3,13,2018-03-20-T-002-S-00013
