Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2023-03-03-T-001,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for Transport (a) whether the Ministry intends to conduct another island-wide noise measurement study, since the last study was done in 2018, particularly in areas affected by multiple construction projects, such as Ang Mo Kio Avenue 6 which is located in the vicinity of ongoing residential development projects and the North South corridor construction; and (b) when was the last traffic noise impact assessment conducted for Ang Mo Kio Avenue 6,",1,1,2023-03-03-T-001-S-00001
2023-03-03-T-001,Amy Khor Lean Suan,The Senior Minister of State for Transport (Dr Amy Khor Lean Suan) (for the Minister for Transport),"The Land Transport Authority (LTA) conducted an island-wide noise measurement study in 2018, for the specific purpose of identifying locations near above-ground MRT stations where the noise level exceeded the National Environment Agency (NEA)'s recommended threshold.",1,2,2023-03-03-T-001-S-00002
2023-03-03-T-001,Amy Khor Lean Suan,The Senior Minister of State for Transport (Dr Amy Khor Lean Suan) (for the Minister for Transport),NEA requires LTA's contractors to carry out localised noise impact assessments prior to the commencement of all major infrastructure projects. LTA conducted a noise impact assessment at Ang Mo Kio Avenue 6 in 2019 prior to the commencement of North South Corridor (NSC) construction works.,2,3,2023-03-03-T-001-S-00003
2023-03-03-T-001,Amy Khor Lean Suan,The Senior Minister of State for Transport (Dr Amy Khor Lean Suan) (for the Minister for Transport),"LTA and its contractors have taken various measures to mitigate the impact of construction noise. These include erecting noise barriers and noise enclosures, installing mufflers on machineries, using rubber mallets for hammering and carrying out noisier works in the day. However, safety critical works such as the construction of diaphragm walls have to be conducted continuously, which could include working through the night. In such instances, LTA and the Contractors will notify affected stakeholders through circulars and social media platforms.",3,4,2023-03-03-T-001-S-00004
2023-03-03-T-001,Amy Khor Lean Suan,The Senior Minister of State for Transport (Dr Amy Khor Lean Suan) (for the Minister for Transport),LTA regularly engages residents to inform them of the progress of the project. We seek the understanding of all stakeholders for the NSC project which will enhance connectivity between the North to the City Centre for all residents when completed.,4,5,2023-03-03-T-001-S-00005
2023-03-03-T-001,Speaker,Mr Speaker,Mr Yip Hon Weng.,1,6,2023-03-03-T-001-S-00006
2023-03-03-T-001,Yip Hon Weng,Mr Yip Hon Weng (Yio Chu Kang),"I thank the Senior Minister of State for the reply. Will the Ministry consider more targeted and frequent noise monitoring at residential developments, which are affected by multiple construction projections managed by different agencies, as the noise can be amplified by these different things that are happening on the ground?",1,7,2023-03-03-T-001-S-00007
2023-03-03-T-001,Yip Hon Weng,Mr Yip Hon Weng (Yio Chu Kang),"For instance, Nuovo and Castle Green condominiums along Avenue 6 are affected by noise from the NSC, the MRT line, as well as the BTO construction, all happening within the same vicinity. Will the Ministry of Transport (MOT) also consider constructing noise barriers along the MRT lines near these residential projects?",2,8,2023-03-03-T-001-S-00008
2023-03-03-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"I thank the Member for his supplementary question. There are two parts to this. Firstly, for construction noise, for all construction projects, if they are near residential projects or noise-sensitive facilities, NEA requires these projects to have noise meters installed throughout the projects' duration to monitor the noise levels. And all contractors are required to mitigate the impact of the noise and not exceed the levels stipulated.",1,9,2023-03-03-T-001-S-00009
2023-03-03-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"For LTA projects, we go beyond that, in the sense that we do everything that is possible, particularly in major projects like the NSC project, which is a national, major project. We do as much as possible to mitigate noise from the construction. To do this, we erect noise barriers at source, at the construction site near to these residential developments, including like the Member cited – Nuovo condominium, for instance. There are noise barriers that are as high as is practicable, and all the other measures – noise enclosures, mufflers for the heavy machinery and equipment, and so on.",2,10,2023-03-03-T-001-S-00010
2023-03-03-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"But the reality would be that it is really not possible to mitigate all noise. We do as much as we can. When there is a need, for instance, for deep excavation, pouring of concrete continuously for the diaphragm walls, we will have to do it through the night and then, we will have to inform the stakeholders.",3,11,2023-03-03-T-001-S-00011
2023-03-03-T-001,Amy Khor Lean Suan,Dr Amy Khor Lean Suan,"With regard to construction of noise barriers along MRT lines, the noise impact assessment studies, for instance that we did in 2018, was to look at certain stretches along the MRT lines and identify where the noise exceeds the recommended level by NEA. For those stretches, noise barriers will be constructed – that is for rail noise. Then, for construction noise, it is barriers and mitigation at source.",4,12,2023-03-03-T-001-S-00012
2023-03-03-T-002,Leon Perera,Mr Leon Perera,"asked the Prime Minister (a) whether the Government has conducted any research to understand the number of children that Singaporean women would like to have and the reasons why this may be different from the number they actually do have; and (b) if not, whether it will consider doing so and publishing the findings of the fertility gap and the reasons for it.",1,13,2023-03-03-T-002-S-00013
2023-03-03-T-002,Indranee Rajah,"The Minister, Prime Minister's Office (Ms Indranee Rajah) (for the Prime Minister)","Mr Speaker, the Government regularly engages Singaporeans to better understand attitudes and perceptions towards marriage and parenthood.",1,14,2023-03-03-T-002-S-00014
2023-03-03-T-002,Indranee Rajah,"The Minister, Prime Minister's Office (Ms Indranee Rajah) (for the Prime Minister)","According to the 2021 Marriage and Parenthood Survey of about 6,000 respondents, Singaporean women want to have at least two children on average. However, in practice, married female respondents had less than two children. Common reasons cited for not having more children include concerns over the financial cost and the stress of raising children, and difficulties in managing work and family demands.",2,15,2023-03-03-T-002-S-00015
2023-03-03-T-002,Indranee Rajah,"The Minister, Prime Minister's Office (Ms Indranee Rajah) (for the Prime Minister)","These are issues that the Government is addressing, including through the latest enhancements to the marriage and parenthood measures in this year's Budget. However, beyond Government-initiated measures, we need a whole-of-society approach that is supportive of families, values family well-being, and acts accordingly. We encourage everyone to work toward building a Singapore that is Made for Families.",3,16,2023-03-03-T-002-S-00016
2023-03-03-T-002,Speaker,Mr Speaker,Mr Perera.,1,17,2023-03-03-T-002-S-00017
2023-03-03-T-002,Leon Perera,Mr Leon Perera (Aljunied),I thank the Minister for replying. I have two supplementary questions.,1,18,2023-03-03-T-002-S-00018
2023-03-03-T-002,Leon Perera,Mr Leon Perera (Aljunied),"The first is regarding the survey and the data that she referred to, is this data publicly available and can Singaporeans study the statistical fertility gap within that survey, the gap between the number of children women want to have and how many they actually have? And does that data provide reasons for that gap, including all possible reasons such as housing affordability, for one, which has been discussed before in this House, where there is evidence from another study by an NUS researcher that there is a correlation between high house prices and low total fertility rate (TFR)?",2,19,2023-03-03-T-002-S-00019
2023-03-03-T-002,Leon Perera,Mr Leon Perera (Aljunied),"The second supplementary question is, does this study contain – and if not, could future studies address – differences between different segments in Singapore? Because that may be a source of policy ideas if we look at outliers where there are certain segments be it by income or by other characteristics —",3,20,2023-03-03-T-002-S-00020
2023-03-03-T-002,Speaker,Mr Speaker,"Mr Perera, can you keep it concise, please.",1,21,2023-03-03-T-002-S-00021
2023-03-03-T-002,Leon Perera,Mr Leon Perera,"Yes. Where the TFR is higher or the TFR is lower. In America, for example, some research shows higher-income, better educated women have more children. So, can that information also be made available so that we can have a whole-of-society approach to address what is really an existential issue?",1,22,2023-03-03-T-002-S-00022
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"Mr Speaker, I thank the Member for his clarifications. The survey results are, in fact, publicly available. Mr Perera may have missed them, but they are available. They were published by the Prime Minister's Office, so the survey is available online. I would encourage him to have a look at it.",1,23,2023-03-03-T-002-S-00023
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"You will see when you look the survey that it actually contains quite a lot of information. The survey was conducted from February to June 2021, with respondents comprising 2,848 single – that means, never married – and 3,017 married Singapore residents, aged 21 to 45 years. In the annex to the survey, there are details of the profile of survey respondents.",2,24,2023-03-03-T-002-S-00024
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"The highlights of the survey do not indicate housing prices, as Mr Perera mentioned. What was key on their mind were other reasons and let me just highlight them.",3,25,2023-03-03-T-002-S-00025
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"The first thing among the key findings was that marriage and parenthood aspirations remained strong. So, Singaporeans do want to get married and do want to have children. In terms of the factors that affected having children, the survey showed that in making parenthood decisions, key considerations included the ability to manage the costs of child-raising as well as to manage work and family commitments. Another key consideration was that fathers were equally important as caregivers and could play a greater role at home. And the third key finding was that many agreed that Flexible Work Arrangements make it easier for couples to start a family and have more children.",4,26,2023-03-03-T-002-S-00026
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"So, we do understand that for young couples starting family, having a home is important and you would have seen that in the Budget, the measures to prioritise first-timer families, young families and married couples, are aimed at ensuring that they have a home. And we have had a whole debate on affordability and accessibility. Singaporeans can rest assured that that is very much on our minds and we are making sure that housing is available for those who wish to start families and have children.",5,27,2023-03-03-T-002-S-00027
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"But the other findings, which were the key findings from this, you can see that this year's Budget, in particular, the Marriage and Parenthood measures are targeted squarely at that. The measures are directed towards financial support for parents. So, the increase in the Baby Bonus cash gift, the CDA top-up, the in the enhancement of the CDA co-matching. That addresses the financial concern. We have doubled the Government-Paid Paternity Leave, which addresses this finding that they wish to see more involvement of the fathers. And the other, which was said in the Budget, and actually, we have said many times but has not yet received as much attention is the Flexible Work Arrangements.",6,28,2023-03-03-T-002-S-00028
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"Flexible Work Arrangements are sometimes confused with work from home. But it is not equal to work from home. Work from home is a subset of Flexible Work Arrangements, which is a much broader thing. This I think is what would help parents the most – that sense that they would be able to take time off or to be able to arrange their work in such a way that allows them to care for young children. Also bearing in mind that many parents also have to look after their own parents, the grandparents.",7,29,2023-03-03-T-002-S-00029
2023-03-03-T-002,Indranee Rajah,Ms Indranee Rajah,"So, Flexible Work Arrangements will be key and hence, that is why in my earlier answer, I indicated that we need a whole-of-society approach, where everyone is supportive or families and family well-being.",8,30,2023-03-03-T-002-S-00030
2023-03-03-T-003,Joan Pereira,Ms Joan Pereira,"asked the Deputy Prime Minister and Minister for Finance whether the Ministry will consider reducing the property tax rates for owner-occupied private residential properties occupied by elderly retirees who have been unduly affected by the escalating rental of neighbouring units, which disproportionately affects their properties' annual value.",1,31,2023-03-03-T-003-S-00031
2023-03-03-T-003,Yip Hon Weng,Mr Yip Hon Weng,"asked the Deputy Prime Minister and Minister for Finance (a) for the past three years, what is the annual average rate of increase of property tax for owner-occupied private properties in both prime and non-prime locations respectively; (b) whether the annual property tax computation is influenced by the use of neighbouring properties for rental income; and (c) whether the Ministry will review the property tax computation for prime locations so that owners of these owner-occupied homes, especially retirees, are not unfairly penalised.",1,32,2023-03-03-T-003-S-00032
2023-03-03-T-003,Chee Hong Tat,The Senior Minister of State for Finance (Mr Chee Hong Tat) (for the Deputy Prime Minister and Minister for Finance),"Mr Speaker, may I have your permission to answer Question Nos 3 and 4 together?",1,33,2023-03-03-T-003-S-00033
2023-03-03-T-003,Speaker,Mr Speaker,"Yes, please.",1,34,2023-03-03-T-003-S-00034
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Thank you, Sir. Property tax or PT, is our primary means of taxing wealth. PT payable is based on the applicable PT rate, applied to the Annual Value or AV of the property, where AV is a proxy for the property value and thus, the owner's wealth.",1,35,2023-03-03-T-003-S-00035
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"In line with the wealth tax intent of PT, the PT on residential properties is taxed on a progressive schedule. Properties with AVs of up to $8,000 pay no PT, while properties with higher AVs pay PT at progressively higher rates of taxation. Owner-occupied residential properties enjoy concessionary PT rates and are taxed at rates lower than non-owner-occupied ones.",2,36,2023-03-03-T-003-S-00036
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Sir, over the years, the Government has received feedback, including from Members from both sides of this House, to enhance our wealth taxes. This is what we have been doing.",3,37,2023-03-03-T-003-S-00037
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"As announced in Budget 2022, PT rates have been raised for higher-end owner-occupied residential properties, with AVs above $30,000 in 2023 and 2024. The new rates affect less than one in 10 owner-occupied residential properties.",4,38,2023-03-03-T-003-S-00038
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"The AV is a proxy of the value of a property and is determined based on the rental transactions for comparable properties with similar attributes, such as location, age and condition. A property that earns more rental income has greater value. And therefore, the AV and the PT payable will be higher.",5,39,2023-03-03-T-003-S-00039
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"The median PT for owner-occupied private residential properties in Singapore, grew at a compound annual growth rate (CAGR) of around 7% from 2020 to 2023. The growth rate is similar for owner-occupied private residential properties within and outside the central region.",6,40,2023-03-03-T-003-S-00040
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,I understand Members' concerns that some retirees may face financial difficulties. The Government remains committed to supporting retirees.,7,41,2023-03-03-T-003-S-00041
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"We do so not by lowering PT rates for residential properties owned by retirees, but by supporting our seniors in other ways. We have various schemes to help retirees, whether living in private residential properties or HDB flats. For example, through the Assurance Package (AP), seniors living in private properties can receive AP cash, AP MediSave and the cost-of-living special payment.",8,42,2023-03-03-T-003-S-00042
2023-03-03-T-003,Speaker,Mr Speaker,Mr Yip Hon Weng.,1,43,2023-03-03-T-003-S-00043
2023-03-03-T-003,Yip Hon Weng,Mr Yip Hon Weng (Yio Chu Kang),"I thank the Senior Minister of State for his reply. How can the Government better help a particular group of retired seniors who are private home residents but are cash poor and would like to retire in the home that they have called ""home"" for decades.",1,44,2023-03-03-T-003-S-00044
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Mr Speaker, I mentioned some examples in my reply earlier. In addition to what I mentioned, we also provide certain assistance and certain help schemes, that are applicable to all households, regardless of housing type.",1,45,2023-03-03-T-003-S-00045
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"For example, the $300 Community Development Council (CDC) voucher that was given out in January this year, the Household Utilities Credit that was given out last year. And for seniors who are in the Merdeka Generation or Pioneer Generation, they can also receive additional MediSave top-ups and healthcare subsidies when they visit the polyclinics, when they go see the general practitioner (GP), when they go to the hospital.",2,46,2023-03-03-T-003-S-00046
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Sir, I think the design of our tax and benefits system is based on a concept of it being fair and progressive. And by that, what we mean is that everybody will contribute, but those who are wealthier, earn higher income, will contribute more.",3,47,2023-03-03-T-003-S-00047
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"As I mentioned in my reply earlier, the property tax is a form of wealth tax on immovable assets. And if we look at the retirees who are staying in private properties, especially higher-end private properties with higher AVs, compared to retirees who are staying in rental flats or smaller HDB flats, I think there is a difference in their wealth.",4,48,2023-03-03-T-003-S-00048
2023-03-03-T-003,Speaker,Mr Speaker,Ms Joan Pereira.,1,49,2023-03-03-T-003-S-00049
2023-03-03-T-003,Joan Pereira,Ms Joan Pereira (Tanjong Pagar),"Thank you, Speaker. I have one clarification for Senior Minister of State. Can MOF share, does Inland Revenue Authority of Singapore (IRAS) have a system to calibrate annual property values as a ratio of all owner- and tenant-occupied properties, to ensure that AVs are not disproportionately skewed by a few high rental units?",1,50,2023-03-03-T-003-S-00050
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Mr Speaker, AV is determined based on the rental transactions for comparable properties with similar attributes, such as location, age and condition. The way that IRAS goes about computing AV is that they will, generally, exclude very high and outlier rentals that the properties may fetch. And so, I think this is a way to ensure that the data and the statistics are not skewed by some of these outliers.",1,51,2023-03-03-T-003-S-00051
2023-03-03-T-003,Speaker,Mr Speaker,Mr Lim Biow Chuan.,1,52,2023-03-03-T-003-S-00052
2023-03-03-T-003,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),"Sir, may I ask the Senior Minister of State whether we can relook the definition of wealth tax? For some of these retirees, they do not see themselves as wealthy. I know they have got a property that may be worth quite a bit, but they are retirees, no income. They just have the luck of buying a property at a lower price when they were much younger.",1,53,2023-03-03-T-003-S-00053
2023-03-03-T-003,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),"So, how do we want, as a matter of principle, to deal with this group of people who are living in a better property, but no income? Is it the principle of the Government that we would want to persuade them to sell their property, so that they would not be considered wealthy? I mean, how do we define the term ""wealth""? Because I cannot see this group of retirees as being wealthy, except for the fact that they were fortunate enough to buy a property when they were younger.",2,54,2023-03-03-T-003-S-00054
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"Sir, I think I had explained this in my response to Mr Yip Hon Weng earlier and also in my main reply. Property is an asset, and I hope Mr Lim agrees with me on that. An asset is part of your wealth. So, I think we do need to consider that a person's assets is a proxy measurement of the person's wealth.",1,55,2023-03-03-T-003-S-00055
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"This does not mean, therefore, that we do not empathise with the situation that I am sure Mr Lim's residents face. I also have residents who are in a similar situation. We do understand that they are retirees, they may not be able to earn a lot of income because they are not working.",2,56,2023-03-03-T-003-S-00056
2023-03-03-T-003,Chee Hong Tat,Mr Chee Hong Tat,"So, the way to help them is not to have a lower property tax, because that is something that we need to put in place as part of our fair and progressive tax system, but to find other ways of helping them. I mentioned some examples earlier, in AP, and also when we look at certain schemes that we design. In our polyclinics, for example, we do not means test based on your property type, but when you go to a polyclinic, we look at your age, and seniors do receive additional subsidies.",3,57,2023-03-03-T-003-S-00057
2023-03-03-T-004,Zhulkarnain Abdul Rahim,Mr Zhulkarnain Abdul Rahim,"asked the Minister for Communications and Information whether there is any regulation or safeguard to ensure that service staff of telecommunications companies in Singapore are aware of any red flags, to prevent vulnerable groups such as elderly or special needs adults, from being exploited or scammed to sign up for mobile lines and phone contracts.",1,58,2023-03-03-T-004-S-00058
2023-03-03-T-004,Tan Kiat How,The Senior Minister of State for Communications and Information (Mr Tan Kiat How) (for the Minister fo,"<strong style=""color  rgb(51, 51, 51);"">r Communications and Information)</strong>",1,59,2023-03-03-T-004-S-00059
2023-03-03-T-004,Tan Kiat How,The Senior Minister of State for Communications and Information (Mr Tan Kiat How) (for the Minister fo,"These measures are intended to protect all consumers, including those in the vulnerable groups. Examples include requiring telco service staff to verify consumers' identity during the registration process, explain key contractual terms and conditions to consumers at the point of sign up and ensure that these are understood before service sign-up.",2,60,2023-03-03-T-004-S-00060
2023-03-03-T-004,Tan Kiat How,The Senior Minister of State for Communications and Information (Mr Tan Kiat How) (for the Minister fo,"In addition to regulatory safeguards, the Ministry of Communications and Information (MCI)'s public education programmes help to ensure that Singaporeans are equipped with digital literacy skills and can safeguard themselves against online harm and threats.",3,61,2023-03-03-T-004-S-00061
2023-03-03-T-004,Tan Kiat How,The Senior Minister of State for Communications and Information (Mr Tan Kiat How) (for the Minister fo,"This includes the SG Digital Office's (SDO), Seniors Go Digital Programme and the Cyber Security Agency (CSA)'s SG Cyber Safe Seniors Programme, which aims to raise seniors' awareness of cybersecurity and cybercrime and encourage the adoption of good cyber hygiene practices.",4,62,2023-03-03-T-004-S-00062
2023-03-03-T-004,Tan Kiat How,The Senior Minister of State for Communications and Information (Mr Tan Kiat How) (for the Minister fo,"The Government also works with the people, private and public sectors, on grounds-up initiatives under the Digital for Life movement, to uplift digital literacy among vulnerable groups. Taken together, these consumer protection measures and public education programmes help to protect our population from exploitation and scams by bad actors.",5,63,2023-03-03-T-004-S-00063
