Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-05-29-T-001,Gan Thiam Poh,Mr Gan Thiam Poh,– The following question stood in the name of,1,1,2014-05-29-T-001-S-00001
2014-05-29-T-001,Gan Thiam Poh,Mr Gan Thiam Poh,1 To ask the Minister for Transport (a) what is the average ridership on the Downtown Line during the morning and evening peak and non-peak hours since it started operations in December 2013; (b) how much has the Downtown Line helped alleviate the load on the North East Line during the morning and evening peak hours; and (c) whether the Downtown Line has also eased the load on the Circle Line during peak hours.,2,2,2014-05-29-T-001-S-00002
2014-05-29-T-001,Ong Teng Koon,Mr Ong Teng Koon (Sembawang),Question No 1.,1,3,2014-05-29-T-001-S-00003
2014-05-29-T-001,Lui Tuck Yew,The Minister for Transport (Mr Lui Tuck Yew),"Mdm Speaker, in reply to the Parliamentary Question from Mr Gan Thiam Poh, the average weekday ridership for the Downtown Line 1 (DTL1) from January till April 2014 was approximately 58,000 passengers daily with about 40% of the passengers travelling during the peak hours.",1,4,2014-05-29-T-001-S-00004
2014-05-29-T-001,Lui Tuck Yew,The Minister for Transport (Mr Lui Tuck Yew),"The DTL1, given its short length, is primarily intended to provide connectivity within as well as into and out of the city area, rather than to alleviate loading on the North East Line (NEL) and Circle Line (CCL). The full DTL, on the other hand, when completed in 2017, will help relieve some of the loading on the North-South and East-West Lines (NSEWL) as well as some of the crowded interchange stations in the city.",2,5,2014-05-29-T-001-S-00005
2014-05-29-T-001,Lui Tuck Yew,The Minister for Transport (Mr Lui Tuck Yew),"We can expect some relief to the loading on the NEL and the CCL from 2015, when a total of 42 new trains will be added progressively. The fleet capacity of the NEL and the CCL will then increase by up to 70% and 60% respectively.",3,6,2014-05-29-T-001-S-00006
2014-05-29-T-002,Fatimah Lateef,Assoc Prof Fatimah Lateef,"asked the Minister for Defence (a) what are the strategies utilised for screening of mental health disorders in National Service recruits; and (b) what is being offered in terms of management and counselling for those in the SAF, Navy and Air Force who already have a mental health disorder.",1,7,2014-05-29-T-002-S-00007
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"Mdm Speaker, the spectrum of mental health disorders within any given population can vary considerably in severity, and because our National Servicemen are drawn from the general population, this is also true for National Servicemen with mental health disorders. Further, for the affected individual, his condition may not be static and could worsen or improve over time. So, MINDEF's approach for National Servicemen with mental health disorders takes into account this variability; variability of conditions across different individuals, the variability of an individual who has the condition over time. And only those who are assessed professionally to be able to perform his National Service (NS) duties are enlisted.",1,8,2014-05-29-T-002-S-00008
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"Before enlistment, all pre-enlistees are screened by Medical Officers for psychiatric, behavioural and adjustment problems. The screening guidelines are established by the SAF Psychiatry Specialist Advisory Board, and this comprises senior psychiatrists drawn from private practice and public hospitals. Pre-enlistees with severe mental illnesses who are unable to perform NS duties are exempted from NS. And in the last three years, about 500 were exempted from NS because they had this condition, annually, due to mental health problems. Five hundred annually.",2,9,2014-05-29-T-002-S-00009
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"For those enlisted, we want to ensure that national servicemen with mental health disorders pose no risk to themselves and those around them. They are monitored while they are serving NS. To protect their medical confidentiality, only the Commanders and Medical Officers who monitor their progress are notified about their conditions. Should they require closer observation, these National Servicemen are seen regularly by psychiatrists at the Psychological Care Centre.",3,10,2014-05-29-T-002-S-00010
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"Any time there is doubt whether the National Servicemen can perform his duties or about safety risks, the individual is again assessed by the psychiatrist and could be redeployed to a more suitable vocation or excused from his NS duties.",4,11,2014-05-29-T-002-S-00011
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"I have spoken about a specific regime which the Member has asked for. But in addition to this specific regime for those with known mental health disorders, the SAF also educates trainees in Officer Cadet School and Specialist Cadet School. We give them basic counselling and mental health awareness programmes. This is to help our Commanders better identify fellow soldiers with mental health issues. Soldiers with mental health issues can be referred to the Psychological Care Centre. The Member also asked what other avenues there are. There is also a 24-hour SAF Counselling Hotline, which soldiers can call – whether they themselves or others for them – whenever they need help.",5,12,2014-05-29-T-002-S-00012
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"Our approach towards national servicemen with mental health disorders ensures that they are not discriminated against or stigmatised if they are able to perform NS safely. They are treated similarly with national servicemen who have other physical health disorders, where risks are also managed accordingly based on guidelines, again, developed by our Specialist Medical Boards. The risks from their medical conditions, whether physical or mental, will exist even when they are not performing NS.",6,13,2014-05-29-T-002-S-00013
2014-05-29-T-002,Ng Eng Hen,The Minister for Defence (Dr Ng Eng Hen),"Under our present regime, there have been many national servicemen with mental health disorders who have completed their NS duties well. MINDEF and the SAF will continue to periodically review and strengthen the mental health system, in consultation with the Psychiatry Specialist Advisory Board, to ensure that all National Servicemen with medical conditions receive good care during NS.",7,14,2014-05-29-T-002-S-00014
2014-05-29-T-002,,,,1,15,2014-05-29-T-002-S-00015
2014-05-29-T-002,,,"Secondly, in the decision to downgrade for fitness to perform during National Service or in the SAF, is it required that a psychiatrist in a restructured hospital is consulted, or is it just the SAF psychiatrist who can make a decision? Also, for medication for the psychiatric conditions, which can be quite expensive for some, are there subsidies that these people can tap?",2,16,2014-05-29-T-002-S-00016
2014-05-29-T-002,Ng Eng Hen,Dr Ng Eng Hen,"Madam, before I answer specifically, we treat psychiatric conditions similar to other medical conditions, with regard to whether the serviceman can be re-deployed or exempted from National Service altogether. The SAF makes no distinction between private and public medical specialists who have seen the serviceman and alert us to either the condition or if the condition has worsened. But the final decision on deployment and exemption or continuing of NS is made by a Specialist Board. We have a number of these Specialist Medical Boards. Rather than one person doing it, we draw them from both private and public sectors – as I had mentioned. We have a Psychiatrist Board that consists of specialists drawn from both private and public sectors, and they help us to assess any particular individual's condition.",1,17,2014-05-29-T-002-S-00017
2014-05-29-T-002,Ng Eng Hen,Dr Ng Eng Hen,"Our subsidy and treatment regimes fall under the general healthcare framework. If there are issues in terms of financial assistance, we have separate schemes but no, we do not have any particular scheme that addresses medical subsidies for National Servicemen with medical health conditions.",2,18,2014-05-29-T-002-S-00018
2014-05-29-T-003,Yee Jenn Jong,Mr Yee Jenn Jong,asked 	 the Minister for Health (a) what safeguards are in place to ensure that foreign healthcare staff who can only speak English do not miscommunicate with our non-English speaking patients; (b) how the Ministry intends to encourage more foreign healthcare staff to attend courses to learn our official languages (other than English) and Chinese dialects; and (c) how many full-time interpreters for local languages and dialects are there in the public hospitals and polyclinics currently .,1,19,2014-05-29-T-003-S-00019
2014-05-29-T-003,Dr Muhammad Faishal Ibrahim,The Parliamentary Secretary to the Minister for Health (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Health),"<span style=""color  rgb(51, 51, 51);""> </span>",1,20,2014-05-29-T-003-S-00020
