speech_id,topic_id,speech_order,member_name,text
2013-04-08-T-001-S-00001,2013-04-08-T-001,1,Lim Biow Chuan,asked the Prime Minister when will MAS review its car loan policy to ensure that Singaporeans will have reasonable opportunities to purchase a car with adequate financing.
2013-04-08-T-001-S-00002,2013-04-08-T-001,2,Lee Bee Wah,asked the Prime Minister in view of the recent changes to car ownership policies (a) how has this impacted the livelihood of used car dealers; (b) how many used car dealers are there currently in Singapore and how many workers do they employ; (c) what is the current stock of used cars held by these dealers; and (d) what measures will the Ministry take to ease the financial hardships faced by these used car dealers.
2013-04-08-T-001-S-00003,2013-04-08-T-001,3,Lawrence Wong,
2013-04-08-T-001-S-00004,2013-04-08-T-001,4,Speaker,"Yes, please."
2013-04-08-T-001-S-00005,2013-04-08-T-001,5,Lawrence Wong,"Mdm Speaker, as MAS had explained in its press statements, and as I had elaborated during the Committee of Supply (COS) last month, the restrictions on car loans were introduced for two reasons  first, to encourage financial prudence among consumers, particularly in light of the current prolonged period of low interest rates; and second, to moderate the demand for cars, which has been driving up prices of Certificate of Entitlement (COE) and car prices sharply, including over the last year. Higher COE prices contribute to a higher inflation rate and create negative spillover effects on the broader economy."
2013-04-08-T-001-S-00006,2013-04-08-T-001,6,Lawrence Wong,"Er Dr Lee Bee Wah highlighted the plight of used car dealers. She did so during the Budget debate and she is asking about it now in this PQ that she has filed, and what we can do about that."
2013-04-08-T-001-S-00007,2013-04-08-T-001,7,Lawrence Wong,"As Members would know, to help the used car industry adjust to the new environment, MAS announced last Friday that it would lift the financing restrictions for two months for used cars that were acquired by dealers prior to the introduction of the restrictions. In making this decision, MAS gave consideration to the fact that demand had fallen more significantly for used cars, and also that the used car industry found it challenging to dispose of the inventory that was acquired at higher in built COE values before the introduction of the restrictions."
2013-04-08-T-001-S-00008,2013-04-08-T-001,8,Lawrence Wong,"However, it is not possible to relieve the industry from the impact of the restrictions on a continual basis without undermining the policy objectives of promoting financial prudence, moderating the demand for cars, and cooling COE prices. So, MAS will not be extending the concession beyond this two-month period."
2013-04-08-T-001-S-00009,2013-04-08-T-001,9,Lawrence Wong,"The two-month relaxation of the rules will in fact provide a good window for the used car industry to clear much of its previous inventory. Data from LTA indicates that of the 11,000 used cars acquired before the introduction of the restrictions, 4,000 were sold in the one month since the financing restrictions were introduced. So, 11,000 used cars were acquired before, and in the one month since the financing restrictions were introduced, 4,000 of these 11,000 used cars were sold. Based on this trend, and with the temporary lifting of the financial restrictions, dealers should be able to sell most of the remaining 7,000 used cars within the two-month window."
2013-04-08-T-001-S-00010,2013-04-08-T-001,10,Lawrence Wong,"MAS will continue to monitor developments in the COE market and will recalibrate the financing restrictions for all cars, new and old, in response to market conditions – in particular, a sustained moderation in COE prices. But we will not for some time revert to the pre-February situation of having no financing restrictions on car purchases."
2013-04-08-T-001-S-00011,2013-04-08-T-001,11,Lawrence Wong,"We understand that the used car business has grown in recent years and many dealers have done very well, especially when COE prices were moving up. The industry should take advantage of the temporary reprieve for its inventory, and adjust to the new reality in the car market. If the industry should eventually consolidate and employees are affected, the Government will do its part to help them through the transition, and to find new jobs in other industries."
2013-04-08-T-001-S-00012,2013-04-08-T-001,12,Speaker,Mr Lim Biow Chuan.
2013-04-08-T-001-S-00013,2013-04-08-T-001,13,Lim Biow Chuan,"Mdm Speaker, I would like to ask the Acting Minister how the Government came to this financing restriction of 50% to 60% to encourage financial prudence. Perhaps, the Government can shed some light on how it came to the financing limit of 50% to 60% and not 70% to 80% financing for vehicles. Secondly, the latest COE prices suggest that the COE prices have not come down very much. This seems to suggest that there is quite strong demand for vehicles. The feedback is that this car loan restriction policy has benefited those who are better-off, and younger citizens who may need a slightly higher loan would be disadvantaged. How can the Government assure Singapore citizens that the policy is not intended to be disadvantageous to those who are having this aspiration to buy a car?"
2013-04-08-T-001-S-00014,2013-04-08-T-001,14,Lawrence Wong,"Mdm Speaker, I thank the Member for his follow-up questions. On how the percentages for the loan limits were derived, it is really a judgement of looking at the past trends and at what is necessary in order to moderate the demand for cars, which is the objective of this whole exercise and review. Having looked at the current situation where we have very low interest rates and very easy financing, we did not feel that was prudent. And so we looked at how we can have appropriate adjustments to moderate the overall demand for cars, which was the intent of the policy. Based on that and the assessment on what is necessary, MAS felt that it was necessary to have something that was significant – not just a 10% to 20% adjustment. I think this would not have been sufficient to achieve the intent of the policy. We needed something that was more significant in terms of moderating demand."
2013-04-08-T-001-S-00015,2013-04-08-T-001,15,Lawrence Wong,"We tiered it so that for those who are purchasing the smaller vehicles, there would be a higher loan limit. So, from that point of view, first-time buyers – people who are looking at buying a smaller vehicle – with the loan limit, while it is slightly higher, would still allow them to purchase a car with a higher quantum."
2013-04-08-T-001-S-00016,2013-04-08-T-001,16,Lawrence Wong,"It is really a balance. As I mentioned earlier in my COS reply as well, these adjustments are not permanent. The policy will continue to be recalibrated and adjusted based on looking at how the COE market adjusts to these new policies. We have had only one month of data and I do not think we should judge the outcome of the policy just based on that one single data point. We will have to look, over a period of time, how the COE market adjusts and then if indeed the policy objectives are achieved, as I said earlier, MAS will be continually reviewing and adjusting its policies accordingly."
2013-04-08-T-001-S-00017,2013-04-08-T-001,17,Lee Bee Wah,"Mdm Speaker, I would like to thank the Acting Minister and MAS for giving the second hand car dealers this 60-day breathing space. I have two supplementary questions. First, I would like to ask the Acting Minister why he has mentioned so soon that there will not be any extension to the reprieve? I would think that we should monitor and see whether there is a genuine reason for any extension or not. Secondly, if I heard the Acting Minister correctly, this curb is introduced in order to cut inflation. How effective would it be, because for those who need a car, they would still need to buy a car? This only adds on to their business costs."
2013-04-08-T-001-S-00018,2013-04-08-T-001,18,Lawrence Wong,"Mdm Speaker, I will answer the two questions on the extension and why we have decided not to go beyond. We have made very clear that it is a two-month window. I think it is precisely because we have taken in the feedback, studied the issues very carefully, and worked out what would be a reasonable window to help the used car dealers deal with this particular problem where they have an inventory of used cars with a higher built-in COE value. We recognise that it poses problems for them because of the changes in policy, and we would like to help them clear this particular inventory. If Members look at the data that had been presented – 11,000 used cars purchased before; 4,000 sold within one month – I think two months is a very reasonable window. If Members also look at used car sales, in the past, it was about 5,000 a month. In the month since we introduced the financing restrictions, it has come down to about 4,000. Prices have softened somewhat – about 10%."
2013-04-08-T-001-S-00019,2013-04-08-T-001,19,Lawrence Wong,"The used car sales are still happening. The market is adjusting. With two months, they should be able to clear the inventories that they have. The adjustment we are making now in providing this temporary lifting of two months is particularly to address this problem, and within this two-month window, the problem should be able to be resolved. That is why we have decided that the two-month window should be a definite period."
2013-04-08-T-001-S-00020,2013-04-08-T-001,20,Lawrence Wong,"On the impact on inflation, yes, we are hoping to moderate the impact on inflation. The Member talked about business costs, but commercial vehicles are not included in the financing restrictions. Overall, by moderating the demand for cars, this will have an impact on COE demand and therefore, have an impact on moderating inflation as well."
2013-04-08-T-001-S-00021,2013-04-08-T-001,21,Foo Mee Har,"Mdm Speaker, I would like to ask the Acting Minister two supplementary questions. First, with the car loan tightening policy requiring a much higher amount of payment in cash, I am concerned that those who are less cash-rich will resort to raise the necessary funds by taking up personal loans from banks or moneylenders. Personal loans now attract a much higher interest rate, averaging six to 12 times higher than car loan rates. This will add significant financial burden to consumers. I would like to ask the Acting Minister how we can prevent this situation from happening as we have seen in other countries when the loan-to-value (LTV) is very low."
2013-04-08-T-001-S-00022,2013-04-08-T-001,22,Foo Mee Har,"The second question is on how to help people who need a car as an essential form of transportation. For those who need the car for family care-giving obligations or as part of their job requirements, I wonder whether the Acting Minister would consider a different category of loan financing. For example, giving up to 80% LTV for cars but capping the loan value to 50%, therefore creating a new segment of financing for low-cost cars."
2013-04-08-T-001-S-00023,2013-04-08-T-001,23,Lawrence Wong,"On the first question of whether there are other means of financing that people will resort to like moneylenders and bank loans which would then circumvent the financing restrictions or put more pressure and add to the burdens, I think it is something which we will have to monitor. I do not think we have seen any signs of this happening. We would also have read the media reports of how financing restrictions have been extended to non-financial institutions as well. So, to the extent that we can, the financing restrictions have been extended. I do not think we have seen any signs of loan behaviours being driven to moneylenders. We will continue to monitor and make sure that that does not happen."
2013-04-08-T-001-S-00024,2013-04-08-T-001,24,Lawrence Wong,"On the second point on whether we can extend the LTV for different categories of buyers to make it easier, in the end, it is really about managing the balance between achieving the intent of the policy and making sure that there are some exemptions that we can give to those who are deserving. We have already announced some of the exemptions earlier in the Budget and COS sessions. We should keep to the current position for the time being and look at the impact of the policy, whether it, indeed, achieves our policy objectives which are, as I stated earlier, to ensure prudence and moderate inflation. And then, we can adjust along the way."
2013-04-08-T-001-S-00025,2013-04-08-T-001,25,Teo Siong Seng,"Mdm Speaker, I thank the Acting Minister that MAS calibrated the policy according to the reaction from the ground. From 1995 to February 2003, the restriction on car loan was 70%. After that, for the next 10 years, there was no restriction. Now, with the new restriction announced at this year's Budget, MAS has within a month, assessed the ground feel and changed the policy. Would the Acting Minister consider two months later, depending on the situation, taking a moderate line of having a restriction of between 70% and 100%?"
2013-04-08-T-001-S-00026,2013-04-08-T-001,26,Lawrence Wong,"Mdm Speaker, I thank the Member for the question. It was something that Mr Lim Biow Chuan also alluded to earlier in his follow-up question. As I said, we will continue to monitor developments in the COE market and we will re-calibrate our financing restrictions for all cars, new and old, in response to market conditions, in particular, if there is a sustained moderation in COE prices. We have just announced this policy. We have granted a temporary lifting of the financing restrictions for a particular objective, which is for the inventories that were built up. We would like to help the used cars dealers release these inventories without too much difficulty. Having taken this step, let us maintain the policy and look at whether it achieves its objectives over the coming months. MAS will continue to review the policy and re-calibrate based on the outcomes that it observes in the COE market."
2013-04-08-T-002-S-00027,2013-04-08-T-002,27,Baey Yam Keng,"asked the Prime Minister whether the Public Service Division has completed its review of the salaries of Administrative Service officers, the judiciary and statutory appointment holders and, if so, whether highlights of the changes can be shared."
2013-04-08-T-002-S-00028,2013-04-08-T-002,28,Teo Chee Hean,"<span style=""color  rgb(51, 51, 51);""> </span>"
2013-04-08-T-002-S-00029,2013-04-08-T-002,29,Teo Chee Hean,"For the review, I had asked PSD to take into account the need to continue to have market competitive salaries in order to recruit and retain persons of high ability, integrity and commitment to be capable public service leaders. This is consistent with the view of the independent Committee chaired by Mr Gerard Ee which reviewed political salaries and which was debated in this House last year."
2013-04-08-T-002-S-00030,2013-04-08-T-002,30,Teo Chee Hean,"Mr Ee's Committee felt that civil servants, judicial appointment holders and statutory appointment holders are ""pursuing professional careers, albeit in the public sector. Competition for talent in these groups is very keen, not just in Singapore but overseas as well"". They concluded that ""civil servants, other statutory appointment holders and judicial appointment holders should be paid salaries that are competitive with the market""."
2013-04-08-T-002-S-00031,2013-04-08-T-002,31,Teo Chee Hean,"In carrying out the review, the PSD also maintained the policy that Civil Service salaries should lag, and not lead the market even though they take reference from the market. PSD looked at multiple sources of data and also engaged Mercer, an international expert on remuneration issues. Using this data, the conclusion of the review is that current salaries are at about the right level, and will be maintained, that is, there is no need to raise them or to cut them. There will be some adjustments to certain salary ranges and start points to smoothen out salary progression."
2013-04-08-T-002-S-00032,2013-04-08-T-002,32,Teo Chee Hean,"There will, however, be two structural changes made to the salary framework. First, pensions will be removed. A Long-Term Retention Package will be introduced for the Administrative Service to retain officers for leadership and policy continuity within the Public Service. For the judicial and statutory appointment holders, a gratuity plan will be introduced. Both the gratuity plan and the Long-Term Retention Package are essentially of the same value as pension and are taken into account in the overall salary levels when carrying out salary comparisons. The removal of pension for the statutory appointment holders and the Judiciary will require constitutional amendments. These amendments will be tabled in Parliament in due course."
2013-04-08-T-002-S-00033,2013-04-08-T-002,33,Teo Chee Hean,"Second, the Gross Domestic Product Bonus (GDP)Bonus currently received by the officers and appointment holders will be replaced with the National Bonus similar to that for political appointment holders. Unlike the GDP Bonus which is tied only to GDP growth, the National Bonus is linked to a broader set of indicators, such as the socio-economic progress of the middle and lower income Singaporeans."
2013-04-08-T-002-S-00034,2013-04-08-T-002,34,Teo Chee Hean,"Mdm Speaker, the Government will continue to regularly review the salaries for the Administrative Service and the judicial and statutory appointment holders to ensure that they remain competitive. When doing so, PSD will not follow any specific formula, but will examine and take reference from a number of different sources, including market surveys by compensation specialists of salaries of professionals and executives in comparable jobs, and salary data from IRAS. This is no different from how it reviews the salaries of all other civil servants regularly to ensure that we are able to recruit and retain sufficient numbers of persons at all levels with the commitment and ability to serve the public and, in so doing, uphold the quality of the Public Service."
2013-04-08-T-002-S-00035,2013-04-08-T-002,35,Baey Yam Keng,"Madam, I am glad to note from the Deputy Prime Minister that the Government is using among various sources independent experts to reassess the appropriateness of salary scales for its top services in the Government. I would like to ask  going forward, is the Government continuing to use that as a way to ensure that the scale is relevant and competitive, instead of a straight peg to the private sector salaries, or as the Deputy Prime Minister said, a lag behind certain benchmarks in the private sector? With these changes, in terms of removal of pension and the bonus calculation, how is the Government in a better position to attract and retain top talent in these elite services of the Government service? My final question is  besides compensation, in the Public Service, integrity and public ethos are equally important, how is the Government ensuring that high standards are maintained in the service?"
2013-04-08-T-002-S-00036,2013-04-08-T-002,36,Teo Chee Hean,"I will take the last question that Mr Baey has raised first. Commitment and integrity are very important for the Public Service, and these are key things which we assess our public officers on and demand very high standards of. So, when an officer is found to have not lived up to the standards of integrity and honesty that we require for public servants, we do not hesitate to take action against him. We can see examples of that already."
