speech_id,topic_id,speech_order,member_name,text
2018-01-10-T-001-S-00001,2018-01-10-T-001,1,Grace Fu Hai Yien,"Deputy Speaker, may I seek your consent and the general assent of Members present to move that Question Time at this day's sitting be exempted from the provisions of Standing Order No 22(1) so as to enable Questions for Oral Answer to be taken till 3.00 pm today."
2018-01-10-T-001-S-00002,2018-01-10-T-001,2,Deputy Speaker,I give my consent. Does the Leader of the House have the general assent of hon Member to so move?
2018-01-10-T-001-S-00003,2018-01-10-T-001,3,Deputy Speaker,[(proc text) Hon Members indicated assent. (proc text)]
2018-01-10-T-001-S-00004,2018-01-10-T-001,4,Deputy Speaker,"[(proc text) Question put, and agreed to. (proc text)]"
2018-01-10-T-001-S-00005,2018-01-10-T-001,5,Deputy Speaker,"[(proc text) Resolved, ""That notwithstanding Standing Order 22(1), Questions for Oral Answer set down on the Order Paper for today be taken till 3.00 pm at this day's sitting."" (proc text)]"
2018-01-10-T-002-S-00006,2018-01-10-T-002,6,Dennis Tan Lip Fong,"asked the Minister for Transport (a) in respect of the collision at Joo Koon station on 15 November 2017, what were the control options available to the driver of the second train to stop the train before it collided into the rear of the first train; and (b) what are the usual control options available to drivers of trains on North-South and East-West Lines for manual or emergency braking."
2018-01-10-T-002-S-00007,2018-01-10-T-002,7,Denise Phua Lay Peng,"asked the Minister for Transport (a) before the collision at Joo Koon station on 15 November 2017, whether the operations control centre and the driver of the second train were aware that the protective bubbles of the first train had malfunctioned; (b) if so, whether there were other options that could have been taken to ensure that the second train remained stationary; and (c) whether there was any previous occasion when a train had continued to operate when its protective bubbles had malfunctioned."
2018-01-10-T-002-S-00008,2018-01-10-T-002,8,Khaw Boon Wan,"Sir, may I take Question Nos 1 and 2 together, please."
2018-01-10-T-002-S-00009,2018-01-10-T-002,9,Deputy Speaker,"Yes, please."
2018-01-10-T-002-S-00010,2018-01-10-T-002,10,Khaw Boon Wan,"The cause of the collision was a software logic issue with the new signalling system. As a result, the first train at Joo Koon station was operating without a protective bubble that ensures safe distances between trains."
2018-01-10-T-002-S-00011,2018-01-10-T-002,11,Khaw Boon Wan,"Subsequent tests and re-enactments confirmed that the failure conditions must occur in a specific sequence for the protective bubble to be deactivated. Thales, the supplier of the system, had not anticipated such a scenario. This was an isolated case with no precedent, even for Thales. The Operations Control Centre staff and the train captains did not know that the protective bubble could be deactivated. Had they been aware of this, the train captain on the second train could have switched from Automatic to Restricted Manual Mode to drive the train manually or, as a last resort, engaged the emergency stop button to keep the train from moving."
2018-01-10-T-002-S-00012,2018-01-10-T-002,12,Khaw Boon Wan,"All North-South and East-West Line trains, including those involved in the collision at Joo Koon station, are equipped with an emergency stop button for the train captain to apply the brakes manually. Based on train logs, the train captain in the second train was unable to engage these emergency brakes in time to avert a collision."
2018-01-10-T-002-S-00013,2018-01-10-T-002,13,Khaw Boon Wan,"Thales has since rectified the system to address the failure condition which led to the collision. In addition, Thales is setting up a simulation facility, a simulator, in Singapore to strengthen the testing process. The facility will enable LTA and SMRT to perform additional simulation tests in a controlled setting which is tailored to our local environment and the infrastructural conditions of our rail network before deploying on our train services."
2018-01-10-T-002-S-00014,2018-01-10-T-002,14,Khaw Boon Wan,"As an added precautionary measure, we decided to separate the operations on the Tuas West Extension from the rest of the East-West Line. The separation will continue until the rest of the East-West Line has fully transitioned to the new signalling system. Meanwhile, we are speeding up the re-signalling project, and the extended engineering hours on the MRT early closures and late openings will enable us to complete this transition by the middle of this year."
2018-01-10-T-002-S-00015,2018-01-10-T-002,15,Dennis Tan Lip Fong,"I thank the Minister for his reply. I have two supplementary questions. One, I understand from media reports and correct me if I am wrong here, that because of the failure conditions, the bubbles did not take place. I think there was a fixed distance of about 36 m between the first and second trains. I just heard from the Minister that the driver apparently applied the emergency brakes or did he apply the brakes, and they did not work. Is my understanding correct? So, can I just clarify with the Minister on this point, whether or not the driver applied the emergency brakes or the automatic brakes to be used in emergency circumstances like what is available on the East-West and North-South Lines? If that is the case, subject to the Minister's answer, will LTA look into the condition of why the brakes did not come into effect, despite there being a braking distance of 36 m?"
2018-01-10-T-002-S-00016,2018-01-10-T-002,16,Dennis Tan Lip Fong,"My second question is, in light of what has just happened, which I agree could be quite unique, but nevertheless, for safety purposes, will SMRT be required to review its SOPs in contingency situations like what we saw at Joo Koon, so that the OCC or the driver will be alerted to and will be required to apply the brakes when trains start to move in unforeseeable circumstances in order to prevent collisions from happening?"
2018-01-10-T-002-S-00017,2018-01-10-T-002,17,Khaw Boon Wan,"I thank the Member. As I had explained, this situation was never anticipated by Thales themselves. I did engineering but that was many years ago. One of my favourite subjects was computer programming. I enjoy writing software."
