speech_id,topic_id,speech_order,member_name,text
2017-02-20-T-001-S-00001,2017-02-20-T-001,1,Daniel Goh Pei Siong,"asked	 the Minister for Education (Higher Education and Skills) whether the SkillsFuture Earn and Learn Programme can be extended to (i) university education and (ii) workers who wish to study for a first or second degree in order to switch careers and specialise in a different field, so as to address the growing skills mismatch in the labour market."
2017-02-20-T-001-S-00002,2017-02-20-T-001,2,Low Yen Ling,"There is less impetus to do this for Universities because most graduates will not, at least not immediately, go beyond an undergraduate degree."
2017-02-20-T-001-S-00003,2017-02-20-T-001,3,Low Yen Ling,"Notwithstanding, there is much benefit to incorporate the concept of work-learn in undergraduate education and lifelong learning. Hence, SIT already offers the integrated work-study programme, where undergraduates are attached to industries up to a year. Various universities are also working with industries to develop work-learn undergraduate programs. Each degree programme caters to the specific needs of the industry with the aim of developing industry-ready graduates."
2017-02-20-T-001-S-00004,2017-02-20-T-001,4,Low Yen Ling,"As for lifelong learning, adult learners can tap on various programmes under the Adapt and Grow initiative, such as the Professional Conversion Programmes (PCPs). PCPs are available across a broad range of industries, including aerospace, logistics, and social services, and are also work-learn in nature."
2017-02-20-T-002-S-00005,2017-02-20-T-002,5,Kwek Hian Chuan Henry,"asked	 the Minister for Education (Higher Education and Skills) (a) whether there are immediate plans for Government-sponsored Universities to increase enrolment for graduate and post-graduate programmes so as to increase educational opportunities for acquiring deep skills; and (b) if so, which are the key graduate and post-graduate programmes that will see increased enrolments."
2017-02-20-T-002-S-00006,2017-02-20-T-002,6,Dr Muhammad Faishal Ibrahim,"It is important to note that this is a cohort participation rate which matches the demand of our diverse and sophisticated economic structure. If cohort participation rate far exceeds what the economy needs, there can be widespread graduate unemployment, which many economies are experiencing."
2017-02-20-T-002-S-00007,2017-02-20-T-002,7,Dr Muhammad Faishal Ibrahim,"Mr Henry Kwek also asked about graduate and post graduate programs that will see increased enrolment. However, the nature of skills deepening is that it may not necessarily involve getting higher qualifications, from Bachelor to Masters to PhDs. Often, it is about gaining more in-depth skills in a particular area, or learning an adjacent set of skills, through short modular courses."
2017-02-20-T-002-S-00008,2017-02-20-T-002,8,Dr Muhammad Faishal Ibrahim,"That is why the AUs are expanding their offerings of shorter, industry-relevant skills-based modular courses that are accessible to working adults. Since 2015, the publicly-funded universities have launched more than 200 skills-based modular courses in diverse areas such as Advanced Manufacturing, Power and Clean Energy, and Programming. MOE is working with all IHLs to step up their efforts in this area."
2017-02-20-T-003-S-00009,2017-02-20-T-003,9,Saktiandi Supaat,asked	 the Minister for Home Affairs (a) whether there is any link between body tattoos and identification with criminal gangs; (b) how many tattoo shops have opened over the past five years; and (c) whether the Ministry will regulate the industry and impose a minimum age for any person who wants to put a tattoo on his/her body.
2017-02-20-T-003-S-00010,2017-02-20-T-003,10,Desmond Lee,"Given the many valid reasons why people choose to apply body tattoos, it may not feasible to regulate the tattoo industry. MHA also does not track the number of tattoo shops in Singapore."
