Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh,asked the Minister for Trade and Industry what are the Ministry's plans to keep industrial land affordable for SMEs in Singapore.,1,1,2012-11-16-T-001-S-00001
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh,Page  1442,2,2,2012-11-16-T-001-S-00002
2012-11-16-T-001,Lim Hng Kiang,The Minister for Trade and Industry (Mr Lim Hng Kiang),"Mr Speaker, URA's rental index for industrial property rose by 1.2% in the third quarter of 2012, moderating from the 2.8% increase in the previous quarter. This likely reflects a moderation in underlying demand for industrial space relative to supply, which has increased in recent quarters.",1,3,2012-11-16-T-001-S-00003
2012-11-16-T-001,Lim Hng Kiang,The Minister for Trade and Industry (Mr Lim Hng Kiang),"However, industrial property prices continued their upward trend in the third quarter of 2012. We will release sufficient land through the Industrial Government Land Sale (IGLS) Programme to meet the needs of industrialists and moderate prices and rentals. We have also started to release smaller IGLS land parcels with shorter tenure, targeted at SMEs that require customised land-based facilities at more affordable prices. In addition, we will continue with our enforcement efforts to ensure that industrial space is not misused by non-industrial users, which may also have contributed to the increase in industrial prices and rentals.",2,4,2012-11-16-T-001-S-00004
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh (Ang Mo Kio),"Sir, last year, Singapore was rated as one of the top three most expensive places in terms of prime industrial land in the whole world, alongside Tokyo. This makes Singapore too expensive for companies, whether big or small, to remain competitive here. In this respect, I would like to ask the Minister the following questions.",1,5,2012-11-16-T-001-S-00005
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh (Ang Mo Kio),"First, the price of industrial land in Singapore has increased by 60% in the past two years – 2011 and 2012 to date – driven probably by investors speculating in the market. Does the Minister think that the 60% is good or bad for the economy? Secondly, in the last two years, what proportion of industrial land is held by foreign investors and what proportion of industrial land has been converted for non-industrial uses? Thirdly, on the release of additional land, as the Minister announced, does the Minister agree that releasing more land alone is not the answer if the land is allowed for investment purposes, versus direct allocation to end-users? In this aspect, should the Government not regain its old role as the major industrial landlord rather than giving out to private developers to be the landlord for end-users?",2,6,2012-11-16-T-001-S-00006
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh (Ang Mo Kio),Page  1443,3,7,2012-11-16-T-001-S-00007
2012-11-16-T-001,Lim Hng Kiang,Mr Lim Hng Kiang,"Mr Speaker, as I mentioned in my reply just now, there are two things that we have to watch. One is industrial land rentals, and the other is industrial land prices. As Members can see, there seems to be a divergence. Land rentals have not increased as sharply as land prices. Land prices have gone up – as Mr Inderjit Singh said – very sharply over the last three years. But if we look at land rentals, they have gone up by 30% over the last three years. If we look at the longer period, land rentals have been very flat from 2002 to 2007. There has been a pick up since then.",1,8,2012-11-16-T-001-S-00008
2012-11-16-T-001,Lim Hng Kiang,Mr Lim Hng Kiang,"When we look at industrial land, which is where the majority of our SMEs rent their premises, then we are watching very carefully. I do recognise that industrial land prices have gone up sharply. For us, we track our competitiveness very closely, in terms of our land prices and rentals, vis-a-vis alternatives in the surrounding countries and a suite of competitive locations. So, we continue to track and we continue to feel that our land prices and rentals are competitive, based on these competitive locations that we are tracking.",2,9,2012-11-16-T-001-S-00009
2012-11-16-T-001,Lim Hng Kiang,Mr Lim Hng Kiang,"Next, the question on industrial land use. Industrial land cannot be converted to non-industrial use. This is something that is very clear. We have very limited land zoned for industrial use, and URA and JTC do not allow the land to be converted to non-industrial use. What I referred to was infiltration of non-industrial uses in factory space. As Members know, sometimes, in a factory, we allow a 60-40 rule, meaning 60% industrial use, and 40% ancillary use. Ancillary use means supporting services or offices that are related to the industry. Sometimes, there could be infiltration in the ancillary uses being sublet to other non-industrial users. On this, we are taking enforcement action and deterring people from allowing such non-industrial uses to creep in.",3,10,2012-11-16-T-001-S-00010
2012-11-16-T-001,Inderjit Singh,Mr Inderjit Singh,"Sir, I also asked the Minister about the proportion of foreign investors who have invested in our industrial and commercial properties. As the Minister correctly pointed out, the land cost has gone up rapidly and maybe not rental. This seems to be driven by investors – foreign or local – who want to invest in industrial land for their own returns. They have moved from the residential property market to commercial and industrial. I think that is something that has to be controlled.",1,11,2012-11-16-T-001-S-00011
2012-11-16-T-001,Lim Hng Kiang,Mr Lim Hng Kiang,"We are monitoring this. We do not have specific data for people to declare when they purchase industrial land, whether they are foreigner or local. So, we would have to start collecting the data. But as we all know, from anecdotal evidence – and this is the answer that I will give to the Member for the second question that he has filed – 60% of factory space that is rented out is used by industrialists who rent the space; 40% is owner-occupied, which means SMEs who buy the premises and then use it for their own purposes. For the 60% who rent, 15% or more comes from JTC and HDB; another 17%-18% comes from small owners, and the remaining 27% comes from the big developers or REITs. So, the Member can see that even if the foreign investments come in, they would be classified under the bigger owners – either REITs or developers – it is not a very big percentage.",1,12,2012-11-16-T-001-S-00012
2012-11-16-T-001,Lim Hng Kiang,Mr Lim Hng Kiang,Page  1444,2,13,2012-11-16-T-001-S-00013
2012-11-16-T-001,Speaker,Mr Speaker,"Mr Singh, let us move to your next Parliamentary Question (PQ) as I think you are going down that line.",1,14,2012-11-16-T-001-S-00014
2012-11-16-T-001,Speaker,Mr Speaker,Page  1444,2,15,2012-11-16-T-001-S-00015
2012-11-16-T-002,Inderjit Singh,Mr Inderjit Singh,asked the Minister for Trade and Industry whether the Ministry will consider disallowing the purchase of industrial properties for investment purposes and allowing industrial properties to be bought only by users themselves.,1,16,2012-11-16-T-002-S-00016
2012-11-16-T-002,Inderjit Singh,Mr Inderjit Singh,Page  1444,2,17,2012-11-16-T-002-S-00017
2012-11-16-T-002,Lim Hng Kiang,Mr Lim Hng Kiang,"Mr Speaker, Sir, there are currently no restrictions on the purchase of industrial properties by investors. Introducing such restrictions will have significant impact on businesses.",1,18,2012-11-16-T-002-S-00018
2012-11-16-T-002,Lim Hng Kiang,Mr Lim Hng Kiang,"Not all industrialists want to buy industrial space. Some industrialists prefer a rental arrangement, which gives them greater business flexibility. Others may choose not to commit higher upfront financial resources to own their properties. MTI ensures that there is sufficient space for industrialists to either buy or rent industrial space.",2,19,2012-11-16-T-002-S-00019
