Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-02-27-T-001,Speaker,Mr Speaker,"Order. Pursuant to paragraph (7) of Standing Order 92, I have fixed the times for the conclusion of consideration of the heads of expenditure in the Estimates of Expenditure for FY2020/2021 in the Committee of Supply.",1,1,2020-02-27-T-001-S-00001
2020-02-27-T-001,Speaker,Mr Speaker,"In fixing these times, I have taken into account the reduction of Question Time to 30 minutes on the days allotted for the Committee of Supply debates and the extension of sitting times of the Committee of Supply for each of the allotted days.",2,2,2020-02-27-T-001-S-00002
2020-02-27-T-001,Speaker,Mr Speaker,"Additionally, Members are notified that the sittings on the allotted days of 2 to 6 March will commence at 10.30 am.",3,3,2020-02-27-T-001-S-00003
2020-02-27-T-001,Speaker,Mr Speaker,"The ""guillotine"" times I have fixed have been notified to hon Members.",4,4,2020-02-27-T-001-S-00004
2020-02-27-T-001,Speaker,Mr Speaker,I would also like to remind Members to use slides and videos sparingly to keep to the spirit of our debating Chamber. Focusing on the delivery of speeches to be made will create a greater impact in a debate. Order. Questions for Oral Answer.,5,5,2020-02-27-T-001-S-00005
2020-02-27-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,asked the Minister for Transport whether taxi drivers aged 65 and above who have taken their medical assessments for their personal driving licence may be exempted from retaking the same tests for their vocational licence within the same year.,1,6,2020-02-27-T-002-S-00006
2020-02-27-T-002,Janil Puthucheary,The Senior Minister of State for Transport (Dr Janil Puthucheary) (for the Minister for Transport),"Mr Speaker, Traffic Police require all drivers aged 65 and above to pass a medical examination to certify their fitness to drive a private car once every three years, in order to retain their Class 3 personal driving licences. Among these older drivers who wish to drive a taxi, LTA requires them to also pass a medical examination with additional occupation-related health checks to certify their fitness to renew their Taxi Driver Vocational Licences (TDVL). We subject taxi drivers to more stringent medical assessment as they clock a much higher mileage than other motorists. This is to protect the commuting public.",1,7,2020-02-27-T-002-S-00007
2020-02-27-T-002,Janil Puthucheary,The Senior Minister of State for Transport (Dr Janil Puthucheary) (for the Minister for Transport),"LTA is working with the Traffic Police to align the two medical assessment processes. Before the end of this year, taxi drivers who have passed their TDVL medical assessments should be able to use them to renew their Class 3 personal driving licences.",2,8,2020-02-27-T-002-S-00008
2020-02-27-T-002,Speaker,Mr Speaker,Er Dr Lee Bee Wah.,1,9,2020-02-27-T-002-S-00009
2020-02-27-T-002,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon),"Thank you, Sir. I would like to thank the Senior Minister of State. I am very happy to hear that these will be aligned. It will definitely cost less to our residents. I have two supplementary questions.",1,10,2020-02-27-T-002-S-00010
2020-02-27-T-002,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon),"According to my resident, for Class 4 and 5, Traffic Police's enhanced Heavy Vehicle Proficiency Test fee is about $450. LTA's enhanced Taxi Driver's Vocational Licence test is $136. Both require separate medical examinations for both licence-holders aged 69 to 74 years. Residents feel that this is very expensive, very heavy on them. I welcome the alignment and I would also like to urge that the test fee can be further reduced. Four hundred fifty dollars is very high to many of them.",2,11,2020-02-27-T-002-S-00011
2020-02-27-T-002,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon),"The second question is, at this difficult period of the COVID-19 crisis, would the Ministry work with taxi companies to work on rental reduction? Many of them have given feedback that their incomes have been reduced by as much as 50%.",3,12,2020-02-27-T-002-S-00012
2020-02-27-T-002,Janil Puthucheary,Dr Janil Puthucheary,"Mr Speaker, for the test fees, we are continually looking at the process of how we do these medical assessments. We will take the test fees into consideration. I thank the Member for her suggestion. We will have a look at this.",1,13,2020-02-27-T-002-S-00013
2020-02-27-T-002,Janil Puthucheary,Dr Janil Puthucheary,"In terms of the broader issue of the taxi operators, we have announced some measures to help the taxi industry – some are directed at the drivers and some are directed at the operators. We will continue to work closely with the association, in line with the tripartite model, to look and see what is the effectiveness of the interventions we put in place and to see whether or not further interventions are necessary.",2,14,2020-02-27-T-002-S-00014
2020-02-27-T-003,Lee Bee Wah,Er Dr Lee Bee Wah,"asked the Minister for Home Affairs (a) in the past year, how many people have been penalised for jaywalking; (b) how does the Ministry monitor areas where jaywalking is prevalent; (c) how many fatal traffic accidents were caused by jaywalking in the past three years; (d) whether the Ministry plans to implement additional measures to reduce the danger of fatal traffic accidents to the elderly who jaywalk; and (e) whether there is a need to review the current penalties to deter jaywalking.",1,15,2020-02-27-T-003-S-00015
