Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2018-03-08-T-001,Speaker,Mr Speaker,Order. Ms Sylvia Lim.,1,1,2018-03-08-T-001-S-00001
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Thank you, Speaker. Pursuant to the resolution passed by the House on Tuesday, 6 March, I wish to make my statement.",1,2,2018-03-08-T-002-S-00002
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"I had written to Speaker on Monday evening, 5 March, to inform him that I wish to make a statement in the House concerning the exchanges I had with Ministers Heng Swee Keat and Shanmugam during the Budget Round-up on 1 March. The next morning on Tuesday, 6 March, Speaker informed me that the Leader of the House also wished to make a statement on the matter. I was not informed of when she would do so.",2,3,2018-03-08-T-002-S-00003
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),She subsequently made a statement that same morning at the start of the sitting while I was on my way to Parliament. She has extended a copy of her statement to me by email.,3,4,2018-03-08-T-002-S-00004
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Speaker, Sir, after the debate on 1 March, I had time to track back what led me to have the impression and suspicions I articulated during the exchanges with the Ministers. I would like to share these findings.",4,5,2018-03-08-T-002-S-00005
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Since 2013, the Prime Minister had said that our expected increases in spending would require more tax revenue. Finance Minister Heng had also made a similar statement in last year's Budget, saying that the Government was studying how it would raise revenue through new taxes or raising tax rates. These statements were very general and did not specify any time frame for the raising of taxes.",5,6,2018-03-08-T-002-S-00006
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"In November 2017, during the PAP Convention, Prime Minister Lee announced definitively that the Government would be raising taxes as Government spending on investments and social services grew. He further stated that Finance Minister Heng was right when he said raising taxes was not a matter of whether but when.",6,7,2018-03-08-T-002-S-00007
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"The Prime Minister's statement was made on 19 November 2017 with the Budget Statement for 2018 just three months away. Literally, these announcements concerning tax increases set off public discussion and speculation. Three days later, on 22 November 2017, the Ministry of Finance issued a statement that Prime Minister Lee's announcement at the PAP Convention was in line with a much earlier statement made by Deputy Prime Minister Tharman when he was Finance Minister in 2015. Deputy Prime Minister Tharman had then said that the revenue measures that the Government had already undertaken would provide sufficiently for increased spending planned until the end of the decade.",7,8,2018-03-08-T-002-S-00008
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"In reporting the MOF statement, Channel NewsAsia commented as follows, and I quote, ""The Ministry's statement came after Mr Lee's comments on the impending tax hike triggered public discussion that the Government is making a U-turn.""",8,9,2018-03-08-T-002-S-00009
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"MOF further stated that planning for the issue now would allow the Ministry to, and I quote, ""better ease in the needed measures and to give our people and businesses some time to adjust"".",9,10,2018-03-08-T-002-S-00010
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"The MOF statement did not definitively say that there would be no tax increase in this Budget. The fact is, raising taxes in the Budget and only announcing it in the Budget Statement was what the Government had done in the past.",10,11,2018-03-08-T-002-S-00011
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Hence, the uncertainty over whether taxes, and in particular, GST would be raised this Budget continued even after the MOF statement. This was further fuelled when MOF officeholders kept up the discussion on raising taxes in the immediate run-up to the Budget Statement, saying they were working on when.",11,12,2018-03-08-T-002-S-00012
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Prominent economists went on record to predict that the GST rate would be raised in 2018 or 2019. Such economists included those from UOB, Ernst & Young and DBS.",12,13,2018-03-08-T-002-S-00013
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),What is notable is that nowhere in the discussions just before Budget 2018 did the Government publicly commit that it would not raise GST before 2021. This was only announced on 19 February 2018 during the Budget Statement.,13,14,2018-03-08-T-002-S-00014
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"As an Opposition Member of Parliament, it is my duty to watch every move and signal from the Government for the future of Singapore and the welfare of Singaporeans. Hence, I admit that I did suspect that the Government intended to raise the GST. However, the Government contributed to this suspicion by its non-denial of reports and economists' predictions of an immediate GST rise.",14,15,2018-03-08-T-002-S-00015
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Based on the sequence of events, I believed that the Government could have intended to raise the GST at this Budget. Thus, during the heat of the exchanges at the Budget Round-up, I articulated my suspicion. In doing so, I believe I was doing my duty as an MP to convey ground concerns, reactions and confusion. I did not accuse the Government of being untruthful as alleged, and neither had I intended to accuse the Government of dishonesty. I do not accept the over-characterisation the PAP MPs have put on my words and intentions, based on their own interpretation borne out of over-active imaginations and over-sensitivity.",15,16,2018-03-08-T-002-S-00016
2018-03-08-T-002,Sylvia Lim,Ms Sylvia Lim (Aljunied),"Since the Government has now refuted that it had any intention to raise GST immediately, I can accept that my suspicion then may not have been correct.",16,17,2018-03-08-T-002-S-00017
