speech_id,topic_id,speech_order,member_name,text
2023-02-22-T-001-S-00001,2023-02-22-T-001,1,Louis Ng Kok Kwang,"asked the Minister for Culture, Community and Youth for each year in the past five years (a) in how many and what percentage of cases have the 80 20 fund-raising rule requiring at least 80% of funds raised for foreign charitable purposes be applied towards local charitable purposes been waived for fund-raising activities; (b) of the cases where this 80 20 rule is waived, what are the top three target donor groups and beneficiaries; and (c) when will the Ministry next review this 80 20 rule."
2023-02-22-T-001-S-00002,2023-02-22-T-001,2,Alvin Tan,"Mr Speaker, I note that the hon Member had also asked a Parliamentary Question (PQ) on the same topic last year, at the 8 March 2022 Parliamentary Sitting. So, I also kindly ask him to refer to our reply given then, as it remains relevant."
2023-02-22-T-001-S-00003,2023-02-22-T-001,3,Alvin Tan,"In the past five years, the Commissioner of Charities (COC) has, on average, granted about 70 waivers of the 80 20 fund-raising rule each year. More than 70% of the waivers were granted for private appeals such as within schools, churches and other organisations to support charitable work in other countries such as school programmes or missionary work. The majority of the remaining appeals granted waivers were for disaster and humanitarian relief efforts."
2023-02-22-T-001-S-00004,2023-02-22-T-001,4,Alvin Tan,"For example, in 2022, there were 56 waivers granted for private appeals, while 16 permits granted with waivers were for humanitarian relief, such as for the crisis in Ukraine, and natural disasters such as the Pakistan floods and earthquakes in Afghanistan and Indonesia. More recently, waivers were also granted for appeals supporting relief efforts for the Türkiye–Syria Earthquake."
2023-02-22-T-001-S-00005,2023-02-22-T-001,5,Speaker,Mr Louis Ng.
2023-02-22-T-001-S-00006,2023-02-22-T-001,6,Louis Ng Kok Kwang,"I thank the Minister of State for the reply. I should also thank him for meeting up with the non-governmental organisations (NGOs) to discuss this issue and the concerns they have about raising funds. But I think he would also have heard about how difficult it has been for them to get this waiver. For one, I am going to ask whether the Government can be more prescriptive and lay out what are the specific safeguards that are needed in place to mitigate the risks in terms of foreign fund-raising. And second, could I ask when is the next review of the Charities regulations? I know we do that quite regularly."
2023-02-22-T-001-S-00007,2023-02-22-T-001,7,Alvin Tan,"Sir, I thank the Member for his supplementary questions and also, for speaking up for the NGOs, whom we have met, who also generously and candidly shared about their experiences and also their work and their feedback."
2023-02-22-T-001-S-00008,2023-02-22-T-001,8,Alvin Tan,"Just to take a step back – the intent of the 80 20 rule is to ensure that these funds that are raised from the public are used primarily to benefit locals and also local causes. A concession is made where a proportion of the funds – in this case, 20% – is allowed to flow overseas for charitable purposes. Why? Because it is important o ensure  one, the accountability and transparency of permit holders since public funds are involved; and two, that the external flow of funds for overseas causes to foreign entities are legitimate."
2023-02-22-T-001-S-00009,2023-02-22-T-001,9,Alvin Tan,"All organisations have to apply for a foreign fund-raising permit from the COC if there is a need to raise funds for a foreign charitable purpose, and to seek waiver of the 80 20 rule where appropriate or when required."
2023-02-22-T-001-S-00010,2023-02-22-T-001,10,Alvin Tan,"In the case of smaller organisations like some of the NGOs that we met, who may not have enough resources to monitor its partners and affiliates, these organisations may consider partnering with those who are equipped to do so and who already have valid fund-raising permits in place. We do this in order to mitigate risks and also to reduce restrictions faced during the fund-raising process."
2023-02-22-T-001-S-00011,2023-02-22-T-001,11,Alvin Tan,"I wanted to give the Member an update that, for example, the COC has already issued seven permits thus far for fund-raising efforts for the earthquakes in Türkiye and Syria. The organisations are  the Singapore Red Cross Society, Rahmatan Lil Alamin Foundation Limited, Mercy Relief Limited, Operation Mobilisation Singapore Limited, World Vision International, Bible Society of Singapore, Buddhist Tzu Chi Merit Organization (Singapore) Limited. In fact, COC granted waiver of the 80 20 rule for all of these permits."
2023-02-22-T-001-S-00012,2023-02-22-T-001,12,Alvin Tan,"Talking about the criteria, well, given that the funds raised will be used to support overseas beneficiaries, permit holders must  first, have in place an anti-money laundering and countering of the financing of terrorism (AMLCFT) policy; two, exercise sensitivity when conducting its fund-raising activities and also not engage in any activities that may undermine the social and racial religious harmony in Singapore; and three, ensure that the funds raised are used by its beneficiaries in conformity with the laws of their respective countries and in a manner that would not affect Singapore's bilateral relations with these countries."
2023-02-22-T-001-S-00013,2023-02-22-T-001,13,Alvin Tan,"The COC will continue to review the 80 20 policy and will update the Member in due time. We can and have already been, on a case-by-case basis, waiving the rule, as I mentioned in my reply to the PQ and supplementary questions. We thank the Member for his continued support for organisations who are working hard to support worthwhile causes overseas and, also, to Singaporeans and Singapore residents who have contributed to these causes."
2023-02-22-T-002-S-00014,2023-02-22-T-002,14,Poh Li San,asked the Prime Minister in view of the recent disruption caused by the power outage at Microsoft Azure on 8 February 2023 (a) how can Government web services and data hosted on commercial data centres be assured of availability and data security; and (b) what is the Government’s procurement policy in terms of web services and data hosted in data centres owned by Singapore companies compared to foreign companies.
2023-02-22-T-002-S-00015,2023-02-22-T-002,15,Janil Puthucheary,"Mr Speaker, outages and disruptions can happen to any digital service, including those hosted on cloud services. The recent service degradation at a Microsoft data centre had limited impact on Government services. Nonetheless, GovTech has been working with Microsoft to fully restore affected services and prevent similar occurrences in future."
2023-02-22-T-002-S-00016,2023-02-22-T-002,16,Janil Puthucheary,"In general, cloud service providers offer improved availability, scalability and cost efficiency. These advantages were most evident during the COVID-19 pandemic, when we could quickly deploy services to support national efforts, such as contact tracing, proximity tracking and distribution of face masks."
2023-02-22-T-002-S-00017,2023-02-22-T-002,17,Janil Puthucheary,"To qualify for Government procurement, cloud services providers must meet our criteria for availability, resilience and security. The same criteria apply regardless of the service provider’s ownership and location of data centres. The services are regularly monitored to ensure compliance with agreed service levels and stringent security standards. Prior to this incident, cloud service providers had been able to meet our requirement to be available at least 99.9% of the time."
2023-02-22-T-002-S-00018,2023-02-22-T-002,18,Speaker,Ms Poh Li San.
