Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2018-03-06-T-001,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Mr Speaker, may I seek your consent and the general assent of Members present to make a statement before the resumption of the Committee of Supply to consider the Estimates for FY 18/19?",1,1,2018-03-06-T-001-S-00001
2018-03-06-T-001,Speaker,Mr Speaker,I give my consent. Does Leader of the House have the general assent of hon Members present to so move?,1,2,2018-03-06-T-001-S-00002
2018-03-06-T-001,,Hon Members,indicated assent.,1,3,2018-03-06-T-001-S-00003
2018-03-06-T-001,Speaker,Mr Speaker,"Leader, please proceed.",1,4,2018-03-06-T-001-S-00004
2018-03-06-T-001,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"Mr Speaker, I beg to move, “That, notwithstanding Standing Order No. 91, a statement by the Leader of the House, and the response to the statement, be taken before the resumption of the Committee of Supply to consider the Estimates for FY18/19.""",1,5,2018-03-06-T-001-S-00005
2018-03-06-T-001,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"Question put, and agreed to.",2,6,2018-03-06-T-001-S-00006
2018-03-06-T-001,Grace Fu Hai Yien,Ms Grace Fu Hai Yien,"Resolved, ""That notwithstanding Standing Order No. 91, a statement by the Leader of the House, and the response to the statement, be taken before the resumption of the Committee of Supply to consider the Estimates for FY18/19.""",3,7,2018-03-06-T-001-S-00007
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Mr Speaker, Sir, on 1 March, Ms Sylvia Lim questioned in this House the Government's motives in announcing the increase in the Goods and Services Tax (GST) some three to seven years before the increase is implemented. She said, and I quote, ""we do note that in the run-up to the Budget discussion, there were some test balloons being floated out about the fact that the Government needs to raise revenue. And immediately the public seized on the fact that Deputy Prime Minister Tharman and, perhaps, other leaders had earlier said that the Government has enough money for the decade. So, the public pointed out, 'Hey, you know, is this a contradiction?' And I rather suspect, myself, that the Government is stuck with that announcement. Otherwise, if the announcement had not been made, perhaps, we would be debating a GST hike today.""",1,8,2018-03-06-T-002-S-00008
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Ms Lim was suggesting that the Government would have raised the GST immediately if not for the adverse public reaction when it ""floated"" the suggestion late last year and if it had not been ""stuck"" with the previous statement that it had enough money for the decade.",2,9,2018-03-06-T-002-S-00009
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Ms Lim was, in fact, accusing the Government of being untruthful when it said that it had planned ahead and that its proposal to raise the GST between 2021 and 2025 was the result of such planning.",3,10,2018-03-06-T-002-S-00010
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Both the Minister for Finance and the Minister for Law had responded to Ms Lim to explain that there was no basis for her allegations. The first mention of the need for the tax increase was in the Prime Minister's National Day Rally in 2013, more than four years ago. The Minister for Finance reiterated this in his 2017 Budget Statement and again at a Constituency function a few months later. The Prime Minister spoke again of the likelihood of a tax increase last November, and had expressly referred to the Finance Minister's earlier statements.",4,11,2018-03-06-T-002-S-00011
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Indeed, in the previous term of Government, Deputy Prime Minister Tharman had said during the 2014 Budget Statement and in the 2015 Budget Statement that while the Government had taken steps to ensure that it had sufficient revenue to meet spending needs till the end of this decade, I quote, ""we will run into structural deficits if we did not raise revenues in the next decade.""",5,12,2018-03-06-T-002-S-00012
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"As the Minister for Finance told Ms Lim in this House last Thursday, what Deputy Prime Minister Tharman said in 2014 and 2015 remains true today. The Government has enough money till the end of this decade but beyond that, it would have to raise taxes to meet rising expenditure needs, especially in healthcare.",6,13,2018-03-06-T-002-S-00013
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),The Government never floated test balloons on this matter. It has been deliberate and consistent in all its statements since August 2013.,7,14,2018-03-06-T-002-S-00014
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"When presented with the facts, Ms Lim said that her allegations were based on ""suspicion"", not fact. She admitted that she was not certain of the facts herself but would check on them later. But she did not withdraw her allegations.",8,15,2018-03-06-T-002-S-00015
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"The next day, on 2 March, the Minister for Finance issued a statement setting out the facts again and asking Ms Lim, now that she had had an opportunity to check the records, if she would withdraw her allegation, as an honourable Member of Parliament should, and apologise to the House. Ms Lim has not answered.",9,16,2018-03-06-T-002-S-00016
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"As the Minister for Finance said in this statement, Members of Parliament are entitled to raise suspicions in Parliament, if they honestly believe them – but honest belief requires factual basis. And when clear factual replies have been given, an honourable Member of Parliament should either refute them with further facts or acknowledge them and withdraw their allegations, especially if the allegations had insinuated lack of candour, or wrong-doing on the part of the Government.",10,17,2018-03-06-T-002-S-00017
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"With the clarifications that have been given to her by Ministers both in this House and elsewhere, Ms Lim cannot contend that her ""suspicion"" remains reasonable and honestly- held. Her allegations have been refuted. The facts she has cited have been shown to be inaccurate and she has not raised any further facts to substantiate her suspicion.",11,18,2018-03-06-T-002-S-00018
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"In her intervention in Parliament on 1 March, Ms Lim said ""there is such thing parliamentary privilege"". However, parliamentary privilege does not entitle Members of Parliament to knowingly maintain allegations that have been shown to have no factual basis.",12,19,2018-03-06-T-002-S-00019
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Mr Speaker, Sir, I am speaking to put these facts on the record. Now that Ms Lim has been apprised of the facts, I request that she withdraws her allegation that the Government had floated test balloons on the need to raise revenues within this term and had intended to raise the GST immediately, and apologise to this House, before the end of this sitting of Parliament on Thursday, 8 March 2018.",13,20,2018-03-06-T-002-S-00020
2018-03-06-T-002,Grace Fu Hai Yien,The Leader of the House (Ms Grace Fu Hai Yien),"Mr Speaker, I note that the hon Member Ms Sylvia Lim is not in this House. I will extend a copy of my statement her. Thank you.",14,21,2018-03-06-T-002-S-00021
2018-03-06-T-002,Speaker,Mr Speaker,Order. The Clerk will now proceed to read the Order of the day.,1,22,2018-03-06-T-002-S-00022
2018-03-06-T-003,,,Order read for consideration in Committee of Supply [4th Allotted Day].,1,23,2018-03-06-T-003-S-00023
2018-03-06-T-004,,,"Resumption of Debate on Question [5 March 2018],",1,24,2018-03-06-T-004-S-00024
