speech_id,topic_id,speech_order,member_name,text
2020-09-04-T-001-S-00001,2020-09-04-T-001,1,Speaker,"Order. I wish to inform hon Members that, pursuant to paragraphs (2) and (3) of Standing Order 100, I have appointed Ms Foo Mee Har to be the Chairman of the Public Accounts Committee and Mr Ang Wei Neng to be the Chairman of the Estimates Committee for this Parliament."
2020-09-04-T-002-S-00002,2020-09-04-T-002,2,Yip Hon Weng,"asked the Minister for Manpower in light of more companies being put on the Fair Consideration Framework watchlist, whether the Ministry will consider naming the errant companies to serve as a deterrent to others."
2020-09-04-T-002-S-00003,2020-09-04-T-002,3,Ang Wei Neng,"asked the Minister for Manpower (a) whether the Ministry will name the companies that have been placed on the Fair Consideration Framework (FCF) watchlist for potentially discriminatory hiring practices; (b) whether any of the companies previously placed on FCF watchlist have been removed from the watchlist; and (c) if so, what are the criteria used."
2020-09-04-T-002-S-00004,2020-09-04-T-002,4,He Ting Ru,"asked the Minister for Manpower whether she can provide an update on the latest tripartite discussions relating to fair employment practices, in particular discriminatory hiring and human resource practices, including nationality, race, age and religious-based discrimination."
2020-09-04-T-002-S-00005,2020-09-04-T-002,5,Josephine Teo,"Mr Speaker, may I have your permission to take Question Nos 1 to 3 together?"
2020-09-04-T-002-S-00006,2020-09-04-T-002,6,Speaker,Please do.
2020-09-04-T-002-S-00007,2020-09-04-T-002,7,Josephine Teo,Thank you. Members have filed a number of Parliamentary Questions on the topic of fair employment practices – some are for the next Sitting and others are for Written Answers. [
2020-09-04-T-002-S-00008,2020-09-04-T-002,8,Josephine Teo,"I appreciate that these questions are of concern to Singaporeans and seek Members' understanding to take these related questions together, so that we can deal with them more holistically."
2020-09-04-T-002-S-00009,2020-09-04-T-002,9,Josephine Teo,Ms Foo Mee Har asked how employers’ employment practices are monitored and employers held accountable. Ms He Ting Ru asked about tripartite discussions on discriminatory practices.
2020-09-04-T-002-S-00010,2020-09-04-T-002,10,Josephine Teo,"Sir, the Tripartite Guidelines on Fair Employment Practices spell out the principles and practices that all employers are expected to abide by. In practice, MOM works closely with the Tripartite Alliance for Fair and Progressive Employment Practices or TAFEP to follow up on all complaints of potential malpractices at workplaces. All forms of discrimination are covered, including for age, gender, ethnicity and family circumstances. We also monitor the workforce profiles of firms for potential unfair hiring practices against Singaporeans."
