speech_id,topic_id,speech_order,member_name,text
2014-08-04-T-001-S-00001,2014-08-04-T-001,1,Baey Yam Keng,"asked th e Minister for Communications and Information (a) what are the gaps that have been identified in the National Library Board (NLB)'s book acquisition and review processes in addressing public complaints; (b) what are the current guidelines for book disposal, including pulping, and whether they will be reviewed; and (c) how does NLB promote the active involvement of parents in book selections for their children."
2014-08-04-T-001-S-00002,2014-08-04-T-001,2,Pritam Singh,"asked  the Minister for Communications and Information if he will (a) explain NLB's selection processes governing the purchase and classification of books for circulation and if there is a dedicated selection committee to oversee this process; (b) clarify whether the book entitled ""Who's in My Family"" that was pulped was approved by this selection committee or any other individual or committee before appearing on the shelves for the public to access; and (c) explain what procedures were followed and what committees were consulted before NLB arrived at the decision to pulp the book."
2014-08-04-T-001-S-00003,2014-08-04-T-001,3,Tan Kheng Boon Eugene,"asked  the Minister for Communications and Information (a) what are the learning points from NLB's recent withdrawal of three titles from its children's collection; (b) what are the ""community norms"" in Singapore that guide NLB in the acquisition and review of titles for its collection; and (c) how the NLB can avoid being caught in future contests over values."
2014-08-04-T-001-S-00004,2014-08-04-T-001,4,Faizah Jamal,asked  the Minister for Communications and Information (a) whether the review process for library materials will include a notice on the NLB website of withdrawn books and the reasons for so doing for transparency; (b) who are the external parties envisaged in the review process that will be invited to give feedback to NLB; (c) whether he can give an assurance that this exercise will be as diverse and inclusive in terms of views and that it will be open and transparent and for the public to be continually informed; and (d) whether he will give an assurance that NLB will remain secular in all its procurement of library materials and in its policies and decisions.
2014-08-04-T-001-S-00005,2014-08-04-T-001,5,Janice Koh,"asked 	 the Minister for Communications and Information (a) how can the process of content regulation for publications be made more transparent to the public; (b) whether NLB can publish a quarterly list of challenged, withdrawn and reclassified books in the National Library; and (c) whether MDA can publish a quarterly list of publications that have been prohibited from sale by booksellers."
2014-08-04-T-001-S-00006,2014-08-04-T-001,6,Janice Koh,"asked 	 the Minister for Communications and Information (a) what are the roles and objectives of the National Library; (b) whether NLB's collection policy should be subject to existing community norms; and (c) as a member of the International Federation of Library Associations and Institutions (IFLA), how is NLB committed to upholding its core values of free and equitable access to information, ideas and works of imagination."
2014-08-04-T-001-S-00007,2014-08-04-T-001,7,Nicholas Fang,"asked  the Minister for Communications and Information whether there is a standard procedure for Statutory Boards, such as NLB, for the communication of decisions that can potentially have significant social impact, such as the recent move to remove three titles from the National Library's children's section."
2014-08-04-T-001-S-00008,2014-08-04-T-001,8,Lim Wee Kiak,asked 	 the Minister for Communications and Information with the recent removal of three children's books from the National Library (a) what system is in place to screen the content of all books at the National Library before they are released for lending to the public; and (b) what are the general guidelines for a book to be cleared before it is put up for public lending.
2014-08-04-T-001-S-00009,2014-08-04-T-001,9,Dr Yaacob Ibrahim,"Mdm Speaker, with your permission, may I take the first eight questions together, please?"
2014-08-04-T-001-S-00010,2014-08-04-T-001,10,Speaker,"Yes, please."
2014-08-04-T-001-S-00011,2014-08-04-T-001,11,Dr Yaacob Ibrahim,"I thank Members for their questions. My response would be in three parts. First, I will touch on the library's role in society; second, I will discuss NLB's processes and how these might be improved; and third, how we move on from this episode."
2014-08-04-T-001-S-00012,2014-08-04-T-001,12,Dr Yaacob Ibrahim,"Our libraries serve Singaporeans of all ages from all walks of life. To promote reading, learning and information literacy, NLB maintains comprehensive and high quality collections for the reference library, for the adult sections of the public library, and for the children's section of the public library. NLB recognises that its collections must cater to a broad range of interests, tastes, reading levels, cultural and social backgrounds."
2014-08-04-T-001-S-00013,2014-08-04-T-001,13,Dr Yaacob Ibrahim,NLB also recognises that its role goes beyond providing a place for reading. It strives to provide spaces where communities can come together and learn together.
2014-08-04-T-001-S-00014,2014-08-04-T-001,14,Dr Yaacob Ibrahim,"NLB cannot impose a one-size-fits-all approach to its different collections. The Lee Kong Chian Reference Library at the National Library provides a comprehensive collection of library materials, with a special emphasis on Singapore, to preserve our cultural heritage and to support research. Its materials are housed in the Reference Library and are not for loan. Its content guidelines allow for an extensive range of ideas and opinions."
2014-08-04-T-001-S-00015,2014-08-04-T-001,15,Dr Yaacob Ibrahim,"NLB's approach for the adults' section of the library is that it will be in compliance with Singapore laws and regulations. It will, therefore, not acquire publications that are prohibited under the Undesirable Publications Act. It will also not acquire publications that incite hate or violence, or cast aspersions on any racial or religious groups, for example."
