Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2021-09-14-T-001,Tan Wu Meng,Dr Tan Wu Meng,"asked the Minister for Health (a) to date, what is the number of children in Singapore diagnosed with COVID-19 and what proportion has the Delta variant; (b) how many needed supplementary oxygen at any time during their illness; and (c) how does this experience compare with countries with significant numbers of COVID-19 Delta variant infections in children.",1,1,2021-09-14-T-001-S-00001
2021-09-14-T-001,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for Health (a) how can the safety of children be ensured before a suitable COVID-19 vaccine for them is available, especially children who are immunocompromised; (b) whether the Ministry is monitoring the trend of long COVID-19 symptoms in children; and (c) whether adequate resources are available to provide healthcare and emotional support for children who contract long COVID.",1,2,2021-09-14-T-001-S-00002
2021-09-14-T-001,Janil Puthucheary,The Senior Minister of State for Health (Dr Janil Puthucheary) (for the Minister for Health),"Mr Speaker, may I have your permission to take Question Nos 1 and 2 together, please?",1,3,2021-09-14-T-001-S-00003
2021-09-14-T-001,Speaker,Mr Speaker,"Yes, please.",1,4,2021-09-14-T-001-S-00004
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Mr Speaker, in Singapore, we have had 367 COVID-19 paediatric cases to date, with 172 infected with the Delta variant. Children below the age of 12 account for 0.6% of all local infection cases.",1,5,2021-09-14-T-001-S-00005
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Amongst these COVID-19 paediatric cases in Singapore, 13.6% or 50 cases were aged zero to one, 22.6% or 83 cases were aged two to four, 20.7% or 76 cases were aged five to six and 43.1% or 158 cases were aged seven to 12.",2,6,2021-09-14-T-001-S-00006
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Global data show that a very low proportion of COVID-19 infected children experience a severe illness, as compared to adults. The percentage of infected children who experience severe illness and require intensive care is 0.7% in Israel, 0.3% in the Republic of Korea and 0.6% in France. There is evidence suggesting that children with underlying medical conditions, such as genetic, neurologic, metabolic conditions, medical complexity, congenital heart disease, obesity, diabetes, asthma, chronic lung disease, sickle cell disease, or immunosuppression might be at increased risk for severe illness from COVID-19.",3,7,2021-09-14-T-001-S-00007
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Fortunately, in Singapore, no child thus far has developed severe illness requiring oxygen supplementation or ICU care. So, the percentage of infected children that experience severe illness in Singapore is zero. We are, however, mindful that the number of cases in the community is rising and there may be more children infected with COVID-19 in the future. We will ensure that these children receive appropriate care, if their illness is more severe.",4,8,2021-09-14-T-001-S-00008
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"There are things parents can do to minimise the risk of their children getting infected or developing severe illnesses. All family members should maintain good hygiene and keep their home clean. When out, keep your masks on and cut back on social activities where masks are off or the interactions are prolonged, because such interactions account for the large majority of infections. When unwell, do a self-test or see a doctor immediately.",5,9,2021-09-14-T-001-S-00009
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"These effective safe management and surveillance have been implemented to further keep our children safe, particularly in large settings where children congregate, such as preschools and schools. These include mask-wearing, limiting the group size, personal hygiene and requiring those children with a higher risk to take leave of absence. Family members should also get vaccinated to reduce the risks of being infected and transmitting COVID-19 to the child.",6,10,2021-09-14-T-001-S-00010
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Immunocompromised children are at risk from COVID-19 and other infectious diseases. They and their family should exercise additional precautions, such as avoiding crowded places and minimising the number of visitors.",7,11,2021-09-14-T-001-S-00011
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"As for ""long COVID"", it is an informal term that refers to persons who have continued symptoms of COVID-19 infection. The underlying reasons for continued symptoms vary, as do the symptoms themselves. Locally, infected children have, generally, not had prolonged symptoms. We will offer care to all patients with long COVID, if this occurs, and especially those that require support from different clinical teams, depending on their conditions.",8,12,2021-09-14-T-001-S-00012
2021-09-14-T-001,Speaker,Mr Speaker,Dr Tan Wu Meng.,1,13,2021-09-14-T-001-S-00013
2021-09-14-T-001,Tan Wu Meng,Dr Tan Wu Meng (Jurong),"Mr Speaker, I thank the Senior Minister of State for his answer. I have got two supplementary questions.",1,14,2021-09-14-T-001-S-00014
2021-09-14-T-001,Tan Wu Meng,Dr Tan Wu Meng (Jurong),"Sir, as background, a number of Clementi parents have reached out, sharing about their worries for their young children, children who are too young to be vaccinated, parents who are watching the case numbers in the community go up. Some parents have been watching what has happened overseas in some other countries  long COVID as well as the Multi-system Inflammatory Syndrome in children reported in some countries where COVID-19 is widespread; some parents also look at what happens in some advanced economies —",2,15,2021-09-14-T-001-S-00015
2021-09-14-T-001,Speaker,Mr Speaker,"Can we come to the questions, please?",1,16,2021-09-14-T-001-S-00016
2021-09-14-T-001,Tan Wu Meng,Dr Tan Wu Meng,"Yes, Sir. Let me ask the two supplementary questions. First, can the Minister share whether there have been any cases of Multi-system Inflammatory Syndrome documented so far in Singapore among our paediatric COVID-19 patients?",1,17,2021-09-14-T-001-S-00017
2021-09-14-T-001,Tan Wu Meng,Dr Tan Wu Meng,"Secondly, given the very different experience of paediatric patients across some countries in the West, for example, in the US, there is an NBC news report on 14 August that stated ""North Texas runs out of pediatric ICU beds amidst COVID surge"", but at the same time, the British Medical Journal on 16 August mentioned that the UK experience is not as serious as what has happened in the US. So, can the Senior Minister of State also share, given the different experience on both sides of the Atlantic, what lessons can we learn from studying other countries' battles with COVID-19 to safeguard and support our children?",2,18,2021-09-14-T-001-S-00018
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Sir, I thank the Member for the questions. The short answer to the first question is no. There are no paediatric cases, such as what he has described. As for the different experience overseas, indeed, the lessons learnt are something that our various expert committees and professionals in various disciplines are looking at very, very closely.",1,19,2021-09-14-T-001-S-00019
2021-09-14-T-001,Janil Puthucheary,Dr Janil Puthucheary,"There are a lot of lessons to be learnt but if I could summarise a few things. Our context matters. So, when we take these lessons from overseas, how they are applied here will depend, for example, on the baseline health of our population, whether it is child or adult; on access to care, and we are very fortunate that within the confines of our city, tertiary medical care is a very short distance away; on the general level of hygiene; and also, on the ability for our population to comply with various procedures or requirements, whether medical or social.",2,20,2021-09-14-T-001-S-00020
