Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-03-13-T-001,,,[(proc text) Order read for consideration in Committee of Supply [7th Allotted Day]. (proc text)],1,1,2014-03-13-T-001-S-00001
2014-03-13-T-002,,,"[(proc text) Resumption of Debate on Question [12 March 2014], (proc text)]",1,2,2014-03-13-T-002-S-00002
2014-03-13-T-002,,,"[(proc text) ""That the total sum to be allocated for Head I of the Estimates be reduced by $100."" – [Mr Seah Kian Peng]. (proc text)]",2,3,2014-03-13-T-002-S-00003
2014-03-13-T-002,,,[(proc text) Question again proposed. (proc text)],3,4,2014-03-13-T-002-S-00004
2014-03-13-T-002,Ang Hin Kee,Mr Ang Hin Kee (Ang Mo Kio),"Madam, on the support for our taxi driver ferrying people with disabilities, the London Cab Taxi Service is a good scheme for the disabled, especially those on motorised wheelchairs. This year, at the Budget, many also welcome the enhanced subsidies announced. It is important that we ensure such good schemes and subsidies reach its intended recipients. Will the Ministry consider working with the relevant agencies to better match the services of these taxis with their potential clients? Perhaps, there can be more tie-ups with non-government organisations, VWOs and hospitals to ensure that the services and subsidies reach the physically disabled users so that at the end of the day, this Budget that wanted to reach out to these intended recipients will be able to provide them better services as they move around Singapore.",1,5,2014-03-13-T-002-S-00005
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),"Madam, what do Isaac Newton, Vincent Van Gough and Aristotle have in common? They were epileptic. What about Mr Lee Kuan Yew, Albert Einstein and Richard Branson? Dyslexia. Thomas Edison and Beethovan? They were hearing-impaired. Claude Monet, Stevie Wonder and Yeo Sze Ling? Visually-impaired. Stephen Hawkings, Roosevelt and Dr William Tan – wheelchair-bound, but like the rest, spirit and intellect-unbound! Need I say more?",1,6,2014-03-13-T-002-S-00006
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),"When Starbucks opened its 100th store down the road from here, it chose to hire autistic people. Not out of charity but because their obsession with doing exactly as the task requires makes for great quality control!",2,7,2014-03-13-T-002-S-00007
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),"Madam, disabilities can be special abilities, but a lot of time their potentials are only limited by our mindset and our imaginations. We are the ones who need to make a paradigm shift to see the flourishing of these amazing abilities. We need bold big moves to unleash their potentials.",3,8,2014-03-13-T-002-S-00008
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),Could the Minister consider the following points,4,9,2014-03-13-T-002-S-00009
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),"(a) Look into what special needs could be converted into special abilities and corollary, fund special needs-friendly education and special ability skills training schemes;",5,10,2014-03-13-T-002-S-00010
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),(b) Fund technology and business innovations to create integrated workplaces and intermediaries that tap the abilities of these people; and,6,11,2014-03-13-T-002-S-00011
2014-03-13-T-002,Penny Low,Miss Penny Low (Pasir Ris-Punggol),"(c) Singaporeans have been making waves in assistive technology. Why not grow it, along with some special needs apps and special abilities training into a cutting edge industry that will be of high value, scale-able and exportable, to turn the world around for people with special abilities!",7,12,2014-03-13-T-002-S-00012
2014-03-13-T-002,,The Chairman,"Mr Ang Wei Neng, you have two cuts, please take them together.",1,13,2014-03-13-T-002-S-00013
2014-03-13-T-002,Ang Wei Neng,Mr Ang Wei Neng (Jurong),"Mdm Chair, the Enabling Master Plan 2012 to 2016 was introduced by MSF two years ago. It was announced two years ago. We are now at the halfway mark. We would appreciate if the Minister could provide an update of the progress made.",1,14,2014-03-13-T-002-S-00014
2014-03-13-T-002,Ang Wei Neng,Mr Ang Wei Neng (Jurong),"Meanwhile, MOE had announced additional measures to help students with disabilities, including the setting up of disability offices at ITE, Polytechnic and University. This is a welcome move. However, MOE officials have also on various occasions made it clear that the responsibilities of finding employment for these students after their graduation lie with MSF and other VWOs.",2,15,2014-03-13-T-002-S-00015
2014-03-13-T-002,Ang Wei Neng,Mr Ang Wei Neng (Jurong),"To this end, we are glad that SG Enable is formed to help find jobs for the Persons With Disabilities (PWDs), amongst its other functions. I had visited the new SG Enable premises last year and noticed that it now occupies the sprawling ground of the previous e2i campus. I understand that SG Enable is trying its best to tie up with companies that are willing to employ PWDs and attract social enterprises to set up shops at its campus, but it is facing an uphill task due to various factors.",3,16,2014-03-13-T-002-S-00016
2014-03-13-T-002,Ang Wei Neng,Mr Ang Wei Neng (Jurong),"We hope that the Government could provide more incentives for private companies, quasi-Government and Government agencies to tie up with SG Enable to provide more employment opportunities for the PWDs. These incentives could include lower rent for social enterprises to set up shop at SG Enable campus or more relaxed foreign worker quota or even better tax incentive for firms that hire a significant number of PWDs.",4,17,2014-03-13-T-002-S-00017
2014-03-13-T-002,Ang Wei Neng,Mr Ang Wei Neng (Jurong),"We hope that the SG Enable campus can be the incubator for social enterprise start-ups that seek to employ PWDs, much like Block 71 at Ayer Rajah is the incubator for IT start-up companies.",5,18,2014-03-13-T-002-S-00018
