speech_id,topic_id,speech_order,member_name,text
2013-11-12-T-001-S-00001,2013-11-12-T-001,1,Alex Yam,asked the Minister for Health (a) how many second trimester abortions were conducted in 2012; (b) what proportion of terminations of pregnancies have been for medical reasons; (c) how many girls under the age of 16 have been referred for mandatory counselling since 1 April 1999; and (d) whether any cases have been referred to the police for prosecutions for abortions below the age of 16.
2013-11-12-T-001-S-00002,2013-11-12-T-001,2,Amy Khor Lean Suan,"<span style=""color  rgb(51, 51, 51);""> </span>"
2013-11-12-T-001-S-00003,2013-11-12-T-001,3,Amy Khor Lean Suan,"Less than 4% of the pregnant women who underwent abortions in 2012 indicated medical reasons, such as fetal anomalies or maternal medical conditions like cancer, lupus and so on as the reasons for abortions."
2013-11-12-T-001-S-00004,2013-11-12-T-001,4,Amy Khor Lean Suan,"Under the Termination of Pregnancy (TOP) Regulations, it is mandatory for medical practitioners to refer an unmarried girl below 16 years of age requesting for an abortion for pre-abortion counselling at the HPB Counselling Centre."
2013-11-12-T-001-S-00005,2013-11-12-T-001,5,Amy Khor Lean Suan,The number of girls below 16 years old requiring such counselling has decreased from 109 in year 1999 to 51 in year 2012.
2013-11-12-T-001-S-00006,2013-11-12-T-001,6,Amy Khor Lean Suan,"Abortions performed in accordance with the Termination of Pregnancy Act and Regulations are not illegal, regardless of the age of the pregnant female who undergoes the procedure."
2013-11-12-T-001-S-00007,2013-11-12-T-001,7,Alex Yam,"I would like to thank the Senior Minister of State for the response. I note with some sadness that only less 4% was for medical reasons. I have three supplementary questions. First, overall, are we seeing a trend towards more abortions at a younger age? Secondly, if we look at our Termination of Pregnancy Act, we have one of the more liberal laws within our area. With changing social norms as well as the rising number of foreigners seeking abortions, would it therefore be apt for the Act to be renewed or reviewed so that we do not become a regional abortion hub? Thirdly, in March 2013, I understand the Ministry commenced a review on the mandatory counselling criteria. Could the Senior Minister of State also provide an update to the House on how far along the process has gone and when public consultations will begin?"
2013-11-12-T-001-S-00008,2013-11-12-T-001,8,Amy Khor Lean Suan,"Mdm Speaker, with regard to the first question on whether there is a trend towards abortion at a younger age, on the contrary, looking at the numbers, there is actually a gradual decline in the number of abortions carried out on girls below 16 years of age. In 2006, the number of abortions carried out on girls below 16 years was 84. This number has declined to 47 in 2012."
2013-11-12-T-001-S-00009,2013-11-12-T-001,9,Amy Khor Lean Suan,"As for Singapore becoming a regional hub for abortion, in fact, the Termination of Pregnancy Act already has safeguards to prevent foreigners from coming into the country just for an abortion. This is because under the Termination of Pregnancy Act, the authorised medical practitioner can only carry out abortions for foreigners if they are the spouse of a Singapore Citizen or they are holders or spouse of a work pass holder under the Employment of Foreign Manpower Act, or they have been residents in Singapore for at least four months immediately prior to the date of the scheduled abortion. In that sense, there are already safeguards under the current Act. Of course, this will exclude cases where the abortion has to be done to save lives."
2013-11-12-T-001-S-00010,2013-11-12-T-001,10,Amy Khor Lean Suan,"I would like to share that the total number of abortions carried out has also shown some decline over the years. In 2006, the number of abortions carried out was 12,032; and it was 10,064 in 2012."
2013-11-12-T-001-S-00011,2013-11-12-T-001,11,Amy Khor Lean Suan,"On our review of the issues relating to mandatory pre-abortion counselling, let me assure the Member that we are in the midst of looking into the review of the TOP guidelines, specifically with regard to the issue of strengthening pre-abortion counselling including mandatory counselling, the criteria for mandatory counselling as well as the contents of counselling, and also improvements of the TOP guidelines. We are in discussions with relevant stakeholders including MSF, and we will conduct consultations once we are ready."
2013-11-12-T-001-S-00012,2013-11-12-T-001,12,Tan Kheng Boon Eugene,"Mdm Speaker, I would like to ask the Senior Minister of State whether more could be done for the pregnant women, particularly those who are married, to keep their unborn child. In this regard, could we do more to promote adoption, for example?"
2013-11-12-T-001-S-00013,2013-11-12-T-001,13,Amy Khor Lean Suan,"Even currently, under our regulations and the Act, most women, as long as they fit the criteria and regardless of their age, are required to go for pre-abortion counselling. If we look at the numbers, the majority will go for pre-abortion counselling. Pre-abortion counselling would include showing them the video of medical procedures of abortion and so on, as well as social and emotional support and alternative options to abortion, including adoption. Let me assure the Member that we will continue to look at ways to strengthen this effort."
2013-11-12-T-001-S-00014,2013-11-12-T-001,14,Alex Yam,"Just one final supplementary question. I am not sure if the Ministry has the statistics, but for those who have gone through mandatory counselling, are there figures for people who have reconsidered their decisions after going through counselling?"
2013-11-12-T-001-S-00015,2013-11-12-T-001,15,Amy Khor Lean Suan,"Yes, we do have those figures. The numbers are about 4% or less. Many of them would have various reasons. As I have noted earlier, only 4% say it is due to medical reasons. For many of them, reasons could be that they are unmarried, divorced, they have enough children or they feel that they are not ready to start a family. These are the reasons. Through pre-abortion counselling, some of them do change their decisions, but the number is small."
2013-11-12-T-002-S-00016,2013-11-12-T-002,16,Sylvia Lim,"asked the Minister for Social and Family Development (a) whether the Government accepts the methodology adopted in the World Economic Forum's (WEF) Gender Gap Report 2013 as a fair and meaningful measure of gender equality in Singapore; and (b) whether the Government is satisfied with Singapore's scores in the Report for the indices of educational attainment, health and survival, and political empowerment."
2013-11-12-T-002-S-00017,2013-11-12-T-002,17,Low Yen Ling,"<span style=""color  rgb(51, 51, 51);""> </span>"
2013-11-12-T-002-S-00018,2013-11-12-T-002,18,Low Yen Ling,"In tracking the progress of women in Singapore, we take reference from various reports, not just this indicator, such as the UN's Gender Inequality Index (GII). The UN Index places Singapore at the 13th spot, out of 148 countries. This makes us the highest ranked country in the Asia Pacific region. The UN Index covers dimensions including education, health, economic participation, as well as representation in decision-making portfolios."
2013-11-12-T-002-S-00019,2013-11-12-T-002,19,Low Yen Ling,"Compared to the UN Index, the WEF Index does not measure absolute levels of progress in the country. Let me elaborate. What this means is that instead, a country's ranking is determined by comparing the attainment levels of women to those of their male counterparts in the same country. Even if a country has limited opportunities and because of that, does not make significant progress for its women, the country's rating would still improve as long as the relative equality between the men and women narrows during that year."
2013-11-12-T-002-S-00020,2013-11-12-T-002,20,Low Yen Ling,"As a signatory to the UN Convention on the Elimination of All Forms of Discrimination against Women (CEDAW), Singapore also reports relevant indicators on a regular basis. Both our CEDAW reports and indicators are published and publicly available. Just to name a few for the House, for the year 2012, the percentage of women enrolled in university is 50.7% while that for men is 49.3%. The literacy rate for women has gone up to 94.4% in 2012, as compared to 89.7% in 2002."
2013-11-12-T-002-S-00021,2013-11-12-T-002,21,Low Yen Ling,"Overall, women in Singapore have made significant strides in many areas including education, health, as well as economic empowerment. While we have made progress, improving the well-being and status of women is an ongoing process. We are all committed to creating an enabling environment for women's progress as well as equality so that every woman in Singapore can be empowered to contribute to her family, to community as well as to the future of our nation."
2013-11-12-T-002-S-00022,2013-11-12-T-002,22,Sylvia Lim,"Mdm Speaker, a few supplementary questions for the Parliamentary Secretary. First, I do agree with her that the WEF Gender Gap Report measures gaps, that is, disparities between the status of men and women, rather than absolute levels. But does she agree that gaps are also important to track?"
2013-11-12-T-002-S-00023,2013-11-12-T-002,23,Sylvia Lim,"Secondly, it was noted in the WEF report that Singapore did not provide the figures for enrolment of women in tertiary institutions. I would like to know why that figure was not given because it could have impacted the scores."
2013-11-12-T-002-S-00024,2013-11-12-T-002,24,Sylvia Lim,"Thirdly, in the WEF report, Singapore was ranked fairly well for economic participation. In other words, men and women participate in the economy. We were pulled up basically because of good scores in wage quality and earned income, but our labour force participation rate, I think, has room for improvement. My question is  will the Government look at a policy framework which will encourage shared parental responsibilities so that more women, especially educated women, will be encouraged to go back to work."
2013-11-12-T-002-S-00025,2013-11-12-T-002,25,Sylvia Lim,"Last of all, there was an indicator in the WEF Report on political empowerment. It was noted that while we scored fairly well – 47 out 136 countries for Members of Parliament – in terms of Cabinet, we are really far down. It is 125 out of 136 countries. I would like to know whether we will improve on this, instead of having just one lady Minister out of 18 currently, and in the last few decades. Do we expect any improvement in this area?"
2013-11-12-T-002-S-00026,2013-11-12-T-002,26,Low Yen Ling,"I thank the Member Ms Sylvia Lim for her questions. First, on the importance of tracking gaps, different indices measure different aspects of the progress of women. This is why in MSF, we track different indices such as the UN Gender Inequality Index which measures gender inequality in a few dimensions. It is quite similar to the WEF index. We measure a few indices as well as The Economist Intelligence Unit's (EIU's) Women's Economic Opportunities Index, and the Social Institutions and Gender Index (SIGI) for OECD countries. We agree it is important to track a basket of indicators."
2013-11-12-T-002-S-00027,2013-11-12-T-002,27,Low Yen Ling,"In terms of the enrolment rate for tertiary institutions, let me explain a little more in terms of the ranking for educational attainment, one of the parameters for the WEF indicator. I understand that WEF obtains these statistics from UNESCO's Institute for Statistics (UIS). The assumptions that are used in their methodology, I understand, do not apply so well in the context of a city-state like Singapore. As a result, it has led to fairly inaccurate statistics. For example, instead of a Gender Parity Index (GPI) for Education of 0.93 to 0.95 which was reported, Singapore's GPI for Education was in fact 1. My good colleagues in MOE have engaged UIS many times in the past, and we will continue to engage them."
2013-11-12-T-002-S-00028,2013-11-12-T-002,28,Low Yen Ling,"That alone does not really reflect the educational attainment of women in Singapore. For example, we all know the Singapore Government provides all Singaporean children equal access to quality education. As a result, Singapore has achieved a high literacy rate for women – 94.4% in 2012. This is a significant increase from 89.7% in 2002, just 10 years ago."
2013-11-12-T-002-S-00029,2013-11-12-T-002,29,Low Yen Ling,"Women make up 50.7% of the full-time enrolment at the local universities. In addition to that, women are now very well represented in subjects that were traditionally viewed as male domains. For example, in 2012, women accounted for 78.1% of health sciences graduates; and 56.2% of natural, physical and mathematical science graduates. I just want to give some context to the ranking for educational attainment."
2013-11-12-T-002-S-00030,2013-11-12-T-002,30,Low Yen Ling,"In terms of economic participation, indeed, we are mindful of the need to create better understanding of the multiple roles that women hold, not just at home and at work, but also in the society. Indices aside, we are committed to creating a conducive environment for women's progress and equality."
2013-11-12-T-002-S-00031,2013-11-12-T-002,31,Low Yen Ling,"To that end, we recognise and appreciate the multiple roles that women in Singapore play in society, at work and also at home. For example, for women who are still the primary care-givers of young children as well as elderly parents and parents-in-law, we are strengthening the support system to help them balance these responsibilities with their work. This includes gaining access to quality and affordable childcare as well as access to eldercare services in the community. That, itself, will lead to better labour force participation rates."
2013-11-12-T-002-S-00032,2013-11-12-T-002,32,Low Yen Ling,"In the area of childcare, the House will be aware that Early Childhood Development Agency (ECDA) is ramping up the number of childcare places to cater to the needs of families with young children. In the area of eldercare services, we all know MOH is working hard to improve services and accessibility."
2013-11-12-T-002-S-00033,2013-11-12-T-002,33,Low Yen Ling,"To address all these, we need not just a whole-of-Government but a whole-of-society approach to better improve the labour force participation rate, which has in fact gone up significantly in the last 10 years. In addition, this involves pushing for greater understanding of the multiple roles that women play as well as strengthening the support infrastructure like I have mentioned, and also strengthening the partnership amongst all the various stakeholders in the society."
2013-11-12-T-002-S-00034,2013-11-12-T-002,34,Low Yen Ling,"We are mindful of the need to continue to encourage and foster better understanding and better support for the multiple roles that women juggle today. Just like Ms Sylvia Lim has mentioned, it goes beyond government; it is a whole-of-society approach."
2013-11-12-T-002-S-00035,2013-11-12-T-002,35,Low Yen Ling,Family education programmes are also very critical because they will play a part in promoting the role of fathers in families as well as helping young parents better balance their work and life expectations.
2013-11-12-T-002-S-00036,2013-11-12-T-002,36,Low Yen Ling,"In MSF, we have a division that is called Office for Women's Development. We work very closely with the women civic groups as well as in collaborating with the various VWOs on programmes and projects to advance the status and well-being of women in Singapore."
2013-11-12-T-002-S-00037,2013-11-12-T-002,37,Low Yen Ling,"As for the last point mentioned by Ms Sylvia Lim, we know that in this House, if we include the NCMPs and NMPs, we have a total of 99 seats, out of which we have 25 women. In terms of percentage, we are doing better compared to a decade ago. Percentage wise, it is 25.4%. This compares very favourably to the Inter-Parliamentary Union's world average of 21.4%. That, itself, is a very important indicator."
2013-11-12-T-002-S-00038,2013-11-12-T-002,38,Low Yen Ling,"For many other countries – for example, Brazil where there is a female head of state or some other countries where there are more female Cabinet members – it is because of certain policies like quotas. We think it is much more important to anchor our system based on meritocracy."
