Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2023-07-04-T-001,Tan Wu Meng,Dr Tan Wu Meng,asked the Minister for Health what safeguards exist to ensure access to polyclinic care for seniors aged 65 years and above who (i) cannot go online to book appointments and (ii) repeatedly find that online slots are already fully booked.,1,1,2023-07-04-T-001-S-00001
2023-07-04-T-001,He Ting Ru,Ms He Ting Ru,asked the Minister for Health whether it is possible to release polyclinic next-day appointment slots in a few fixed tranches each day rather than have a single release of time slots at 10.00 pm.,1,2,2023-07-04-T-001-S-00002
2023-07-04-T-001,Janil Puthucheary,The Senior Minister of State for Health (Dr Janil Puthucheary) (for the Minister for Health),"Mdm Deputy Speaker, may I have your permission to answer Question Nos 1 and 2 on today's Order Paper?",1,3,2023-07-04-T-001-S-00003
2023-07-04-T-001,Deputy Speaker,Mdm Deputy Speaker,Please go ahead.,1,4,2023-07-04-T-001-S-00004
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,My response will also cover the matters raised in the written questions by Dr Tan Wu Meng.,1,5,2023-07-04-T-001-S-00005
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Our healthcare system is facing increasing demands, as our people age and need more healthcare, including primary care. At the same time, the completion of new polyclinics that were planned had been delayed due to the pandemic.",2,6,2023-07-04-T-001-S-00006
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,"As a result, some polyclinics have greater demand and less easy availability of appointments. Pending the development of new polyclinics, they are putting in place short-term measures to address this.",3,7,2023-07-04-T-001-S-00007
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,"The polyclinics will set aside some slots for walk-in patients with urgent medical needs, as well as for elderly patients, particularly those who are frail and who have mobility issues. To do so, non-urgent cases may be given an appointment for another day or advised to seek treatment at a nearby Community Health Assist Scheme (CHAS) general practitioner (GP) clinic. Polyclinics will also try to leverage telemedicine as much as possible and contract private GPs to help deliver the service.",4,8,2023-07-04-T-001-S-00008
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Some polyclinics already adopted the practice of releasing polyclinic appointments in tranches. However, this does not solve the issue of capacity constraint and in fact may frustrate patients more if they are repeatedly unable to book appointments.",5,9,2023-07-04-T-001-S-00009
2023-07-04-T-001,Janil Puthucheary,Dr Janil Puthucheary,The Ministry of Health (MOH) does not have the data requested by Member Dr Tan Wu Meng.,6,10,2023-07-04-T-001-S-00010
2023-07-04-T-001,Deputy Speaker,Mdm Deputy Speaker,Dr Tan Wu Meng.,1,11,2023-07-04-T-001-S-00011
2023-07-04-T-001,Tan Wu Meng,Dr Tan Wu Meng (Jurong),"I thank the Senior Minister of State for his answer. I have two supplementary questions. I have Clementi residents, especially seniors who are worried about the experience of the polyclinic booking system. One resident tried to make an online booking for her elderly mother – four days in a row, logged in at the booking time, could not get a slot. Another senior, not IT-savvy, cannot go online, went to a polyclinic, was told to book online. He cannot go online.",1,12,2023-07-04-T-001-S-00012
2023-07-04-T-001,Tan Wu Meng,Dr Tan Wu Meng (Jurong),"Can I ask the Senior Minister of State two supplementary questions? Firstly, can the Ministry and the polyclinics explore the role of a hotline, so that seniors who cannot log in with smart phones and computers can still have a chance at the online booking process? Secondly, can we try to further improve the subsidy for consultations at CHAS GP clinics so that a visit to a CHAS GP clinic can receive comparable subsidy to a visit at a polyclinic?",2,13,2023-07-04-T-001-S-00013
