Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2021-04-05-T-001,Foo Mee Har,Ms Foo Mee Har,asked the Minister for Health whether there can be a standby queue at COVID-19 vaccination centres to allow interested members of the public to take the place of those who do not turn up for their scheduled vaccination.,1,1,2021-04-05-T-001-S-00001
2021-04-05-T-001,Lim Biow Chuan,Mr Lim Biow Chuan,asked the Minister for Health whether the Ministry will reconsider its stand and to allow Singaporeans who are required to travel for work and studies to opt in to receive early COVID-19 vaccination since more vaccine supplies have arrived.,1,2,2021-04-05-T-001-S-00002
2021-04-05-T-001,Joan Pereira,Ms Joan Pereira,asked the Minister for Health whether there is a hotline number for members of the public who have had their COVID-19 vaccinations to call if they have queries regarding post-vaccination symptoms and for clarifications and assurance.,1,3,2021-04-05-T-001-S-00003
2021-04-05-T-001,Foo Mee Har,Ms Foo Mee Har,asked the Minister for Health whether staff and volunteers working in mosques can be prioritised for COVID-19 vaccination in preparation for conducting terawih and qiyamullail during the holy month of Ramadan.,1,4,2021-04-05-T-001-S-00004
2021-04-05-T-001,Jamus Jerome Lim,Assoc Prof Jamus Jerome Lim,"asked the Minister for Health (a) to date, what proportion of persons aged (i) over-70 years (ii) 60–70 years and (iii) under 60 years have taken the COVID-19 vaccine; and (b) what measures are in place to increase the voluntary take-up of the vaccine.",1,5,2021-04-05-T-001-S-00005
2021-04-05-T-001,Sylvia Lim,Ms Sylvia Lim,asked the Minister for Health (a) what is the proportion of persons invited to make COVID-19 vaccination appointments who have been rejected due to them failing the pre-vaccination questionnaire; and (b) how is the Ministry adjusting its vaccination plans to minimise wastage of vaccines.,1,6,2021-04-05-T-001-S-00006
2021-04-05-T-001,Abdul Samad,Mr Abdul Samad,asked the Minister for Health (a) what is the number of workers in the essential services sector who have gone through the COVID-19 vaccination; and (b) what are the criteria for the selection of workers.,1,7,2021-04-05-T-001-S-00007
2021-04-05-T-001,Sharael Taha,Mr Sharael Taha,asked the Minister for Health whether volunteers and staff at congregational and worship services can be considered as frontline staff and prioritised for COVID-19 vaccination.,1,8,2021-04-05-T-001-S-00008
2021-04-05-T-001,Murali Pillai,Mr Murali Pillai,asked the Minister for Health (a) whether he can provide an update on the COVID-19 vaccination programme; and (b) whether the Ministry intends to measure the antibody levels of persons (either as a class or individually) over time after they have been vaccinated to assess whether these persons retain immunity against the COVID-19 virus.,1,9,2021-04-05-T-001-S-00009
2021-04-05-T-001,Janil Puthucheary,The Senior Minister of State for Health (Dr Janil Puthucheary) (for the Minister for Health),"Mr Speaker, may I address Question Nos 1 through 9 on the Order Paper, please?",1,10,2021-04-05-T-001-S-00010
2021-04-05-T-001,Speaker,Mr Speaker,"Yes, please.",1,11,2021-04-05-T-001-S-00011
2021-04-05-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Sir, we would like to thank everyone for their support of our vaccination programme. We will continue our efforts to encourage the take-up of the vaccine. Vaccination is free for all Singaporeans and long-term residents. We have expanded the number of vaccination centres to 31 today and there will be a total of 40 vaccination centres islandwide by mid-April, so that individuals can be conveniently vaccinated near their home or place of work.",1,12,2021-04-05-T-001-S-00012
2021-04-05-T-001,Janil Puthucheary,Dr Janil Puthucheary,"Our supply of vaccines remains limited by the ability of vaccine manufacturers to deliver, given the high levels of global demand. This has resulted in limited booking slots in recent days. I apologise for the inconvenience caused to those who have not been able to book earlier. As more supplies arrive, we will progressively open more slots.",2,13,2021-04-05-T-001-S-00013
