speech_id,topic_id,speech_order,member_name,text
2018-03-02-T-001-S-00001,2018-03-02-T-001,1,Lim Wee Kiak,asked  the Minister for Trade and Industry (Industry) (a) whether any study has been done about Singaporeans' perception and awareness of local brands and products; and (b) how does the Ministry plan to instil greater pride for and awareness of local brands.
2018-03-02-T-001-S-00002,2018-03-02-T-001,2,Sim Ann,"Mr Deputy Speaker, Sir, the development of strong design and innovation capabilities which enable the growth of distinctive local brands are key components of the Industry Transformation Maps (ITMs) in the lifestyle cluster."
2018-03-02-T-001-S-00003,2018-03-02-T-001,3,Sim Ann,
2018-03-02-T-001-S-00004,2018-03-02-T-001,4,Sim Ann,"While there have been surveys, like the Singapore Management University’s Customer Satisfaction Index of Singapore and various surveys by private sector organisations, on consumers’ perception and satisfaction with various brands, these are not specific to Singaporean’s perception and awareness of local brands and products. We will consider doing such surveys as part of the work in implementing the ITMs."
2018-03-02-T-001-S-00005,2018-03-02-T-001,5,Sim Ann,
2018-03-02-T-001-S-00006,2018-03-02-T-001,6,Sim Ann,"The Government has been working with our key partners such as the Trade Associations and Chambers (TACs) to raise awareness of local brands among Singaporeans. For instance, SPRING Singapore supported the recent collaboration between the Singapore Food Manufacturers’ Association and Focus Network Agencies to help local food manufacturing companies feature their products through the Singapore Food Gifts Initiative at Changi Airport and amplify brand awareness. Participating companies were able to tap on SPRING’s suite of assistance schemes, such as the Capability Development Grant, to support the packaging innovation, design and small batch production needed to commercialise these food gifts."
2018-03-02-T-001-S-00007,2018-03-02-T-001,7,Sim Ann,
2018-03-02-T-001-S-00008,2018-03-02-T-001,8,Sim Ann,"This year, SPRING will also be collaborating with NTUC FairPrice and Nanyang Polytechnic (NYP)’s School of Business Management to launch a Retail Incubator Programme. With NYP’s School of Business Management’s expertise in e-commerce and retail and FairPrice’s supermarket channels and capital support, participating companies can develop key skills in retail management, and have exclusive access to bring their products to market. To date, more than 20 companies have expressed interest to list more than 40 items under this initiative. We look forward to more companies coming on board."
2018-03-02-T-001-S-00009,2018-03-02-T-001,9,Sim Ann,
2018-03-02-T-001-S-00010,2018-03-02-T-001,10,Sim Ann,"The DesignSingapore Council (DSG) also supported the Textile and Fashion Federation (Singapore)’s collaboration with Boutique Fairs to organise Boutiques Edit, a shopping fair featuring local designers. The November 2017 Boutiques Edit showed a 50% increase in number of attendees from the March 2017 edition, and quadrupled its sales, a signal that there is a growing appetite for designed-in-Singapore fashion and design. To nurture home-grown brands and profile design talent, JTC, SPRING and the Singapore Tourism Board, will launch the Design Orchard initiative, with more than 60 brands on board, along Orchard Road by the end of this year."
2018-03-02-T-001-S-00011,2018-03-02-T-001,11,Sim Ann,
2018-03-02-T-001-S-00012,2018-03-02-T-001,12,Sim Ann,"The Government will continue to work with industry partners to support our local brands and products, as part of the implementation of the ITMs."
2018-03-02-T-001-S-00013,2018-03-02-T-001,13,Lim Wee Kiak,"Mr Deputy Speaker, Sir, I thank the Senior Minister of State for her very comprehensive answer which included part of my intended supplementary question. I would just like to further ask, current promotions of local brands are important in my opinion. Because if we want to encourage our local brands to go regional, they first have to achieve a strong foothold in our own market. This is a good test-bed. My question is, apart from Changi Airport, Orchard Road and some of the localities the Senior Minister of State just mentioned, will there be plans to push out more to the heartlands, to the heartland malls and so on. These locations are key to the local, domestic market. I also wish that Singaporeans can support our local brands and things made in Singapore more. It is not a step towards protectionism, but it is a step for us to encourage our SMEs. And hopefully, more new ideas and more innovation can prevail."
