Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-05-26-T-001,Terence Ho Wee San,Mr Terence Ho Wee San,"asked the Minister for Culture, Community and Youth with the extended circuit breaker period, whether the National Arts Council (NAC) will consider extending support and assistance to the artiste and arts groups until the end of 2020.",1,1,2020-05-26-T-001-S-00001
2020-05-26-T-001,Terence Ho Wee San,Mr Terence Ho Wee San,"asked the Minister for Culture, Community and Youth whether the Ministry will consider downloading direct funding to arts companies to weather the COVID-19 pandemic in addition to grant applications for projects.",1,2,2020-05-26-T-001-S-00002
2020-05-26-T-001,Terence Ho Wee San,Mr Terence Ho Wee San,"asked the Minister for Culture, Community and Youth whether the Ministry can provide a breakdown on how the Solidarity Budget of $55 million is to be used in the relief and recovery measures for artiste and arts groups.",1,3,2020-05-26-T-001-S-00003
2020-05-26-T-001,Baey Yam Keng,"The Senior Parliamentary Secretary to the Minister for Culture, Community and Youth (Mr Baey Yam Keng)",,1,4,2020-05-26-T-001-S-00004
2020-05-26-T-001,Speaker,Mr Speaker,"Yes, please.",1,5,2020-05-26-T-001-S-00005
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Thank you. The arts and culture community, like many other sectors, has been significantly affected by COVID-19. The Government has introduced support measures under the Unity, Resilience and Solidarity Budgets to protect livelihoods, help businesses overcome immediate challenges and strengthen economic and social resilience during this period, including the extended circuit breaker. Artists and arts groups can tap on these broad-based measures such as the Enhanced Jobs Support Scheme (JSS), SEP Income Relief Scheme (SIRS) and COVID-19 Support Grant. They can also defer income tax payments and mortgage instalments, as well as seek rental relief for commercial or industrial property leases.",1,6,2020-05-26-T-001-S-00006
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Besides the above generic schemes under the three Budgets, NAC has committed to sustained levels of funding to arts organisations under the Major Company and Seed Grant schemes. To plan ahead for the post-COVID-19 recovery, NAC’s regular project grants, including those for art creation and research, continue to be available. Our practitioners have also given us feedback that they want to undertake meaningful work, rather than receive direct hand-outs.",2,7,2020-05-26-T-001-S-00007
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"The $55 million Arts and Culture Resilience Package (ACRP) announced by Minister Grace Fu on 7 April 2020 will provide additional support to the arts and culture community. ACRP plays a complementary role by supporting our cultural practitioners to develop resilience and position our sector well for the future. The ACRP seeks to protect the arts and culture ecosystem and will provide support and opportunities for our cultural organisations and practitioners until the end of the year, while encouraging the development of longer term capabilities that will help the community emerge stronger after COVID-19. For example, the Capability Development Scheme for the Arts (CDSA) supports training programmes until 31 December 2020.",3,8,2020-05-26-T-001-S-00008
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"A key component of the ACRP is the Digitalisation Fund. It supports digital commissions and new works to be showcased at our major festivals such as Silver Arts, Singapore Writers Festival and Singapore Art Week. To date, eight commissions with key partners such as Lianhe Zaobao, Hear65 and VIDDSEE have been lined up in the coming months under the #SGCultureAnywhere campaign.",4,9,2020-05-26-T-001-S-00009
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Projects have also benefited from the Digital Presentation Grant for the Arts, such as the Jazz Association Singapore’s well-received online concert in celebration of UNESCO International Jazz Day on 30 April 2020, which attracted almost 100,000 viewers locally and abroad. Since applications opened on 14 April 2020, 62 projects have been supported. Overall, the Digitalisation Fund aims to generate over 1,000 opportunities for cultural and related practitioners, including in the post-Circuit Breaker period. The allocation for each area of support under the ACRP will depend on the evolving national situation, as well as the needs and demands of the arts and culture community.",5,10,2020-05-26-T-001-S-00010
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Another component of the ACRP is the CDSA, which enables our cultural practitioners to access a wide range of subsidised courses, including online programmes, as well as providing income to those who are trainers themselves. Since the CDSA opened on 16 March 2020, 163 training programmes have been supported. I am heartened that many of our experienced artists and cultural practitioners, such as Maestro Yeh Tsung, Chong Tze Chien and Checkpoint Theatre, have stepped forward to share their experience through virtual masterclasses and online training.",6,11,2020-05-26-T-001-S-00011
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Mr Speaker, the arts and culture can uplift our spirits in these difficult times, provide comfort, and sustain our emotional and physical well-being. The warm response from viewers to online content of past shows by groups such as Pangdemonium and Nine Years Theatre, as well as programmes for children by The Storytelling Centre and Artground, is testament to the power and value of the arts. I urge larger and more established groups with deeper capabilities to help the smaller ones and individual practitioners, and ask that corporations, foundations and members of the public continue supporting the arts.",7,12,2020-05-26-T-001-S-00012
2020-05-26-T-001,Speaker,Mr Speaker,Mr Louis Ng.,1,13,2020-05-26-T-001-S-00013
2020-05-26-T-001,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"Thank you, Sir. Could I also ask the Senior Parliamentary Secretary whether NAC is also reaching out to the buskers? I believe the buskers have been quite heavily affected. They have been unable to perform for the past two months and likely, will be unable to perform for the next few months as well.",1,14,2020-05-26-T-001-S-00014
2020-05-26-T-001,Baey Yam Keng,Mr Baey Yam Keng,"Indeed, the buskers form part of the arts community that NAC and MCCY have been reaching out to. We are aware that buskers are also affected because they are not able to perform in open spaces now. Recently, as part of our youth outreach initiative through *SCAPE, they have provided an online platform for buskers to perform and reach online viewers. We have gotten response that through the online platform, they have been able to perform to a wider community; and hopefully, this will also become their fans and supporters in the post-COVID-19 period. We continue to look out for the needs of the various members of the arts community, including the buskers, and see how we can help them better.",1,15,2020-05-26-T-001-S-00015
2020-05-26-T-002,Lee Bee Wah,Er Dr Lee Bee Wah,"asked the Minister for Health (a) in respect of a woman who is older than 40 years old, why is she required to have attempted assisted reproduction or intra-uterine insemination (IUI) procedures before age 40 to be eligible for Government co-funded Assisted Reproductive Technology (ART) procedures; and (b) whether this requirement can be removed as women are marrying later.",1,16,2020-05-26-T-002-S-00016
2020-05-26-T-002,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),"The Assisted Reproduction Technology (ART) co-funding scheme was introduced to support couples who face difficulty in conceiving naturally. In January 2020, the scheme was enhanced to allow couples who have attempted assisted reproduction (AR) or Intra-Uterine Insemination (IUI) procedures before 40 years old to tap on up to two of the six co-funded ART cycles for AR procedures at age 40 or later.",1,17,2020-05-26-T-002-S-00017
2020-05-26-T-002,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),"The age criterion of 40 years old is set based on current clinical evidence which shows that the chance of conception for a woman who undergoes ART treatment decreases with age, with significantly lower success rate after 40. The ART co-funding is therefore directed towards those who attempted their first assisted reproduction procedure before age 40. Couples are encouraged to start their families early. Those with difficulty conceiving should also consider fertility or ART treatment early.",2,18,2020-05-26-T-002-S-00018
2020-05-26-T-002,Amy Khor Lean Suan,The Senior Minister of State for Health (Dr Amy Khor Lean Suan) (for the Minister for Health),We will continue to monitor the clinical evidence and update the eligibility criteria where appropriate.,3,19,2020-05-26-T-002-S-00019
