Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-04-07-T-001,,,Order read for consideration in Committee of Supply [Allotted Day].,1,1,2016-04-07-T-001-S-00001
2016-04-07-T-001,,The Chairman,"Supplementary Estimates of Expenditure for the financial year 1 April 2015 to 31 March 2016, contained in Paper Cmd 3 of 2016. As there are no amendments, I propose to take the Heads of Expenditure en bloc. I will first take Heads B, I, N, O, V, W and X of the Supplementary Main Estimates.",1,2,2016-04-07-T-001-S-00002
2016-04-07-T-001,,The Chairman,"[(proc text) Question, ""That the sums stated for the Heads of Expenditure as shown on page 5 of Paper Cmd 3 of 2016 stand part of the Supplementary Main Estimates,"" put and agreed to. (proc text)]",2,3,2016-04-07-T-001-S-00003
2016-04-07-T-001,,The Chairman,"[(proc text) Question, ""That the sum of $328,174,200 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Main Estimates of Expenditure for the financial year 1 April 2015 to 31 March 2016 contained in Paper Cmd 3 of 2016,"" put and agreed to. (proc text)]",3,4,2016-04-07-T-001-S-00004
2016-04-07-T-001,,The Chairman,[(proc text) Resolution to be reported. (proc text)],4,5,2016-04-07-T-001-S-00005
2016-04-07-T-001,,The Chairman,[(proc text) Thereupon Mdm Speaker left the Chair of the Committee and took the Chair of the House.  (proc text)],5,6,2016-04-07-T-001-S-00006
2016-04-07-T-001,Heng Swee Keat,The Minister for Finance (Mr Heng Swee Keat),"Mdm Speaker, I beg to report that the Committee of Supply has come to certain resolutions.",1,7,2016-04-07-T-001-S-00007
2016-04-07-T-001,Heng Swee Keat,The Minister for Finance (Mr Heng Swee Keat),"[(proc text) First Resolution reported, (proc text)]",2,8,2016-04-07-T-001-S-00008
2016-04-07-T-001,Heng Swee Keat,The Minister for Finance (Mr Heng Swee Keat),"[(proc text) ""That the sum of $328,174,200 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Main Estimates of Expenditure for the financial year 1 April 2015 to 31 March 2016, contained in Paper Cmd 3 of 2016."" (proc text)]",3,9,2016-04-07-T-001-S-00009
2016-04-07-T-001,Heng Swee Keat,The Minister for Finance (Mr Heng Swee Keat),"[(proc text) Second Resolution reported, (proc text)]",4,10,2016-04-07-T-001-S-00010
2016-04-07-T-001,Heng Swee Keat,The Minister for Finance (Mr Heng Swee Keat),"[(proc text) ""That the sum of $213,021,800 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Development Estimates of Expenditure for the financial year 1 April 2015 to 31 March 2016, contained in Paper Cmd 3 of 2016."" (proc text)]",5,11,2016-04-07-T-001-S-00011
2016-04-07-T-001,Heng Swee Keat,Mr Heng Swee Keat,"Mdm Speaker, I beg to move, ""That Parliament doth agree with the Committee on the said resolutions.""",1,12,2016-04-07-T-001-S-00012
2016-04-07-T-001,Heng Swee Keat,Mr Heng Swee Keat,"[(proc text) Question put, and agreed to. (proc text)]",2,13,2016-04-07-T-001-S-00013
2016-04-07-T-001,Heng Swee Keat,Mr Heng Swee Keat,[(proc text) Resolutions accordingly agreed to.  (proc text)],3,14,2016-04-07-T-001-S-00014
2016-04-07-T-002,,,Order read for consideration in Committee of Supply [2nd Allotted Day].,1,15,2016-04-07-T-002-S-00015
2016-04-07-T-002,Speaker in the Chair,﻿[Mdm Speaker in the Chair],None ﻿,1,16,2016-04-07-T-002-S-00016
2016-04-07-T-002,Speaker in the Chair,﻿[Mdm Speaker in the Chair],,2,17,2016-04-07-T-002-S-00017
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Mdm Chairman, I thank the Members of the House for sharing their perceptive insights yesterday. I am gratified by our unity of purpose. The friends and protagonists that we have on the international stage will not be so much listening to what I have to say, but rather to the congruence of the discussions and the debates in this House. It is important that we demonstrate unity of purpose.",1,18,2016-04-07-T-003-S-00018
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Foreign policy begins at home. Singaporeans must have a realistic, coherent and collective sense of our place in the world. Singapore's fundamental realities have not changed. We are a tiny island in a tough neighbourhood. At the 8th Rajaratnam Lecture last year, Prime Minister Lee Hsien Loong said, ""We have to take the world as it is and not as we wish it to be, but we believe that we can and must defend ourselves and advance our interests"".",2,19,2016-04-07-T-003-S-00019
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),What this means is that we must have no illusions about our significance in the world or our ability to influence global events. Our survival as an independent sovereign city state and our economic viability cannot be taken for granted. If we ever become disunited or unable to defend ourselves or an economic failure – we would rapidly become irrelevant.,3,20,2016-04-07-T-003-S-00020
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Since our Independence in 1965, we have assiduously forged national unity, we have achieved economic success and we have built strong partnerships at the bilateral, regional, and international levels. These partnerships, these relationships safeguard Singapore's external political and economic space. But, quite frankly, the world is becoming messier. And Singapore needs to become sensitive to changes in the global environment and global economy, and we must always nimble enough to respond quickly, and hopefully, in advance of these changes.",4,21,2016-04-07-T-003-S-00021
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Mr Vikram Nair and Mr Cedric Foo emphasised yesterday that we live in a region where the economic and strategic interests of major powers intersect. Indeed, as a small country, Singapore benefits when major powers focus on cooperation and constructive engagement in the region. Good relations among the major powers are essential for our continued stability and development.",5,22,2016-04-07-T-003-S-00022
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"The state of the US-China relationship is the key variable. This determines whether there will be peace and stability in our region. And their relationship is complex. There will always be elements of both cooperation and competition between the US and China. We hope that they will continue to cooperate effectively on global and regional stage. We hope that they will be able to effectively work together to resolve challenges involving nuclear security, climate change, piracy and cyber security, just to mention a few.",6,23,2016-04-07-T-003-S-00023
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"But we must acknowledge that there will always be some degree of competition, if not outright rivalry, between the US and China. China's emergence as a rising power has shifted the strategic balance. And China has also become far more assertive in recent years. We see this in our region, for instance, in the South China Sea. Fortunately, for us, Singapore is not a claimant state in the South China Sea. We take no position on the merits of specific territorial claims. But as a small state, we do have a vital interest in and we have to strongly support the maintenance of a rules-based international order and to support the peaceful resolution of disputes, with full respect for legal and diplomatic processes. This is of vital importance to us that the integrity of international law and international agreements, such as the UN Convention on the Law of the Sea or UNCLOS. We must make sure that these agreements, these arrangements are not in any way undermined. As a small state, Singapore cannot accept that ""might is right"".",7,24,2016-04-07-T-003-S-00024
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"In the South China Sea, China has conducted extensive reclamation works, constructed runways and port facilities, and it has deployed significant military assets on disputed features in the South China Sea. Whilst, to be fair, some claimant states have also conducted similar activities, but these activities by other claimant states have not been on the same scale or pace as they are conducted by China. And what a major power does inevitably carries a far bigger signature. China, for its own reasons, has become more assertive in East and South East Asian regions.",8,25,2016-04-07-T-003-S-00025
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Both the US and China recognise that a stable relationship is crucial for peace and security in East Asia, for regional economic growth and development, for prosperity and, indeed, for global stability. Despite their differences, there is one point worth noting, which is that never before in history has a rising power, in its engagement with an existing super power, had such an unprecedented level of economic interdependence. They are intertwined. And this means, they cannot embark on an all-out confrontation because the economic impact on both states will be too high. In addition to this, of course, the threat of mutually assured destruction will also ensure both nuclear powers have a powerful incentive to avoid direct confrontation.",9,26,2016-04-07-T-003-S-00026
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"I also agree with Mr Foo that the dynamics of the US-China-Japan relationship are complex. These are the top three economies in the world. They are major strategic players in their own right. Stable relationships amongst the three major countries are therefore vital for regional peace, stability and prosperity.",10,27,2016-04-07-T-003-S-00027
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"The US remains the world's super power, with major economic and strategic interests in the region, including alliances and treaty obligations with Japan, the Republic of Korea (ROK) and the Philippines, amongst others. Regardless of the outcome of the US Presidential Election, we expect the US to remain engaged in this region. Even though Sino-Japan ties are complicated by long-standing territorial disputes and historical baggage from the second World War, both sides have an interest in mending their relations. To address complex global and regional challenges, we hope the major powers would work closely together to tackle issues of common interest, and avoid direct and destabilising confrontations with each other even as they search for a new modus vivendi.",11,28,2016-04-07-T-003-S-00028
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),I agree with Mr Nair's assessment of the regional security challenges. The recent spate of provocative missile launches in the last few months by the DPRK has been unsettling. They are in clear violation of UN Security Council resolutions. The international community has imposed further sanctions on the DPRK.,12,29,2016-04-07-T-003-S-00029
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Some Singaporeans have asked me, ""Why do we bother? Why do we watch these developments in the DPRK with such interest?"" The reason we watch developments with such concern because tensions there will have a negative impact on the peace, stability and economy of the entire region, both in Northeast as well as Southeast Asia.",13,30,2016-04-07-T-003-S-00030
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"A nuclear-capable and unpredictable, unstable DPRK could also prompt countries like Japan and the Republic of Korea to go nuclear, and this will further raise tensions in the region. Given China's proximity and its influence over the DPRK, China will have to play a key role in any resolution of this problem.",14,31,2016-04-07-T-003-S-00031
2016-04-07-T-003,Vivian Balakrishnan,The Minister for Foreign Affairs (Dr Vivian Balakrishnan),"Ms Joan Pereira also asked about what we are doing to address non-traditional security threats including religious radicalisation and extremism. We, in Singapore, are adversely affected by the conflicts in Libya, Syria and Iraq. Groups like ISIS use the Internet and social media to attract followers from all over the world, including us. More than 1,000 men and women from Malaysia, Indonesia, the Philippines and even Singapore are believed to have travelled to the Middle East to fight for ISIS.",15,32,2016-04-07-T-003-S-00032
