speech_id,topic_id,speech_order,member_name,text
2023-11-22-T-001-S-00001,2023-11-22-T-001,1,Yip Hon Weng,"asked the Minister for Home Affairs (a) whether the Ministry has been able to track the effectiveness of ScamShield in preventing scams since it was launched; (b) what percentage of the local population has downloaded this mobile application; and (c) whether the Ministry intends to introduce ScamShield or similar measures to identify and block scammers from using social media, e-commerce platforms and messaging mobile applications like WhatsApp, Facebook and Instagram to trick victims."
2023-11-22-T-001-S-00002,2023-11-22-T-001,2,Derrick Goh,asked the Minister for Home Affairs (a) what is the public adoption rate of ScamShield since its launch; (b) what is the Ministry’s assessment of the effectiveness of ScamShield; and (c) whether ScamShield complements malware detection apps used by banking customers.
2023-11-22-T-001-S-00003,2023-11-22-T-001,3,Sun Xueling,"Mr Speaker, with your permission, may I take Question Nos 1 and 2 together?"
2023-11-22-T-001-S-00004,2023-11-22-T-001,4,Speaker,Please go ahead.
2023-11-22-T-001-S-00005,2023-11-22-T-001,5,Sun Xueling,"The iOS and Android versions of the ScamShield mobile app were launched in November 2020 and September 2022 respectively. As of October 2023, there have been about 750,000 downloads. We do not track the number of unique users. A user may download the ScamShield app on multiple devices."
2023-11-22-T-001-S-00006,2023-11-22-T-001,6,Sun Xueling,"ScamShield has been effective in protecting users from scam calls and SMSes. Since March 2022, about 80,000 unique scam-tainted phone numbers have been blacklisted and blocked by ScamShield and about five million SMSes have been flagged to users as potential scams."
2023-11-22-T-001-S-00007,2023-11-22-T-001,7,Sun Xueling,"On top of phone calls blocked by ScamShield, the Police work closely with telecommunication companies (telcos) to block mobile lines suspected to be involved in scams. In the first half of 2023, more than 3,700 mobile lines which were believed to be used in scams were flagged by the Police for termination. In addition, telcos blocked about 180 million suspected scam calls at the network level during this period."
2023-11-22-T-001-S-00008,2023-11-22-T-001,8,Sun Xueling,The GovTech team is making enhancements to the ScamShield app so that users can more easily report scams. It is also working to improve the accuracy of scam SMS detections and to help users more easily set up the correct permission settings.
2023-11-22-T-001-S-00009,2023-11-22-T-001,9,Sun Xueling,"Mr Yip Hon Weng asked about measures to identify and block scammers from using social media, e-commerce platforms and messaging mobile applications. While ScamShield is not designed to block scammers on these platforms, it serves as an additional layer of defence and has a reporting function that allows users to alert the authorities about scam calls and messages that they receive. It also complements the Government’s efforts to combat scams. For example, the Police, upon detecting or receiving reports from the public on scammers who are using social media, e-commerce or messaging apps, will ask the platform operators to remove these accounts. In the first half of 2023, more than 10,000 WhatsApp lines and 1,500 online monikers and advertisements that were believed to be used in scams were flagged out by the Police for termination."
2023-11-22-T-001-S-00010,2023-11-22-T-001,10,Sun Xueling,"The Online Criminal Harms Act, which will be operationalised progressively from the first quarter of 2024, will allow the Police to tackle online scam activities more effectively. Specifically, it provides the Police powers to direct online services to prevent suspected scam accounts or content from interacting with or reaching Singapore users. Police can also require designated online services to implement systems, processes or measures to counter scams, such as requiring the verification of user identities against government-issued identification documents."
