Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-02-29-T-001,Speaker,Mdm Speaker,Order. I have to inform hon Members that I have on 1 February 2016 communicated to the President the Address of Thanks agreed to by resolution of this Parliament on 29 January 2016.,1,1,2016-02-29-T-001-S-00001
2016-02-29-T-002,Speaker,Mdm Speaker,"I also wish to inform hon Members that pursuant to the resolution of the House made on 29 January 2016 on the vacancy of an NCMP seat, the Clerk wrote to the Returning Officer on 1 February 2016 informing him of the vacancy arising under section 53 of the Parliamentary Elections Act and for the seat to be filled in accordance with the law.",1,2,2016-02-29-T-002-S-00002
2016-02-29-T-002,Speaker,Mdm Speaker,"On 4 February 2016, the Returning Officer informed me of his declaration of Assoc Prof Daniel Goh Pei Siong of The Workers' Party as the candidate from East Coast GRC elected as a Non-Constituency Member of Parliament under section 52 of the said Act.",2,3,2016-02-29-T-002-S-00003
2016-02-29-T-002,Speaker,Mdm Speaker,The declaration was gazetted on 4 February 2016.,3,4,2016-02-29-T-002-S-00004
2016-02-29-T-002,Speaker,Mdm Speaker,"The hon Member, present to take his seat, will please come forward when his name is called. Oath of Allegiance.",4,5,2016-02-29-T-002-S-00005
2016-02-29-T-002,Speaker,Mdm Speaker,The following Member took and subscribed the Oath of Allegiance,5,6,2016-02-29-T-002-S-00006
2016-02-29-T-002,Speaker,Mdm Speaker,Order. Questions for Oral Answer.,1,7,2016-02-29-T-002-S-00007
2016-02-29-T-003,Lee Bee Wah,Er Dr Lee Bee Wah,"asked	 the Minister for Trade and Industry (Industry) (a) whether current retail petrol prices at petrol pumps reflect the fall in oil prices; (b) whether there is a trend of petrol companies increasing prices faster than they decrease when there are changes to the oil prices; and (c) if so, whether the Ministry plans to implement measures to ensure that petrol companies adjust prices accordingly.",1,8,2016-02-29-T-003-S-00008
2016-02-29-T-003,Lim Biow Chuan,Mr Lim Biow Chuan,asked	 the Minister for Trade and Industry (Industry) whether the Competition Commission of Singapore regularly monitors the price of petrol in Singapore to ensure that there are no cartel practices that will breach the competition rules in Singapore.,1,9,2016-02-29-T-003-S-00009
2016-02-29-T-003,Ang Wei Neng,Mr Ang Wei Neng,"asked	 the Minister for Trade and Industry (Industry) in view of local petrol prices not falling as much as crude oil prices, whether the Competition Commission of Singapore will consider launching an inquiry on the practices of local oil companies.",1,10,2016-02-29-T-003-S-00010
2016-02-29-T-003,Koh Poh Koon,The Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry (Industry)),"Mdm Speaker, may I have your permission to take Question Nos 1 to 3 together, please?",1,11,2016-02-29-T-003-S-00011
2016-02-29-T-003,Speaker,Mdm Speaker,"Yes, please.",1,12,2016-02-29-T-003-S-00012
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"In 2015, the Competition Commission of Singapore (CCS) commenced a study on the factors affecting the movement of petrol prices in Singapore since 2010. CCS found that the petrol companies use Mean of Platts Singapore (MOPS) prices, not crude oil prices, in their cost accounting and pricing decisions for retail petrol. Crude oil price is the price of unrefined oil while MOPS price is the price at which petrol companies purchase refined wholesale petrol from the refineries. MOPS price tends to be higher than crude oil price as it includes the cost of refining crude oil into wholesale petrol.",1,13,2016-02-29-T-003-S-00013
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"In 2015, MOPS price made up less than one-third of the listed retail petrol price. Other components of retail petrol price include operating costs, taxes and duties, land costs, discounts and rebates. These non-fuel components have generally increased in the past few years.",2,14,2016-02-29-T-003-S-00014
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"The retail petrol price that consumers generally pay includes the petrol levy as well as discounts and rebates. Consumers enjoyed an average of about 18% in discounts and rebates off the listed price for Octane 95 petrol in 2014 through site discounts, loyalty programmes and credit card payment.",3,15,2016-02-29-T-003-S-00015
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"Between June 2014 and January 2016, crude oil price fell by an average of S$0.59, MOPS price fell by S$0.52 and the listed price for Octane 95 petrol fell by S$0.35. The pass-through, while relatively high at around 70%, is not complete because of the non-fuel components which make up more than two-thirds of listed retail petrol price. After taking into account the discounts and rebates that consumers enjoy and the levy increase in February 2015, the effective price that consumers paid for Octane 95 petrol fell by S$0.45, implying a pass-through of over 85%.",4,16,2016-02-29-T-003-S-00016
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"Over the six-year period between 1 January 2010 and 31 January 2016, CCS observed that the listed prices for Octane 95 petrol moved in tandem with MOPS prices. There was no significant variation between the time taken to either raise or lower the listed prices for Octane 95 petrol in response to changes in MOPS prices. The magnitude of the change in listed prices for Octane 95 petrol relative to the change of MOPS prices was also observed to be the same whether MOPS prices increased or decreased.",5,17,2016-02-29-T-003-S-00017
2016-02-29-T-003,Koh Poh Koon,Dr Koh Poh Koon,"Based on the information gathered, there is no evidence, Mdm Speaker, to suggest collusion in retail petrol pricing, even though petrol companies do monitor and react to each other's published prices. CCS will continue to monitor developments in the retail petrol market.",6,18,2016-02-29-T-003-S-00018
2016-02-29-T-003,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon),"Thank you, Mdm Speaker, and I thank the Minister of State for the answer. We are not saying that they are colluding but we are not happy with the amount of the reduction in the petrol price. I would like to ask the Minister of State  did the Ministry study the price of petrol during the last cycle of upward trend of crude oil and how fast the petrol companies increased the petrol price.",1,19,2016-02-29-T-003-S-00019
2016-02-29-T-003,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon),The next question  could it be that there is a lack of competition in Singapore – there are just a few of them. Can the Ministry consider removing the three-quarter tank rule?,2,20,2016-02-29-T-003-S-00020
