Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2017-03-01-T-001,Speaker,Mdm Speaker,"Order. Pursuant to paragraph (7) of Standing Order 92, I have fixed the times for the conclusion of consideration of the heads of expenditure in the Estimates of Expenditure for FY 2017/2018 in the Committee of Supply.",1,1,2017-03-01-T-001-S-00001
2017-03-01-T-001,Speaker,Mdm Speaker,"In fixing these times, I have taken into account the reduction of Question Time to 30 minutes on the days allotted for the COS debates, and that the Sitting times of the Committee of Supply be extended for each of the allotted days which are subject to the approval of the House.",2,2,2017-03-01-T-001-S-00002
2017-03-01-T-001,Speaker,Mdm Speaker,"Additionally, I have notified Members that the Sittings on the allotted days of 3 to 9 March will commence at 11.30 am.",3,3,2017-03-01-T-001-S-00003
2017-03-01-T-001,Speaker,Mdm Speaker,"The ""guillotine"" times I have fixed have been notified to hon Members. Order. Questions for Oral Answer.",4,4,2017-03-01-T-001-S-00004
2017-03-01-T-002,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong,asked	 the Minister for Defence (a) whether the Ministry has determined (i) how the used SAF uniforms came into the possession of the smugglers who were caught unloading them near Batam in November 2016 and (ii) the motive for smuggling the uniforms to Batam; and (b) how does the Ministry intend to prevent such incidents from happening again.,1,5,2017-03-01-T-002-S-00005
2017-03-01-T-002,Mohamad Maliki Bin Osman,The Senior Minister of State for Defence (Dr Mohamad Maliki Bin Osman) (for the Minister for Defence),"Mdm Speaker, the SAF has an established system for disposing of its used and unwanted equipment. SAF servicemen who need to dispose of their used uniforms can do so via collection points at all SAF eMarts. Our contractors for uniform disposal collect the used uniforms and send them to the incinerators. The used uniforms are then incinerated under witness by an SAF personnel.",1,6,2017-03-01-T-002-S-00006
2017-03-01-T-002,Mohamad Maliki Bin Osman,The Senior Minister of State for Defence (Dr Mohamad Maliki Bin Osman) (for the Minister for Defence),"Following the incident, the SAF has reminded our contractors to ensure that all uniform disposals are done in accordance with established procedures. The SAF will also be putting up more disposal bins at SAF eMarts and will establish used uniform collection points at entrances of selected camps near populated areas in the next two to three months to reinforce the system. NSmen will be reminded to dispose of their old uniforms only via authorised collection points. These measures will reduce opportunities for unauthorised vendors to obtain and then sell used SAF uniforms.",2,7,2017-03-01-T-002-S-00007
2017-03-01-T-002,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong (Non-Constituency Member),"Mdm Speaker, I thank the Senior Minister of State for his answer. Could I please ask him to answer part (a) of my question? I also have a few supplementary questions. Does SAF carry out any regular audits or spot checks to ensure that proper disposal is always carried out by the contractors? What actions will be taken to improve the current disposal process? What actions will be taken against the persons found responsible for causing or contributing to the uniforms being sold or smuggled into Indonesia?",1,8,2017-03-01-T-002-S-00008
2017-03-01-T-002,Mohamad Maliki Bin Osman,Dr Mohamad Maliki Bin Osman,"Mdm Speaker, the handling and disposal of used SAF uniforms, we suspect, is due to actions of unauthorised parties. Our investigations have found that our authorised contractors have disposed uniforms in accordance with established procedures. As mentioned earlier, the collection points are all available at all SAF eMarts. To enhance the convenience of our servicemen, the SAF will be putting the disposal bins with a one-way non-return valve at the entrance of selected camps near populated areas.",1,9,2017-03-01-T-002-S-00009
2017-03-01-T-002,Mohamad Maliki Bin Osman,Dr Mohamad Maliki Bin Osman,"So, the point is, we will continue to engage and remind our servicemen and NSmen on where they should dispose of their used uniforms. We take this matter very seriously. We will ensure that should there be any individuals who have been found to have violated some of these regulations or procedures, they will be taken to task.",2,10,2017-03-01-T-002-S-00010
2017-03-01-T-002,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong,"I thank the Senior Minister of State. Could I ask again what actions will be taken against the persons found responsible for causing or contributing to the uniforms being sold or smuggled into Indonesia? And another supplementary question, given the answers that the Senior Minister of State has given, is or will Singapore be working with the Indonesian authorities to identify the persons who have been arrested or detained in Indonesia in connection with the investigation for the smuggling of these uniforms?",1,11,2017-03-01-T-002-S-00011
2017-03-01-T-002,Mohamad Maliki Bin Osman,Dr Mohamad Maliki Bin Osman,"It was reported by the media, that the Indonesian Navy is investigating. We are waiting for the outcome of their investigation, and should there be any need for us to work together with them, we will certainly work with them. I think it is premature to even discuss what actions we will take. We will look at the situation as it emerges.",1,12,2017-03-01-T-002-S-00012
2017-03-01-T-002,Speaker,Mdm Speaker,"One final short clarification, Mr Tan.",1,13,2017-03-01-T-002-S-00013
