Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2023-02-27-T-001,Gerald Giam Yean Song,Mr Gerald Giam Yean Song,"asked the Minister for Trade and Industry (a) in each of the past three years, how much funding has been utilised for the Singapore Global Network Funding Programme; (b) which are the main countries and cities where this funding has been utilised; (c) how many applications for funding are received and what proportion of applications are approved; and (d) what measurable outcomes are attributable to this programme.",1,1,2023-02-27-T-001-S-00001
2023-02-27-T-001,Low Yen Ling,The Minister of State for Trade and Industry (Ms Low Yen Ling) (for the Minister for Trade and Industry),"Mr Speaker, between August 2020 and December 2022, the Singapore Global Network Funding Programme (SGNFP) disbursed around $570,000 and supported close to 300 ground-up efforts around the world. About two-thirds of SGNFP applications were successful. These included funding for events such as networking sessions, forums, webinars, festive celebrations and partnerships on digital content creation.",1,2,2023-02-27-T-001-S-00002
2023-02-27-T-001,Low Yen Ling,The Minister of State for Trade and Industry (Ms Low Yen Ling) (for the Minister for Trade and Industry),"These efforts support the SGN in broadening and deepening our overseas ties and network with family, friends and fans of Singapore. The programme has reached out to around 25,000 participants in more than 20 countries like Australia, China, the United Kingdom and the United States, where many overseas Singaporeans are based.",2,3,2023-02-27-T-001-S-00003
2023-02-27-T-001,Speaker,Mr Speaker,Mr Gerald Giam.,1,4,2023-02-27-T-001-S-00004
2023-02-27-T-001,Gerald Giam Yean Song,Mr Gerald Giam Yean Song (Aljunied),"I thank the Minister of State for her reply. Is the main objective of SGN Funding Programme to encourage Singaporean talent abroad to return to Singapore and contribute to our economy and our society. And if not, what is the SGN programme's main objective? Secondly, what kind of events and activities were funded by SGN? The Minister of State mentioned that there was $570,000 that was spent.",1,5,2023-02-27-T-001-S-00005
2023-02-27-T-001,Gerald Giam Yean Song,Mr Gerald Giam Yean Song (Aljunied),"And how effective were they in achieving these objectives? I am not sure if I heard correctly that two-thirds were successful. What happens to the other one-third, then?",2,6,2023-02-27-T-001-S-00006
2023-02-27-T-001,Low Yen Ling,Ms Low Yen Ling,"Mr Speaker, I want to thank the Member Mr Gerald Giam for his questions. I think he will agree with me that overseas Singaporeans are an integral part of the Singapore family. If you remember, SGN was launched in August 2020 and that replaced the Overseas Singaporeans Unit (OSU). [",1,7,2023-02-27-T-001-S-00007
2023-02-27-T-001,Low Yen Ling,Ms Low Yen Ling,"The SGN has various programmes and one of the programme is the one that the Parliamentary Question (PQ) is about, the SGN Funding Programme which supports the SGN to broaden and deepen our overseas network of family and friends. Especially at the height of COVID-19, it was so important to make sure that they remained connected to Singapore, even as they were overseas expanding their network.",2,8,2023-02-27-T-001-S-00008
2023-02-27-T-001,Low Yen Ling,Ms Low Yen Ling,"Allow me to also share that today, within a short span of two-and-a-half years, and despite COVID-19 and the difficulty of organising events, the SGN now has more than 100,000 members around the world, including 15,000 C-suite executives. And there are close to 300 partners that collaborate with the SGN on various partnership initiatives, to do a few things and the aim of SGN is to do a few things  one, to promote networking and collaboration amongst Singaporeans and friends of Singapore; two, connect the community of family and friends of Singapore; and three, at the same time, also to provide platforms to share about opportunities and development in Singapore and Southeast Asia.",3,9,2023-02-27-T-001-S-00009
2023-02-27-T-001,Low Yen Ling,Ms Low Yen Ling,The SGN team is also open to working with overseas Singaporeans who are exploring to come back to Singapore to work or to have them to come back because of the kids' education.,4,10,2023-02-27-T-001-S-00010
