Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2023-04-21-T-001,Wan Rizal,Dr Wan Rizal (Jalan Besar),"Question No 1, Sir.",1,1,2023-04-21-T-001-S-00001
2023-04-21-T-001,Gan Siow Huang,The Minister of State for Education (Ms Gan Siow Huang) (for the Minister for Education),"Mr Speaker, the Ministry of Education (MOE) has provided all primary schools with sufficient internet-enabled devices to support students' learning in school. MOE also periodically reviews the level of provision to ensure that it meets the needs of schools' teaching and learning programmes.",1,2,2023-04-21-T-001-S-00002
2023-04-21-T-001,Gan Siow Huang,The Minister of State for Education (Ms Gan Siow Huang) (for the Minister for Education),"In cases where primary students need to use devices after school hours but lack digital devices, schools can loan computers and Internet-enabling devices to students who need to use devices at home for school work. Our students also have the option to use the computing facilities in school.",2,3,2023-04-21-T-001-S-00003
2023-04-21-T-002,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for Health (a) in the past year, what is the proportion of cancer patients who have exceeded the annual claim limits of $1,200 from MediShield Life and $600 from MediSave for their cancer treatment; (b) what assistance is available for such patients; and (c) whether the Ministry will consider creating a separate claim category for the coverage of elective cancer drug services to avoid exceeding the claim limits for essential cancer drug services.",1,4,2023-04-21-T-002-S-00004
2023-04-21-T-002,Yip Hon Weng,Mr Yip Hon Weng,"asked the Minister for Health (a) how will the implementation of enhanced riders offered by Integrated Shield Plan (IP) insurers to offset limits on oncological treatment coverage affect the Ministry's efforts to curb rising costs of cancer treatments in Singapore; (b) whether MediSave will be permitted to pay for premiums of these riders and, if so, whether this will contradict the Ministry's intent to impose limits on cancer treatment coverage; and (c) whether policyholders who opt for these enhanced riders will be required to have a minimum co-payment of their medical bills subject to a cap each year.",1,5,2023-04-21-T-002-S-00005
2023-04-21-T-002,Tan Wu Meng,Dr Tan Wu Meng (Jurong),Question No 2.,1,6,2023-04-21-T-002-S-00006
2023-04-21-T-002,Ong Ye Kung,The Minister for Health (Mr Ong Ye Kung),"Mr Speaker, may I have your permission to answer Question Nos 2 to 4 together, please?",1,7,2023-04-21-T-002-S-00007
2023-04-21-T-002,Speaker,Mr Speaker,"Yes, please.",1,8,2023-04-21-T-002-S-00008
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,My response will also cover the matters raised in the questions by Mr Louis Chua,1,9,2023-04-21-T-002-S-00009
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,"Let me first provide some facts that have been requested. The annual number of Singapore Citizens and Permanent Residents who received cancer drug treatment and services increased from 22,500 in 2017, to 31,500 in 2021, which is a 40% increase. Eighty-four percent received treatment in Public Healthcare Institutions, or PHIs, and 16% in private medical institutions. And this proportion has remained stable over the past few years.",2,10,2023-04-21-T-002-S-00010
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,"A Member asked about the adequacy of the MediShield Life claim limit for cancer drug services. We have received similar feedback earlier and have recently increased the claim limit for cancer drug services from $1,200 to $3,600 per year. So, increased by three times. This is sufficient to cover the essential cancer drug services incurred by more than nine in 10 subsidised patients in our PHIs.",3,11,2023-04-21-T-002-S-00011
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,"Other Members raised concerns that generous insurance coverage, especially Integrated Shield Plans, or IPs, and IP plus riders provided by commercial insurance companies, will continue to contribute to the rapid escalation of cancer drug prices. I thank the Members for sharing the Ministry of Health (MOH)'s concern which gave rise to the recent policy changes.",4,12,2023-04-21-T-002-S-00012
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,But first let me explain the key reasons for the rapid rise in cancer drug prices over the past years.,5,13,2023-04-21-T-002-S-00013
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,"Firstly, as a small market, Singapore lacks negotiating power and can pay higher procurement prices. With the Cancer Drug List, or CDL, announced in August 2021, drug companies have lowered their prices in order to include their drugs in the CDL so that they can get financing coverage, namely subsidy plus MediShield, MediShield, MediShield Life and IP coverage. Since these changes, we have negotiated an average cost reduction of 30% for most drugs, and over 60% for some drugs.",6,14,2023-04-21-T-002-S-00014
2023-04-21-T-002,Ong Ye Kung,Mr Ong Ye Kung,"We can plough the money saved on procurement costs into more subsidies. Annual Government spending on cancer drug subsidies increased from about $12 million for about 50 drugs before the CDL announcement in August 2021, to around $80 million for more than 100 drugs from September 2022.",7,15,2023-04-21-T-002-S-00015
