Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-04-11-T-001,,,Order read for consideration in Committee of Supply [4th Allotted Day].,1,1,2016-04-11-T-001-S-00001
2016-04-11-T-001,Speaker in the Chair,﻿[Mdm Speaker in the Chair],None ﻿,1,2,2016-04-11-T-001-S-00002
2016-04-11-T-001,Speaker in the Chair,﻿[Mdm Speaker in the Chair],,2,3,2016-04-11-T-001-S-00003
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Mdm Chairman, I beg to move, ""That the total sum to be allotted for head M of the Estimates be reduced by $100.""",1,4,2016-04-11-T-002-S-00004
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"As the largest buyer of goods and services in the market, the Government has significant market influence to shape enterprise behaviour and through its procurement practices incentivise businesses to draw on their research and innovative capabilities in coming up with solutions to public sector problems.",2,5,2016-04-11-T-002-S-00005
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),There is scope to enhance our procurement practices towards promoting innovation among our SMEs while at the same time delivering value for money for the public sector.,3,6,2016-04-11-T-002-S-00006
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"As a start, the public sector could earmark a portion of the public sector tenders specifically to promote and encourage innovations and creativity. I suggest that the Government establish a new ""buy innovation"" procurement framework where innovative solutions are being sought for public sector problems. This could be a new category of tenders carved out for projects where the public sector agencies intend to co-create solutions with SMEs.",4,7,2016-04-11-T-002-S-00007
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"In such tenders, the procurement of innovations is better achieved by specifying the public sector problems to be solved rather than by prescribing the solution and the work to be done, which is the usual approach.",5,8,2016-04-11-T-002-S-00008
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Mdm Chair, at the public service level, our procurement rules and instruction manuals may also need to be reviewed and updated to cater for a more entrepreneurial and innovative society to come. We need to allow for sufficient discretions at the operating level for bite-size public sector projects to be awarded to small businesses who may be early movers or who are proactive in coming up with innovative solutions that the public agencies are looking for. Subjecting every proposal to an open tender would be the surest way to kill off initiative and creativity among the small businesses, and some could be start-ups.",6,9,2016-04-11-T-002-S-00009
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Understandably, there is a need to devise new and alternative governance safeguards other than just making every tenderer compete on prices in the name of transparency and fairness.",7,10,2016-04-11-T-002-S-00010
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),Getting the best price tender may not necessary bring out the most creative and innovative solution which serve the long-term needs of the public sector. The cumulative solution may not be a more sustainable solution.,8,11,2016-04-11-T-002-S-00011
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"In the private sector, awarding contracts on the basis of ideas and innovation by large companies to small firms are already prevalent. Many developed countries' public sectors do have tailored made procurement practices too that promote innovations and co-creations.",9,12,2016-04-11-T-002-S-00012
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"We can take a leaf from UK. To help SMEs develop innovative solutions to public sector challenges, the UK government established the Small Business Research Initiative (SBRI) specifically to help small companies compete for government projects. The SBRI help connect small businesses to government departments who have public sector problems and assist small businesses come up with innovative solutions and ideas. This scheme even helps with bridge finance and in cases of new invention, to safeguard the intellectual property.",10,13,2016-04-11-T-002-S-00013
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"In Singapore, we do have a similar scheme known as Public-Private Co-Innovation Partnership (CI Partnership), which is the platform for the Government department and local companies to co-develop innovative solutions to meet Government's needs.",11,14,2016-04-11-T-002-S-00014
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"However, upon deeper study into details in the CI Partnership website, it seems that this scheme has turned dormant. Despite being a $450-million scheme, only 28 projects were put up since 2011 with no mentions of any take up. One of the criteria mentioned that during the commercialisation phase, the agency may need to call for an open tender to procure the innovative product or service.",12,15,2016-04-11-T-002-S-00015
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Mdm Chair, this is a good initiative notwithstanding the poor take-up rate. It is probably ahead of its time. But now with greater emphasis about working closely with businesses and to foster innovation, the Government should give this scheme another boost and fine tune the criteria and KPIs to be more innovation-friendly.",13,16,2016-04-11-T-002-S-00016
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Given the call in the Budget Statement for the Government to better partner the industry and innovators, can the Minister share how the Government intends to co-create solutions with the businesses and public? What can the Government do to help smaller firms better access Government procurement opportunities and to build track record for their overseas expansion?",14,17,2016-04-11-T-002-S-00017
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),"Cumbersome procurement processes and irrelevant qualifying criteria such as how big is the company and years in operations have deterred many SMEs, especially the start-ups, from supplying solutions to the Government where innovative and creative procurement is concerned.",15,18,2016-04-11-T-002-S-00018
2016-04-11-T-002,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah),We should introduce greater flexibilities in the way the government sector procures goods and services including looking at non-traditional safeguards to ensure value for money.,16,19,2016-04-11-T-002-S-00019
