Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2012-09-11-T-001,Ang Wei Neng,Mr Ang Wei Neng,"asked the Acting Minister for Community Development, Youth and Sports if he can provide an update on the measures announced earlier this year to address the needs of the increasing number of frail elderly as well as the support given to care-givers of these elderly.",1,1,2012-09-11-T-001-S-00001
2012-09-11-T-001,Ang Wei Neng,Mr Ang Wei Neng,Page  696,2,2,2012-09-11-T-001-S-00002
2012-09-11-T-001,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap,"asked the Acting Minister for Community Development, Youth and Sports with regard to the plan to build up to 40 Integrated Day Facilities (IDFs) serving up to 6,000 elderly by 2016 (a) whether the plan to build new IDFs in Bishan-Toa Payoh and Tampines in 2012 will proceed; (b) whether the plan to upgrade six existing Day Care/Day Rehabilitation Centres to IDFs in 2012 will go ahead and where these Day Care/Day Rehabilitation Centres are; (c) what criteria are used to determine IDF sites and whether these include convertible old town centre facilities and areas having a higher than national average percentage of residents who are above 50 years old; and (d) whether the Ministry will release a masterplan showing where and when the 40 IDFs will be built.",1,3,2012-09-11-T-001-S-00003
2012-09-11-T-001,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap,Page  697,2,4,2012-09-11-T-001-S-00004
2012-09-11-T-001,Chan Chun Sing,"The Acting Minister for Community Development, Youth and Sports (Mr Chan Chun Sing)","Mr Speaker, Sir, may I have your permission to take Question Nos 1 and 2 together?",1,5,2012-09-11-T-001-S-00005
2012-09-11-T-001,Speaker,Mr Speaker,"Yes, please.",1,6,2012-09-11-T-001-S-00006
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Mr Speaker, Sir, in March this year, my Ministry announced a series of initiatives to build up community- and home-based eldercare services to better support ageing-in-place. We are on track to roll out the measures progressively over the next few months.",1,7,2012-09-11-T-001-S-00007
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,"Last month, MCYS unveiled the ""3-in-1"" concept for Integrated Day Facilities or IDF for short. First, the IDFs will offer integrated care services for the frail elderly, combining social day care, centre-based nursing, community rehabilitation and dementia care. Second, IDFs will provide information, coordination and referral services to better support families and care-givers. Third, the larger IDFs will provide gym and social space for community use.",2,8,2012-09-11-T-001-S-00008
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,"By second quarter of next year, we should complete the building of two new IDFs – one in Tampines and the other in Toa Payoh – and the upgrading of six existing day-care centres to IDFs. Another new IDF at Serangoon will be completed in the second half of 2013. By 2016, there will be about 40 IDFs serving up to 6,000 elderly. Details on the location of the remaining IDFs will be announced in the next two to three months.",3,9,2012-09-11-T-001-S-00009
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,"My Ministry is also introducing social home-based care where the elderly at home can receive care services, such as personal hygiene, housekeeping and laundry from a single care worker. We are working closely with our partners to recruit and train these care workers so as to launch this service in the fourth quarter of this year. By 2016, we will scale this service to benefit up to 4,000 elderly.",4,10,2012-09-11-T-001-S-00010
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,I am also happy to share that the Foreign Domestic Worker (FDW) Grant of $120 per month will come into effect from October this year. Applications have opened since 6 August this year. Households which employ a Foreign Domestic Worker to look after an elderly or person with disabilities and meet the eligibility criteria can apply for the grant.,5,11,2012-09-11-T-001-S-00011
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,"To provide greater support for the vulnerable elderly in the community, my Ministry will organise the existing Seniors Activity Centres (SACs) into a hub-and-spoke concept, where Anchor SACs will support clusters of SACs to strengthen and expand their reach. Anchor SACs will perform additional roles, such as closer monitoring through home visits, case management and counselling services, for vulnerable elderly in the community. We expect the first six Anchor SACs to start operations by December this year. By 2016, we will have 16 Anchor SACs supporting some 39,000 elderly Singaporeans.",6,12,2012-09-11-T-001-S-00012
2012-09-11-T-001,Chan Chun Sing,Mr Chan Chun Sing,Page  698,7,13,2012-09-11-T-001-S-00013
