speech_id,topic_id,speech_order,member_name,text
2016-01-25-T-001-S-00001,2016-01-25-T-001,1,Seah Kian Peng,"Mdm Speaker, I propose that the hon Mr Charles Chong and Mr Lim Biow Chuan be elected as Deputy Speakers of this Parliament."
2016-01-25-T-001-S-00002,2016-01-25-T-001,2,Seah Kian Peng,"Mr Charles Chong has been a Member of Parliament since 1988. I think this makes him the longest serving and the most experienced backbencher. He has sat on Select Committees and has led various Government Parliamentary Committees. He also participated actively in the work of various parliamentary conferences. He was also the Deputy Speaker in the Twelfth Parliament session, having been elected and appointed to the position in 2011. I had the privilege of working with and being seated next to Mr Charles Chong during the last Parliament session."
2016-01-25-T-001-S-00003,2016-01-25-T-001,3,Seah Kian Peng,"As for Mr Lim Biow Chuan, he was, like me, elected to Parliament in 2006. A lawyer by profession, Mr Lim has contributed actively to parliamentary work. He was a member on the Standing Select Committee and was Singapore's regional representative in the Commonwealth Parliamentary Association Exco. He has participated in the work of the various parliamentary committees and parliamentary friendship and regional groups."
2016-01-25-T-001-S-00004,2016-01-25-T-001,4,Seah Kian Peng,"With their expertise, experience and character, I am confident that both Mr Charles Chong and Mr Lim Biow Chuan will make good deputies in discharging their duties and supporting Mdm Speaker in the course of this Thirteenth Parliament session."
2016-01-25-T-001-S-00005,2016-01-25-T-001,5,Indranee Rajah,"Mdm Speaker, I support the proposal."
2016-01-25-T-001-S-00006,2016-01-25-T-001,6,Speaker,"There being no other proposal, I declare Mr Charles Chong and Mr Lim Biow Chuan to have been duly elected as Deputy Speakers of this Parliament. ["
2016-01-25-T-002-S-00007,2016-01-25-T-002,7,,"[(proc text) ""to amend the Banking Act (Chapter 19 of the 2008 Revised Edition) and to make a consequential amendment to the Income Tax Act (Chapter 134 of the 2014 Revised Edition)"", (proc text)]"
2016-01-25-T-002-S-00008,2016-01-25-T-002,8,,"[(proc text) presented by Mr Lawrence Wong; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]"
2016-01-25-T-003-S-00009,2016-01-25-T-003,9,,"[(proc text) ""to amend the Goods and Services Tax Act (Chapter 117A of the 2005 Revised Edition)"", (proc text)]"
2016-01-25-T-003-S-00010,2016-01-25-T-003,10,,"[(proc text) recommendation of President signified; presented by Mr Heng Swee Keat; read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]"
