Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2021-10-05-T-001,Tan Wu Meng,Dr Tan Wu Meng,"asked the Prime Minister regarding the report by MAS that bank customers in Singapore suffered fraudulent credit card transactions following malicious actors' diversion of SMS One-time Passwords (OTPs), whether a retrospective review will be conducted to establish whether additional customers prior to September 2020 may have been affected.",1,1,2021-10-05-T-001-S-00001
2021-10-05-T-001,Lawrence Wong,The Minister for Finance (Mr Lawrence Wong) (for the Prime Minister),"Mr Speaker, Sir, aside from Dr Tan's Parliamentary Question (PQ), Member Ms Joan Pereira had filed similar PQ yesterday and Mr Gerald Giam",1,2,2021-10-05-T-001-S-00002
2021-10-05-T-001,Lawrence Wong,The Minister for Finance (Mr Lawrence Wong) (for the Prime Minister),"So, with your permission, may I take all these PQs related to MAS' recent announcement on the SMS OTPs fraud, at the same time.",2,3,2021-10-05-T-001-S-00003
2021-10-05-T-001,Speaker,Mr Speaker,"Yes, please.",1,4,2021-10-05-T-001-S-00004
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"Sir, MAS, the Infocomm Media Development Authority (IMDA) and the Singapore Police Force (SPF) announced on 15 September that malicious actors overseas had diverted and used SMS OTPs to perform fraudulent credit card transactions between September 2020 and December 2020. Seventy-five bank customers in Singapore had been affected. Banks have reached out to all the affected customers to waive the unauthorised transactions, amounting to approximately S$500,000.",1,5,2021-10-05-T-001-S-00005
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"There have been no confirmed cases of SMS OTP diversion in Singapore prior to September 2020. Banks are reviewing all card dispute cases reported to them from September 2020, to identify if there may be other fraudulent transactions that were enabled by SMS OTP diversion. Banks will similarly investigate any new reports by customers, including any such transactions before September 2020. Bank customers will not have to bear any unauthorised charges in cases which are confirmed to have been enabled by SMS OTP diversion, as long as customers had taken care to protect their card information and authentication credentials. So, bank customers will not have to bear any such unauthorised charges so long as they had taken care to protect their card information and authentication credentials.",2,6,2021-10-05-T-001-S-00006
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"Sir, this attack has shown us that the fight against scams and fraud requires collective effort.",3,7,2021-10-05-T-001-S-00007
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"Banks have a responsibility to secure their IT systems, put in place robust measures to authenticate customer transactions and conduct active surveillance to detect unusual transactions patterns. They are required to institute robust security controls to safeguard customers’ account information and transaction data from unauthorised access and misuse.",4,8,2021-10-05-T-001-S-00008
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"Likewise, bank customers too have a responsibility – to protect their online banking and payment credentials for authentication such as passwords and OTPs, by inputting them only on official websites or mobile applications. These should never be disclosed over the phone, via text message or email.",5,9,2021-10-05-T-001-S-00009
2021-10-05-T-001,Lawrence Wong,Mr Lawrence Wong,"Mr Giam had asked about the measures taken by banks and telecommunication companies to safeguard against the SMS OTP diversion attack. While banks’ systems were secure and not the cause of these incidents, banks have further enhanced their fraud surveillance measures. This includes rejecting card payments made to common merchants linked to the unauthorised transactions. Banks will continue to closely monitor the evolving cybersecurity landscape, and regularly review authentication mechanisms and other security measures put in place to address risks posed to customers using online financial services.",6,10,2021-10-05-T-001-S-00010
