speech_id,topic_id,speech_order,member_name,text
2017-04-04-T-001-S-00001,2017-04-04-T-001,1,Vikram Nair,asked	 the Minister for National Development (a) what is the number of flats in blocks 685 to 690 of Woodlands Town that have reported their floor tiles cracking or popping from the time the flats were constructed to date; (b) what is this figure as a percentage of the total number of flats in the area; (c) what are the causes of these tiles cracking or popping; and (d) whether HDB will take any steps to assist flat owners who continue to experience such popping or cracking tiles in the coming years.
2017-04-04-T-001-S-00002,2017-04-04-T-001,2,Desmond Lee,"Mdm Speaker, a question in almost identical terms was asked yesterday and a response was issued in written form. I would point Members to that. I would be happy to take supplementary questions."
2017-04-04-T-001-S-00003,2017-04-04-T-001,3,Vikram Nair,"I apologise because I have not seen the answer yet. I would like to ask the Senior Minister of State what was the answer to the first two questions that I had  the number of units and, as a percentage of the total number of units in blocks 685 to 690."
2017-04-04-T-001-S-00004,2017-04-04-T-001,4,Speaker,If the Senior Minister of State can just summarise.
2017-04-04-T-001-S-00005,2017-04-04-T-001,5,Desmond Lee,"For the blocks in question, because they were built more than 15 years ago, HDB does not keep track of the data."
2017-04-04-T-001-S-00006,2017-04-04-T-001,6,Vikram Nair,"Anecdotally, from what I understand from residents, I have been told that over the course of 15 years, more than 50% of the units have had their tiles popped. The view is that that is because of workmanship issues. I understand HDB has been very kind. It has actually been replacing the popped tiles for about the last 15 years."
2017-04-04-T-001-S-00007,2017-04-04-T-001,7,Vikram Nair,"Because I think this issue will continue to arise and continue to come up, if it is a workmanship issue and rather than HDB incurring the cost of replacing it each time, my suggestion would be for HDB to give a one-off grant to the residents to replace at their own cost and their own choice of the type of tiles. The issue, the residents tell me, is that when the same tiles are put in by the same contractors, they pop again. This may be one way to just close the issue off, for upcoming cases that arise."
2017-04-04-T-001-S-00008,2017-04-04-T-001,8,Desmond Lee,"Madam, as set out in the reply yesterday, there are many causes for popping tiles. Most developers would give a one-year Defects Liability Period (DLP), while others may give more, for example, three years of DLP, on a goodwill basis. HDB's practice goes way beyond that, to 15 years. We do so for all such cases that are surfaced to our attention within the 15-year period, without us necessarily looking at the cost of it. As for the Member's suggestion, we take note of it."
2017-04-04-T-002-S-00009,2017-04-04-T-002,9,Ang Wei Neng,"asked 	 the Minister for National Development whether URA is (i) reviewing the rule of allowing developers to build large air-con ledges and balconies for non-landed residential properties without them being counted as part of the gross floor area and yet are allowed to be charged to buyers for such space and (ii) making it mandatory to state the floor areas dedicated for balconies, air-con ledges and other outdoor space in the floor plans of such properties during their launches."
2017-04-04-T-002-S-00010,2017-04-04-T-002,10,Lawrence Wong,"Madam, URA grants Gross Floor Area (GFA) exemptions to achieve certain planning objectives. For example, air-conditioner ledges below one metre in width are exempted from GFA in order to incentivise developers to house air-conditioner condensers neatly in residential developments. Balconies, on the other hand, are, in fact, not exempted from GFA, and developers must pay development charge for them. The rules on what constitutes GFA are publicly available on URA's website."
2017-04-04-T-002-S-00011,2017-04-04-T-002,11,Lawrence Wong,"Developers factor in strata area when pricing units in their developments. Strata area measures the amount of floor space to be sold to the buyer, on the basis that the space is for the buyer's exclusive enjoyment. As both balconies and air-conditioner ledges solely serve individual units, they are considered to be strata area and, hence, chargeable to the buyer."
2017-04-04-T-002-S-00012,2017-04-04-T-002,12,Lawrence Wong,"It is already mandatory for developers to provide prospective home buyers with a drawn-to-scale floor plan of the unit and, a detailed breakdown of the area of the unit by various types of spaces, such as bedrooms, bathrooms, air-conditioner ledges and balconies. The Member had suggested making this mandatory; it is already the case."
2017-04-04-T-002-S-00013,2017-04-04-T-002,13,Lawrence Wong,"This information must be given to prospective home buyers before they pay the booking fee for an Option to Purchase (OTP) for the unit. The floor area of various types of spaces, including air-conditioner ledges and balconies, must also be accurately represented in the show-flats. URA will not hesitate to take action against developers who have misrepresented such information to home buyers. Home buyers are advised to review the information in order to make an informed decision over their purchases."
2017-04-04-T-002-S-00014,2017-04-04-T-002,14,Ang Wei Neng,"Madam, I thank the Minister for the answer. As I understand it, there is this Balcony Bonus Gross Floor Area (GFA) scheme. It provides the developers a bonus to build up to 10% more than the allowable GFA. Because of this, the developers apparently build extra-large balconies, sometimes, one-third to half the space of the liveable space inside the apartment. That has caused some misery among the buyers. We hope that MND can consider regulating the size of balconies."
2017-04-04-T-002-S-00015,2017-04-04-T-002,15,Lawrence Wong,"Madam, just to be clear again, because the Member had asked about air-con ledges and balconies, air-con ledges are a separate issue. This was an issue that was publicised in the media recently. That is a separate matter from a Bonus GFA matter."
2017-04-04-T-002-S-00016,2017-04-04-T-002,16,Lawrence Wong,"The Bonus GFA applies to balconies. Indeed, there is such a provision today. I think it has generally worked well in providing us buildings and residential developments that add to our physical landscape. Part of it is making sure that the information that is provided to buyers is very clear  what constitutes balcony space, what constitutes usable space."
2017-04-04-T-002-S-00017,2017-04-04-T-002,17,Lawrence Wong,"As I have said, this information is mandatory and we will continue to make sure that developers publicise the information properly. We encourage home buyers to look at the prospectus carefully, especially if they are buying flats based on plans, and make informed decisions about their purchases."
2017-04-04-T-003-S-00018,2017-04-04-T-003,18,Gan Thiam Poh,asked	 the Minister for Health what are the infrastructure investments that have been implemented or are being implemented to support our social and economic development in the face of an ageing population.
2017-04-04-T-003-S-00019,2017-04-04-T-003,19,Gan Kim Yong,"Madam, we take a whole-of-Government approach in preparing ourselves in the face of an ageing population. Launched in 2015, the Action Plan for Successful Ageing outlines the national blueprint to help Singaporeans age well and age confidently, with strong family and community support. The Ministerial Committee on Ageing oversees and coordinates these efforts."
2017-04-04-T-003-S-00020,2017-04-04-T-003,20,Gan Kim Yong,"First, to sustain our economic vitality and help Singaporeans adjust to the changing economy, the Government has been investing in continuing education and training (CET) infrastructure to help our older workers remain employable. Singaporeans can access heavily-funded CET programmes to upskill and reskill throughout their lifetime."
2017-04-04-T-003-S-00021,2017-04-04-T-003,21,Gan Kim Yong,"There are also professional conversion programmes to support mid-career switches for PMETs. Many new initiatives have been introduced under SkillsFuture, such as skills-based modular courses. The Government also supports ageless workplaces through the WorkPro scheme which provides funding support for companies to redesign jobs for older workers. In addition, workplace health programmes have been put in place to keep mature workers healthy."
