speech_id,topic_id,speech_order,member_name,text
2021-02-24-T-001-S-00001,2021-02-24-T-001,1,Gan Thiam Poh,asked the Minister for Law whether the Ministry will consider providing psychological and counselling support and legal advice for all bankrupts.
2021-02-24-T-001-S-00002,2021-02-24-T-001,2,Edwin Tong Chun Fai,"Mr Speaker, the bankruptcy regime aims to help bankrupts make a fresh start in their financial matters, whilst at the same time, also ensuring that the rights of creditors remain adequately protected. When a person is made a bankrupt, his or her estate will be administered by the Official Assignee or a Private Trustee appointed by the General Division of the High Court."
2021-02-24-T-001-S-00003,2021-02-24-T-001,3,Edwin Tong Chun Fai,"MinLaw’s Insolvency Office makes available to debtors and bankrupts user-friendly information on the bankruptcy process. The Insolvency Office does not provide direct psychological and counselling support or legal advice to bankrupts. However, it maintains a list of social service agencies and legal clinics so that it can make the necessary referrals to bankrupts where appropriate. If bankrupts require psychological and counselling support, the Official Assignee or appointed Private Trustee will refer them to a suitable social service agency or family service centre. If they require legal advice, they are referred to the Legal Aid Bureau or a suitable legal clinic in the community, depending on their profile and the subject matter on which they seek advice."
2021-02-24-T-001-S-00004,2021-02-24-T-001,4,Speaker,Mr Gan.
2021-02-24-T-001-S-00005,2021-02-24-T-001,5,Gan Thiam Poh,"I thank the Minister for the comprehensive reply. I have noticed that a lot of bankrupts, especially the first timers, when they were made bankrupt, they are traumatised emotionally and also psychologically, and some of them even slip into depression. In quite a lot of cases, they do not understand what is meant by being bankrupt. As such, could the Ministry provide psychological support or counselling to all the first-time bankrupts?"
2021-02-24-T-001-S-00006,2021-02-24-T-001,6,Edwin Tong Chun Fai,"I thank Mr Gan. Sir, the Insolvency Office under MinLaw routinely advises the bankrupts. We understand that it can be a traumatic, a novel experience even, for bankrupts to be in this situation. So, whilst they are bankrupt, the Insolvency Office working with various social service agencies, as I had mentioned, and also agencies such as Workforce Singapore and NTUC's e2i in the context of assisting bankrupts with employment opportunities."
2021-02-24-T-001-S-00007,2021-02-24-T-001,7,Edwin Tong Chun Fai,"In addition, the Insolvency Office has also had the benefit of working with Singapore Polytechnic's Institute of Financial Literacy. This tie-up helps to provide bankrupts with financial literacy courses to allow bankrupts to make plans whilst they are bankrupt, and also to look at the options available to them after they are discharged from bankruptcy so that they can organise and maintain their financial matters better."
2021-02-24-T-001-S-00008,2021-02-24-T-001,8,Edwin Tong Chun Fai,"In addition, as Mr Gan might be aware, we have over the last few years, instituted the Revised Debt Repayment Scheme which allows individuals, pre-bankruptcy who have a steady stream of income and whose debts do not exceed a certain amount – in this case, we recently revised it to $150,000 – for them to benefit from a programme where these debts can be serviced through a repayment plan over a period of time with their creditors; and in this way, also avoid bankruptcy, the stigma of bankruptcy and also the longer tail impact that bankruptcy may have on the individual."
2021-02-24-T-001-S-00009,2021-02-24-T-001,9,Edwin Tong Chun Fai,"So, there is a range of different options, beginning with pre-bankruptcy for an individual who is in financial difficulty; and also, if they inevitably go into bankruptcy, there is a series of support options open for them to seek advice from and to try and find a way out of bankruptcy; and also, as I had mentioned, post-bankruptcy, how they can organise and maintain their financial matters better to avoid being in the same situation again."
2021-02-24-T-002-S-00010,2021-02-24-T-002,10,Vikram Nair,asked the Minister for Education whether he can provide an update on the investigation into the death of Jethro Puah and whether there are any lessons to be learnt to reduce the risk of serious accidents when students take part in higher risk activities.
2021-02-24-T-002-S-00011,2021-02-24-T-002,11,Lawrence Wong,"Mr Speaker, on behalf of the Ministry of Education, let me first express my deepest condolences to Jethro’s parents, family members and loved ones."
2021-02-24-T-002-S-00012,2021-02-24-T-002,12,Lawrence Wong,"Jethro and his class were involved in an activity at the adventure facility in SAFRA Yishun, which is operated by Camelot Pte Ltd. This is an annual activity that the school has been undertaking for its students since 2017. We are unable to comment on the specifics of the incident as the cause of Jethro’s death is still being investigated by the Police."
2021-02-24-T-002-S-00013,2021-02-24-T-002,13,Lawrence Wong,"MOE is also undertaking its own review on the conduct of height-based outdoor education. We will share the findings and recommendations when the review is completed. Meanwhile, all such activities will remain suspended."
