speech_id,topic_id,speech_order,member_name,text
2022-09-13-T-001-S-00001,2022-09-13-T-001,1,Yip Hon Weng,"asked the Minister for Health (a) whether vaccinations for COVID-19 will be incorporated into the National Childhood Immunisation Schedule; and (b) if so, whether parents will have a choice between mRNA and non-mRNA vaccines."
2022-09-13-T-001-S-00002,2022-09-13-T-001,2,Yip Hon Weng,asked the Minister for Health with regard to the current COVID-19 Omicron wave (a) whether the hospitalisation rate of 1.9% is expected to rise as more restrictions are removed; (b) what is the highest hospitalisation rate that our public hospitals can currently accommodate; and (c) whether the Government will look into mandating targeted vaccines against the Omicron variant.
2022-09-13-T-001-S-00003,2022-09-13-T-001,3,Ong Ye Kung,"Mr Speaker, Sir, with your permission, may I address Question Nos 1 to 2 for oral answer and Question Nos 21 to 23 for written answer on the Order Paper, please?"
2022-09-13-T-001-S-00004,2022-09-13-T-001,4,Speaker,Please do.
2022-09-13-T-001-S-00005,2022-09-13-T-001,5,Ong Ye Kung,I am very thankful that the number of questions on COVID-19 has decreased significantly.
2022-09-13-T-001-S-00006,2022-09-13-T-001,6,Ong Ye Kung,"Mr Yip Hon Weng asked about COVID-19 hospitalisation rates that our public hospitals can accommodate. As our society becomes more resilient to COVID-19 due to vaccinations as well as safe recovery from infections, we have observed that the incidence of hospitalisation has fallen in the most recent Omicron infection wave, compared to previous waves."
2022-09-13-T-001-S-00007,2022-09-13-T-001,7,Ong Ye Kung,"However, it is not possible to estimate a hospitalisation incidence rate which our healthcare capacity can handle, because it is also a function of the transmissibility of the variant and the number of people who get infected on a daily basis during a big wave. So, what we need to do is to continue to keep our vaccinations ""up to date"", prevent ourselves from falling severely ill if we are infected, we must exercise social responsibility, such as staying at home and self-testing when not feeling well, and do whatever we can to optimise our hospital capacity. We have been and will continue to re-allocate our healthcare resources on a dynamic basis to where they are needed most."
2022-09-13-T-001-S-00008,2022-09-13-T-001,8,Ong Ye Kung,Mr Yip Hon Weng also asked about vaccines. We are bringing in bivalent vaccines into Singapore. It is provided for in our agreements with the pharmaceutical companies. The Health Sciences Authority (HSA) has completed the evaluation of the Moderna bivalent vaccine and a decision will be announced soon. The bivalent vaccines will target both the ancestral strain of COVID-19 and the Omicron variant. Our intention is to update our vaccines for the National Vaccination Programme as the formulations improve. We will share more details when the arrangements are confirmed.
2022-09-13-T-001-S-00009,2022-09-13-T-001,9,Ong Ye Kung,"Nevertheless, existing vaccines remain highly protective against severe disease, including for the Omicron BA.5 variant. If you are eligible to receive another vaccine dose, please receive your vaccination without delay and not wait for variant-specific vaccines, as COVID-19 is still spreading in the community."
2022-09-13-T-001-S-00010,2022-09-13-T-001,10,Ong Ye Kung,"I will now turn to the Member’s question about COVID-19 in children. As of 29 August 2022, amongst young people under the age of 18 who are infected with COVID-19, the incidence of Multisystem Inflammatory Syndrome in Children (MIS-C) was 5.7 per 100,000 for those fully vaccinated, versus 38 per 100,000 amongst those not fully vaccinated."
2022-09-13-T-001-S-00011,2022-09-13-T-001,11,Ong Ye Kung,"The Member also asked about children’s vaccinations for COVID-19, such as whether Novavax will be made available for those aged 18 and below and whether the vaccines have long-term effects on children. Currently, HSA as well as the Expert Committee on COVID-19 Vaccination (EC19V) are independently evaluating the Novavax vaccine for young persons aged 12 to 17. Novavax has not submitted the application for its vaccine to be administered to children under 12."
2022-09-13-T-001-S-00012,2022-09-13-T-001,12,Ong Ye Kung,There is so far no evidence suggesting COVID-19 vaccines result in potential risk of toxicity to humans or developmental defects in children. There are no plans to include COVID-19 vaccinations into the National Childhood Immunisation Schedule at this point as the pandemic situation is dynamic and the recommendations continue to evolve with new data. MOH will review this when appropriate.
2022-09-13-T-001-S-00013,2022-09-13-T-001,13,Ong Ye Kung,"Assoc Prof Jamus Lim asked about vaccination-differentiated measures. At the height of an infection wave, measures are taken to prevent our healthcare system from being overwhelmed. However, when cases are lower and steady, many of these measures, including mask-wearing, for example, have been removed. Others, such as vaccinations and vaccination-differentiated safe management measures (VDS), are kept in some form, in anticipation of another infection wave. This is the nature of crisis management – we stand down many measures when they are not needed but we need to keep some, in anticipation of something worse happening later."
2022-09-13-T-001-S-00014,2022-09-13-T-001,14,Ong Ye Kung,"While VDS is mandated for specific settings, such as events with more than 500 participants at any one time, business owners and employers also have the flexibility to implement conditions of service that are relevant to their settings, such as requiring the donning of masks, as well as adopting vaccination-related instructions for customers or for workers."
2022-09-13-T-001-S-00015,2022-09-13-T-001,15,Ong Ye Kung,"Nevertheless, as the Multi-Ministry Task Force (MTF) had explained in previous replies, we are reviewing vaccination requirements, from one of counting number of doses and boosters we are taking, to ensuring that our vaccination is ""up to date"". This will be a more enduring posture as we live with COVID-19 as an endemic disease. We expect to complete this review in the next couple of months and will review VDS at the same time."
2022-09-13-T-001-S-00016,2022-09-13-T-001,16,Speaker,Mr Yip Hon Weng.
2022-09-13-T-001-S-00017,2022-09-13-T-001,17,Yip Hon Weng,"Thank you, Mr Speaker. I thank the Minister for the reply. I have two supplementary questions. I note the Minister's response on adding COVID-19 vaccinations into the National Childhood Immunisation Schedule. It will give assurance to parents that the COVID-19 vaccination does play an important role to better protect children against severe complications, such as Multisystem Inflammatory Syndrome in children. What else is the Ministry doing to encourage more parents to vaccinate their children for COVID-19?"
2022-09-13-T-001-S-00018,2022-09-13-T-001,18,Yip Hon Weng,"My second supplementary question is when will MOH allow children below the age of five to get the COVID-19 vaccination, since other countries, such as the US, have allowed COVID-19 vaccines for babies aged six months to toddlers aged four years?"
2022-09-13-T-001-S-00019,2022-09-13-T-001,19,Ong Ye Kung,"On the second question first, children under five, we have the supplies; it is part of our supply agreement. HSA has also approved the use of the Moderna vaccine, which is a two-dose vaccine, on children aged six months to under five years old. But because cases are now low and we also want to vaccinate children below five and give the booster for children aged six to 12 years at the same location, it is more convenient for parents to bring siblings often falling into both age groups together to the vaccination centre. But the older age groups, those in Primary schools, many of them are also getting into examination mode and given that the current situation is stable, the cases are relatively low, our intention, as we have announced at the MTF press conference, is to time it around end-October or early November, when examinations are over, so that, with peace of mind, parents can bring their children – those from six months up to 11 years old – either for their primary series or for their booster. That is our current plan. Details will be announced once we are ready."
2022-09-13-T-001-S-00020,2022-09-13-T-001,20,Ong Ye Kung,"As we open up vaccinations to all the children for booster or primary vaccination, we want to continue to disclose as much medical information as we can, for example, as the Member has asked, ""What is the MIS-C rate for children who are fully vaccinated and not vaccinated?"" We can tell there is huge difference. Therefore, it is through encouraging parents through transparent information that we hope more parents will bring their children to get vaccinated."
2022-09-13-T-001-S-00021,2022-09-13-T-001,21,Speaker,Assoc Prof Jamus Lim.
