Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2015-07-14-T-001,Zainal Sapari,Mr Zainal Sapari,asked the Minister for National Development whether he can provide an update on the plans to assist the elderly and physically challenged who require direct lift access but whose HDB blocks are deemed unsuitable for the Lift Upgrading Programme (LUP) on the grounds of economic and/or technical viability.,1,1,2015-07-14-T-001-S-00001
2015-07-14-T-001,Zaqy Mohamad,Mr Zaqy Mohamad,asked the Minister for National Development (a) what are the measures to help residents who do not benefit from LUP or who do not have a lift on their floor; (b) how many of such units have approached HDB for assistance to allow them to purchase another unit or move into new flats for lift access; (c) whether the Ministry provides special consideration for such cases as many may need lifts for mobility reasons and in their old age have difficulty getting new loans from HDB or have already taken two concessionary loans; (d) how many residential units are currently still not able to benefit from having a lift on their floor as the block does not qualify for LUP; and (e) what proportion of these units is due to technical infeasibility and what proportion is due to insufficient units to meet the maximum share cap for the project.,1,2,2015-07-14-T-001-S-00002
2015-07-14-T-001,Gan Thiam Poh,Mr Gan Thiam Poh,asked the Minister for National Development (a) what is the outcome of the trial involving two new lift solutions to provide direct lift access to flats not eligible for the LUP; and (b) whether HDB has found the lift solutions suitable to be implemented for flats not eligible for LUP.,1,3,2015-07-14-T-001-S-00003
2015-07-14-T-001,Lee Yi Shyan,The Senior Minister of State for National Development (Mr Lee Yi Shyan) (for the Minister for National Development),"Mdm Speaker, may I have your permission to take Question Nos 1 to 3 together?",1,4,2015-07-14-T-001-S-00004
2015-07-14-T-001,Speaker,Mdm Speaker,"Yes, please.",1,5,2015-07-14-T-001-S-00005
2015-07-14-T-001,Lee Yi Shyan,Mr Lee Yi Shyan,"Thank you. While we try to offer LUP to as many HDB blocks as possible, there are some blocks where the LUP is not feasible due to technical constraints or prohibitively high cost. Through the adoption of new technologies and innovative solutions, HDB has reduced the number of such blocks to about 200. We continue to explore ways so that even more households can benefit.",1,6,2015-07-14-T-001-S-00006
2015-07-14-T-001,Lee Yi Shyan,Mr Lee Yi Shyan,"For example, HDB is piloting two new solutions – the Pneumatic Vacuum Elevator (PVE) and the Vertical Platform Lift (VPL). The PVE has been turned on for public trial last month, while the VPL is currently being evaluated. HDB is testing the new lift solutions to ensure that they are safe and technically reliable before rolling them out. Surveys will also be conducted to gather feedback from users of the PVE and VPL and the results will help us determine if they are suitable for wider implementation.",2,7,2015-07-14-T-001-S-00007
2015-07-14-T-001,Lee Yi Shyan,Mr Lee Yi Shyan,"Residents who wish to move to a unit with direct lift access can sell their existing flat and either buy a resale flat or a new subsidised flat if they meet eligibility conditions. Meanwhile, Singaporean residents who are in urgent need of direct lift access due to medical conditions or disability may approach HDB for housing and financing assistance. HDB assesses each request on a case-by-case basis to see how best we can render help.",3,8,2015-07-14-T-001-S-00008
2015-07-14-T-001,Zaqy Mohamad,Mr Zaqy Mohamad (Chua Chu Kang),"I thank the Senior Minister of State for his reply to my Parliamentary Question (PQ). In my experience so far, as the Senior Minister of State had mentioned, HDB does look at each case on a case-by-case basis. The experience of some of these residents is that they want to move out but they cannot; and even through appeals, they cannot get through because most of them are immobile and aged. Therefore, if they want to buy a better flat, it is very difficult to get a loan. Sometimes, they have already taken two concessionary loans. And if they want to downgrade, they seem to have a lot of difficulties in doing so. Many of them have not been successful in such appeals, although the Senior Minister of State mentioned that HDB does look at these on an individual basis. Will the HDB consider giving even more special consideration for such families, especially those who are aged and hardly mobile?",1,9,2015-07-14-T-001-S-00009
2015-07-14-T-001,Zaqy Mohamad,Mr Zaqy Mohamad (Chua Chu Kang),"Second question is this  specifically to the number of LUP flats, there are about 200 left, as I understand it. HDB has done about 98% of flats through the LUP; there are just 2% of flats left. Many residents I meet ask, ""There is just 2% left. Why does HDB not consider removing that cap? There are many flats out there that are technically feasible for LUP, but just that they cannot meet the cost cap."" Given that there are just so few left, why does HDB not consider removing the cost cap?",2,10,2015-07-14-T-001-S-00010
