Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2022-10-05-T-001,Desmond Choo,Mr Desmond Choo,"asked the Prime Minister whether and, if so, how has the Ministry been working with family offices in Singapore to deepen investments in local companies.",1,1,2022-10-05-T-001-S-00001
2022-10-05-T-001,Alvin Tan,The Minister of State for Trade and Industry (Mr Alvin Tan) (on behalf of the Prime Minister),"Sir, our Government agencies are working to encourage family offices to  invest in local companies in a number of ways.",1,2,2022-10-05-T-001-S-00002
2022-10-05-T-001,Alvin Tan,The Minister of State for Trade and Industry (Mr Alvin Tan) (on behalf of the Prime Minister),"First, single family offices (SFOs) applying for tax incentive schemes have been required since April this year to allocate at least 10% or S$10million of their assets, whichever is lower, to local investments. Local investments may include  one, equities listed on Singapore exchanges; two, private equity investments in unlisted Singapore-incorporated companies; or three, qualifying debt securities.",2,3,2022-10-05-T-001-S-00003
2022-10-05-T-001,Alvin Tan,The Minister of State for Trade and Industry (Mr Alvin Tan) (on behalf of the Prime Minister),"Second, MAS and Enterprise Singapore have set up a number of platforms to connect local companies to potential investors, including family offices. These include ""Deal Fridays"", FinTech Investor sessions, and the Singapore Week of Innovation and Technology (SWITCH), which we will be organising from 25-28 October, this month. We are also encouraging match-ups during the annual Singapore FinTech Festival, which will also be organised very shortly, from 2-4 November.",3,4,2022-10-05-T-001-S-00004
2022-10-05-T-001,Alvin Tan,The Minister of State for Trade and Industry (Mr Alvin Tan) (on behalf of the Prime Minister),"Third, MAS and EDB have supported the Wealth Management Institute’s Global-Asia Family Office Circle, which aims to encourage family offices here to make co-investments in companies as well as develop strategies in areas such as philanthropy and sustainable investments.",4,5,2022-10-05-T-001-S-00005
2022-10-05-T-001,Alvin Tan,The Minister of State for Trade and Industry (Mr Alvin Tan) (on behalf of the Prime Minister),"At the same time, we must recognise that family offices come to Singapore to access investment and philanthropic opportunities in the broader Asian region. This adds to Singapore’s status as a dynamic as well as purposeful financial centre, supporting growth and opportunity in our neighbouring countries.",5,6,2022-10-05-T-001-S-00006
2022-10-05-T-001,Deputy Speaker,Mr Deputy Speaker,Mr Desmond Choo.,1,7,2022-10-05-T-001-S-00007
2022-10-05-T-001,Desmond Choo,Mr Desmond Choo (Tampines),"Deputy Speaker, I would like to thank the Minister of State for his reply. I have a couple of clarifications. The first is, how have and will local companies and the local workforce benefit from family offices? Second, where do these family offices generally come from? That is, which country or which industry were they operating in before they set up in Singapore?",1,8,2022-10-05-T-001-S-00008
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,"Mr Deputy Speaker, I thank the Member for his supplementary questions. The SFOs generate employment in Singapore in a couple of ways. The first is by directly employing advisers and investment professionals; and also, to generate indirect employment when they work, for example, with external finance, tax and legal professionals, and also fund administrators, for example, custodians, on investment management, wealth planning and also operational matters. So, a wide aspect in both direct as well as indirect employment.",1,9,2022-10-05-T-001-S-00009
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,"SFOs also expand the pool of patient capital for Singapore-based startups and business ventures, as well as Singapore-based funds that invest in such companies. Investee companies may also benefit from the strategic guidance offered by the principals of these family offices, many of whom themselves are owners of successful businesses.",2,10,2022-10-05-T-001-S-00010
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,Some families also use their SFOs or related entities to manage their investments and contributions towards social and philanthropic activities or causes in Singapore.,3,11,2022-10-05-T-001-S-00011
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,"With regard to the second supplementary question on where the SFOs originate from, the SFO community in Singapore is diverse, it is international. They come from a variety of regions, including Europe, the US as well as Asia. And families who are keen to set up a satellite presence here in Singapore, do so because of our favourable business environment, connectivity to the region which allow for them to use Singapore as a base to explore investment opportunities beyond Singapore to the region.",4,12,2022-10-05-T-001-S-00012
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,"I will also just share a little bit about what we are doing to attract these family offices, as related to that supplementary question. The Member may know that in 2019, MAS and EDB jointly set up the Family Office Development Team or FODT to coordinate a whole-of-Government effort to ensure Singapore remains a really relevant and attractive location for family offices. This development team has three focus areas.",5,13,2022-10-05-T-001-S-00013
2022-10-05-T-001,Alvin Tan,Mr Alvin Tan,"The first focus area is to enhance and widen the operating environment to broaden the suite of asset vehicles, such as variable capital companies (VCCs), that are available to these family offices.",6,14,2022-10-05-T-001-S-00014
