Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-01-21-T-001,Nicholas Fang,Mr Nicholas Fang,"asked the Acting Minister for Culture, Community and Youth whether the results of the 2013 Southeast Asian Games will lead to (i) any adjustments to the $40 million Sports Excellence Scholarship scheme to include more athletes from lesser known sports; and (ii) a decision to focus on a smaller number of sports to ensure the best chances of achieving results at major games such as the Olympics.",1,1,2014-01-21-T-001-S-00001
2014-01-21-T-001,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)",The Government is committed to supporting the aspirations of talented Singaporeans who wish to excel in their chosen sports.,1,2,2014-01-21-T-001-S-00002
2014-01-21-T-001,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)","Our High Performance Sports system, introduced in 2013, provides support to more than 1,000 carded athletes across 50 sports. On top of this, we recently introduced the SpEx Scholarships to enable our top and promising athletes to train full-time. The inaugural batch of scholarships was awarded to 64 athletes across 15 sports in September last year. We expect to award more scholarships this year for talented athletes who wish to pursue full-time training. Based on the performances in the recent SEA Games, there are several promising candidates and we look forward to receiving their applications. The $40 million Sports Excellence budget, which Mr Fang mentioned, already provides for this.",2,3,2014-01-21-T-001-S-00003
2014-01-21-T-001,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)","The High Performance Sports system and the Sports Excellence (SpEx) Scholarship programme under it are intended to support athletes with the potential and ability to excel at the international level, across all sports. We provide targeted levels of support according to how well the athletes have performed, how far they can go, and how much they are willing to commit to training. We also set clear performance requirements for these athletes, and if there are athletes who do not measure up, then funding support will cease. Hence the support is tied strictly to individual performance, and not to the type or number of sports.",3,4,2014-01-21-T-001-S-00004
2014-01-21-T-001,Nicholas Fang,Mr Nicholas Fang (Nominated Member),"Mdm Speaker, one clarification and supplementary question. Given the recent performances at the 2013 SEA Games and given that it followed very shortly on from the awarding of the SpEx scholarships, perhaps it is a little bit premature to use that as a benchmark as to how the athletes in this first batch performed. Given that the 2015 SEA Games, the 2016 Olympics and subsequent competitions are coming up very shortly, is there a need on the part of the Ministry to want to focus a little bit more to ensure that we attain those high performance results, with a more targeted approach, perhaps not such a broad spectrum as 15 sports?",1,5,2014-01-21-T-001-S-00005
2014-01-21-T-001,Lawrence Wong,Mr Lawrence Wong,"Mdm Speaker, I would say that we are, indeed, looking at the range of sports and discussing very closely with each National Sports Association (NSA) to see how they can identify athletes in the sports that will be featured in the SEA Games to make sure that they are well prepared to achieve good results during the SEA Games. We are, indeed, taking that focused approach in preparing our athletes and working with the NSAs for the SEA Games.",1,6,2014-01-21-T-001-S-00006
2014-01-21-T-001,Lawrence Wong,Mr Lawrence Wong,"The Member talked about the performance of the SEA Games in relation to the High Performance Sports system which was recently introduced and the Sports Excellence (SpEx) Scholarship. It is not related because the SpEx programme just started. So, we cannot say because of this, therefore, the results we saw in the recent SEA Games. I wish it were so. But the results of the SEA Games were the results of the years of training and investment that have been put in by the respective NSAs, through the support of the Singapore Sports Council (SSC). With this additional injection that we are putting in now through the SpEx Scholarship and the High Performance Sports system, we think that that would prepare us even better for SEA Games 2015.",2,7,2014-01-21-T-001-S-00007
2014-01-21-T-002,Lim Biow Chuan,Mr Lim Biow Chuan,"asked the Acting Minister for Culture, Community and Youth whether the Government will consider regulating the organisation of concerts and other events to ensure that ticket charges paid by consumers will be secured in the event of a cancellation of the concert or event.",1,8,2014-01-21-T-002-S-00008
2014-01-21-T-002,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)","Mdm Speaker, currently, the purchase of tickets for concerts and other events is covered under the Consumer Protection (Fair Trading) Act. This provides recourse to consumers who are aggrieved by unfair practices to pursue civil action through the Small Claims Tribunal.",1,9,2014-01-21-T-002-S-00009
2014-01-21-T-002,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)","Most concert tickets are currently sold through Sistic, which is the ticketing agent with the main share of our local market. Sistic retains the revenues from ticket sales for most events until they are over, making exceptions only for event promoters with a proven track record. This practice by Sistic to retain the revenue from ticket sales allows Sistic to provide refunds should there be a cancellation. The private consortium operating the Sports Hub has recently introduced a new ticketing system called Sports Hub Tix, which will also adopt a similar practice as Sistic.",2,10,2014-01-21-T-002-S-00010
2014-01-21-T-002,Lawrence Wong,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong)","For these reasons, there may not be a need to introduce new regulatory measures at this stage. Instead, the preferred approach is to push industry self regulation and to raise consumer awareness. In this regard, the Consumers Association of Singapore (CASE) has been actively educating consumers about the importance of checking terms and conditions when buying concert tickets.",3,11,2014-01-21-T-002-S-00011
2014-01-21-T-002,Lim Biow Chuan,Mr Lim Biow Chuan (Mountbatten),"Mdm Speaker, a few questions for clarification. I wanted to ask, firstly, whether the Acting Minister would agree that the closure of a company that organises K-pop concerts would adversely impact Singapore's reputation as a suitable venue for future concerts or shows; secondly, whether the Acting Minister would agree that such a liquidation of the company would hurt consumer confidence; thirdly, whether the Government would investigate the management of the company to see whether there had been any breach of the Companies Act whereby the officers of the company had contracted debt without expecting the concert to be performed; and fourthly, whether the Government would hold the company's officers personally liable for such events?",1,12,2014-01-21-T-002-S-00012
2014-01-21-T-002,Lawrence Wong,Mr Lawrence Wong,"The cancellation of events is not something that can be completely avoided. Even in major markets like London and New York, you do see cancelations. If we look at the cancellations that we have had over the past year, the number that we have is not large. From what we can see, we have had five cancellations throughout the whole of 2013. Most of the events have had refunds of ticket sales.",1,13,2014-01-21-T-002-S-00013
