Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2016-04-14-T-001,,,"[(proc text) ""to  amend certain Acts of the Republic of Singapore"", (proc text)]",1,1,2016-04-14-T-001-S-00001
2016-04-14-T-001,,,"[(proc text) presented by the Senior Minister of State for Law (Ms Indranee Rajah); read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,2,2016-04-14-T-001-S-00002
2016-04-14-T-002,,,"[(proc text) ""to amend the Income Tax Act (Chapter 134 of the 2014 Revised Edition)"", (proc text)]",1,3,2016-04-14-T-002-S-00003
2016-04-14-T-002,,,"[(proc text) recommendation of President signified; presented by the Senior Minister of State for Finance (Ms Indranee Rajah); read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,4,2016-04-14-T-002-S-00004
2016-04-14-T-003,,,"[(proc text) ""to amend the Child Development Co-savings Act (Chapter 38A of the 2002 Revised Edition)"", (proc text)]",1,5,2016-04-14-T-003-S-00005
2016-04-14-T-003,,,"[(proc text) recommendation of President signified; presented by the Minister for Culture, Community and Youth (Ms Grace Fu Hai Yien); read the First time; to be read a Second time on the next available Sitting of Parliament, and to be printed. (proc text)]",2,6,2016-04-14-T-003-S-00006
2016-04-14-T-004,,,[(proc text) Order read for consideration in Committee of Supply [7th Allotted Day]. (proc text)],1,7,2016-04-14-T-004-S-00007
2016-04-14-T-005,,,"[(proc text) Resumption of Debate on Question [13 April 2016], (proc text)]",1,8,2016-04-14-T-005-S-00008
2016-04-14-T-005,,,"[(proc text) ""That the total sum to be allocated for Head X of the Estimates to be reduced by $100."" – [Dr Lim Wee Kiak]. (proc text)]",2,9,2016-04-14-T-005-S-00009
2016-04-14-T-005,,,[(proc text) Question again proposed. (proc text)],3,10,2016-04-14-T-005-S-00010
2016-04-14-T-005,Dr Yaacob Ibrahim,The Minister for Communications and Information and Minister-in-charge of Muslim Affairs (Assoc Prof Dr Yaacob Ibrahim),"Mdm Chair, may I have your permission to display some slides on the LED screens, please.",1,11,2016-04-14-T-005-S-00011
2016-04-14-T-005,,The Chairman,"Yes, please.",1,12,2016-04-14-T-005-S-00012
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, the Malay/Muslim community has always been integral to the Singapore story. Many are doing well, in diverse fields such as business, the arts and information technology.",1,13,2016-04-14-T-005-S-00013
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"The General Household Survey 2015 highlighted commendable progress on the educational front, with more Malay students achieving higher educational qualifications. The Anugerah Mendaki has also seen cohorts doing better, with the number of recipients rising from 346 in 2010 to 501 in 2015. More encouragingly, we see more students take on courses in high demand areas, such as food science, biological science and Information and Communications Technology (ICT). More Malays are also getting married but there are fewer minor marriages and remarriages. Divorce rates have stayed stable, averaging at 1,600 a year over the last five years.",2,14,2016-04-14-T-005-S-00014
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"The Future of Us Exhibition and SGfuture conversations are important touch points where we can share our hopes, ideas and aspirations to co-create our future together. I am glad to see many of our youth participating in this endeavour.",3,15,2016-04-14-T-005-S-00015
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"We have 27-year old Khairul Rusydi, co-founder of Reactor, an educational technology company. He aspires to illuminate alternative pathways to success for youths. Since participating in the inaugural SGfuture session, he worked with the National Youth Council to spearhead the SGfuture engagement on the Future Economy in March, which explored ways to ensure Singapore remains economically vibrant. This weekend, Rusydi, together with Reactor, will spearhead a session on the Future of Youth Entrepreneurship to encourage the exchange of innovative ideas and collaborations.",4,16,2016-04-14-T-005-S-00016
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Our young will play a very important role and we have seen many young role models stepping forward and showcasing the best values of the community regardless of where they are. A group of young aspiring asatizah studying in University of Jordan distributed specially prepared packets of food to the poor including street cleaners and the elderly. Back home, under the Rahmatan Lil Alamin Foundation, our youth in mosques and madrasah worked together to bring joy, care and blessings to elderly residents in Ren Ci Nursing Home.",5,17,2016-04-14-T-005-S-00017
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,The trends and examples are part of a larger story – the story of the hard work put in by so many Malay/Muslims who are determined to forge a brighter future for themselves and for their families. We will continue to work together to lay the foundations to help bring out the best in everyone.,6,18,2016-04-14-T-005-S-00018
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, our community has benefitted from many national schemes over the years. These include Edusave, ComCare subsidies, Workfare and Community Health Assistance Scheme. Apart from the Industry Transformation Programme, Budget 2016 also offered key educational and social support. These include the First Step Grant for the Child Development Account; KidSTART, which will help level up disadvantaged children; and the Fresh Start Housing scheme to help families in rental flats own their own homes.",7,19,2016-04-14-T-005-S-00019
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"The community is determined to progress, and the foundations for its future are being laid with this Budget. In this speech, I would like to address two key issues for the community. First, to ensure that our community is ready to seize the opportunities of a rapidly changing economy. Second, to address a more diverse socio-religious landscape, for which we will need new strategies to counter extremist and exclusivist influences. I will also touch on on-going efforts to build on the community's progress in education and its socio-religious life, and to fine-tune efforts to strengthen families and better support the vulnerable.",8,20,2016-04-14-T-005-S-00020
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, let me elaborate on how we will prepare our young for the future economy. Against a backdrop of disruptive technologies, our industries need to transform and adapt. Skills upgrading will be more important than ever, and ICT will be a key enabler.",9,21,2016-04-14-T-005-S-00021
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Our young must recognise this, and be ready for a job market where skills and experience will outweigh qualifications. Organisations like the Singapore Malay Chambers of Commerce and Industry (SMCCI) and other Malay/Muslim organisations (MMOs) can play a role to help our community understand the changing economic landscape. It was exactly with a view to the needs of the future economy that Mendaki recently established the Future Ready Unit to promote SkillsFuture to the community.",10,22,2016-04-14-T-005-S-00022
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Mr Zainal Sapari asked about the Unit's plans. First, building on the Government's SGfuture engagement efforts, Mendaki will reach out to the community through a series of Future Ready Conversations and NextStop engagements. The Conversations will help Mendaki to better understand the hopes and aspirations of our community, and how it can provide more targeted and effective support. ""NextStop"" is more targeted. Mendaki will engage students from secondary schools, ITEs and Polytechnics so that they have a better appreciation of the growth sectors in our economy, and relatedly, the range of academic and career pathways under SkillsFuture.",11,23,2016-04-14-T-005-S-00023
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Second, the Unit will introduce Future Ready Mentoring for secondary level and ITE students. Some of our students may not be well-informed of the available opportunities, or they may lack the confidence to pursue their aspirations. Mentors will help broaden the perspectives of mentees, and advise them on their choice of education and career pathways.",12,24,2016-04-14-T-005-S-00024
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Third, students, adult learners and workers will have opportunities through Mendaki SENSE to better understand SkillsFuture and access a range of programmes, such as skills development for ""in-demand"" job sectors. One key initiative would be the ""Making SENSE of SkillsFuture"" Fairs.",13,25,2016-04-14-T-005-S-00025
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Mr Saktiandi Supaat was concerned about how we can better support our workforce facing short- to mid-term challenges. Mendaki SENSE has been offering a variety of courses and job matching services to those who need help. This year, in addition to these, SENSE will also offer a number of free courses that support lifelong learning, career readiness and skills-upgrading.",14,26,2016-04-14-T-005-S-00026
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, the ICT sector will play a big part of our future. We already have a number of talented individuals in our community who have blazed a trail in this field.",15,27,2016-04-14-T-005-S-00027
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Take, for example, Muhammad Danish Bin Muhammad Imran. This dynamic 21-year old Ngee Ann Polytechnic graduate was the top student in his specialisation. As a child, his parents had exposed Danish to IT, and it has been his passion ever since. In Primary school, Danish built websites and, in Secondary school, he worked on an app to help students learn better. It was in Polytechnic where his passion and his strength converged. There, Danish's participation in Microsoft's YouthSpark programme prompted him to develop an app called ""Taxi Split"". Based on his experience with sharing taxi fares with his friends who alight at different destinations, this app helped to calculate the exact taxi fare using game theory. He later shared his knowledge on creating computational thinking programmes with students and social enterprises, as part of his work as a YouthSpark coordinator for Microsoft Asia Pacific.",16,28,2016-04-14-T-005-S-00028
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"We want to spark the interest of more students who are like Danish. Later this month, MENDAKI will launch the CM-Tech@Heartlands, a coding and robotics programme targeted at our younger students. This will complement the efforts of schools in nurturing the interest and skills of students through technology-related learning activities.",17,29,2016-04-14-T-005-S-00029
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, the second key issue that our community will have to address is the more diverse socio-religious landscape. Our socio-religious life has always been guided by principles of moderation, inclusiveness, and respect for differences. Our pioneers such as the late President Yusof Ishak, Allahyarham Ustaz Ahmad Sonhadji Mohamed, Allahyarham Pak Ridzwan Dzafir and Allahyarham Ustaz Ibrahim Kassim exemplified these principles and worked hard to strengthen the social fabric of a multi-cultural and multi-religious Singapore. Our pioneers have showed us how we can remain rooted to our traditions, values and principles, and participate actively in our nation building efforts. It is up to us, therefore, to build upon their past efforts and nurture a cohesive and progressive Malay/Muslim community.",18,30,2016-04-14-T-005-S-00030
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, diversity is not new. And our Malay/Muslim community has been long used to diversity. We have been traditionally open and welcoming of diversity. Yes, it will be increasingly difficult to try and balance the competing views and interests, but let us instead, instil especially among our young, a sense of curiosity and appreciation of diversity.",19,31,2016-04-14-T-005-S-00031
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Everyone has a part to play. Parents, teachers, professionals, community and religious leaders, and our young must continue to stand together and guard against any threat that seeks to divide us. We have Shahrany Hassan who led a SGfuture session in February to engage youths from all backgrounds in a discussion on topics for social cohesion.",20,32,2016-04-14-T-005-S-00032
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"We also have an NUS Engineering undergraduate, Muzakkir Samat, who co-edited a book, ""From Walden to Woodlands"", an interfaith anthology of poetry about nature in Singapore. The book showcases a wide range of writings for anyone interested in faith, nature and the environment. We have netizens who speak up with moral clarity against injustice and stereotypes, without anger or judgement. Madam, it takes the whole community to foster an environment of mutual respect, trust and understanding, so that we can achieve a cohesive society and a resilient nation.",21,33,2016-04-14-T-005-S-00033
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, to me, being progressive is the ability to understand the modern world with an open mind and heart. It is our duty to seek knowledge, to read widely and beyond religious texts but also learn about other cultures, other religions and other societies so that we better appreciate what we have with us. Taking part in candid but respectful discussions with people of different backgrounds will help us learn about each other. We need to be well-read and be respectful as we balance differences in ideas, concerns and interests and to gain a consensus to find the best possible solution. This is what we need in our people, and to build on this legacy for our future generations.",22,34,2016-04-14-T-005-S-00034
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, since its establishment, MUIS has played a key role in guiding our community on this journey. In 2018, MUIS will be commemorating its 50th anniversary. We want to document this journey on how we have worked together to overcome our challenges and the philosophy and rationale under-girding key policies, so that this will guide future leaders.",23,35,2016-04-14-T-005-S-00035
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,One area that shows our community's journey in adapting to changes affecting our religious life is the development of our fatwas or religious advice. MUIS has issued more than 500 fatwas since 1968 to guide our community on various aspects of religious life within the context of a multi-cultural and multi-religious society.,24,36,2016-04-14-T-005-S-00036
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Later this year, MUIS will hold the inaugural Conference on Fatwa in Contemporary Societies, bringing together community leaders and religious scholars. This Conference will highlight how we practice Islam in Singapore, and how religious guidance and social policies are shaped within the context they are in. We hope to build this conference into a platform for the discussion and dissemination of progressive religious thinking for minority Muslim communities living in a multi-racial society.",25,37,2016-04-14-T-005-S-00037
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, the building of a cohesive and progressive Malay/Muslim community is everyone's responsibility. One important group are our religious leaders, as pointed out by Mr Zainal Sapari. Our asatizah play an important role in guiding the community in the values of integrity, respect for human dignity and compassion.",26,38,2016-04-14-T-005-S-00038
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"We have many young and upcoming asatizah in our community. One example is Ustaz Muslim Bin Amad a 25-year old imam at Al-Muttaqin mosque in Ang Mo Kio. Apart from discharging his duties diligently as a religious teacher, Ustaz Muslim is a keen advocate of inter-faith work, and regularly organises inter-faith initiatives together with other youth leaders of other faiths. He enjoys being involved in inter-faith work and his key message is, ""Listen more, talk less. Be good to all, regardless of race, language or religion"".",27,39,2016-04-14-T-005-S-00039
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"To nurture all our asatizahs, we are looking at ways to build up their capabilities. We also want to ensure that our asatizahs have the confidence of the community. I am happy that about 80% of our asatizahs are part of the Asatizah Recognition Scheme, and we will study how to enhance it further, and encourage the remaining 20% to come on board. We will engage the asatizah fraternity to discuss this later this year.",28,40,2016-04-14-T-005-S-00040
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, let me now turn to some of the specific queries by hon Members on education, socio-religious life, family development and support for the vulnerable. We have been doing well in these areas, and we will continue to do better.",29,41,2016-04-14-T-005-S-00041
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Mr Amrin Amin asked about our educational efforts in the coming year. A key recommendation of the Mendaki Education Review Committee was to strengthen support for children at the younger ages, especially those from vulnerable families. Hence, Mendaki will collaborate with the Early Childhood Development Agency (ECDA) to better support vulnerable Malay families on KidSTART. Meanwhile, Mendaki will continue to resource parents of low-income families with skills to help impart the joy of reading to their kids and parenting toolkits to help their children to be school ready.",30,42,2016-04-14-T-005-S-00042
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Secondly, Madam, Mendaki will enhance the accessibility of its flagship programme, the Mendaki Tuition Scheme (MTS). We will expand the MTS@Mosques programme to include Al-Muttaqin Mosque and Al-Mawaddah Mosque. And six more community partners will host Mendaki Homework Cafes to help students with their school work, bringing the total number to 18 centres for 300 students.",31,43,2016-04-14-T-005-S-00043
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Thirdly, Madam, Mendaki will improve the learning experience of our MTS students by training our tutors based on a better understanding of the motivational profiles of our students. This is done in conjunction with NIE via two research projects.",32,44,2016-04-14-T-005-S-00044
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Madam, last month, I announced the revision in the contribution rates of the Mosque Building and Mendaki Fund (MBMF). This was necessary to meet the critical needs of our community. Since 2009, we have built two mosques and upgraded 17 mosques, providing more prayer spaces for Muslims congregants.",33,45,2016-04-14-T-005-S-00045
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Assoc Prof Muhammad Faishal Ibrahim sought an update on what the community can look forward to. When all the current projects are completed by 2018, we can look forward to an increase of 24,700 prayer spaces since 2009. I thank the community for their support.",34,46,2016-04-14-T-005-S-00046
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"The increase in prayers spaces will come from the upgrading of five mosques under Mosque Upgrading Programme (MUP) Phase 2, the redevelopment of Darul Ghufran Mosque, the completion of the Maarof Mosque in Jurong West later this year, and the Yusof Ishak Mosque in Woodlands in early 2017.",35,47,2016-04-14-T-005-S-00047
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"In the interim, the prayer space crunch at Al-Istighfar Mosque will be relieved by a temporary covered prayer space opposite the mosque later this year, to cater to about 500 congregants. But for the longer term, MUIS will upgrade Al-Istighfar.",36,48,2016-04-14-T-005-S-00048
2016-04-14-T-005,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim,"Last year, Madam, I shared our long term plans to build a new mosque in Tampines North. Over the past year, we have been working with Government agencies to identify a suitable location for the mosque, bearing in mind the needs of the future neighbourhood town. I am happy to announce that we have safeguarded a site along Avenue 10, in the heart of the future Tampines North town. The mosque will serve residents and workers there, and will also be accessible to those staying in Pasir Ris and Punggol.",37,49,2016-04-14-T-005-S-00049
